,values_0a,values_0b,values_0c,values_0d,values_1a,values_1b,values_1c,values_1d
0,20.85123253009916,3.895500050884536,21.186167274276844,22.852316797647884,21.35926277389642,3.895500050884536,21.77105535954966,22.492601079422545
1,20.739240956147988,3.895500050884536,20.885729463360622,21.61014634348848,21.61205775129497,3.895500050884536,20.37179648471347,22.73512152520377
2,22.701043950721434,3.895500050884536,21.735507590935708,20.515874985737987,20.66222342416573,3.895500050884536,22.680089592262025,21.99058545100509
3,20.47405510711051,3.895500050884536,21.01803793869552,20.6049950434588,20.98377579130348,3.895500050884536,20.55750865028608,21.10548013402563
4,19.252317453212065,3.895500050884536,20.9232378570344,20.284225340199157,21.88687161188444,3.895500050884536,18.35351614215373,22.63199166535002
5,18.876387311027575,3.895500050884536,20.7578013367427,19.425890166920365,19.37902511075465,3.895500050884536,19.00254155363215,20.98882511123612
6,16.886815837095575,3.895500050884536,19.565362072715505,21.225307305123152,22.621291017851828,3.895500050884536,20.14258932344265,19.73313749660345
7,16.44268251207075,3.895500050884536,20.08544363648082,19.84594120845596,19.67264423100813,3.895500050884536,17.75758215710567,19.986577966923907
8,16.07406348400508,3.895500050884536,18.080081468060182,17.884744165490492,18.570203049844626,3.895500050884536,17.611994893108292,20.420403696124502
9,16.8278734081919,3.895500050884536,19.03216108469193,17.63597057542354,19.15761640471875,3.895500050884536,17.36799856105516,20.454213750555724
10,17.049364148793575,3.895500050884536,16.023198855660432,16.63437613975599,21.398173041724355,3.895500050884536,16.19131574930736,19.801915690269063
11,16.52723128113124,3.895500050884536,16.808907831178047,17.057123710525353,18.79791308961072,3.895500050884536,16.41939798839852,19.510116361364595
12,14.080873915634111,3.895500050884536,17.781450054496553,18.481136497977857,17.406918038099022,3.895500050884536,15.866782184790283,17.44472255332292
13,14.080873915634111,3.895500050884536,15.988068425000504,16.63437613975599,17.406918038099022,3.895500050884536,16.957174307311938,17.44472255332292
14,14.080873915634111,3.895500050884536,15.736089310029346,16.63437613975599,17.406918038099022,3.895500050884536,16.366643362650496,17.44472255332292
15,14.080873915634111,3.895500050884536,15.777132241145193,16.63437613975599,17.406918038099022,3.895500050884536,15.661116479754746,17.44472255332292
16,14.080873915634111,3.895500050884536,15.43457259180084,16.63437613975599,17.406918038099022,3.895500050884536,16.238236773040626,17.44472255332292
17,14.080873915634111,3.895500050884536,15.474624328014858,16.63437613975599,17.406918038099022,3.895500050884536,15.546987886622995,17.44472255332292
18,14.080873915634111,3.895500050884536,16.207214413485676,16.63437613975599,17.406918038099022,3.895500050884536,15.389961271627351,17.44472255332292
19,14.080873915634111,3.895500050884536,15.835358145710329,16.63437613975599,17.406918038099022,3.895500050884536,15.660969603437726,17.44472255332292
20,14.080873915634111,3.895500050884536,15.251684671671246,16.63437613975599,17.406918038099022,3.895500050884536,15.261859927507246,17.44472255332292
21,14.080873915634111,3.895500050884536,14.748433212346852,16.63437613975599,17.406918038099022,3.895500050884536,15.75743310742,17.44472255332292
22,14.080873915634111,3.895500050884536,15.710496870380762,16.63437613975599,17.406918038099022,3.895500050884536,14.470240527213043,17.44472255332292
23,14.080873915634111,3.895500050884536,15.69773420857794,16.63437613975599,17.406918038099022,3.895500050884536,14.097069736105912,17.44472255332292
24,14.080873915634111,3.895500050884536,15.08672232627838,16.63437613975599,17.406918038099022,3.895500050884536,13.822760178558593,17.44472255332292
25,14.345092484481762,3.895500050884536,14.748433212346852,16.277995165236632,17.406918038099022,3.895500050884536,13.822760178558593,17.44472255332292
