,values_0a_su2,values_0b_su2,values_0c_su2,values_0d_su2,values_1a_su2,values_1b_su2,values_1c_su2,values_1d_su2
0,17.219211338845298,3.5337159640671993,21.68490081600507,24.46483953460674,20.049736980243864,3.5337159640671993,19.565061221572236,18.31577962478367
1,18.554323955013714,3.3941655581285777,20.32593094458472,21.477723017546047,22.80331141301404,3.3941655581285777,20.24377491607709,19.834667465185408
2,18.507547936147148,3.914713605001611,21.23507511926844,23.81800721186316,23.023029106026975,3.914713605001611,19.455740935886396,20.41548355233102
3,18.74252227582744,4.059288832084063,20.31135082078079,22.336063081624733,20.98275010175082,4.059288832084063,19.580942142131477,17.039112601323133
4,18.73109781098869,3.625436322261465,20.972000617677608,23.454739190926375,20.997933946167297,3.625436322261465,18.143904116155056,18.192763271506433
5,17.94626091988834,3.480270663618315,20.534115566517038,22.45224766781094,21.735228584396662,3.480270663618315,20.95592930932497,19.373810551438773
6,18.34477158498347,3.6243884205603556,19.815040525794313,24.145561528925725,22.804164259658908,3.6243884205603556,20.59689894572736,18.61141721875893
7,17.483617408774617,3.4360738393741794,21.672962896241902,22.561817385606783,20.60075537495021,3.4360738393741794,18.246046147449388,18.912887613021045
8,18.958173217825134,4.0299079260811315,21.101281851457063,23.527117282549636,21.35604752785791,4.0299079260811315,19.368552467052258,19.28643352129151
9,17.476254002904966,3.598825536107215,20.902914798579584,22.013052523950673,21.772889743686186,3.598825536107215,20.33579617285665,18.380066156586654
10,19.794935633062064,3.9223637494550854,21.44297191197681,23.377781556457585,20.27041308257572,3.9223637494550854,21.33703420803821,19.36992920711331
11,17.12394387322759,3.4725681174644643,21.16772210574449,22.513239862428403,22.999652546747008,3.4725681174644643,18.874340355088535,18.782568046671877
12,19.496634780866852,3.6456388239832576,21.587082013111786,22.471202052013545,20.91129719417236,3.6456388239832576,19.829278794568214,20.001273553335768
13,17.446830257313437,3.8413889523222524,20.577216946424944,23.667383390350558,22.81136075858441,3.8413889523222524,19.105010298589345,17.74360177155277
14,17.582553845240053,3.771536538254585,21.053126836468767,21.87729244313729,21.175242492786868,3.771536538254585,19.903985525120483,18.8633503493823
15,18.6495648004719,3.851766736180787,20.537536237140827,24.508933239799426,22.380941932743983,3.851766736180787,19.768057586471475,18.091362884483548
16,18.774720680516722,3.6369872218083152,19.99969417795756,22.556370633036476,23.26879197473211,3.6369872218083152,19.61034487211682,18.078460436296552
17,17.097646994081348,3.979617421744564,21.09735411051783,23.303843345745964,20.11272503198987,3.979617421744564,19.75238596517276,18.950044750315637
18,19.404173391966932,3.8240902428158967,21.453748869829504,22.278630879509116,23.527080284268663,3.8240902428158967,18.47105428611856,19.225195587993127
19,17.0128086605072,3.486324865664283,20.802004272183282,24.098741600223523,20.416090771686598,3.486324865664283,21.451439141891274,18.144779193759938
20,18.069172400700953,3.5833030806141353,20.612016921039153,23.364273911121277,21.89892859972213,3.5833030806141353,19.08246551459844,17.912529279539076
21,18.98316655182721,3.3184625515203887,21.314558479258856,22.182720286065656,21.29042709933605,3.3184625515203887,20.173041095519118,19.808385541574623
22,17.572018973311632,3.9260783565645054,20.872326450892043,23.608765681284318,21.441727598292747,3.9260783565645054,19.97329807356783,17.287002034627918
23,19.577481840946465,3.78966954305766,21.449877049188252,23.037746997228997,21.519344945513534,3.78966954305766,19.465267766789488,20.223747272172318
24,18.72216258758048,3.580610962327926,20.508025410363906,25.15722453064835,21.55183164947105,3.580610962327926,19.627173133354464,19.02617401210124
25,17.668821439903247,3.8379157128295533,21.13272658732443,21.825081620285864,21.256764945513336,3.8379157128295533,19.7481933096317,18.110996149765715
26,18.208435586779032,3.591550976676842,20.73007179045398,24.00135012648204,21.4793648495439,3.591550976676842,18.660844886222378,18.676608881619252
27,17.952851402111957,3.480032248239833,20.25307989965002,22.834005183446735,22.405001226122657,3.480032248239833,21.529540146167022,18.971164838775447
28,19.13061642452988,4.054970828267969,20.283375507646582,21.91815125174551,21.26331709490573,4.054970828267969,19.834128513030496,19.709700745732288
29,17.01456486096216,4.083633398922387,21.420241160156042,23.66807703311172,21.50340022024689,4.083633398922387,19.786828232537598,17.3478639040769
30,17.692508282431138,3.8341759468659102,20.38884224350547,24.01665788951086,22.50642709505421,3.8341759468659102,19.151861608605763,18.848578679456207
31,18.30068828875803,3.751665151213218,21.630901088260458,21.69047672298034,21.50742074594767,3.751665151213218,20.417960236495304,18.720013952418125
32,20.100081526908397,3.625667859981149,20.44989460381851,24.617611961744057,21.766563187380907,3.625667859981149,19.080184087358468,17.114719769982635
33,16.932947112299377,3.937668205044718,21.071653532249154,21.915340815728896,20.93374842874074,3.937668205044718,19.499016899156604,20.633009580854207
34,18.857620751163743,3.77580049063118,20.786137040633154,24.68048509919219,24.50593261894268,3.77580049063118,20.52120533814328,19.6349252514156
35,17.807092978773905,3.8177944074963386,21.653020901145684,22.35270236311721,19.909734597493696,3.8177944074963386,19.472700100917088,17.138429627191893
36,18.736064294257975,3.842608951509844,21.79978125080489,23.402354341753277,21.98620427868207,3.842608951509844,19.39425431595403,18.333650994962465
37,17.958592438045354,3.7887060397179195,20.0144781147583,24.13114807977977,21.58680161252064,3.7887060397179195,19.668651771318682,18.812738819877488
38,18.335388407020552,3.993769286444375,21.114641846542703,23.718899262208144,22.58930887895746,3.993769286444375,19.35739569965974,19.982573476231018
39,17.842586070819227,3.8005502592014215,21.018495297139413,23.10657721944896,20.06666966035055,3.8005502592014215,19.894454181909808,17.33659266295426
40,17.671056425644682,3.726563315346834,21.411894024595238,23.52304914752071,21.90883978799472,3.726563315346834,20.215345235189737,19.385491442132672
41,19.49257391330343,4.046462138477686,20.462250686845156,22.452692003633665,21.174602754174273,4.046462138477686,19.294637517796716,17.363631635554313
42,17.641415597659055,3.8087492629890836,20.83678392094457,22.556949301026286,22.32926360475653,3.8087492629890836,20.712584624976657,20.242623459866383
43,18.952938478054328,3.657008100275524,20.539800358888037,22.902165436578972,20.97193102984826,3.657008100275524,18.761303214038737,18.454457243158508
44,18.64451192976145,3.6281862288308733,20.53184432110574,22.67396208905389,20.07886318349959,3.6281862288308733,19.44557267385368,18.214765854737127
45,18.186724388562652,3.887221052823047,20.988467433145132,24.06466565432501,23.608322280963748,3.887221052823047,19.679642495139777,19.654434848871546
46,17.545423652889074,3.8240293404705574,20.056586908908738,21.472811791087125,20.169918614374712,3.8240293404705574,19.426387406722252,18.638791100798677
47,18.600938263223654,3.924368671019227,20.79423478015021,25.075087264223605,22.619702310424344,3.924368671019227,20.498081227043347,18.51522765297
48,19.52685323647209,4.137869392170827,21.251139080691964,24.04578362947256,21.133651476630142,4.137869392170827,20.39605981563151,20.548447263427764
49,15.925134334956631,3.696294004394672,20.420512320514174,22.181768036382657,21.811040910046195,3.696294004394672,19.352827622680493,17.78405081602175
50,18.09830198179193,3.8969760090713335,21.430878124210594,24.47050592583196,23.186145373313455,3.8969760090713335,20.01020890369248,19.9199045609904
51,18.51396889659499,3.8679352043582726,20.134923547301028,21.91693638426837,21.527926243638987,3.8679352043582726,19.55022938427787,19.02027608731925
52,18.758045523578755,3.8969760090713335,16.82458767361142,15.4098021833599,19.477599946687757,3.8969760090713335,19.361439981689458,18.803651727364468
53,17.00625085563829,3.8679352043582726,18.401914401154766,14.631183730882283,19.946755329248884,3.8679352043582726,19.695462312080338,19.010182081270063
54,18.149580920085352,3.8969760090713335,16.909931520083067,14.857895148576418,19.27627451963537,3.8969760090713335,18.67928924621055,19.197457445698955
55,18.074722280555704,3.8679352043582726,17.595151913547692,13.977114619248724,20.314183796923682,3.8679352043582726,19.2163722300531,17.681204247949513
56,18.909177141328417,3.8969760090713335,17.092310175189926,13.43552528460476,17.627934014356395,3.8969760090713335,19.11488725711656,16.90062662162428
57,17.126727809630346,3.8679352043582726,16.712033851388316,14.924897781677014,19.55543456459919,3.8679352043582726,18.570211557457252,15.89895548982729
58,18.105864317353923,3.8969760090713335,15.886329902564905,13.716317875767457,17.174552144410555,3.8969760090713335,18.38871390009571,16.905966903485005
59,17.089403772338446,3.8679352043582726,17.9908854923295,14.719752402200827,16.70953295625346,3.8679352043582726,19.460487390508796,15.970614147675798
60,17.486621307244683,3.8969760090713335,17.299466965713567,14.11973939046532,15.413886409898028,3.8969760090713335,17.375195259607377,15.241062913596446
61,16.36392689052916,3.8679352043582726,18.353985377016897,13.60160481738083,17.000159933150588,3.8679352043582726,17.73212371234742,16.63375010213457
62,17.46069380585245,3.8969760090713335,16.214091165751412,14.039494394503013,14.587411682096915,3.8969760090713335,16.76768556317889,14.607025463038271
63,15.989684454447039,3.8679352043582726,18.4877042859011,13.979424053706708,15.149216193496017,3.8679352043582726,17.783906751803308,15.839331145559392
64,16.353764123363955,3.8969760090713335,17.037948518641105,13.389476016022764,16.900032642368558,3.8969760090713335,16.77779829016521,14.902038233817914
65,14.964825533002324,3.8679352043582726,16.63582421651113,14.590640796374739,12.881784035314189,3.8679352043582726,16.798374441787715,14.71978405180739
66,13.477757217890035,3.8969760090713335,17.317601031155398,14.003784795685899,11.820674206775776,3.8969760090713335,16.560385939004448,14.800406117014433
67,16.114921603328593,3.8679352043582726,16.272821888846188,13.436153760964135,12.423435385459129,3.8679352043582726,16.14832174358898,14.048288982532638
68,12.825845923466181,3.8969760090713335,16.377586416956994,13.374168401393208,12.22917853343828,3.8969760090713335,16.006274277933173,14.545103614987307
69,13.81584295944304,3.8679352043582726,16.318086895321667,14.25192590558155,12.014636630692873,3.8679352043582726,16.00597877742217,13.503072896220289
70,12.853460146011116,3.8969760090713335,16.397691519771996,13.592061736987002,11.928466759391764,3.8969760090713335,14.69198009953506,14.110270356205886
71,13.447990577114775,3.8679352043582726,16.163828512166287,13.19172546912802,11.649803668616105,3.8679352043582726,16.880878392750486,13.83448292223918
