,values_0a,values_0b,values_0c,values_0d,values_1a,values_1b,values_1c,values_1d
0,12.692804173958196,3.106743192813441,11.52056513480942,11.291845406253444,13.14821045016148,3.106743192813441,14.978004008896333,15.952792270601421
1,14.78610029868935,3.0788331116257166,12.554792190464262,8.89196355737819,13.565911824291591,3.0788331116257166,14.638825971431485,17.72264930195838
2,14.892740903258447,3.1829427210003227,12.661869446334315,10.569361451700718,12.596717614646012,3.1829427210003227,14.292682368531937,17.329318262683135
3,12.881685721428527,3.2118577664168075,11.338884647782614,10.040034893413821,13.55727497423166,3.2118577664168075,15.031778236056468,16.351447208153836
4,14.809838594228646,3.125087264452292,12.531833048914994,10.21115022709022,12.167281799528377,3.125087264452292,14.934180082058173,17.559067006860893
5,13.128451250191718,3.0960541327236633,11.598020118618356,10.469367900031965,14.382888402123156,3.0960541327236633,14.579195425539627,16.46418327002184
6,13.052261616890144,3.1248776841120685,11.245719102213176,10.690300728504283,12.857792461668815,3.1248776841120685,16.0145006764073,16.604373754626252
7,14.349672734971177,3.0872147678748343,12.421374337327139,10.184305945357776,13.353616222204124,3.0872147678748343,13.860550942448597,17.013125569218182
8,14.548933179592566,3.2059815852162274,11.550587753582633,11.024529785686608,13.805048691948146,3.2059815852162274,15.964410399863334,17.5970017053998
9,13.033298276124233,3.119765107221442,12.747396481566954,9.62686226992665,12.396452472893712,3.119765107221442,13.949615764135512,16.002386184615837
10,14.026715343072869,3.1844727498910137,12.114292069682511,9.801235144844934,12.29272561458801,3.1844727498910137,14.450941766619934,16.2893068519078
11,14.266588903597308,3.0945136234928934,11.822861199161512,10.783999048595572,13.933327861744722,3.0945136234928934,14.852846790439122,17.421235296612227
12,13.572367266107557,3.1291277647966522,12.579462419604718,10.661291309942202,13.466057468528577,3.1291277647966522,14.09585488577662,17.062894560128736
13,14.124152955877271,3.1682777904644497,11.500501597940866,10.363976686040212,12.704746577694774,3.1682777904644497,15.938097770678892,16.89848248580692
14,12.60547994606308,3.154307307650916,11.995632120636195,9.33437993748635,12.15170415092523,3.154307307650916,14.823084401054142,16.92811159687318
15,15.27025877079955,3.170353347236156,12.043527263551116,11.146994358093242,13.89698637790746,3.170353347236156,14.817979738085873,16.795512738295493
16,12.364066556086676,3.1273974443616632,12.743004086297216,9.619562190977167,12.946944352076427,3.1273974443616632,15.153091748686208,17.390660871204837
17,15.328300827731265,3.195923484348913,11.616653048792983,10.97770651742337,13.273409987315711,3.195923484348913,14.654825112120765,16.465521195495466
18,14.14289575356404,3.1648180485631783,12.459402750927838,9.488588069294314,13.112698353779466,3.1648180485631783,15.035944455386074,16.855809211863352
19,13.616755912466477,3.0972649731328534,11.957249155729786,11.35499270462178,13.598249626484492,3.0972649731328534,14.493111945720496,16.51494215282397
20,14.594663796694386,3.1166606161228247,13.457646323848381,9.905367729128287,12.57001675356835,3.1166606161228247,13.485048720492234,16.112865816394347
21,12.875728394590723,3.0636925103040773,10.438748382513854,10.50995390436901,13.612351297599297,3.0636925103040773,16.28890339014917,17.82383782412014
22,13.447586995079186,3.1852156713129016,11.912482359706429,9.492604522564992,13.628171835612717,3.1852156713129016,14.627214838603546,17.109247967824295
23,14.044469683293798,3.157933908611532,12.441134093943893,10.749437745639005,12.698983640444787,3.157933908611532,15.317740808722673,16.219198783030794
24,14.801529964701786,3.1161221924655855,11.764555194519009,10.38291078225037,13.544568481397679,3.1161221924655855,14.883943633122234,16.4829984017175
25,13.18440760924474,3.16758314256591,12.075918304580362,10.537818746214414,12.65900183889557,3.16758314256591,14.884587221685457,16.852277834624402
26,14.063106409995624,3.1183101953353676,11.876599157271249,9.85081226382828,13.01569145408113,3.1183101953353676,14.645314655228367,16.97852023153289
27,13.800509397411602,3.0960064496479665,12.03537698871916,10.792231650719202,13.635149463928569,3.0960064496479665,15.27172684023315,17.026132562590885
28,13.967805487814847,3.210994165653593,11.629974175903053,10.84757692993602,13.368293588590422,3.210994165653593,14.408656599568152,16.517257471742653
29,13.596185191261878,3.2167266797844776,12.523993664049337,9.877714673259247,13.291806295695727,3.2167266797844776,15.337055375990474,17.20811342595021
30,13.748819342563756,3.1668351893731805,10.914094934205616,10.44429146720505,12.908603381682756,3.1668351893731805,14.477870167437112,16.708738749871742
31,13.759290497372504,3.1503330302426424,13.186606743004885,9.794964223541632,13.060773395729859,3.1503330302426424,15.425314625520501,16.872902376318155
32,14.295646329884091,3.1251335719962254,11.117697222822855,10.210349840131261,13.104786274920466,3.1251335719962254,13.812468702696169,16.552504629651455
33,13.415259907494596,3.1875336410089443,12.864820762981726,10.294626864105096,13.174936669160344,3.1875336410089443,15.914680264645146,17.376870446370138
