,values_0a_su2,values_0b_su2,values_0c_su2,values_0d_su2,values_1a_su2,values_1b_su2,values_1c_su2,values_1d_su2
0,18.23886358854869,3.8955000508845363,17.32024028321867,11.555572282538828,17.38458660549628,3.8955000508845363,18.618986140553986,15.794905463557278
1,20.669937122736425,3.8955000508845363,17.22090624468304,11.080493389262422,19.13333713472931,3.8955000508845363,19.249111897193547,15.205207908078998
2,18.49845144466305,3.8955000508845363,17.5708436402339,11.842125875538224,18.24125651012129,3.8955000508845363,20.157970143867807,14.37398380862874
3,18.58756526758847,3.8955000508845363,18.05168732257176,11.427518897934263,19.196302589151493,3.8955000508845363,17.168893224228178,14.54069372728264
4,16.846246235906417,3.8955000508845363,17.761350278239558,12.389466769970984,17.54683672359266,3.8955000508845363,17.47290565789381,13.21598720295972
5,16.78232662898751,3.8955000508845363,16.572626898232098,11.168736304983138,18.936900136546303,3.8955000508845363,17.464193552472594,12.96550025745413
6,17.113598800229138,3.8955000508845363,16.875110838725263,11.168715438997953,17.85004062403525,3.8955000508845363,16.859398907921616,13.349115597486518
7,17.086320151317818,3.8955000508845363,16.619121571233293,10.200300115586629,17.092102834690476,3.8955000508845363,16.93300047912471,13.955056000342669
8,16.539643626865153,3.8955000508845363,16.929451752891236,10.71387810649167,17.955989321484434,3.8955000508845363,16.004882469707002,14.140328414400361
9,17.060799894635036,3.8955000508845363,17.01820937271378,11.326719987064813,17.672242691656212,3.8955000508845363,16.207296181066454,14.093826473161402
10,15.762755956568581,3.8955000508845363,16.42196454924983,10.808761428138483,18.11864544232688,3.8955000508845363,15.154178504578871,14.903764766701961
11,13.49549844691896,3.8955000508845363,16.019592985342168,11.018311985559272,16.712588478179075,3.8955000508845363,15.093889413261453,13.142335128424387
12,15.153028300410055,3.8955000508845363,16.01832628577905,10.435492494139513,15.3189657752746,3.8955000508845363,14.894715635957928,13.163820858501332
13,13.251513027413504,3.8955000508845363,15.532448386283196,10.108538494673958,14.70817376458108,3.8955000508845363,15.030676010115267,12.33683501478724
14,13.711498185524475,3.8955000508845363,16.435015615606396,10.305886379952208,14.832666932188417,3.8955000508845363,14.744627721650877,12.955352888987449
15,13.157249311870524,3.8955000508845363,17.483253666837125,10.232950753144054,15.105225497100317,3.8955000508845363,15.087802679673525,13.224026661456138
16,13.320718449096502,3.8955000508845363,16.833439419619854,10.266696235335539,15.33291849897787,3.8955000508845363,14.745218241885755,14.364445236058781
17,12.933512292254719,3.8955000508845363,15.837716816810653,10.225665477420772,14.021951263917012,3.8955000508845363,14.86340044181303,12.32695402198069
18,13.318599936620817,3.8955000508845363,15.647398186427193,10.211091345611871,13.731090394193293,3.8955000508845363,14.862287663503176,12.512162034295875
19,12.895838615914702,3.8955000508845363,15.44875185539494,10.010993251644527,13.796570419229393,3.8955000508845363,15.144676756809107,12.091368749855157
20,14.223864359867264,3.8955000508845363,16.42264259183573,10.093807537979115,15.77381926860598,3.8955000508845363,15.21728838096318,12.246188939610864
21,13.098427600382061,3.8955000508845363,15.80963445685865,10.739083571537982,14.069970121155462,3.8955000508845363,14.986710861373037,12.760523528350564
