,values_0a_su2,values_0b_su2,values_0c_su2,values_0d_su2,values_1a_su2,values_1b_su2,values_1c_su2,values_1d_su2
0,12.677996125823304,3.179100010176905,13.436467548735273,12.46689822288657,13.642509566190881,3.179100010176905,14.317268559696377,14.956714993632248
1,12.341952342299038,3.179100010176905,13.870389623229842,12.346302994799347,13.559569087356186,3.179100010176905,14.495945668022792,15.018552043109993
2,12.302491791928245,3.179100010176905,13.063490384265615,12.475614170896105,14.041792589584693,3.179100010176905,14.189223498468378,13.405056742659973
3,11.977049084003374,3.179100010176905,12.85169519984945,12.722498321779533,12.854220083472311,3.179100010176905,13.959486761232856,13.454371241545706
4,11.529179892770452,3.179100010176905,12.818056632383367,12.453620518640793,12.86194687664578,3.179100010176905,13.967839766825962,13.81246296502643
5,12.460193918059362,3.179100010176905,12.805456013912828,12.278252708297153,12.562415587212193,3.179100010176905,14.567573581696884,13.562951855494475
6,12.621890324467467,3.179100010176905,12.577235609237082,12.493481205791863,13.2287967285525,3.179100010176905,14.0669029097879,13.311054779583273
7,11.581761847302303,3.179100010176905,12.687731782662738,12.340432858953076,12.151908834381665,3.179100010176905,13.711329323624884,13.250430072713339
8,11.157382725153457,3.179100010176905,12.47254613963746,12.584210883088618,12.27451205812416,3.179100010176905,13.985031980741912,13.60109295304679
9,11.641994872823222,3.179100010176905,12.542841796309128,12.777524967156253,12.608672727716934,3.179100010176905,13.965689690899069,13.825014239605649
10,11.809861273387183,3.179100010176905,12.632813442807365,13.087486936246764,12.559386823733506,3.179100010176905,14.031485062185578,12.795455674986583
11,11.717232119119268,3.179100010176905,12.529975236129193,12.015401078025954,11.873271118097495,3.179100010176905,14.632819915512153,12.625134383705635
12,10.707878315259793,3.179100010176905,12.739555550626228,12.653222699593757,11.651602709714336,3.179100010176905,14.449804024356995,12.673156485587425
13,10.975591666792718,3.179100010176905,12.49761493916685,11.973524498777836,11.974983328049959,3.179100010176905,13.67132786553236,12.613070546564652
14,10.696426810223425,3.179100010176905,12.843272554513833,12.288749783762606,11.813571294901665,3.179100010176905,13.670771199047783,13.127966783226391
15,10.716647630597619,3.179100010176905,12.854545466443888,12.200473268142888,11.727095476916507,3.179100010176905,13.757543799557126,12.800390232226048
16,11.01495046704103,3.179100010176905,12.491349150978857,12.548473007133126,11.404325090140256,3.179100010176905,13.743399584389199,12.79510654822508
17,10.546727597894458,3.179100010176905,12.551351380268544,12.240329592394625,11.793435176622383,3.179100010176905,13.75188231124081,12.495079652595878
18,10.675954539329826,3.179100010176905,12.848679469164512,12.067772927120847,11.390091550003188,3.179100010176905,13.70813383111685,12.884548488299712
19,10.637688496425952,3.179100010176905,12.404552829231825,11.949708150082126,11.007587674537762,3.179100010176905,13.72882680529087,12.690981897479272
20,10.379938347206139,3.179100010176905,12.758750441356511,11.550965805884285,10.652049373066141,3.179100010176905,13.83622751428789,12.266755648436616
21,10.398309132120607,3.179100010176905,12.513300341011806,11.700894073220962,10.441845474475048,3.179100010176905,13.896904591430806,12.170542206310387
22,11.297374207056645,3.179100010176905,12.381324189688323,11.828899054233748,11.27178128815648,3.179100010176905,13.922420012393983,11.526550331645966
23,10.206647278716078,3.179100010176905,12.426515575627848,11.448832667049658,10.706909510498338,3.179100010176905,13.841280874448207,11.221125575488921
24,9.972706728587065,3.179100010176905,12.424102061919077,11.87116772553039,10.525805336437582,3.179100010176905,13.770641596381349,11.509696505543332
25,8.667883358605915,3.179100010176905,12.509105041326707,10.718696171942693,9.372952916544982,3.179100010176905,13.408421399461533,10.566465486593483
26,9.338921986856363,3.179100010176905,12.209968626774987,10.64695332568832,10.135840204658894,3.179100010176905,13.625037907371844,11.25024586819156
27,8.91641026668332,3.179100010176905,12.27189092035622,10.760247722512753,9.57577166625349,3.179100010176905,13.512389747209502,10.547218998591447
28,9.213840096896519,3.179100010176905,12.343233627814119,11.030468989805234,9.09737278697508,3.179100010176905,13.490086142114034,10.98598195626934
29,9.043299586773554,3.179100010176905,12.26135921060261,10.89220536253531,9.289748052295673,3.179100010176905,13.651695770556895,10.406775234785187
30,8.389014247483562,3.179100010176905,12.23214134744628,11.899885716213987,8.275426039686188,3.179100010176905,13.443800481974323,10.123252673220147
