,values_0a,values_0b,values_0c,values_0d,values_1a,values_1b,values_1c,values_1d
0,18.05442148530591,4.067431928134401,33.92706457032887,16.170604784764706,24.281108608085397,4.067431928134401,21.2163325883749,31.791125102932856
1,27.27983659116328,3.7883311162571576,30.977328737434227,19.06590892760522,23.20304941028342,3.7883311162571576,23.806564457766854,30.67237127770743
2,21.148671398421257,4.82942721000323,31.38209432986909,13.94575476238888,21.518348725095333,4.82942721000323,20.989806096280997,31.35024861159394
3,24.219643083923234,5.1185776641681455,32.985096385090976,20.623284639001984,26.171829915996184,5.1185776641681455,23.34521557997949,33.49820651088396
4,28.17537400487277,4.250872644522934,31.045546984239767,18.509588462764235,22.193998690356327,4.250872644522934,24.791514312158338,32.36214928986179
5,18.858464185577688,3.960541327236634,33.96855218732813,15.035102818744662,27.53743048676654,3.960541327236634,19.25761456168259,29.890962283966903
6,18.32818136916558,4.248776841120711,33.94609345726252,17.79663263785273,27.78162693543147,4.248776841120711,20.813543190461747,28.918899385464893
7,27.326113654563642,3.8721476787483593,31.506108001165664,17.680597499384074,20.017665327170143,3.8721476787483593,23.54374924064289,34.0494697519258
8,25.114984835847917,5.059815852162261,31.66932517211427,17.19371731609798,21.168752534033526,5.059815852162261,19.95660981685466,32.66739121778706
9,21.394130820702696,4.197651072214431,31.370073168032572,16.631077411781465,25.572815657480554,4.197651072214431,23.69266498783403,30.73647587416077
10,26.51921361898821,4.844727498910169,31.90307946946456,18.77195009107032,29.873718746630455,4.844727498910169,20.63507056499949,26.848106162747488
11,21.401333793140285,3.9451362349289267,33.79399319272777,16.771057138029665,19.463582945641637,3.9451362349289267,23.335269122604732,35.4574045987839
12,23.79817359202007,4.291277647966515,31.62279099905141,15.704132272569002,23.581294920737903,4.291277647966515,20.588479146627964,34.36739972821054
13,23.869605595768203,4.682777904644508,31.56110080352446,18.97074133324346,22.930894621976023,4.682777904644508,23.74946310804051,28.938324929278075
14,24.79371596301383,4.5430730765091765,31.236795599626333,16.91139954851495,21.064309120923397,4.5430730765091765,20.614449172335394,31.49608969792728
15,20.61494737154519,4.703533472361574,35.003722395781914,17.019317325947085,26.750456156002667,4.703533472361574,22.789600640077325,31.42323847002896
16,29.13791137117751,4.2739744436166305,32.94293907456261,14.751612158591312,19.178725811709594,4.2739744436166305,19.19096198091524,30.402885085131395
17,18.084784285419243,4.959234843489135,33.442109660506986,18.84656132942008,27.761791232187456,4.959234843489135,23.023359194648116,32.03737786003184
18,20.56240131760221,4.648180485631797,27.41093139086515,20.775590793809354,24.106941390215418,4.648180485631797,21.88164525848622,30.45297206125972
19,25.461253277603657,3.9726497313285676,36.2838847623813,14.484446794462896,23.51357094788785,3.9726497313285676,21.28570026487208,33.162597861854074
20,21.419492987856067,4.166606161228274,30.575282531250707,19.09688100335473,19.123979993134423,4.166606161228274,19.389257265395702,34.05424684801283
21,25.514782465408466,3.63692510304077,32.4983413476336,15.947066811424623,30.834653901977422,3.63692510304077,25.246357718347888,28.24253834672266
22,22.758088617880823,4.852156713129014,33.58957269249602,15.870528639867384,22.070405138021947,4.852156713129014,21.706329265171977,30.227105368899494
23,23.312111882332065,4.579339086115324,31.803183015283942,19.388381317797084,26.310629765743588,4.579339086115324,21.74805987179397,33.966106820513765
24,22.983615964334774,4.161221924655859,30.5449278872514,14.983184881184613,25.308908101850555,4.161221924655859,20.923257249374743,32.06940000038514
25,23.73904831305963,4.675831425659107,35.55153401502112,19.679484575967102,22.16725164630347,4.675831425659107,23.47178421959731,32.574372222159525
26,22.291424587764052,4.1831019533536855,31.863589956923832,17.326953585284187,24.4209853967985,4.1831019533536855,21.064411747541588,32.751680534605796
27,23.18410835414762,3.9600644964796667,32.4378454189019,17.21549863458707,22.255048764345936,3.9600644964796667,23.622745065021626,30.580622192339096
28,27.115919849749194,5.1099416565359315,34.980458570402334,17.31452584476811,23.69974766360056,5.1099416565359315,24.132527164265994,32.72437840869772
29,20.688965950708084,5.167266797844774,31.0554586721902,17.71347089012364,24.237413702995443,5.167266797844774,19.19101358340775,31.327023276136106
30,19.950305868295203,4.6683518937318205,34.406145846775985,12.994294331557516,27.123475667795965,4.6683518937318205,21.284106163691742,31.060412927146167
31,26.588015201920467,4.503330302426438,30.966462672488046,21.315580252463416,21.491190353482736,4.503330302426438,23.64222664493977,33.770792609301516
32,23.90061507256844,4.251335719962301,32.60987406371211,16.327500192852355,19.010946937878263,4.251335719962301,22.41152123552282,34.98133160309856
33,23.642942826708094,4.87533641008944,29.943084336811776,19.19141287972907,30.396485225296285,4.87533641008944,21.79440321754545,28.4811221337832
34,18.58326813343223,4.55160098126236,32.970688457125696,18.28224859243795,25.998509912934324,4.55160098126236,25.46181963618671,31.519151906827844
35,28.071262748595338,4.635588814992677,31.861136490224446,15.657804213542054,21.50653889053634,4.635588814992677,18.361924650795995,30.849161812703063
