,ev_op_Hp15,ev_op_Hp20,ev_op_Hp25,ev_op_Hp30,ev_op_H40,ev_op_Hp15_2f,ev_op_Hp20_2f,ev_op_Hp25_2f,ev_op_Hp30_2f,ev_op_Hp40_2f
0,6.29620597536451,17.323112189280465,15.626225389978945,12.668953011874676,12.019240810356722,6.166286127663224,13.113853572378652,14.413875592147898,12.14071374934159,14.811011719887231
1,8.010858474711092,18.51963299409801,15.626225389978945,11.805619245567595,11.742750084953007,7.0896192967436304,15.983482633244792,14.413875592147898,12.943968965622004,14.803456097145276
2,6.196162129108099,16.53509599945077,15.626225389978945,10.703944776515508,12.740653161713444,7.5040831067249725,15.863925511762073,14.413875592147898,13.057310207835439,13.852754604516843
3,5.192638378368285,14.766314251115455,15.626225389978945,13.864336098120393,12.777941785572926,5.186162208572196,14.209272340430642,14.413875592147898,11.957437317117465,13.586841804929238
4,5.192638378368285,12.74510062583866,15.626225389978945,10.710582922415846,11.844921716772996,5.186162208572196,13.260555858753355,14.413875592147898,12.222200621544307,13.817948698879242
5,5.192638378368285,13.263217325721751,15.107320438965443,10.703944776515508,12.525389914381215,5.186162208572196,10.781867487702957,13.715263697110455,11.957437317117465,14.186842754486689
6,5.192638378368285,12.744807758324395,15.69668118280357,10.851259389770131,10.740713447219472,5.186162208572196,8.812023683089006,14.653763997963148,12.223507047951523,13.650473718435933
7,5.192638378368285,12.431739362993605,12.29262419694985,10.763702862452588,11.472843144070447,5.186162208572196,10.807326695193032,13.54465306367709,12.109177122563189,13.678773822687889
8,5.192638378368285,13.540002394199403,11.333297772007429,10.710582922415846,12.035398278644935,5.186162208572196,7.263170494645287,12.59167558959175,12.222200621544307,13.359011557615055
9,5.192638378368285,12.504339177906518,9.658007695598192,10.78768883401062,10.876628263565317,5.186162208572196,10.009136142758914,12.171408337725298,12.170433309316246,13.3779116481972
10,5.107650310993925,12.592293117182784,8.213265741903342,10.657793746940621,11.40251106280319,4.296292471391059,9.526493307916764,11.504461537489803,11.377941580806194,12.63814369028655
11,4.9653472826061185,12.564450812689122,7.35093378416164,9.112843437821441,10.342524171989673,3.792563501835589,7.261592392129459,10.29056180781804,12.628221632607069,13.08194754561148
12,4.8974221939655065,12.592293117182784,9.03472708981266,9.724972209776215,11.600217327694159,3.8286656981065508,9.487971081748821,11.496263124196254,11.645278578488718,12.674589708595247
13,4.8974221939655065,12.504339177906518,6.336978915670743,10.60479056568156,12.460359235151758,3.792563501835589,9.967110427563606,11.314482729949418,13.422612037255975,12.042635137117655
14,4.8974221939655065,12.564450812689122,6.403942406517302,8.538058516905522,10.363554719736952,3.792563501835589,7.226239940209365,11.417710465553133,11.909580313080838,12.109612898913756
15,4.8974221939655065,11.796672184543228,6.552503256889431,8.232763970473243,10.53300080838958,3.792563501835589,6.884356259908569,11.163039081886739,12.43618983251352,12.15070477852472
16,4.192907692560113,11.471621533937013,6.459512141475553,8.617905596534998,10.528011266609434,5.612334800048709,6.872144143552923,10.158702749174477,11.212921678981244,12.583496039031134
17,5.486716500687142,10.961317492438912,6.552503256889431,8.277999349085302,10.722843784148163,5.566141789597435,8.682077525379412,11.305273475719805,10.957460113025128,12.030081469127738
18,5.298923686670862,10.668708937751282,6.403942406517302,9.530792097494038,10.368444163803021,5.291152175410301,6.867202623891174,11.29307880228224,10.097255406003061,12.094161400864328
19,5.617464359247941,10.352966388123003,6.459512141475553,8.26593173769245,10.351661175501858,3.792563501835589,7.093244266998655,11.33194450094196,10.29980155566991,12.258396368111915
20,4.192907692560113,10.192345307236115,6.4107666444425035,8.378914888806754,11.35469643939934,3.792563501835589,6.758449157058199,10.2121634909322,9.736385285175619,12.833526160585428
21,7.099327038259438,7.790951467061546,6.379451480901209,8.348166294326294,11.844094428671994,3.792563501835589,9.00373125913506,10.39323190693933,10.091242973157305,12.643577571085583
22,4.192907692560113,10.13292801109165,6.380466254360557,8.378914888806754,12.399115697676992,3.792563501835589,9.084164327769816,10.08143233288611,11.956013148654895,12.383941743848032
23,4.081057008392345,7.493206471653751,6.361155974704913,8.26593173769245,10.683274081620201,3.792563501835589,7.096266638453327,9.463812872021448,9.760699416800255,13.180522944679995
24,4.081057008392345,9.07716182215448,6.419541132522888,8.348166294326294,10.784714777111489,3.792563501835589,6.584227332506975,9.555730953613867,10.091242973157305,13.121121381855545
25,6.677218907510383,6.689956290076841,6.463309967181864,8.175631809373487,11.15801098264726,3.79602217326428,7.415565371986534,9.549415307744903,10.874369937716082,12.180765882274775
26,4.081057008392345,8.392387150435363,7.298493636293172,8.285654894983217,10.637309809760778,3.8560745125695894,8.419637405780145,8.927340579587517,10.156972807753986,11.620990136111267
27,5.082668843898924,5.682523836468772,6.336978915670743,8.341204419931026,10.565481387249212,3.8335266062341478,8.369223537902212,10.307976162835969,9.865782596039566,12.395397522602567
28,4.081057008392345,7.6363149632997205,9.203855682479542,8.188557441869332,11.927929006406016,3.792563501835589,6.997113976335772,11.239754105194374,10.065624377005971,12.038906658596076
29,6.841378526683812,6.155680909860491,6.336978915670743,8.310189378499064,10.27749656654678,3.792563501835589,6.575678946933375,10.029422370805138,10.66768615609478,12.591381011480415
30,4.081057008392345,6.458598169241186,7.648802887930923,8.283396465215489,10.447281507690683,3.792563501835589,6.5352365231293055,9.729562637167483,9.666938848845273,11.901746228515718
31,3.844856368200844,5.660199448108322,6.336978915670743,8.982711422087588,10.304121657162758,3.4829722907623446,6.531276138574572,9.331716473265619,11.272470393729312,12.595496197770926
