,ev_op_Hp15,ev_op_Hp20,ev_op_Hp25,ev_op_Hp30,ev_op_H40,ev_op_Hp15_2f,ev_op_Hp20_2f,ev_op_Hp25_2f,ev_op_Hp30_2f,ev_op_Hp40_2f
0,28.62756326551191,33.654307396727646,24.900873516088254,23.909793743812536,22.553905235016856,23.5235545900788,23.783107077758775,27.2462048862663,27.17127723206461,25.902975626731294
1,25.64872629474765,26.20905944153678,26.981426560723765,25.147997304143967,27.363587448409504,24.72847980657213,23.68687021445077,28.64721970254787,27.57312601944728,24.886366268165343
2,30.2939033172734,28.866931691580408,23.1752666032862,22.645552318918398,23.720361161612914,26.275910756695183,23.831079226296172,27.261858838772678,25.17388014841249,26.972098091380865
3,25.077617539942707,29.917581274996195,22.949508192622247,24.043989409021105,26.62680883401342,21.694806337318443,29.45653046642785,30.230932972594392,26.29148669373589,26.40251867958371
4,28.37739141002445,34.532295284508734,29.64514019098558,27.396100376900325,24.92885158981664,29.970161404267934,23.30423163756858,30.004404157596415,26.27287170589245,25.452913763272118
5,26.137488921199395,25.176333593499702,23.521154604669945,23.956224149063594,25.86271876309544,21.72678043396508,31.888917335360063,20.6629433123486,27.422277711551732,25.42846287210469
6,26.571065368223877,30.507481694495414,22.965943532920758,21.77580471117379,24.94351639218883,30.580901634934516,25.547434430776345,24.772791628586354,30.17376260208523,25.41348319427834
7,28.10164117728145,26.303063701412903,26.33182797488047,24.552139988263786,25.565094070496773,15.681414930713,22.86418059062008,30.756799463064844,25.185647724133958,26.39968859761409
8,26.445464063408902,25.761103944351536,24.215672584116597,22.47875674399393,24.205596044010363,29.15439598846406,28.484416378012305,29.131820366944947,29.51837971099944,26.50575237712728
9,27.502678796185197,33.292888629258265,24.99440384804348,24.176119204705824,27.787579219776603,21.045611379357783,22.310491325531874,21.950866792573983,24.738519925897624,26.667136881542827
10,26.437534624718165,32.75485185253944,25.760568368997326,26.864455858544297,24.07035540101141,20.26622506811908,26.985581060985773,23.81732078142741,25.745696877874437,25.628166533144416
11,27.946420468919282,24.08270334431035,25.36503478964878,22.986160124500223,24.7475970133345,25.3570507144778,25.72589449682001,28.504965608280067,29.65490527108152,24.287157301727966
