,seed_28,seed_170,seed_225,seed_188,seed_18,seed_38,seed_48,seed_58
0,23.23958334156294,23.23958334156294,23.23958334156294,23.23958334156294,23.23958334156294,23.23958334156294,23.23958334156294,23.23958334156294
1,19.621141327960416,19.621141327960416,19.621141327960416,19.621141327960416,19.621141327960416,19.621141327960416,19.621141327960416,19.621141327960416
2,20.32811670371414,20.32811670371414,20.32811670371414,20.32811670371414,20.32811670371414,20.32811670371414,20.32811670371414,20.32811670371414
3,21.21727847077232,21.21727847077232,21.21727847077232,21.21727847077232,21.21727847077232,21.21727847077232,21.21727847077232,21.21727847077232
4,18.85988028588777,18.85988028588777,18.85988028588777,18.85988028588777,18.85988028588777,18.85988028588777,18.85988028588777,18.85988028588777
5,23.333871399634205,23.333871399634205,23.333871399634205,23.333871399634205,23.333871399634205,23.333871399634205,23.333871399634205,23.333871399634205
6,23.455086538750972,23.455086538750972,23.455086538750972,23.455086538750972,23.455086538750972,23.455086538750972,23.455086538750972,23.455086538750972
7,18.154488939722018,18.154488939722018,18.154488939722018,18.154488939722018,18.154488939722018,18.154488939722018,18.154488939722018,18.154488939722018
8,22.12841856901394,22.12841856901394,22.12841856901394,22.12841856901394,22.12841856901394,22.12841856901394,22.12841856901394,22.12841856901394
9,19.226860741898005,19.226860741898005,19.226860741898005,19.226860741898005,19.226860741898005,19.226860741898005,19.226860741898005,19.226860741898005
10,20.14933801159321,20.14933801159321,20.14933801159321,20.14933801159321,20.14933801159321,20.14933801159321,20.14933801159321,20.14933801159321
11,20.147671322085706,20.147671322085706,20.147671322085706,20.147671322085706,20.147671322085706,20.147671322085706,20.147671322085706,20.147671322085706
12,21.191816726214864,21.191816726214864,21.191816726214864,21.191816726214864,21.191816726214864,21.191816726214864,21.191816726214864,21.191816726214864
13,20.800895911866988,20.800895911866988,20.800895911866988,20.800895911866988,20.800895911866988,20.800895911866988,20.800895911866988,20.800895911866988
14,17.88184473123668,17.88184473123668,17.88184473123668,17.88184473123668,17.88184473123668,17.88184473123668,17.88184473123668,17.88184473123668
15,21.047055898700318,21.047055898700318,21.047055898700318,21.047055898700318,21.047055898700318,21.047055898700318,21.047055898700318,21.047055898700318
16,18.16597448460343,18.16597448460343,18.16597448460343,18.16597448460343,18.16597448460343,18.16597448460343,18.16597448460343,18.16597448460343
17,22.040275186235615,22.040275186235615,22.040275186235615,22.040275186235615,22.040275186235615,22.040275186235615,22.040275186235615,22.040275186235615
18,22.279916541082322,22.279916541082322,22.279916541082322,22.279916541082322,22.279916541082322,22.279916541082322,22.279916541082322,22.279916541082322
19,19.957171063362733,19.957171063362733,19.957171063362733,19.957171063362733,19.957171063362733,19.957171063362733,19.957171063362733,19.957171063362733
20,21.0431164132708,21.0431164132708,21.0431164132708,21.0431164132708,21.0431164132708,21.0431164132708,21.0431164132708,21.0431164132708
21,20.310204512053733,20.310204512053733,20.310204512053733,20.310204512053733,20.310204512053733,20.310204512053733,20.310204512053733,20.310204512053733
22,23.439290114966024,23.439290114966024,23.439290114966024,23.439290114966024,23.439290114966024,23.439290114966024,23.439290114966024,23.439290114966024
