,ev_op_Hp15_3f,ev_op_Hp20_3f
0,9.341975542855435,14.653902466361927
1,9.341975542855435,15.474910138736318
2,9.341975542855435,13.327975043594517
3,9.341975542855435,14.911831656741262
4,10.994969238795246,13.49086545302602
5,9.199230239118661,12.78015807834715
6,10.78427637473787,12.9759386103952
7,8.998753252449857,13.7156095759726
8,6.93658074360969,14.525348322048806
9,9.173871678804408,14.779946226533903
10,8.132283750093455,12.643325950082355
11,8.027434492041277,13.083692612466924
12,7.643928706968166,12.174314348470734
13,6.701407820580434,12.23573430772309
14,6.340351961458487,10.574355989666516
15,6.2587122167105464,12.521302552098264
16,6.2587122167105464,12.06793615815729
17,6.2587122167105464,10.667430857171842
18,6.2587122167105464,10.777218437274085
19,8.58553664501564,9.297315893408786
20,7.8309924468380245,10.607506258726076
21,7.2753284369487465,8.036138536597656
22,6.536494157670876,10.2095022679041
23,7.7299316212218825,11.689502283767782
24,7.634976487289385,8.82670074158296
25,6.623715003122663,8.351032692250367
26,6.905855508579543,8.82670074158296
27,6.498641852361898,11.689502283767782
28,6.345921205322544,8.351032692250367
29,8.645543424673251,8.586493375845077
30,5.921020265669345,7.804391677460115
31,5.921020265669345,8.617322061417994
32,5.921020265669345,9.167794753802873
33,5.921020265669345,6.446397162549425
34,7.330376286858048,7.956211370309385
35,7.673249084877179,8.42590749862823
36,8.203927826825868,7.872958111675101
37,5.50073065107003,7.1257488654053756
38,5.090830175170361,7.464111810693018
39,6.052303356811259,7.797438572282391
40,4.750154590614871,8.446871552118557
41,4.663467506027367,9.306650331195288
42,4.537501336767405,10.345522113800882
43,4.5097562509143625,6.867205322326213
44,4.643790508983242,7.066706462502218
45,4.549589637154289,6.833947243315186
46,6.859116915744788,7.066706462502218
47,4.5097562509143625,6.867205322326213
48,6.826839515212197,6.833947243315186
49,4.5097562509143625,8.516941564380792
50,5.856469976244768,7.970439712096899
51,4.5097562509143625,7.256853984984999
52,6.207355404806698,7.043356887052697
53,4.432435449142056,6.370985443055108
54,5.574732025215859,8.243714119629137
55,4.301396662774348,6.077100656676604
56,5.694879325959741,5.984077095977251
57,3.9325168428189334,6.396319847901921
58,4.583179612938566,5.865694246225524
59,4.3758461553431145,5.849878805378866
60,4.2882790427620785,5.693819065093975
61,4.580276064266491,6.022548883618191
62,4.168618908622612,7.1267774466399025
63,3.8354932814190557,7.470984516967726
64,5.500613325085394,7.251308224486803
65,3.8354932814190557,7.396495643165383
66,5.591204154677171,5.457771522803235
67,3.8354932814190557,5.499362100869624
68,5.141926966534419,5.655570184847283
69,3.8354932814190557,5.432316676574653
70,5.445789075126916,5.850359953372349
71,3.988164269184482,6.419256151321751
72,4.142733078290899,6.221503379472304
73,4.086274352954845,7.083585839213309
74,5.266910755980001,6.18817077501919
75,3.7044881300725536,6.875258984942039
76,4.910255044162259,5.934531659425178
77,3.7044881300725536,6.7484264337562
78,5.231050363805833,5.758982553514461
79,3.7044881300725536,6.934522422725388
80,5.238807487255897,4.913968666567007
81,3.7044881300725536,5.281160495883666
82,5.1933698923564355,5.047724373051316
83,4.55423899105242,5.869180578032566
