,ev_op_Hp15,ev_op_Hp20,ev_op_Hp25,ev_op_Hp30,ev_op_Hp15_2f,ev_op_Hp20_2f,ev_op_Hp25_2f,ev_op_Hp30_2f
0,23.521895880045346,32.784491845019375,21.96696632875266,23.371505788018062,35.466070346747166,23.83016860214963,34.34110216298612,25.21302135870745
1,23.64579124692961,32.784491845019375,23.54872382240811,22.89184247098185,35.490154741079294,23.83016860214963,33.750255373530784,26.42096401612581
2,20.93232450592704,32.784491845019375,24.07020853573798,23.371505788018062,35.867798950720115,23.83016860214963,34.01996179936316,26.699829937617952
3,25.51972985187068,32.784491845019375,23.575361082598015,23.69012932695381,32.30661917875124,23.83016860214963,28.32561209048312,26.374010935487608
4,20.93232450592704,32.784491845019375,27.13874055275652,23.842734933021102,32.30661917875124,23.83016860214963,23.948786638559195,23.93222050258847
5,20.93232450592704,32.784491845019375,22.246623680484028,24.675999626265423,32.30661917875124,23.83016860214963,24.014743130902616,24.692862853229776
6,20.93232450592704,31.367512157333973,22.347776671552197,25.25433382124989,32.30661917875124,27.12901424538587,25.97677486174905,22.015949635033003
7,20.93232450592704,28.70490787787978,22.507993252807733,21.6154581299502,32.30661917875124,26.959121239522982,23.144444395938063,24.498496992184887
8,20.93232450592704,30.895252842352903,22.143121847400828,21.20812048196684,32.30661917875124,25.88947086192636,25.469962771696444,23.51768964466252
9,20.93232450592704,28.70490787787978,22.387657252104702,20.78905748397843,32.30661917875124,23.83016860214963,23.985164086316917,22.009926500961964
10,19.28744931082553,28.70490787787978,23.719316464959785,21.73515928055942,27.80434756479215,23.83016860214963,23.045163338138245,24.617258181078597
11,20.113675891223867,28.70490787787978,23.802868317504785,19.78707354587724,21.92688568042137,23.83016860214963,22.13276508360652,25.51237088588788
12,23.456835780075963,28.70490787787978,23.24371945296108,21.563506760577525,16.555053889470045,23.83016860214963,23.72160286128001,23.405880599584943
13,25.71445970116331,28.70490787787978,24.569890375456826,22.595516465919264,20.07951020956472,23.83016860214963,23.8833720143297,23.37657308214405
14,20.78506024580811,28.70490787787978,22.347776671552197,20.55556075250132,13.008004452864824,23.83016860214963,23.97860326117927,23.10423367822836
15,20.14269001238705,25.68865390558804,22.507993252807733,19.574004759677408,13.984247372042873,27.04931394312308,22.338694405240865,24.40761499288879
16,18.27397332607015,31.573387101199643,23.719316464959785,19.15406621111165,16.95609274329029,22.556625462420374,22.590313781393014,23.92525545070065
17,21.54183840984897,25.116580309319747,22.143121847400828,19.615313983970065,15.402812581064222,19.57670474832309,25.30999976978499,23.133521856732628
18,16.34086264414127,24.84941303235139,22.387657252104702,18.731771019329823,14.79462893577866,17.62335545313367,23.11596277934016,22.882216331790023
19,16.847311011557142,22.915885278320346,22.246623680484028,19.06233769911422,14.032063372003208,18.80909514918454,24.278153544970607,24.152897620541957
20,17.027221654948633,28.08569210523091,19.610172629589663,19.54054099231287,14.314317302305133,16.78680585316636,23.537667673850333,23.235060614759192
21,18.643215879428528,19.799811070204218,23.78146940397139,18.986678508674814,16.756510158526293,17.83122471666662,24.3305703917139,23.549714318353804
22,16.34086264414127,19.91002459665613,19.70886879205896,19.49846418412519,14.15625582224449,17.866578626704744,24.09386009796353,22.22153989390896
23,15.606654487262476,19.799811070204218,20.268164772409843,19.858620563603765,10.323754178860584,17.51347279800371,23.26793031635003,22.60288701365286
24,15.606654487262476,20.65724311647778,20.38639026268999,19.749421898102835,12.871488577953606,18.1387095359114,22.246279495370267,23.70440780175968
25,15.003966931585111,19.799811070204218,22.83499686869813,20.224918558094625,12.789739849472122,17.45893556269911,22.554848305478902,22.470080102580265
26,15.003966931585111,19.377307200921127,20.59955900608052,22.617441561094743,11.138121001241815,16.90490496245483,23.68702321396532,21.648574552196237
27,16.607734909130528,19.377307200921127,21.80079522079845,19.17157063336382,12.095501939545713,15.8389494802287,24.348021634135023,22.898455454184628
28,15.003966931585111,19.38829243669792,20.08269650260672,18.758127630250705,13.98171730965413,17.391785448702713,23.26874633826212,22.592480520205143
29,16.89928448389834,19.37115392648848,20.43959166386517,22.819060743672846,13.59047670008155,15.6602236489412,22.014350453230477,23.290328349778463
30,15.703546083018944,21.90668138915944,19.7968670476798,18.514080741476103,14.648091285783655,18.82714805765428,23.90217437011477,22.413780334181517
31,18.93388739808824,19.37115392648848,20.674037315941245,21.561363429461355,7.250459125942888,17.496966812478252,24.820279744475943,23.866012622505988
32,17.110280935014927,19.514054708829025,19.756362858585437,19.78537588347997,9.944281975432336,15.857170514015005,21.259231109837867,22.029664465324466
33,12.05246591479846,19.37115392648848,19.516590787536224,18.436685886524646,10.1237584878421,17.800291839530182,20.807094554366973,23.56143817263703
34,10.23086572132736,20.303764535892608,19.52815305582793,21.537301182438693,13.073947954875562,18.25278366218279,19.71864584295674,23.48889098429805
35,9.47238218996196,19.37115392648848,20.89958218211604,20.302639521782087,7.250459125942888,18.233012781686263,21.443619060210555,23.17331937837502
36,8.810963941036528,19.825621380302927,19.516590787536224,20.60756230979707,11.096639610350207,20.458455294326345,17.747738487545462,22.103794026764263
37,10.501718290781056,18.61564067020103,21.494379608218363,19.114541777488306,7.250459125942888,17.979989727748872,20.103039321182717,23.876479364126684
38,8.810963941036528,20.6282377448456,20.088381333570105,21.669171545107663,7.952898088522096,17.45780983209098,20.106243622635425,22.750481616853754
39,10.427939190389546,17.360279281107225,18.605770914902767,19.4399563403324,7.250459125942888,17.131594940303298,19.30013592457784,22.175795985217427
40,9.442170534426808,17.216093182060177,17.508983800757047,20.98362955768636,7.775084752364757,18.747112997175613,18.94268275357093,22.024984523307012
41,7.589942662998488,18.72089679461036,18.15503975968393,20.57650578203311,7.250459125942888,16.31528646358398,19.81076768971849,22.630367529255253
42,7.589942662998488,17.08213545041755,18.15610553589984,18.119411894283854,9.558666857083184,15.6602236489412,18.68175540224544,22.96431996956875
43,6.966253916450712,19.0746319855272,18.808877435000788,18.069768633681168,7.364237868689188,15.14373723404274,18.615275831690287,23.59186638681014
