,ev_op_Hp15,ev_op_Hp20,ev_op_Hp25,ev_op_Hp30,ev_op_Hp15_2f,ev_op_Hp20_2f,ev_op_Hp25_2f,ev_op_Hp30_2f
0,5.289853922187808,15.072423054609168,15.626225389978943,12.581128195685327,7.160095826119896,13.113853572378652,14.413875592147898,12.14071374934159
1,6.052137963495078,15.176971964321584,15.626225389978943,13.263343123811362,6.948562478623923,15.983482633244792,14.413875592147898,12.943968965622004
2,5.155101606175207,12.874818585271534,15.626225389978943,12.344130311533156,5.923487205879357,15.863925511762073,14.413875592147898,13.05731020783544
3,7.040845617809139,11.65793598814895,15.626225389978943,11.280889264179232,7.429799672839364,14.209272340430642,14.413875592147898,11.957437317117463
4,5.155101606175207,9.691820020637122,15.626225389978943,11.286218749372516,5.923487205879357,13.260555858753357,14.413875592147898,12.222200621544308
5,5.155101606175207,8.81761953354506,15.107320438965443,11.280889264179232,5.923487205879357,10.781867487702955,13.715263697110457,11.957437317117463
6,5.155101606175207,7.310144354274346,15.69668118280357,11.395728796961096,5.923487205879357,8.812023683089006,14.653763997963148,12.223507047951523
7,5.155101606175207,9.08798974491658,12.29262419694985,11.33555034720376,5.923487205879357,10.807326695193032,13.54465306367709,12.109177122563189
8,5.155101606175207,8.348913980394174,11.333297772007429,11.286218749372516,5.923487205879357,7.263170494645287,12.59167558959175,12.222200621544308
9,5.155101606175207,7.240210950980297,9.658007695598192,11.28625446841144,5.923487205879357,10.009136142758914,12.171408337725298,12.170433309316246
10,5.10706905348129,7.197946754788347,8.213265741903342,10.817427009954196,6.458730399340858,9.526493307916764,11.504461537489805,11.377941580806194
11,5.10658779651562,7.3298234534328275,7.35093378416164,11.329806192788576,5.207444571615468,7.261592392129459,10.29056180781804,12.628221632607069
12,5.068672159404764,7.157709288498819,9.03472708981266,7.825870468790989,5.11692407660802,9.48797108174882,11.496263124196254,11.645278578488718
13,5.068672159404764,7.326535613935494,6.336978915670743,9.417485070000833,5.11692407660802,9.967110427563606,11.314482729949418,13.422612037255975
14,5.068672159404764,7.304265250380888,6.403942406517302,9.022813908373074,5.11692407660802,7.226239940209365,11.417710465553132,11.909580313080838
15,5.068672159404764,7.19728082790222,6.552503256889431,7.588396604404594,5.11692407660802,6.884356259908569,11.16303908188674,12.43618983251352
16,6.052427432065047,7.03807546444105,6.459512141475553,7.141885385133573,4.772917363222679,6.872144143552923,10.158702749174475,11.212921678981244
17,5.717484293024026,6.91228492726594,6.552503256889431,8.308591364434738,4.342616821628488,8.682077525379412,11.305273475719805,10.957460113025128
18,5.9419297005819685,6.978804755715961,6.403942406517302,8.173430870184108,5.759243869084467,6.867202623891174,11.29307880228224,10.09725540600306
19,4.420553929217396,6.859620040538075,6.459512141475553,7.080339867814439,4.342616821628488,7.093244266998655,11.33194450094196,10.29980155566991
20,3.9933259187247456,6.960668231929119,6.410766644442504,7.105097525086896,4.342616821628488,6.758449157058199,10.2121634909322,9.73638528517562
21,3.308947267566672,6.461772389701681,6.379451480901209,7.110290840292133,4.342616821628488,9.00373125913506,10.39323190693933,10.091242973157303
22,3.278132004921563,5.143403580550024,6.380466254360557,7.105097525086896,4.342616821628488,9.084164327769816,10.08143233288611,11.956013148654897
23,3.278132004921563,6.404900482421368,6.361155974704913,7.170825810197305,4.342616821628488,7.096266638453327,9.463812872021448,9.760699416800255
24,3.940386708750524,6.535301148980997,6.419541132522888,7.110290840292133,4.342616821628488,6.584227332506975,9.555730953613867,10.091242973157303
25,3.278132004921563,7.2759713155832575,6.463309967181864,7.1963198188495845,4.331974843793375,7.415565371986534,9.549415307744905,10.874369937716082
26,3.95487992214053,5.059816158915904,7.298493636293172,7.091208292295,4.527229375744666,8.419637405780145,8.927340579587517,10.156972807753986
27,3.278132004921563,6.314015025245202,6.336978915670743,7.066598958443697,4.314275618963467,8.369223537902212,10.307976162835969,9.865782596039566
28,,6.329217908083353,9.203855682479542,7.077471275199517,4.314275618963467,6.997113976335772,11.239754105194374,10.065624377005973
29,,6.589815321911575,6.336978915670743,7.119420946697312,4.314275618963467,6.575678946933375,10.029422370805138,10.66768615609478
30,,5.035084035880996,7.648802887930923,6.964206691001194,4.314275618963467,6.5352365231293055,9.729562637167485,9.666938848845271
31,,5.707664002824726,6.336978915670743,8.551028573360798,6.9480523941053525,6.531276138574572,9.33171647326562,11.272470393729312
32,,5.058973632597684,7.3015935871150175,9.40649774793446,5.3943365221657045,6.538377080790509,10.562856190433438,10.1344458589261
33,,6.728073020867184,6.471126921623904,8.507277689185587,5.210509470347993,6.557814184957836,7.54266806217653,12.60709650396382
34,,5.013968151702753,7.78185851416821,6.147103520268866,4.314275618963467,6.52846430560982,8.74288826165859,11.240887806608322
35,,5.929212212297265,6.663075091206209,7.67144206567963,4.262593543592232,6.538342196167245,8.706020583612094,11.795376137549026
36,,4.9852103406826815,6.305491647363879,6.141702408342275,4.262593543592232,6.503939268588743,7.682309971633444,11.370316742396083
37,,6.300498265610753,7.608177855506399,6.601788914236464,4.409691808681798,6.5225686528792535,8.668548304257785,12.199526047014643
38,,4.953564056911806,6.804706125909656,5.979392778568784,4.262593543592232,6.455971938896859,7.45626170666976,9.704528202092131
39,,5.872507607399639,5.652712045232634,6.294048442048199,4.180675141218314,6.560818529695501,7.4369843478272974,10.571088004201664
40,,4.921427148242735,6.491600831712688,6.050677225044439,4.180675141218314,6.483032706495777,7.351507916721268,9.519652408995428
41,,6.383499943048543,6.213570496460388,6.9178196780892165,4.245574134636144,6.947150642204319,7.357760904832588,11.448499116806262
42,,4.8637173364662125,4.914584525330629,7.2514652803182065,3.941811341556998,6.909217608453573,7.398926952316668,11.919692102786216
43,,8.045575898517255,4.71313828108866,6.520525174627928,3.983582405564769,8.719943021559711,7.331597126562517,9.802372892746442
44,,4.942268062736155,5.138685138144133,6.965574718229262,3.941811341556998,6.800600259693906,7.4001586216116655,9.707642499501448
45,,4.850352888009215,4.349963322975138,7.061762469458001,4.15318366464463,7.347053281549063,7.420090400434052,9.634981496551204
46,,4.976905172429607,4.398561551188743,5.406769139050046,3.941811341556998,7.110475378577304,7.4010328317647325,10.74612537583185
47,,5.556469423879406,5.914160116195865,6.060828530785368,4.64139582014003,9.308323022987857,7.69564410305839,9.550885569916638
