,ev_op_Hp15,ev_op_Hp20,ev_op_Hp25,ev_op_Hp30,ev_op_Hp15_2f,ev_op_Hp20_2f,ev_op_Hp25_2f,ev_op_Hp30_2f
0,8.295249520479649,13.621937442153373,14.112078537253687,12.040684346337656,6.856714945167012,13.543425416452584,15.071158108462908,12.399952332221256
1,9.271075422931334,13.072419043603022,14.5130542783691,10.917985544299585,6.193205060652559,15.344876096166296,15.688813624642266,13.22452511822356
2,9.102683526443723,13.51083443391972,13.835689462854353,9.467308482866526,6.155004959085901,14.98782416437941,15.152427094962723,11.914173282041611
3,8.745706677408128,13.916367928936731,14.5781813044013,12.172016659762024,6.3732288293931285,13.039618704804546,12.826634475598556,12.0727820103454
4,8.338546849437446,12.926629513227905,14.85510260964396,11.6986590354809,5.824438711279724,14.10810527210249,15.252056228391927,14.583191407750958
5,9.450055178425789,13.816841115653132,14.550322403970558,8.826424654049383,7.236870849326794,13.96448212330268,14.439676467660233,12.480198616279369
6,9.322445134708694,16.207824139742648,14.132389540388436,10.806025695351044,6.791683498515426,14.775478605325253,15.139419747655465,12.60579067475585
7,8.456066547732283,10.547438603906707,14.992796032451448,11.056502575728462,6.72914322228967,14.41115440923142,14.934074635945684,12.552021229481156
8,9.446657319472592,14.1974838376607,13.516436321304392,11.353495235256494,5.714719882414469,13.980449211781831,15.090898463129005,15.686220584303834
9,8.369024964280676,13.059564969013111,15.622349538387926,11.39328717860893,6.936535923808087,14.114941506382651,13.8840002882912,10.217988387977336
10,9.521876189659263,12.883470760982004,13.925105289005602,11.689334835207408,5.764190979618936,14.307806644092992,14.314985420941866,10.56078790647021
11,8.312992455900204,14.148010373543643,15.60565252715194,11.21018368457865,7.117599224111868,14.10563208881424,14.925108789736443,13.799193823127656
12,8.430221614092027,14.283905250967235,15.625955735797382,11.45762396629461,7.2776174660974995,13.477508097468192,14.936948236739267,11.944904841344556
13,9.42597081164718,12.500387211080607,13.713106216072154,10.422213162378275,5.621944965305235,14.47865260870805,14.520281704294264,14.067067770831695
14,8.457629231403208,12.675217774592369,14.965778809003318,12.048509019634311,5.958941216489667,14.750682720162462,15.055394372294684,14.039429954049488
15,9.335409799871115,13.773128064755484,13.871109539179104,10.25489478179522,6.429005816187162,13.804417493137896,14.27656105031624,10.639087201193933
16,9.458310494337445,12.589951506243866,16.665983319952304,11.517563017963049,5.547426823876567,13.325735457940608,13.143477218786058,12.241366886181424
17,8.38576360784048,14.615564031790464,13.054857584186092,11.213399873397435,6.656111421811177,15.317226893521,14.324754551113218,13.5730632978654
18,9.473223012658323,11.511025794386418,14.147127236981666,10.080700835817856,7.781004297582333,14.08336103639823,14.35202691994881,11.78998432347032
19,8.475264544814882,15.201706767294082,15.118978541132762,12.40511174937647,5.574037471015851,14.105631369158768,14.669624895416469,15.33616029024597
20,8.23694730119599,14.11994643928531,15.226724501174548,11.139872650103596,4.860326770822787,13.438224104086054,14.456034964789623,12.891285618579554
21,9.40391278055658,12.508452135412648,13.451752232892852,10.482603108529238,7.994783886639444,15.069890902045897,16.166674938667693,12.83481620321641
22,8.602311176947733,12.390221468513293,15.40095609320468,9.082477719547477,7.091926086467295,13.361017419869953,13.764084377720676,13.3973366120516
23,9.251349593294492,14.29864647565799,12.5855433938279,11.91112139185164,5.650318514450045,14.443795786563625,15.187289434610715,12.579915099964763
24,8.555768478544316,12.409285765905484,14.995718817818206,11.365952332544538,6.225558579516029,12.245748069762486,14.066478198672748,12.72058252519375
25,9.214551045547893,14.285771129378972,14.294207316250397,11.180024019375525,6.756772277021523,15.164302768710169,14.224302915049524,11.903671844130685
26,8.639684531897844,13.86807558704572,15.369884426406758,11.260597226966844,6.791445284820807,14.087641447702492,13.78682283135486,14.717067555036108
27,9.083029040371098,13.687841514855998,14.263265435339513,10.68679245821545,6.419982172177771,12.958783542137908,15.05646740526439,13.186924083358896
28,8.39993275218476,11.362152981004424,14.745362978354896,12.002661320378952,6.844756289132876,14.290723432124224,14.836056434270704,13.469683129826636
29,9.323934766799631,15.473156968279197,14.7447994208299,10.235749499420669,6.256920519995034,12.29941801459349,14.90906960211458,12.04791291766992
30,8.309809853170673,15.27340190631265,13.71593624069598,12.189927548890331,7.339740044001924,14.688326308526422,15.267277945396328,12.04836393403451
31,9.470299138995935,12.169837427153944,15.632128398213483,10.520824643065389,5.683813592810853,14.36886208975278,13.082326319712717,13.179138604064502
32,8.440479591247517,14.622091713721058,15.10008842413527,11.55766750513668,5.860288281217437,13.775805233972592,13.861779898444558,12.465658363811013
33,9.291454922333102,13.00500684189797,14.406410095015485,11.061311167718236,7.828800035230608,13.899312106320036,13.3249885403885,12.42374702031008
34,9.509558136648408,14.536216037937445,14.0507694738759,9.057507956959276,8.072708793255684,15.55240394510333,13.420280766632075,14.14514510161574
35,8.269022606970536,13.032701634577275,15.26681292226885,12.138652952232666,5.494306734734822,11.531685807454382,15.961124733715234,11.788923303194842
36,9.05009840298348,12.337363829010512,13.809222125503164,11.427394740265534,5.843896523564576,13.479231313748592,14.51365760910572,11.472297277268478
37,8.735640436356753,14.873456502040534,15.324629307577238,11.16330955995052,6.467842977724631,14.818065123686122,14.02766674192286,13.22560818172385
