,ev_op_Hp15_3f,ev_op_Hp20_3f
0,7.515197113737317,15.582089501621633
1,8.887917591546934,15.463974278444287
2,7.5265811633489585,12.864548773706453
3,8.541299002830188,16.406212943816932
4,8.08752274782926,14.694260793852534
5,8.526482309429948,15.207107107820857
6,8.375505831407004,14.418680045149557
7,8.500102511886645,15.762617714649135
8,9.157959659702705,13.392714840237687
9,7.178524474085843,14.269501006121276
10,7.75770887851937,16.003798570266227
11,7.104091357437588,15.305833813214768
12,7.949880219477986,14.345775168200966
13,7.394578570936101,16.258175853318573
14,7.804058694440052,16.519931279227126
15,8.526682941476837,15.7058186109576
16,8.611337846556001,13.69215545292203
17,7.0605575857035285,18.269772361603483
18,7.774683738747959,14.441646671308044
19,8.116579993261325,15.031626109562877
20,7.306974126648581,13.413583961445422
21,7.857335639141972,15.841270907927775
22,7.972440430653237,16.094159334431964
23,7.937346726996561,13.878603626885484
24,8.692095637655054,13.617115372158386
25,7.825665871306703,16.693857893820713
26,8.462449900270965,16.302605718504136
27,6.4704882798925025,15.78546140567111
28,7.871727169883205,14.32087623698067
29,8.679183048202074,14.354688071282487
30,8.268704940989924,15.481347523578185
31,8.325044005614552,12.67249169610852
32,6.401647427351925,15.390772986881583
33,7.788903375697467,15.801994346308176
34,7.834104682168538,14.96600914905809
35,8.032452966675073,15.271358194194839
36,7.207226612029129,15.037110291485202
37,7.998806529207459,15.043896790027324
38,7.519694047484044,12.008047978088698
39,7.917372431162578,17.112930563103454
40,8.665830548788364,14.049261135725397
41,7.747556362007189,15.499163401649225
42,8.691728239660227,15.67717566511172
43,7.1408577130258974,15.217849482948038
44,7.872310741843795,15.458903986348604
45,7.9812346803383925,13.410482707730395
46,7.9141305552548324,15.103957617620287
47,7.834152914172487,16.42811147920253
48,8.897510861523143,16.858307413718382
49,7.285251393946569,13.737330690347545
50,8.66916726716576,15.423658543828951
51,7.517117971577585,13.279186397432992
52,7.161245725151602,12.127073887780188
53,5.501657248807716,15.880571803061084
54,7.144731234905046,14.470181608775084
55,6.5210565551149084,10.366930806207547
56,5.921784070056289,10.736963298080992
57,5.5835286959146595,15.316210155308953
58,5.157427932009638,18.66194569929132
59,6.177453763717587,15.335151717711652
60,5.66833259778555,12.984268403261636
61,7.2064205898853295,14.164881235979305
62,5.438116855135096,11.876978769057793
63,5.770508923916391,13.543892220702771
64,5.6237379078462375,15.88424880149207
65,6.094093679293143,10.727704157448509
66,5.545888946184472,13.658495189594072
67,5.707593207033351,12.589811255074403
68,5.132177954774396,13.010898475713205
69,5.461084102629809,13.712950147727813
70,5.63194785910152,14.000086665821627
71,5.18987390602669,12.88892813363091
72,5.62550672168042,13.229593615920757
73,5.430843884937043,12.139335278955231
74,5.7122298419396405,12.809740453608864
75,5.4053541543239785,11.923419209295764
76,5.1260465954431655,13.737675549215417
77,5.288179512721912,12.463408504989458
78,5.440811506985378,12.879968651503559
79,5.206342533174941,12.15601482818159
80,5.657639744253775,13.522079721258951
81,6.025466731046272,11.069579545773925
82,5.789116765880606,11.84908733475641
83,4.444276865841934,11.59374484628323
84,4.134599941455446,13.454826406055268
85,4.322139324139149,9.797689362494106
86,4.436167794986395,14.055072471526534
87,4.06673978933478,9.974868752333792
88,5.173841278349216,13.128051772472533
89,3.7122880827697613,9.70495003153663
90,5.377627660395755,13.01697506467854
91,4.570036521781268,10.551354451091708
92,5.025216268300175,14.04866593058176
93,4.73609370627954,9.24339226777207
94,5.829797536888278,11.733967973319553
95,3.8469040803826187,10.208811877225145
96,3.959835676598435,8.016731601816032
97,4.327966755244487,12.42067527331517
98,3.7214599847716383,9.807968765883452
99,5.0504907994092285,7.2051971878160215
100,4.020291300409347,8.57156437104104
101,4.095663374161113,7.446038570727379
102,4.171833702075327,8.04227867375156
103,4.487043506009771,8.568003575611762
104,4.0205645054405315,8.585428993726541
105,3.8357476074289893,7.6753099644710066
106,3.9947029286122095,9.478270343531374
107,4.153054562351921,8.374244599994586
108,4.563195657750707,8.927664850250084
109,3.5462170793373655,8.921425399155142
110,3.9104976324234424,9.281926706179785
111,3.530802790914455,6.764567559288389
112,3.723434053139712,9.918394264946468
113,4.112453457180729,5.912606321807382
114,4.00028017448436,7.675811766635756
115,4.021895031495497,6.761010894251959
116,4.2920054321539425,8.455533670983927
117,3.9655962179952358,7.81629389340442
118,3.615384794201853,9.811803441195753
119,4.0679410958111895,5.8665605754379
120,4.138788994382395,8.867456129144145
121,3.9291258598202368,6.202991606711443
122,3.8462626401591136,9.321790524653835
123,3.368840079953292,8.150982077312799
124,3.6159622634643704,8.377097780990423
125,3.9211725018192998,8.201581173904827
126,3.9494971622478237,7.949012810727303
127,3.752694594635448,8.129231262165305
