,ev_op_Hp15,ev_op_Hp20,ev_op_Hp25,ev_op_Hp30,ev_op_Hp15_2f,ev_op_Hp20_2f,ev_op_Hp25_2f,ev_op_Hp30_2f
0,13.892758948708527,17.17079983960909,18.32270549610986,21.8553632415251,14.159862150048756,24.198791636885023,20.40783838897756,20.12577844597781
1,14.997336165527267,17.17079983960909,18.32270549610986,22.78208809442545,13.711282734277656,24.198791636885023,20.40783838897756,17.011445338278367
2,14.968092070637391,17.17079983960909,18.32270549610986,20.624212199183763,12.065751268874402,24.198791636885023,20.40783838897756,14.826184654613442
3,13.39603645327996,17.17079983960909,18.32270549610986,17.467551839808177,16.6313835432282,24.198791636885023,20.40783838897756,13.711326117810223
4,12.551944645897825,17.17079983960909,18.32270549610986,17.467551839808177,14.669569121493751,24.198791636885023,20.40783838897756,13.711326117810223
5,12.194016951886764,17.17079983960909,18.32270549610986,17.467551839808177,14.18343958592972,24.198791636885023,20.40783838897756,13.711326117810223
6,12.38107656010175,16.800865780813286,18.32270549610986,17.467551839808177,14.127768175782323,25.58187093204636,20.40783838897756,13.711326117810223
7,15.386308128357008,17.238762744027643,18.32270549610986,17.467551839808177,13.391506453608224,22.43822737931646,20.40783838897756,13.711326117810223
8,15.638029402471616,15.63241572877934,18.32270549610986,17.467551839808177,15.129281797966987,21.989074432181297,20.40783838897756,13.711326117810223
9,10.154821625782825,18.51395429640716,18.32270549610986,17.467551839808177,12.415333450365,17.92104579800178,20.40783838897756,13.711326117810223
10,11.60154306926957,18.852350353422576,18.32270549610986,17.046276226666702,14.40365149453318,17.754692320687738,20.40783838897756,14.666970386305271
11,9.206875727662725,14.08728031955085,15.788136375463038,17.984203219423303,12.444185839803607,20.135799241619964,21.66281756622764,14.079971584948414
12,9.318854122018902,11.487702757841138,19.610996592082465,17.984203219423303,11.568170706279584,16.521941135392943,22.93313021615187,14.079971584948414
13,9.11239738422806,10.299907617396633,18.72657966268096,17.16800920142064,11.8214398686514,15.527149134213282,20.277995257249867,15.561497718943922
14,9.309424022257252,12.499908000150416,17.67324021300838,17.011658400625613,10.492659622869615,16.862267328474182,18.40898849145705,14.252527148946488
15,9.87005649576986,10.158523898036217,18.98554885561121,17.011658400625613,11.924956219241077,16.519111729771797,19.14865319427758,13.711326117810223
16,9.887135035156362,9.418888695504156,16.089417681778354,19.90538441241773,12.368417375654433,15.217858992973202,20.708824838516485,14.16093256098299
17,9.001146112512949,9.945939066065742,15.59167566223956,18.462663041058057,11.934273352399485,15.751833631449646,16.762568343229667,14.521364277687203
18,11.759933523421498,10.740507659149072,12.644488950156022,16.225710961020283,13.995959098968378,15.696576649425964,16.333351399878715,13.40909403361174
19,6.942647983568725,8.548929130477445,13.000729786727064,20.11497025166854,11.965020290735051,14.64378126445942,12.882970916705297,14.932676735520609
20,8.19834704354257,8.958451190332696,13.71294739159686,16.69264653737625,10.74484024840377,15.363898691630762,12.86779013568352,13.26294973557049
21,7.123997371462281,8.670905329668132,12.00762677329548,16.377505595630296,12.23487308418209,13.54910203045424,14.235562990278616,17.059625644800043
22,6.741344033922816,8.548929130477445,12.52735231076774,19.00902782773544,12.675571451710097,14.400654642507106,12.158585515213687,15.414445776052611
23,8.260028476760231,9.315147548290932,12.495880167215798,16.12951903121591,9.800012988337215,15.178059790497258,10.85703377783273,11.884048756855943
24,9.30301270090722,8.548929130477445,10.5326724479017,17.02855858277908,12.249348167431222,14.123217381741002,11.021231224078807,12.652676383033018
25,7.547744527011889,10.229020252854632,10.397781173148148,17.075645129796364,10.378754464601506,15.183441444868144,11.261617717837929,11.560317638700772
26,6.632994102075311,8.548929130477445,8.170813772407142,15.540474985953445,11.132480026770724,14.027085055063676,10.714212140160592,12.863364161781648
27,6.8559021460959295,11.707546891766544,13.29494364744499,15.892352346866048,9.879007131331589,14.129615337163822,10.635147704752615,13.89464148358302
28,6.7548226084714935,8.548929130477445,8.170813772407142,16.071098750371497,9.14908114231342,13.922545922842987,10.359085811675724,12.572770361742489
29,6.671335553764109,7.158205319142573,11.033459486922704,15.574314382802566,9.094189691633076,14.095480531563464,11.726892764533709,12.66091603378538
30,10.33815313793475,8.800990085644314,8.170813772407142,15.71192079238322,9.136246415160755,11.73939102011708,12.644417447292769,12.54622303264788
31,5.946652891262008,7.875442416973752,11.829710647754135,15.963660540584865,6.967733230680115,10.56026719536307,11.246417831008728,17.485064257992196
32,9.028810930506742,7.627014497396378,8.170813772407142,16.661569248767655,8.713586713763082,11.609393482598913,9.75389968673625,13.668379210506108
33,5.947403404379885,6.550179351999446,6.760176608882324,17.270031048675126,7.807650039583504,11.52913405049568,12.612258137361197,14.935195472313026
34,6.655439062297026,8.057694275903206,6.760176608882324,18.19549122883004,7.461722445221517,12.4428028380853,10.262604092763958,12.72033994488698
35,6.067272330559998,8.675592578416573,6.514072452189342,17.711104705502525,8.393804533142633,11.567881139713458,10.44775957480146,11.716715112655129
36,6.193450938327072,6.743284896621565,6.514072452189342,15.540474985953445,11.862644265570635,11.151494514582351,11.17148762704317,11.716715112655129
37,6.408463741733076,7.065051572631504,7.345512982435467,15.049955951236456,8.620864128859438,10.567679691815352,10.877372637354156,11.797610550021169
38,6.039677241940228,6.987766979374573,6.514072452189342,15.049955951236456,7.917742115651396,11.62117927669008,10.536036934672758,12.72033994488698
39,6.377057797589232,6.688229015520706,8.572700699785788,14.30119412331258,7.8551861649198225,10.478318715345267,12.253546460184769,11.797610550021169
40,5.099532143219538,7.41689451298237,8.486868821608045,14.30119412331258,11.00587497446501,11.193427816182403,12.20719485402911,12.770464124054516
41,6.073929861254208,9.19848150484373,7.359311176765809,16.119812504025777,6.626701685569406,10.891836461890929,12.660495109026682,13.916558542671822
42,5.396314951808909,7.319249728403627,8.092075772649622,14.30119412331258,8.026421478136074,10.478318715345267,10.028274722405794,13.877026020216032
43,5.0477035321913455,9.144176139829472,8.031006552497534,13.621829562984678,6.667276959782057,12.50588868446253,8.247152125114857,13.68576097666758
