,ev_op_Hp15_3f,ev_op_Hp20_3f
0,12.406867206225067,15.615618651044146
1,9.049274002650609,17.26004275039028
2,14.349606782338352,15.041031221861774
3,8.684554990450895,15.571557593704766
4,11.880605737393129,17.40863863689534
5,10.46176828758748,16.552568323031828
6,8.686618601569643,16.475776188572084
7,11.499609108824625,16.538790712102564
8,10.56411963983296,20.09919832338146
9,10.814656058607053,14.766465021960515
10,14.009958744466292,16.492563314168525
11,9.412741583082173,16.823584139999216
12,7.841426088897579,19.800070499770474
13,13.942944232182555,15.042180556678694
14,11.216131207962803,18.464158962074208
15,11.277367830519662,16.299912260562206
16,13.328054315354553,19.217510624420946
17,6.662110642907194,14.837272297193723
18,13.408499472782964,17.54099424669043
19,11.695656235410171,15.567095323728235
20,11.268807618321846,17.081737239169897
21,9.36689711189369,15.906856078347142
22,12.222943792788435,18.608189465774807
23,7.222299763914715,14.468008822277683
24,11.121673360267762,20.42629646732317
25,10.656549980943039,14.5470640944216
26,9.852283555102993,14.315046480365657
27,12.373169159051365,21.543756081377378
28,9.451771957723949,14.641333556126908
29,8.544588574089008,19.613301718036347
30,11.638648033845222,12.01152473831611
31,10.267921630991129,19.050432918637426
32,10.608693421467281,16.36260288310219
33,13.200904812218958,17.468866729433874
34,9.32944584001265,17.980053774473483
35,12.243268339272268,18.542026020045178
36,13.085292262182447,17.920287236443748
37,9.569952475007414,14.510595904638787
38,11.334954835874358,16.939075826270575
39,9.265454185842284,14.155238792951984
40,10.142346472008914,19.303669909378698
41,11.61340805673195,15.435885405038922
42,13.221642387467236,15.774810668965948
43,11.368700962337938,16.68295241924287
44,9.57231890999676,17.407653634814217
45,9.875992141209746,17.09317315605726
46,12.285201570548715,18.924783606208607
47,8.325464095537042,16.414033239799156
48,9.017148200167668,17.255383736568778
49,11.020318983892654,17.4454401604047
50,8.080101930561415,14.088480047562527
51,12.3343326847151,22.406969457038507
52,15.098465860233377,16.327304456054893
53,12.109061121198879,12.762863976002262
54,11.720176828573575,11.825991798474275
55,10.828018348589605,13.454467855417738
56,11.270695129609983,12.302214444407145
57,11.501220873470963,13.220304625621084
58,11.726504550664957,9.516187806031386
59,11.494837904611337,12.435747407259141
60,13.007598641379722,8.09373613389666
61,11.60828781816534,10.875677624372862
62,11.065873198684264,10.700445990932563
63,13.01630686984049,14.044707657261277
64,9.963109011172225,14.799849149220679
65,12.068744177963202,14.447105554466612
66,9.966409594212799,14.416574030096598
67,11.511168586889925,15.230730494467359
68,9.688045452781688,15.073027924299979
69,9.709489865628708,14.219862378779974
70,11.613246015514136,12.677993043397736
71,9.999119157722667,16.22557441883466
72,10.083265158335045,15.404982368772878
73,9.9894767017306,11.316954825371182
74,11.553428882823525,13.002166194270226
75,8.362345179783956,11.29683015211506
76,8.011446166803458,11.50818502610329
77,10.603880487866235,12.227186560582215
78,9.967415619418132,11.284772525704266
79,8.257329443971143,12.457696063099391
80,8.780708273616893,13.885923072208948
81,8.313625599197616,13.342825640547613
82,9.256292635130723,13.181466378359282
83,7.277949403788078,11.791899687801779
84,6.523029846568031,10.73985065335578
85,7.571839872577086,9.665031693171857
86,7.944567991888469,11.203885812090599
87,9.741240963565618,12.14486589032115
88,7.090464839100412,12.179803504361864
89,9.043093443954955,11.53690366043617
90,6.133352265344052,11.842595962765829
91,8.833363537693009,11.46402832181624
92,7.745042661229586,12.20923179095117
93,6.60739667993119,10.154071419233963
94,6.902346666713572,11.672681962513268
95,7.549827086695005,10.54560575065739
96,7.427440022374899,11.20945917637131
97,6.922753126632629,11.921550737079912
98,7.679493573426328,13.49217121609116
99,5.827483919606054,8.59382501558512
100,7.820344113345262,10.746013773053743
101,5.561829544185852,10.113964673910214
102,4.918817917066116,10.05226903290547
103,7.728959940011172,10.6559788247882
104,5.794314130171585,9.05447030205228
105,5.27141226264051,8.821693339623573
106,6.738579588798797,9.469280540334754
107,5.151362848045588,10.607342404219317
108,5.128535346264535,11.123945860748131
109,5.7764352335377795,10.754029934545093
110,6.5110876741846875,9.580101629191718
111,6.042446150432651,9.541312445176178
112,4.773677546073262,11.84462149476672
113,6.120778446228864,7.699469072416188
114,5.0456006428351605,8.265296322575946
115,5.410651380403469,9.227876890764595
116,5.796307783026902,8.462643939442124
117,4.369773719797679,10.450795392337803
118,5.282076107040429,9.56936524536635
119,4.4864011356560205,8.413236630413925
120,4.859269636650376,8.730700461441987
121,5.290377123003315,10.499398793622944
122,4.80076977301396,9.534017996665098
123,5.829465106187213,7.909199723508056
124,4.664370312108677,7.859018642478963
125,4.8071833856659705,11.619521574970337
126,4.857025352890438,9.702756993495552
127,4.535220418155332,9.857195993803053
128,5.647615650317549,8.756250307461215
129,4.700396852280861,10.52268433305466
130,4.228400783454084,11.14485100962467
131,4.7612418194660915,6.74941631441228
132,4.670354639040579,8.974788316933056
133,4.812204028459438,7.0995556664389365
134,4.658661176561399,9.69083864707162
135,4.856018874351111,7.454826161024859
136,4.847626182067319,11.022592899636177
137,4.756832348855366,6.2425263300695075
138,5.023027326290514,9.040634258720377
139,4.853327233309223,5.83210673869442
140,4.976075737759316,7.590521404157072
141,4.260789643305464,6.811928949214528
142,4.437340581244565,8.853498358862979
143,4.603595069953099,7.424767500634728
144,5.522971558788598,6.342614280093526
145,4.590868055124962,9.696689831535943
146,5.756370361064991,8.634783244253676
147,5.198725524693066,7.520869780007668
148,5.702305703581677,7.00973892318174
149,4.067459683622345,10.412783339682681
150,4.644973279661736,7.909484577545094
151,5.019498276841309,8.860057269676583
152,5.402608584822788,11.257548263652106
153,3.9661485909351017,6.653012391906226
154,4.701000559986553,8.927139001916949
155,4.529716183911978,6.200192947267757
156,4.1607729182256,7.613031773710308
157,4.077002795667366,8.367053547914134
158,4.100928773036164,7.326616958622354
159,4.372220253224625,6.975094947077214
160,5.206507079662805,8.039575989999333
161,5.247718210020919,6.582230065026473
162,4.476503006742342,6.435997413047489
163,4.043072944580729,9.478760361806279
164,4.8725192876817625,7.957215862940804
165,4.602025594520182,7.806122746503825
166,4.679632443826602,8.823150991174478
167,4.310379679212709,6.172022840835804
168,4.701927354603886,6.629545738830908
169,4.585833961863315,7.605616637837606
170,4.529937725589978,6.233417811170081
171,4.285701835447359,7.321246850452632
172,4.587526919309773,7.679758811648622
173,4.248765044126709,7.483392553360979
174,4.4081559966740835,7.059526016200757
175,3.909503245325387,7.304328627145765
176,3.839131797867394,8.388661779928697
177,4.4716176088792805,6.283357781632556
178,4.889488312290502,7.1798930189707715
179,4.180437596341124,7.398325156497095
180,4.886488717045557,8.07399654298859
181,4.346577337806894,6.95042547105583
182,4.588747056718546,8.17339803150414
183,4.466799536672589,5.391897644283634
184,4.560496208865929,6.026233087905942
185,4.928809959814113,6.30486635558575
186,4.154399661616016,6.870294071968757
187,4.374409696733148,5.116757966212441
188,4.512601674873961,6.605153331025479
189,4.715769083836743,4.897741505738774
190,4.572778049448679,5.407726573737562
191,3.965395001257002,7.053754524072838
192,4.295237384542554,5.992509045818344
193,4.330060848304959,5.6904675951610555
194,4.561407491747689,4.444192952031551
195,4.95597142057452,6.885670039914183
196,4.142553180072568,6.5832826530804045
197,3.6604743849059758,7.749765094212969
198,3.774406477886408,5.968744175646408
199,3.86411062098315,5.143323162632566
200,4.110953249455898,6.608359490162009
201,3.980138513206978,5.716260793526461
202,4.355612133695203,5.021799898734381
203,4.588645023615887,7.014127508241629
204,4.08973394318888,5.0405178419237515
205,4.2788253725084155,5.2739008695406175
206,4.0191806067194005,5.739554499369213
207,4.011858098636177,5.303167713381225
208,4.272862769359104,5.3846350502010445
209,3.8991151547899765,6.152736300485902
210,4.640852385205704,6.444817843634128
211,4.250303745432098,5.897283950240075
212,4.584497859227024,6.369040778783619
213,4.517686756760823,6.587178819672948
214,4.077987070975797,7.3684231527006405
215,3.8953020367118225,7.2380163194173415
216,4.256670895316373,5.432358538668297
217,4.348814842766933,5.886386270956404
218,4.036938992512124,7.297475183142839
219,4.558370715351315,6.871362149076415
220,3.5048608393916836,6.182929301977436
221,3.6281222688852885,5.611063745518135
222,3.9776666602396906,6.608711352592476
223,4.0487161718632985,6.9019093501118
224,4.313321094564547,6.333700403061878
225,3.9126388913815178,5.8533600698495585
226,4.439183769309719,4.708743871650204
227,4.281251163444381,5.7631968758304
228,4.286524822583924,7.05349842010156
229,3.98559726189384,6.758075612967234
230,4.655443862069,5.296058238181086
231,4.082405332848904,4.692149212780246
232,3.6687151926346435,5.662580834111815
