,ev_op_Hp15,ev_op_Hp20,ev_op_Hp25,ev_op_Hp30,ev_op_Hp15_2f,ev_op_Hp20_2f,ev_op_Hp25_2f,ev_op_Hp30_2f
0,22.3894499898416,20.42760514421842,23.23958334156294,20.036991664612632,25.784396426139168,17.737562897308486,20.47978560640563,17.662801459786337
1,25.764046253692246,20.07660786243001,19.621141327960416,17.31977225162125,15.218364453355695,20.98364485430885,19.84860335452336,21.7693465797602
2,24.046416366547387,19.77943708285333,20.32811670371414,17.1307730571528,16.09303316750804,15.64210032466332,17.205582363419754,19.249630152020075
3,23.31183282544157,19.21137803723701,21.21727847077232,18.081468795635768,20.67576616200028,19.30422918847372,17.62299008048992,20.090313904781127
4,26.780159567839007,24.113631110747964,18.85988028588777,14.3730491522864,23.374759288198607,20.733302582557243,18.59184379368589,19.761681813600987
5,19.533949512076187,17.372830070043975,23.333871399634205,19.531382728131387,16.63709238413018,17.298682781625324,18.318747529570636,21.529820745360677
6,25.659709722982058,21.663873112641223,23.45508653875097,15.379598444423015,23.949001228681176,23.661398027936418,20.069478975790176,19.32526314393112
7,22.45900906038269,18.604940880515898,18.154488939722015,19.915341095169637,16.83479475868982,14.894369463784312,18.72860593753048,22.523912527591047
8,23.14248004316652,18.81717341770997,22.12841856901394,15.894303883277182,21.787830024640968,19.132215598426846,19.99602184983082,19.43541716983548
9,23.528549452992443,22.074569831837508,19.226860741898005,20.98376569094494,18.563977144570472,19.531685755515884,18.026203208474147,17.955095539740523
10,25.70143047164483,18.13862468590248,20.14933801159321,17.573383922388235,17.02354865965343,19.15576409170026,20.21697229431849,20.629410219425704
11,22.06020135337492,22.95121260803555,20.147671322085703,18.6529343083259,24.80337779242671,21.541452744970023,20.02181440116554,22.121552096540903
12,24.07779091275311,16.910938338534105,21.191816726214864,17.2651709375289,21.09882107150274,18.882655454019773,21.50775058175041,21.527638486910305
13,24.044961300554387,23.107123708138943,20.800895911866988,18.34844911273964,24.63413983531461,18.58936053288066,20.28546859648644,19.473696542091066
14,25.261914575186587,19.065271270920867,17.88184473123668,18.405740689029223,19.751403844080432,17.3014445675004,19.01426712445793,19.945152741971867
15,22.92886773005307,21.629143174777063,21.04705589870032,18.83681202645027,20.360294896116685,17.884558313167997,15.023185510576065,18.48405991555895
16,21.11383604168516,20.93198535733509,18.16597448460343,17.926393058505678,19.7198116651441,20.157971989027597,18.040879568311414,22.907084736551905
17,26.056479697049863,20.539395901113704,22.04027518623561,17.465194201977592,24.52892782604428,19.721534460680136,21.67591490166368,17.570396742903757
18,23.847444736050825,21.42067636661375,22.27991654108232,18.07940408463443,19.780285743465058,20.20005156031164,22.68870082121788,16.446268841817353
19,23.82472904658929,18.036715470192497,19.957171063362733,16.785012779817688,19.5039179462284,15.295833280772657,19.20333222474916,23.743885864506268
20,23.146524055219206,22.922622111185245,21.0431164132708,20.07552797058958,22.70305887604273,20.130788546901947,16.922160408701114,19.28679600936692
21,24.8424596220372,17.23735006219477,20.310204512053733,15.544692198279964,19.46410506072156,17.69165921788635,18.886892295671128,25.046079325870643
22,23.312398376303047,22.14847985799772,23.439290114966024,17.482482792675977,16.957932166080248,14.89814212663321,20.92876892395134,17.958066140384968
23,22.347835723189103,19.09374690204911,17.990441704491463,17.284186477201267,25.55119142629654,20.92359509986,17.30803162641538,22.786382796641213
24,24.18071790880704,22.806747397208287,21.72870547433913,15.746564539732804,20.69991376575225,20.275921407210262,21.153138278872664,23.275284054744297
25,22.2473584019361,17.192056860584625,18.87403719180101,19.848887705546563,19.61835447655512,17.65093869913007,18.75426972013957,21.39905905060224
26,20.967354960096337,18.391448533280624,19.10961501244099,21.14476479893283,17.62081763644777,20.27211531364881,18.01995238409415,20.603272028650156
27,26.046520016808397,19.86528988585744,21.488094296976968,15.898811949355569,22.06016723523632,18.037131353393704,22.301386738232903,21.562587456209545
28,24.02528077859002,17.619624955032744,23.096118215023267,19.26748505175317,15.25272718114757,19.602813441264026,18.78423229692253,19.350074071120808
29,22.07277767358064,23.265268504540384,18.48340966938021,17.646802507086257,27.32794284028404,19.21164394181275,18.01951194963541,23.138366777649978
30,23.90749784880578,21.565421155794187,24.27404476987083,18.645241153109662,23.64915756127825,15.931802463334892,17.46914612027717,20.13918986527129
31,23.295506925693584,19.491000018129093,16.137680328609086,17.372331642582562,19.58973771298579,22.71123266787718,21.178243457877414,22.398573653719783
32,23.412184899666464,21.357477940909835,23.85391395928232,16.31664645982135,20.77092127466589,19.85229602791253,20.668166497046546,20.246400027671584
33,23.585266459985423,18.545602090950364,19.134591212077424,19.755912808720076,19.50148885816476,16.977907004910755,20.556486627652497,22.59083426887639
34,22.077040752711,18.86216265544872,25.377835792590687,20.19835717968296,19.56354089300987,19.11161678204447,18.23602278874402,21.43263286377969
35,24.764348088465606,22.40513002685621,18.316721553824877,17.483228306854546,17.937011625573586,17.741481824539537,18.94873315474513,20.00718334705784
36,25.97321634680556,18.469069157783814,16.15106642688685,17.01254969825975,18.851776847684143,17.686282302176117,19.72923718252734,21.984757551218703
37,21.557447647868976,22.136188911490613,24.01429549837445,18.25406911483517,21.06283363179876,20.315018539287426,18.02104026270249,20.11113490563393
38,22.29708669255457,21.21571263912501,18.784730918512125,15.399330474444266,25.865762868106543,21.19716865561224,16.782706179167924,25.78089525396661
39,23.91722237002998,17.70305800365404,22.403350353477823,20.2054385974853,15.507717035125932,19.05747546789044,18.297526812431997,20.232964033922368
40,24.107208076785508,16.923672024897535,17.776713634302613,19.34049479407559,19.87349461876689,21.411718796410224,19.77835664803433,20.192512016456632
41,23.8870307677691,23.62395307460833,22.558706039262542,17.4598162203406,20.57157147114724,14.938874806447876,17.60747512671204,22.4389894071286
42,23.502703320789685,19.445491110339532,17.446213304045795,19.73868641723224,21.05454157813745,19.452869567595812,20.08823093365873,20.52945285621227
43,23.45194292737249,21.683244029461477,23.764419691281773,17.74563992107519,19.40342151042438,20.500564707553487,22.7618674443762,23.414564765461726
44,21.96016059279969,21.21006745697039,20.80242251560062,18.70685845620229,17.021837982671887,16.603341662288646,22.482975474525208,19.05331912821726
45,25.69284921986037,18.482412305305136,21.67837000279638,18.476385042920057,28.45566634873693,18.54232444853265,18.67407350783339,22.39813551049336
46,23.91342378507274,17.2027620181142,21.624987466436547,18.169597665209828,21.49951031862708,16.750693284792572,22.6892056102643,20.45425648898235
47,24.041843454082155,23.09684847028964,18.669674115059703,20.27694930636834,16.686949146913946,17.847637970558186,17.72990709481753,22.9868700288921
48,20.2095152074867,22.10769862847039,22.03964930667741,19.314475705970857,15.781366288626192,16.23139895002772,16.859906740829825,20.701741620695035
49,27.23760105777791,17.934085296454903,19.511831504405816,14.974056708431853,25.577845396576368,18.978903726176576,18.04905473300357,20.88060247598392
50,23.120708988892684,19.82497690921397,20.02534892200393,17.912402570824376,21.53744031379692,18.661720960128548,18.83476733090601,22.165160755244283
