,ev_op_Hp15,ev_op_Hp20,ev_op_Hp25,ev_op_Hp30,ev_op_Hp15_2f,ev_op_Hp20_2f,ev_op_Hp25_2f,ev_op_Hp30_2f
0,16.924981951821373,15.22001409112301,20.01521476759599,16.510344666195966,14.897245109086423,19.192469314704024,17.516395685506826,16.71619527317998
1,10.55533344394043,15.076813851296158,17.738361715152212,11.725303920770555,12.621363601201509,16.40063569421888,16.46326538147752,15.03825172642737
2,12.87911087281357,14.49576678901799,16.964748603857245,15.318654650573093,12.889331173867712,18.99238954860597,15.69660637117011,15.0952244739779
3,14.542037142408722,15.846868994775749,17.196465718584435,14.650623985372976,14.19919489042829,16.9228584906922,15.980062030787847,17.595716619126886
4,16.371628624201925,15.152887682120223,17.944197127459322,12.629910148862685,14.637695128745484,16.68637978961634,17.020155649063344,17.49757531812787
5,11.557919861861455,15.280013080742387,18.853193835463745,16.84168371680564,13.04967917186893,19.83161485694885,14.178307449158163,14.631489985225132
6,12.519273563818777,17.036562751203952,16.71913909323609,14.6548237732093,15.195233190828192,14.984311810336289,15.53849908464092,18.176421484057
7,14.907425611230195,12.55137186538,20.80294770684454,15.294603053085437,13.399864280709028,17.160522023947028,18.34041253478032,17.755329374021574
8,16.291416625016765,17.348825391246827,18.981593034509142,14.638544266690744,13.80832954691818,16.451615240700615,14.134922019064376,15.502201571308651
9,10.908682891606242,13.88016340746514,17.86518569834375,15.654108446995073,12.1443442994886,17.53896438663774,15.899633857149066,15.498541925526048
10,15.438597430472496,15.527433555793891,19.0558601047696,14.837846301829122,14.64819889746651,14.901161769758508,15.302886629645029,15.241427234413758
11,12.062831412850796,14.173296804561184,17.762917653284372,16.56471883963516,11.798053714797064,18.19193158720046,16.151236510291003,15.6764507922864
12,14.670232344437956,14.637040373587896,20.35732095324727,12.798817642435354,13.854890855044912,16.92645907490466,14.757006432968424,16.115021893611488
13,13.094872427537192,15.07074000604678,17.131054533221647,16.587757812848043,11.676658829303404,17.352985546644135,18.498638796022338,17.24627480507049
14,15.73355597420603,15.544759291996892,19.140080601266064,13.916009355178373,13.08879914199566,13.217655591532164,15.63234104483797,14.6097579506648
15,12.039386379665055,14.122908857242267,17.04594045658265,16.15687130354913,14.596323035003572,18.637549372012675,15.865778183771472,17.05078105229777
