,ev_op_r,ev_op_r3,ev_op_H,ev_op_H_2f,ev_op_H_3f,ev_op_Hp,ev_op_Hp2,ev_op_Hp3,ev_op_Hp4
75,,3.37109375,3.36962890625,3.421875,3.58642578125,,3.36572265625,3.3857421875,3.47509765625
76,,3.37109375,3.36572265625,3.44775390625,3.7861328125,,3.365234375,3.37451171875,3.5537109375
77,,3.37109375,3.37060546875,3.392578125,3.53125,,3.3681640625,3.37451171875,3.47216796875
78,,3.37109375,3.3662109375,3.42626953125,4.1474609375,,3.369140625,3.37158203125,3.63232421875
79,,3.37109375,3.3662109375,3.43408203125,3.53125,,3.365234375,3.37939453125,3.470703125
80,,3.37109375,3.36962890625,3.439453125,3.7548828125,,3.365234375,3.3720703125,3.47900390625
81,,3.37109375,3.37353515625,3.37890625,3.556640625,,3.365234375,3.37744140625,3.529296875
82,,3.37109375,3.36962890625,3.4150390625,3.5849609375,,3.365234375,3.37841796875,3.43994140625
83,,3.37109375,3.3720703125,3.37890625,3.4423828125,,3.365234375,3.3759765625,3.50439453125
84,,3.37109375,3.3662109375,3.3798828125,3.50537109375,,3.365234375,3.3759765625,3.43212890625
85,,3.37109375,3.36572265625,3.37744140625,3.51416015625,,3.365234375,3.36962890625,3.42822265625
86,,,3.3671875,3.38330078125,3.46728515625,,3.365234375,3.3701171875,3.41943359375
87,,,3.36572265625,3.3876953125,3.447265625,,3.365234375,3.3701171875,3.45458984375
88,,,3.36962890625,3.38427734375,3.56103515625,,3.365234375,3.369140625,3.41650390625
89,,,3.36962890625,3.384765625,3.46044921875,,3.365234375,3.376953125,3.4560546875
90,,,3.36962890625,3.375,3.40869140625,,3.365234375,3.36962890625,3.427734375
91,,,3.36962890625,3.37548828125,3.4736328125,,3.365234375,3.36865234375,3.41748046875
92,,,3.3662109375,3.38330078125,3.70556640625,,3.365234375,3.37060546875,3.45166015625
93,,,3.36572265625,3.404296875,3.4296875,,3.365234375,3.3701171875,3.39306640625
94,,,3.36572265625,3.38232421875,3.61767578125,,3.365234375,3.37451171875,3.40185546875
95,,,3.36572265625,3.39111328125,3.4208984375,,3.365234375,3.3701171875,3.390625
96,,,3.36962890625,3.3779296875,3.63720703125,,3.365234375,3.37353515625,3.38427734375
97,,,3.36572265625,3.3740234375,3.423828125,,3.365234375,3.369140625,3.3955078125
98,,,3.36572265625,3.3740234375,3.53271484375,,3.365234375,3.37060546875,3.3828125
99,,,3.36572265625,3.39306640625,3.41748046875,,3.365234375,3.37060546875,3.4013671875
100,,,3.36572265625,3.375,3.408203125,,3.365234375,3.3701171875,3.38427734375
101,,,3.36572265625,3.384765625,3.49365234375,,3.365234375,3.36865234375,3.38427734375
102,,,3.36572265625,3.37353515625,3.412109375,,3.365234375,3.37060546875,3.39794921875
103,,,3.36962890625,3.3984375,3.48095703125,,,3.3681640625,3.41796875
104,,,3.36572265625,3.37548828125,3.42431640625,,,3.36767578125,3.38525390625
105,,,3.36572265625,3.3798828125,3.47509765625,,,3.37158203125,3.40234375
106,,,3.36572265625,3.37060546875,3.42822265625,,,3.369140625,3.39111328125
107,,,3.36572265625,3.38037109375,3.46484375,,,3.37109375,3.396484375
108,,,3.36572265625,3.3779296875,3.44091796875,,,3.37158203125,3.39501953125
109,,,3.36572265625,3.3701171875,3.44140625,,,3.3720703125,3.38232421875
110,,,3.36572265625,3.375,3.404296875,,,3.369140625,3.39697265625
111,,,3.36572265625,3.3740234375,3.4453125,,,3.37353515625,3.3818359375
112,,,3.36572265625,3.37548828125,3.396484375,,,3.37158203125,3.38037109375
113,,,,3.38232421875,3.44873046875,,,3.36865234375,3.3818359375
114,,,,3.36962890625,3.41943359375,,,3.3681640625,3.40087890625
115,,,,3.369140625,3.45361328125,,,3.36865234375,3.3818359375
116,,,,3.36865234375,3.41064453125,,,3.3681640625,3.39453125
117,,,,3.37158203125,3.4052734375,,,3.36962890625,3.3818359375
118,,,,3.37255859375,3.3896484375,,,3.36767578125,3.400390625
119,,,,3.36328125,3.43408203125,,,3.369140625,3.38427734375
120,,,,3.3701171875,3.400390625,,,3.37158203125,3.37939453125
121,,,,3.36767578125,3.45703125,,,3.3681640625,3.3798828125
