,ev_op_r,ev_op_r3,ev_op_H,ev_op_H_2f,ev_op_H_3f,ev_op_Hp,ev_op_Hp2,ev_op_Hp3,ev_op_Hp4
115,,,3.1486328125000003,6.5087890625,3.1865234375000004,3.5273437500000004,3.1517578125000005,4.062109375,3.1562500000000004
116,,,3.1486328125000003,5.674609375,3.2705078125000004,3.2789062500000004,3.1517578125000005,4.5023437500000005,3.1582031250000004
117,,,3.1486328125000003,6.4794921875,3.1751953125000005,3.4458984375000004,3.1517578125000005,3.5812500000000003,3.1580078125
118,,,3.1486328125000003,5.939648437500001,3.20390625,3.3302734375000003,3.1519531250000004,4.4833984375,3.1539062500000004
119,,,3.1486328125000003,5.745312500000001,3.1859375000000005,3.3886718750000004,3.1515625000000003,4.3189453125,3.155078125
120,,,,5.63359375,3.1888671875000005,3.3796875,3.1515625000000003,4.3095703125,3.1537109375000005
121,,,,5.632031250000001,3.1857421875000003,3.3501953125000004,3.1515625000000003,3.7326171875,3.1578125000000004
122,,,,5.6634765625000005,3.2634765625,3.3482421875000004,3.1515625000000003,4.4001953125,3.1537109375000005
123,,,,5.696484375000001,3.2087890625,3.3623046875000004,3.1515625000000003,3.900781250000001,3.1603515625000003
124,,,,5.775,3.2033203125000003,3.2355468750000003,3.1515625000000003,4.80234375,3.1617187500000004
125,,,,6.0095703125,3.1890625000000004,3.4478515625000004,3.1515625000000003,4.2191406250000005,3.1607421875000004
126,,,,5.3900390625000005,3.1865234375000004,3.3980468750000004,3.1515625000000003,4.3521484375,3.15703125
127,,,,5.970703125,3.1597656250000004,3.2441406250000004,3.1515625000000003,3.4546875000000004,3.1541015625
128,,,,5.99765625,3.1658203125,3.3671875000000004,,4.0814453125000005,3.1607421875000004
129,,,,4.582226562500001,3.1689453125000004,3.2849609375,,3.3720703125000004,3.1544921875000003
130,,,,3.7595703125,3.1699218750000004,3.2958984375000004,,4.2740234375,3.1539062500000004
131,,,,5.838085937500001,3.178515625,3.3673828125000003,,3.3845703125,3.1539062500000004
132,,,,5.366796875,3.1605468750000005,3.4250000000000003,,4.4876953125000005,3.1572265625000004
133,,,,4.1283203125000005,3.2007812500000004,3.2220703125000005,,3.9951171875,3.153125
134,,,,5.9935546875000005,3.1650390625000004,3.3371093750000003,,3.8220703125,3.1566406250000005
135,,,,3.925195312500001,3.1701171875000003,3.3236328125000005,,3.3789062500000004,3.1535156250000003
136,,,,4.9185546875,3.1611328125000004,3.4458984375000004,,4.5179687500000005,3.1539062500000004
137,,,,3.8869140625,3.1595703125000005,3.2134765625000004,,3.4703125000000004,3.1527343750000005
138,,,,4.6205078125000005,3.1654296875000005,3.3785156250000004,,4.95390625,3.1529296875000004
139,,,,3.5335937500000005,3.1771484375000005,3.2960937500000003,,3.6609375,3.1566406250000005
140,,,,4.2251953125,3.1634765625000005,3.307421875,,3.69453125,3.1529296875000004
141,,,,4.854687500000001,3.1697265625,3.36796875,,3.7412109375,3.1527343750000005
142,,,,4.8955078125,3.1666015625000004,3.3507812500000003,,3.5677734375000005,3.1537109375000005
143,,,,4.5162109375,3.1603515625000003,3.3123046875,,3.792382812500001,3.1527343750000005
144,,,,4.074414062500001,3.1595703125000005,3.3310546875000004,,3.397265625,3.1537109375000005
145,,,,5.3304687500000005,3.1699218750000004,3.3556640625000003,,3.7154296875,3.1527343750000005
146,,,,4.873242187500001,3.1691406250000003,3.3597656250000005,,3.6171875,3.153125
147,,,,3.9287109375,3.1613281250000003,3.295703125,,4.366015625,3.1533203125000004
148,,,,4.6009765625000005,3.1615234375000005,3.3917968750000003,,3.3673828125000003,3.1535156250000003
149,,,,4.2275390625,3.1695312500000004,3.2525390625000004,,3.767578125,3.153125
150,,,,4.3167968750000005,3.166796875,3.2808593750000004,,3.7908203125,3.1527343750000005
151,,,,5.1292968750000005,3.1593750000000003,3.3755859375000004,,3.6876953125,3.1529296875000004
152,,,,5.716015625000001,3.1658203125,3.3359375000000004,,4.29296875,3.1527343750000005
153,,,,3.3394531250000004,3.1591796875000004,3.3119140625000005,,3.7296875,3.1527343750000005
154,,,,6.472851562500001,3.1621093750000004,3.3789062500000004,,3.8005859375,3.1595703125000005
155,,,,4.4861328125,3.1658203125,3.2832031250000004,,3.671484375,3.1529296875000004
156,,,,4.44140625,3.1650390625000004,3.2490234375000004,,3.9919921875,3.1537109375000005
157,,,,6.7123046875000005,3.1585937500000005,3.4025390625000003,,3.814453125,3.1529296875000004
158,,,,4.970703125,3.1609375,3.3246093750000005,,3.4416015625000003,3.1527343750000005
159,,,,4.3841796875000005,3.1576171875000005,3.3037109375000004,,3.784570312500001,3.1527343750000005
160,,,,5.49765625,3.1656250000000004,3.3058593750000003,,3.936914062500001,3.1529296875000004
161,,,,4.1332031250000005,3.1585937500000005,3.3361328125000003,,3.5177734375000003,3.1527343750000005
162,,,,6.029492187500001,3.1685546875000004,3.3371093750000003,,3.4814453125000004,3.153125
163,,,,3.883984375,3.1572265625000004,3.2759765625000004,,3.68125,3.1527343750000005
