,ev_op_r_COBYLA,ev_op_r3_COBYLA,ev_op_H_COBYLA,ev_op_H_2f_COBYLA,ev_op_H_3f_COBYLA,ev_op_Hp_COBYLA,ev_op_Hp2_COBYLA,ev_op_Hp3_COBYLA,ev_op_Hp4_COBYLA,ev_op_r_SPSA,ev_op_r3_SPSA,ev_op_H_SPSA,ev_op_H_2f_SPSA,ev_op_H_3f_SPSA,ev_op_Hp_SPSA,ev_op_Hp2_SPSA,ev_op_Hp3_SPSA,ev_op_Hp4_SPSA
11,3.1527343750000005,3.2068359375,6.51171875,5.49609375,6.296484375,3.7910156250000004,6.0943359375,6.5951171875000005,5.122265625000001,5.7015625000000005,4.576171875,6.3404296875,7.0199218750000005,5.5628906250000005,6.8267578125,6.192578125000001,6.5162109375,5.178515625
12,3.3519531250000005,3.2884765625000005,4.8251953125,6.44609375,6.5146484375,3.2904296875000005,3.5558593750000003,4.7250000000000005,5.0056640625,6.148632812500001,4.069140625,6.5376953125,6.6109375,6.0349609375,6.9810546875,6.9009765625,4.5240234375,6.4330078125000005
13,3.1527343750000005,3.4572265625000003,5.484375,4.1890625,5.8865234375,4.45078125,5.8345703125,6.326171875,4.86015625,5.7289062500000005,3.2261718750000004,6.403125,7.045703125,6.7064453125000005,7.151562500000001,6.8880859375000005,5.0564453125,6.290234375000001
14,3.3519531250000005,3.7509765625000004,4.8251953125,5.916015625,5.759765625,3.4015625000000003,3.5558593750000003,4.3626953125000005,4.769726562500001,6.1490234375,5.0572265625,6.1806640625,6.267578125,6.0931640625000005,7.1527343750000005,6.7890625,3.9533203125000003,6.608593750000001
15,3.1527343750000005,3.2630859375000005,4.110546875000001,6.2087890625,5.1001953125,4.0677734375000005,6.6142578125,6.4603515625000005,6.12578125,5.7369140625,3.1671875000000003,6.721875000000001,6.9912109375,6.2076171875,7.0208984375000005,6.480664062500001,6.1005859375,7.00859375
16,3.3519531250000005,4.022656250000001,3.8744140625000005,5.773046875,6.2361328125,3.7462890625000003,3.780078125,4.471484375,4.638867187500001,5.7289062500000005,5.0259765625,6.901171875,6.73046875,5.494140625,7.1474609375,5.983203125,5.1314453125,6.451171875
17,3.2142578125000005,3.1916015625000003,3.8207031250000005,5.7771484375,4.2611328125000005,3.2904296875000005,5.109570312500001,5.643359375,4.734375,6.148632812500001,3.2869140625,6.3521484375,5.9740234375000005,6.75390625,7.0201171875,7.077734375,6.773632812500001,6.038281250000001
18,3.1556640625000005,3.283984375,4.6001953125,3.3242187500000004,7.039257812500001,3.5240234375000004,4.0345703125000005,4.3626953125000005,5.080859375,6.1490234375,3.6345703125,7.0369140625,6.9646484375,6.973828125000001,7.1484375,6.9330078125000005,5.729296875,6.9578125
19,3.1585937500000005,3.1916015625000003,3.8365234375000004,4.7835937500000005,4.6781250000000005,3.2904296875000005,3.98515625,5.201953125,4.6939453125,5.7369140625,4.1410156250000005,5.2830078125,6.4828125000000005,6.0484375,7.0326171875000005,6.8814453125,5.4105468750000005,6.083984375
20,3.1527343750000005,3.9693359375000004,4.37265625,4.0837890625,6.9419921875,3.7785156250000003,5.0599609375000005,4.3626953125000005,5.974804687500001,5.7369140625,4.0556640625,6.1015625,5.486523437500001,6.368359375000001,7.0208984375000005,6.6019531250000005,4.1302734375000005,6.1501953125
