,ev_op_r_COBYLA,ev_op_r3_COBYLA,ev_op_H_COBYLA,ev_op_H_2f_COBYLA,ev_op_H_3f_COBYLA,ev_op_Hp_COBYLA,ev_op_Hp2_COBYLA,ev_op_Hp3_COBYLA,ev_op_Hp4_COBYLA,ev_op_r_SPSA,ev_op_r3_SPSA,ev_op_H_SPSA,ev_op_H_2f_SPSA,ev_op_H_3f_SPSA,ev_op_Hp_SPSA,ev_op_Hp2_SPSA,ev_op_Hp3_SPSA,ev_op_Hp4_SPSA
52,,4.4921875,4.33984375,4.357421875,4.826171875,4.443359375,4.423828125,4.423828125,4.53125,5.3330078125,5.986328125,6.689453125,8.681640625,8.4609375,8.6875,8.791015625,7.61328125,7.05859375
53,,4.4853515625,4.330078125,4.466796875,4.6015625,4.44140625,4.4375,4.484375,4.6875,6.3466796875,6.958984375,7.59765625,5.962890625,7.939453125,8.42578125,7.130859375,5.75,7.154296875
54,,4.4853515625,4.310546875,4.357421875,4.708984375,4.443359375,4.42578125,4.544921875,4.50390625,5.212890625,6.302734375,5.322265625,8.294921875,7.65625,7.85546875,7.326171875,8.4296875,7.376953125
55,,4.4873046875,4.3203125,4.365234375,4.595703125,4.443359375,4.455078125,4.78125,4.578125,4.5478515625,6.583984375,4.8671875,8.396484375,7.166015625,6.669921875,8.55859375,8.30078125,7.935546875
56,,4.4873046875,4.31640625,4.36328125,4.783203125,4.44140625,4.44140625,4.45703125,4.6328125,5.0546875,6.375,4.837890625,7.615234375,7.5390625,7.05859375,6.72265625,7.625,7.70703125
57,,4.4853515625,4.31640625,4.392578125,4.556640625,4.44140625,4.4140625,4.55859375,4.515625,4.515625,6.876953125,5.375,8.123046875,7.880859375,8.0546875,5.103515625,8.3359375,7.14453125
58,,4.4853515625,4.326171875,4.4140625,4.53515625,4.44140625,4.412109375,4.4140625,4.490234375,4.8291015625,7.2236328125,5.78515625,7.216796875,6.1171875,8.23046875,6.646484375,8.45703125,8.212890625
59,,4.4853515625,4.306640625,4.326171875,4.6484375,4.44140625,4.41796875,4.404296875,4.580078125,4.5068359375,5.779296875,4.548828125,7.32421875,7.43359375,7.51953125,8.5859375,7.04296875,6.7890625
60,,4.4853515625,4.31640625,4.34375,4.556640625,4.44140625,4.416015625,4.39453125,4.515625,4.556640625,5.6328125,6.314453125,7.02734375,8.775390625,8.490234375,5.998046875,7.11328125,7.5078125
61,,4.4853515625,4.3046875,4.33203125,4.552734375,4.44140625,4.4140625,4.39453125,4.572265625,4.662109375,5.703125,6.0078125,7.677734375,6.826171875,8.03515625,7.537109375,8.228515625,7.71484375
62,,4.4853515625,4.3046875,4.326171875,4.845703125,4.44140625,4.421875,4.486328125,4.48046875,4.59765625,5.7744140625,5.83984375,6.291015625,8.013671875,8.330078125,7.669921875,8.166015625,7.626953125
63,,4.4853515625,4.3046875,4.3515625,4.529296875,4.44140625,4.416015625,4.42578125,4.71875,4.5771484375,5.1435546875,6.58984375,8.0390625,8.23046875,7.9375,8.939453125,5.6640625,6.654296875
64,,4.4853515625,4.302734375,4.361328125,4.658203125,4.44140625,4.423828125,4.51171875,4.560546875,4.591796875,4.6044921875,6.470703125,7.99609375,8.74609375,7.1171875,7.4375,8.193359375,6.8671875
65,,4.4853515625,4.298828125,4.359375,4.6171875,4.44140625,4.412109375,4.44140625,4.658203125,4.5830078125,6.54296875,5.474609375,6.44140625,7.3515625,6.892578125,7.33984375,7.82421875,6.130859375
66,,4.4853515625,4.30078125,4.337890625,4.7265625,,4.40625,4.4453125,4.515625,4.5859375,6.00390625,6.150390625,5.845703125,8.7265625,6.6875,7.52734375,7.251953125,7.38671875
67,,4.4853515625,4.30078125,4.33984375,4.5546875,,4.400390625,4.412109375,4.794921875,4.5830078125,5.34375,5.322265625,6.798828125,5.375,8.12109375,7.28515625,8.4375,6.220703125
68,,4.4853515625,4.296875,4.337890625,4.853515625,,4.408203125,4.3984375,4.517578125,4.626953125,5.365234375,5.169921875,6.271484375,8.6484375,8.716796875,8.3125,6.923828125,6.265625
69,,4.4853515625,4.30859375,4.328125,4.4921875,,4.400390625,4.412109375,4.611328125,4.556640625,5.03515625,6.373046875,6.861328125,7.8359375,8.01171875,6.064453125,6.876953125,8.04296875
70,,4.4853515625,4.306640625,4.314453125,4.48046875,,4.39453125,4.40234375,4.48828125,4.6064453125,5.7197265625,4.580078125,7.70703125,8.458984375,7.458984375,5.888671875,7.201171875,7.142578125
71,,4.4853515625,4.30078125,4.314453125,4.4609375,,4.4140625,4.396484375,4.515625,4.5595703125,4.5810546875,5.01953125,5.912109375,7.365234375,6.37109375,7.77734375,6.234375,7.509765625
72,,4.4853515625,4.30859375,4.32421875,4.453125,,4.39453125,4.40625,4.53515625,4.591796875,4.7001953125,5.041015625,7.9375,7.8984375,8.669921875,7.978515625,6.87890625,8.025390625
73,,4.4853515625,4.298828125,4.318359375,4.51171875,,4.408203125,4.421875,4.455078125,4.57421875,4.7373046875,4.740234375,7.546875,8.171875,8.935546875,8.4375,6.693359375,6.451171875
74,,4.4853515625,4.30078125,4.31640625,4.642578125,,4.3984375,4.41015625,4.44140625,4.6064453125,4.779296875,4.666015625,7.357421875,7.732421875,8.455078125,8.2109375,6.83984375,6.9375
75,,4.4853515625,4.29296875,4.328125,4.470703125,,4.404296875,4.41796875,4.4453125,4.556640625,4.509765625,5.064453125,8.943359375,7.45703125,8.353515625,7.646484375,5.79296875,6.525390625
76,,4.4853515625,4.298828125,4.33203125,4.587890625,,4.4140625,4.4140625,4.484375,4.5947265625,4.5234375,4.96875,7.775390625,7.716796875,8.482421875,7.44140625,6.375,6.25
77,,4.4853515625,4.298828125,4.322265625,4.486328125,,4.40625,4.359375,4.486328125,4.5625,4.52734375,4.935546875,8.689453125,6.5234375,8.0546875,7.96484375,7.279296875,5.5078125
78,,,4.296875,4.3125,4.341796875,,4.40234375,4.353515625,4.556640625,4.591796875,4.9189453125,5.0859375,8.451171875,7.82421875,5.83984375,6.908203125,5.736328125,5.587890625
79,,,4.29296875,4.31640625,4.33984375,,4.404296875,4.361328125,4.498046875,4.57421875,4.6396484375,4.6640625,6.677734375,7.205078125,6.470703125,8.095703125,6.8828125,6.95703125
80,,,4.298828125,4.31640625,4.35546875,,4.39453125,4.36328125,4.41796875,4.6064453125,4.5517578125,5.044921875,7.986328125,6.341796875,8.576171875,6.763671875,6.193359375,5.810546875
81,,,4.3046875,4.31640625,4.416015625,,4.396484375,4.353515625,4.435546875,4.5537109375,4.5517578125,4.93359375,8.228515625,8.13671875,7.724609375,6.697265625,5.904296875,6.966796875
82,,,4.294921875,4.310546875,4.357421875,,4.40234375,4.34375,4.357421875,4.5947265625,4.9033203125,5.240234375,8.2421875,7.013671875,7.28515625,7.55078125,4.822265625,6.412109375
83,,,4.294921875,4.33203125,4.361328125,,4.396484375,4.39453125,4.310546875,4.5595703125,4.50390625,4.462890625,6.716796875,6.294921875,7.939453125,5.833984375,7.076171875,7.287109375
84,,,4.296875,4.314453125,4.359375,,4.3984375,4.35546875,4.3203125,4.5947265625,5.2763671875,4.578125,7.140625,5.76171875,6.578125,7.4921875,5.119140625,7.560546875
85,,,4.29296875,4.298828125,4.33203125,,4.39453125,4.33984375,4.380859375,4.556640625,4.9755859375,5.181640625,7.18359375,7.548828125,7.744140625,7.51171875,7.16015625,6.017578125
86,,,4.29296875,4.3671875,4.33984375,,4.39453125,4.3359375,4.328125,4.591796875,4.681640625,4.974609375,6.77734375,5.982421875,8.525390625,7.08203125,6.6796875,6.8125
87,,,4.29296875,4.3203125,4.4140625,,4.39453125,4.37890625,4.3515625,4.568359375,4.599609375,4.671875,6.470703125,8.19140625,8.291015625,7.392578125,5.37109375,6.572265625
88,,,4.3046875,4.30859375,4.39453125,,4.3984375,4.330078125,4.3203125,4.5947265625,4.5634765625,4.96875,7.05859375,7.484375,8.2265625,8.08203125,4.66015625,5.291015625
89,,,4.298828125,4.3125,4.4296875,,4.39453125,4.369140625,4.318359375,4.5537109375,4.62890625,4.6484375,7.107421875,5.107421875,7.32421875,6.447265625,7.271484375,7.037109375
90,,,4.29296875,4.3046875,4.369140625,,4.39453125,4.34765625,4.314453125,4.591796875,5.228515625,4.95703125,6.986328125,8.39453125,6.416015625,6.08203125,6.0,7.998046875
91,,,4.296875,4.31640625,4.384765625,,4.400390625,4.34765625,4.34375,4.5595703125,4.814453125,4.61328125,6.923828125,7.462890625,7.15234375,7.89453125,4.880859375,5.73828125
92,,,4.29296875,4.30859375,4.357421875,,4.3984375,4.34375,4.318359375,4.5947265625,4.6005859375,4.462890625,7.41796875,6.97265625,7.650390625,5.822265625,6.068359375,8.4140625
93,,,4.29296875,4.306640625,4.552734375,,4.39453125,4.328125,4.36328125,4.55078125,4.892578125,5.138671875,5.892578125,6.951171875,6.283203125,5.046875,5.5625,6.82421875
94,,,4.29296875,4.296875,4.3515625,,4.3984375,4.326171875,4.333984375,4.591796875,4.7685546875,4.748046875,8.330078125,6.384765625,8.0703125,5.458984375,5.373046875,5.779296875
95,,,4.29296875,4.310546875,4.359375,,4.39453125,4.322265625,4.318359375,4.5595703125,4.556640625,4.55078125,6.40234375,8.08203125,8.009765625,4.5703125,5.05859375,7.71875
96,,,4.29296875,4.3046875,4.33203125,,4.39453125,4.318359375,4.326171875,4.5947265625,4.71875,4.705078125,5.208984375,7.546875,8.041015625,4.87109375,5.193359375,4.935546875
97,,,4.29296875,4.30859375,4.365234375,,4.39453125,4.318359375,4.357421875,4.55078125,4.54296875,4.8125,5.41796875,6.76171875,8.001953125,5.11328125,5.84765625,7.474609375
98,,,4.29296875,4.298828125,4.341796875,,4.39453125,4.318359375,4.38671875,4.591796875,4.5888671875,4.86328125,6.46875,6.080078125,8.1171875,4.40234375,5.240234375,5.28515625
99,,,4.29296875,4.298828125,4.3203125,,4.39453125,4.3203125,4.32421875,4.5595703125,4.646484375,4.689453125,4.900390625,7.751953125,7.89453125,5.623046875,5.1875,7.029296875
100,,,4.29296875,4.2890625,4.33984375,,4.3984375,4.322265625,4.3203125,4.5947265625,5.123046875,4.7421875,6.263671875,5.275390625,7.490234375,4.841796875,5.947265625,5.8359375
101,,,4.29296875,4.302734375,4.3515625,,4.39453125,4.31640625,4.33984375,4.55078125,4.7763671875,4.6640625,7.369140625,7.89453125,8.0703125,5.818359375,4.72265625,8.123046875
102,,,4.29296875,4.294921875,4.318359375,,4.3984375,4.30859375,4.3046875,4.591796875,4.5263671875,4.732421875,6.86328125,6.91796875,8.169921875,6.228515625,4.775390625,7.01171875
103,,,4.29296875,4.3046875,4.330078125,,4.39453125,4.3125,4.3046875,4.556640625,4.5673828125,4.5625,5.2578125,5.791015625,7.83203125,5.595703125,4.96484375,8.140625
104,,,4.29296875,4.296875,4.337890625,,4.39453125,4.306640625,4.3125,4.591796875,4.77734375,4.50390625,5.89453125,5.1171875,8.2265625,6.296875,4.669921875,8.16015625
105,,,4.29296875,4.341796875,4.46484375,,4.3984375,4.306640625,4.302734375,4.55078125,4.5693359375,4.7109375,6.205078125,6.6953125,7.529296875,6.3828125,5.685546875,7.14453125
106,,,4.29296875,4.296875,4.318359375,,4.39453125,4.310546875,4.33203125,4.5859375,5.26171875,4.794921875,7.30859375,5.953125,4.48828125,7.30859375,5.095703125,7.20703125
107,,,4.29296875,4.3046875,4.349609375,,4.3984375,4.30859375,4.30859375,4.5595703125,4.7197265625,4.515625,5.51171875,5.859375,5.05859375,4.689453125,5.568359375,7.43359375
108,,,4.29296875,4.298828125,4.3125,,4.39453125,4.30859375,4.314453125,4.5771484375,4.734375,4.646484375,7.18359375,7.087890625,6.857421875,7.513671875,4.93359375,7.931640625
109,,,4.29296875,4.31640625,4.328125,,4.39453125,4.3046875,4.296875,4.5654296875,4.6640625,4.5703125,8.119140625,5.541015625,6.267578125,7.4921875,5.4375,6.150390625
110,,,,4.29296875,4.337890625,,4.39453125,4.30859375,4.294921875,4.5712890625,4.6875,4.912109375,5.96484375,6.91015625,7.21484375,7.4375,6.205078125,5.2578125
111,,,,4.306640625,4.390625,,4.39453125,4.31640625,4.302734375,4.5712890625,4.7158203125,4.640625,7.59765625,5.708984375,8.310546875,7.72265625,5.068359375,7.40234375
112,,,,4.29296875,4.306640625,,4.39453125,4.3046875,4.306640625,4.5712890625,4.603515625,4.705078125,6.916015625,5.6640625,8.466796875,7.79296875,6.681640625,5.7109375
113,,,,4.294921875,4.328125,,4.39453125,4.310546875,4.30078125,4.5712890625,4.5927734375,4.380859375,7.32421875,6.546875,7.67578125,6.890625,4.9609375,4.92578125
114,,,,4.306640625,4.376953125,,4.39453125,4.30859375,4.306640625,4.5712890625,4.607421875,4.76171875,7.802734375,6.90625,7.09765625,6.935546875,5.767578125,4.53515625
115,,,,4.294921875,4.3359375,,4.39453125,4.3125,4.306640625,4.568359375,5.0693359375,4.470703125,7.783203125,6.716796875,6.09765625,7.40625,4.7578125,6.40234375
116,,,,4.298828125,4.41796875,,4.39453125,4.302734375,4.306640625,4.568359375,4.7451171875,4.591796875,6.96875,5.802734375,8.412109375,7.05859375,5.162109375,4.482421875
117,,,,4.29296875,4.314453125,,4.39453125,4.298828125,4.302734375,4.5712890625,4.759765625,4.5,6.62890625,5.3671875,7.958984375,6.375,5.224609375,6.1796875
118,,,,4.29296875,4.345703125,,4.39453125,4.3125,4.291015625,4.591796875,5.197265625,4.740234375,7.576171875,5.39453125,6.763671875,6.63671875,5.87890625,5.51953125
119,,,,4.298828125,4.33203125,,4.39453125,4.30859375,4.298828125,4.55078125,4.658203125,4.54296875,7.111328125,6.205078125,7.72265625,6.46484375,5.287109375,4.921875
120,,,,4.29296875,4.318359375,,4.39453125,4.314453125,4.3046875,4.5888671875,4.61328125,4.6328125,8.087890625,5.919921875,7.416015625,7.033203125,5.162109375,5.666015625
121,,,,4.294921875,4.326171875,,,4.306640625,4.298828125,4.5537109375,4.6669921875,4.41796875,6.54296875,7.419921875,8.443359375,5.76953125,4.966796875,4.81640625
122,,,,4.29296875,4.326171875,,,4.30859375,4.296875,4.5771484375,4.6162109375,4.7578125,7.3359375,7.20703125,7.923828125,6.0625,5.884765625,5.376953125
123,,,,4.298828125,4.3359375,,,4.30078125,4.296875,4.5595703125,4.6630859375,4.3828125,7.892578125,6.919921875,6.837890625,4.734375,5.673828125,4.86328125
124,,,,4.29296875,4.330078125,,,4.3125,4.296875,4.591796875,4.630859375,4.576171875,8.251953125,6.13671875,7.916015625,4.609375,6.72265625,6.111328125
125,,,,4.291015625,4.322265625,,,4.30859375,4.298828125,4.55078125,4.6611328125,4.447265625,6.439453125,6.00390625,8.28125,5.48828125,4.369140625,5.12109375
126,,,,4.2890625,4.32421875,,,4.306640625,4.3046875,4.5830078125,4.8037109375,4.509765625,6.03515625,7.609375,7.353515625,4.515625,5.849609375,5.05078125
127,,,,4.2890625,4.30859375,,,4.306640625,4.30078125,4.556640625,4.7431640625,4.541015625,7.896484375,5.78515625,7.728515625,5.640625,5.369140625,5.45703125
128,,,,4.294921875,4.32421875,,,4.30078125,4.298828125,4.591796875,4.8310546875,4.6484375,5.76171875,7.69140625,7.6328125,5.849609375,5.142578125,5.83984375
129,,,,4.2890625,4.3046875,,,4.30859375,4.30859375,4.55078125,4.9169921875,4.708984375,6.041015625,5.380859375,6.583984375,4.916015625,4.736328125,4.728515625
130,,,,4.29296875,4.328125,,,4.302734375,4.294921875,4.5859375,4.8037109375,4.69140625,6.65625,5.68359375,5.03515625,5.24609375,5.017578125,5.228515625
131,,,,4.2890625,4.345703125,,,4.3046875,4.306640625,4.55078125,4.875,4.703125,6.521484375,6.82421875,5.783203125,5.7734375,5.220703125,4.810546875
