,ev_op_r_COBYLA,ev_op_r3_COBYLA,ev_op_H_COBYLA,ev_op_H_2f_COBYLA,ev_op_H_3f_COBYLA,ev_op_Hp_COBYLA,ev_op_Hp2_COBYLA,ev_op_Hp3_COBYLA,ev_op_Hp4_COBYLA,ev_op_r_SPSA,ev_op_r3_SPSA,ev_op_H_SPSA,ev_op_H_2f_SPSA,ev_op_H_3f_SPSA,ev_op_Hp_SPSA,ev_op_Hp2_SPSA,ev_op_Hp3_SPSA,ev_op_Hp4_SPSA
17,3.8134765625,3.794921875,4.447265625,6.4638671875,6.0888671875,3.9013671875,5.7890625,4.587890625,6.353515625,6.7431640625,3.8837890625,6.9951171875,6.4638671875,7.53515625,7.6787109375,7.685546875,7.4462890625,6.80078125
18,3.7548828125,3.880859375,5.02734375,3.83984375,6.4375,3.81640625,4.6708984375,4.587890625,7.1689453125,6.7451171875,4.2275390625,7.5126953125,7.6513671875,7.759765625,7.7421875,7.5869140625,6.490234375,7.6796875
19,3.7578125,3.794921875,4.4990234375,5.6337890625,5.83203125,3.8388671875,4.638671875,5.1357421875,4.4189453125,6.3369140625,4.744140625,6.0556640625,7.2265625,6.7890625,7.7724609375,7.5791015625,6.177734375,6.826171875
20,3.751953125,4.572265625,4.87109375,4.80859375,6.763671875,3.818359375,5.515625,4.587890625,7.0966796875,6.3369140625,4.6689453125,6.8359375,5.9482421875,7.044921875,7.7607421875,7.353515625,4.7763671875,6.5009765625
21,3.7490234375,3.8515625,5.0205078125,3.83984375,6.4375,3.8232421875,4.625,5.046875,4.59765625,6.7451171875,4.04296875,7.3681640625,7.68359375,7.681640625,7.763671875,7.5908203125,6.5205078125,6.8837890625
22,3.7548828125,4.0712890625,4.3818359375,4.365234375,5.83203125,3.8037109375,3.9912109375,4.9580078125,4.4169921875,6.751953125,5.2451171875,7.5380859375,7.1708984375,7.7421875,7.3671875,7.33984375,6.1494140625,7.4296875
23,3.7490234375,3.7822265625,4.296875,3.83984375,5.4892578125,3.8125,4.0048828125,5.1083984375,6.734375,6.30078125,3.953125,5.763671875,7.294921875,6.8203125,7.7548828125,7.6357421875,6.5341796875,7.064453125
24,3.7548828125,3.7626953125,4.296875,4.03515625,5.9296875,3.8134765625,5.134765625,5.259765625,4.4169921875,6.7451171875,5.1123046875,7.65234375,7.3154296875,6.9423828125,7.7744140625,7.7783203125,5.6640625,7.59375
25,3.751953125,4.1845703125,4.2177734375,3.83984375,6.8857421875,3.7763671875,4.0400390625,4.3427734375,5.3076171875,6.3369140625,4.037109375,6.7939453125,7.4111328125,6.8642578125,7.75390625,6.45703125,6.54296875,7.3291015625
26,3.7490234375,3.765625,4.4052734375,4.30859375,6.125,3.7490234375,4.12890625,4.55078125,4.400390625,6.7626953125,4.0810546875,6.5595703125,7.298828125,7.5595703125,7.5849609375,6.6708984375,6.41796875,7.51953125
27,3.7490234375,3.873046875,4.0107421875,3.83984375,4.2490234375,3.7529296875,4.09765625,4.404296875,6.6455078125,6.2900390625,4.8759765625,7.439453125,6.7197265625,7.900390625,7.755859375,7.697265625,6.1904296875,6.4287109375
28,3.7490234375,3.7578125,4.0390625,4.94140625,7.375,3.7529296875,3.923828125,4.9384765625,4.578125,6.7431640625,5.1123046875,7.65234375,7.55859375,5.4560546875,7.6552734375,7.55859375,6.6787109375,6.7080078125
29,3.7490234375,4.2451171875,4.0,4.1103515625,4.01953125,3.7529296875,3.9248046875,4.6767578125,6.4130859375,6.33203125,4.037109375,6.7939453125,7.4990234375,7.5,7.7578125,6.5859375,5.611328125,6.0625
30,3.7490234375,3.78515625,4.224609375,4.724609375,6.603515625,3.7529296875,3.8916015625,4.4716796875,4.1650390625,6.30078125,5.185546875,7.3193359375,6.4306640625,6.048828125,7.541015625,7.6201171875,4.6572265625,7.400390625
31,3.7490234375,3.7529296875,4.0224609375,3.841796875,4.01953125,3.7568359375,3.8876953125,4.9248046875,4.0673828125,6.751953125,5.263671875,7.173828125,7.3759765625,7.57421875,7.7724609375,7.166015625,7.169921875,5.6396484375
32,3.7490234375,3.759765625,4.302734375,4.8076171875,5.1044921875,3.7568359375,3.9130859375,4.359375,4.25,6.7626953125,6.279296875,7.5400390625,7.908203125,7.4404296875,7.76171875,6.5888671875,6.8798828125,7.40234375
33,3.7490234375,3.7529296875,4.3427734375,4.0400390625,4.01953125,3.7490234375,4.2255859375,4.9990234375,4.5302734375,6.2900390625,3.9609375,5.8330078125,7.5537109375,5.595703125,7.7607421875,7.7197265625,6.8330078125,7.59375
34,3.7490234375,3.84765625,3.912109375,4.5546875,5.9287109375,3.7490234375,3.9404296875,4.2880859375,4.6669921875,6.3369140625,4.685546875,7.0556640625,7.544921875,7.9384765625,7.66796875,7.2294921875,6.458984375,6.3857421875
35,3.7490234375,3.76171875,3.84765625,4.1318359375,4.068359375,3.7490234375,4.3720703125,4.5205078125,4.16015625,6.7451171875,4.28125,7.3115234375,6.580078125,7.4482421875,7.75,7.7197265625,5.302734375,7.5107421875
36,,3.84375,3.84765625,4.6650390625,6.765625,3.7490234375,3.845703125,4.630859375,4.7353515625,6.2900390625,5.0576171875,7.3662109375,7.1044921875,7.7568359375,7.7490234375,7.708984375,6.0146484375,7.455078125
37,,3.7578125,3.7646484375,4.009765625,4.162109375,3.7490234375,3.8310546875,4.5927734375,4.279296875,6.7626953125,4.5302734375,6.9013671875,6.732421875,6.40625,7.4443359375,6.0712890625,6.775390625,7.7822265625
38,,3.8095703125,3.775390625,3.8232421875,4.205078125,3.7490234375,3.7978515625,4.009765625,4.431640625,6.2900390625,4.15234375,7.45703125,7.87890625,7.70703125,7.7724609375,6.501953125,6.908203125,7.3046875
39,,3.755859375,3.7900390625,4.0380859375,4.6708984375,3.7490234375,3.798828125,3.8759765625,4.234375,6.7626953125,4.9580078125,6.5390625,7.5380859375,6.8330078125,7.541015625,7.7861328125,6.796875,6.5107421875
40,,3.7822265625,3.736328125,3.78515625,3.955078125,3.7490234375,3.841796875,3.8369140625,5.2021484375,6.7626953125,4.05078125,7.1708984375,7.525390625,7.6787109375,7.7578125,7.5498046875,5.7587890625,6.0751953125
41,,3.77734375,3.740234375,3.794921875,4.2177734375,3.7490234375,3.8173828125,3.8115234375,3.9228515625,6.2900390625,4.541015625,7.0341796875,7.2685546875,7.7216796875,7.6552734375,7.6142578125,6.9267578125,5.669921875
42,,3.751953125,3.78125,3.80859375,4.1220703125,3.7490234375,3.8876953125,4.169921875,4.2578125,6.3369140625,4.4609375,5.8408203125,7.828125,7.3671875,7.5556640625,7.2333984375,6.7177734375,7.9267578125
43,,3.775390625,3.736328125,4.091796875,4.232421875,3.7490234375,3.8037109375,3.7939453125,3.931640625,6.7451171875,4.1748046875,7.2294921875,7.287109375,7.6708984375,7.73828125,6.984375,5.6171875,5.6064453125
44,,3.744140625,3.74609375,3.869140625,4.0283203125,3.7490234375,3.849609375,3.92578125,4.3212890625,6.7431640625,4.087890625,7.376953125,7.306640625,7.427734375,7.7548828125,7.3212890625,5.5869140625,7.380859375
45,,3.7451171875,3.736328125,4.2451171875,5.0302734375,3.7490234375,3.798828125,3.79296875,3.892578125,6.33203125,4.8916015625,6.912109375,7.384765625,6.830078125,7.3671875,6.62109375,5.935546875,5.8310546875
46,,3.7470703125,3.7919921875,3.896484375,4.4111328125,3.7490234375,3.7890625,3.9375,4.9052734375,6.7431640625,4.541015625,7.0341796875,7.177734375,7.55078125,7.6767578125,7.33984375,6.2890625,7.8505859375
47,,3.7548828125,3.734375,3.8701171875,3.953125,3.7490234375,3.837890625,3.765625,4.01953125,6.33203125,4.05078125,7.1708984375,7.689453125,7.107421875,7.7578125,7.6357421875,4.9365234375,6.3837890625
48,,3.75,3.736328125,3.8125,4.3740234375,3.7490234375,3.787109375,3.83984375,4.66015625,6.30078125,3.7666015625,5.876953125,7.859375,7.4638671875,7.7548828125,7.4990234375,5.6826171875,5.798828125
49,,3.7490234375,3.740234375,3.8017578125,4.0859375,3.7490234375,3.779296875,3.7705078125,4.1279296875,6.751953125,5.0576171875,7.1806640625,6.228515625,7.849609375,7.3671875,7.625,5.6162109375,6.62109375
50,,3.744140625,3.7265625,3.7939453125,4.0419921875,,3.787109375,4.37109375,4.580078125,6.7490234375,3.95703125,5.927734375,6.7978515625,7.8203125,7.7490234375,7.6064453125,7.1630859375,7.1123046875
51,,3.7470703125,3.7451171875,3.8076171875,3.9296875,,3.7685546875,3.8642578125,4.470703125,6.283203125,6.2265625,7.53125,7.3935546875,7.6103515625,7.6318359375,7.4541015625,4.7666015625,6.2978515625
52,,3.7490234375,3.732421875,3.77734375,4.23828125,,3.7509765625,3.853515625,4.298828125,4.560546875,5.228515625,6.1142578125,6.5654296875,7.83984375,7.794921875,7.9111328125,7.4921875,6.96484375
53,,3.748046875,3.740234375,3.8193359375,3.904296875,,3.7705078125,3.859375,3.814453125,5.556640625,6.2041015625,7.04296875,5.83203125,6.8388671875,7.455078125,6.625,5.044921875,6.7080078125
54,,3.7451171875,3.736328125,3.76953125,4.21875,,3.744140625,3.833984375,3.8291015625,4.47265625,5.5517578125,4.71875,5.1806640625,6.6025390625,7.7451171875,6.7900390625,5.587890625,7.560546875
55,,3.748046875,3.73046875,3.7998046875,3.900390625,,3.73828125,3.7822265625,4.095703125,3.798828125,5.8193359375,4.1943359375,5.3095703125,7.5244140625,7.0771484375,7.5205078125,6.998046875,7.2177734375
56,,3.7470703125,3.7275390625,3.771484375,4.3994140625,,3.74609375,3.9052734375,3.83984375,4.33203125,5.66015625,4.4482421875,4.2734375,6.951171875,7.2724609375,6.0537109375,5.119140625,7.556640625
57,,3.744140625,3.7265625,3.8154296875,4.0107421875,,3.74609375,3.791015625,3.8291015625,3.7666015625,6.1337890625,4.923828125,5.9541015625,7.09375,7.7353515625,5.25,7.4306640625,7.208984375
58,,3.7470703125,3.7275390625,3.7939453125,3.896484375,,3.7373046875,3.775390625,3.8330078125,4.1064453125,6.4560546875,5.2958984375,7.515625,7.458984375,6.99609375,5.046875,5.16015625,6.8134765625
59,,3.744140625,3.7373046875,3.759765625,3.9306640625,,3.734375,3.7734375,3.8427734375,3.7548828125,5.099609375,3.865234375,6.5302734375,6.3271484375,7.5888671875,4.8017578125,6.861328125,7.3291015625
60,,3.744140625,3.728515625,3.7421875,3.9970703125,,3.7373046875,3.771484375,3.7822265625,3.8076171875,4.853515625,5.3408203125,6.1005859375,7.1875,7.7509765625,5.56640625,7.62890625,7.2744140625
61,,3.744140625,3.7265625,3.7880859375,3.9365234375,,3.736328125,3.7705078125,3.8349609375,3.921875,5.1162109375,5.0703125,5.666015625,6.859375,7.5283203125,4.107421875,5.62890625,6.7646484375
62,,3.744140625,3.7265625,3.7607421875,4.1787109375,,3.7705078125,3.7705078125,3.869140625,3.845703125,5.0107421875,4.8896484375,6.734375,7.41015625,7.3359375,6.326171875,6.216796875,6.7421875
63,,3.748046875,3.734375,3.7548828125,3.826171875,,3.7421875,3.7509765625,4.1953125,3.828125,4.4990234375,5.6318359375,5.5263671875,6.5869140625,6.9560546875,5.5517578125,5.02734375,6.57421875
64,,3.7451171875,3.7265625,3.7578125,4.2119140625,,3.7626953125,3.7646484375,3.806640625,3.8427734375,3.9345703125,5.69921875,7.05078125,6.9892578125,7.5849609375,6.8056640625,5.7841796875,6.9365234375
65,,3.7451171875,3.73046875,3.8173828125,3.8291015625,,3.7412109375,3.7578125,4.1884765625,3.8310546875,5.94921875,4.4599609375,7.7490234375,5.7724609375,7.0849609375,5.849609375,6.1025390625,7.322265625
66,,3.744140625,3.7265625,3.740234375,3.7958984375,,3.734375,3.771484375,3.9248046875,3.8369140625,5.0078125,5.310546875,7.0771484375,4.8515625,6.7294921875,5.7978515625,5.1845703125,5.365234375
67,,3.744140625,3.7314453125,3.787109375,3.830078125,,3.7373046875,3.7568359375,3.9287109375,3.8369140625,4.7138671875,4.4453125,7.3935546875,7.4853515625,7.7392578125,5.962890625,4.5146484375,7.8876953125
68,,3.744140625,3.7265625,3.7490234375,3.87109375,,3.73828125,3.7265625,3.9638671875,3.8779296875,4.609375,4.2509765625,6.646484375,7.2568359375,6.1591796875,5.95703125,5.8896484375,6.689453125
69,,3.744140625,3.7265625,3.849609375,3.7880859375,,3.740234375,3.7509765625,4.037109375,3.8046875,4.08203125,5.310546875,7.251953125,5.958984375,7.1416015625,5.4091796875,4.439453125,4.23828125
70,,3.744140625,3.7265625,3.7333984375,3.900390625,,3.7353515625,3.7333984375,3.7548828125,3.857421875,4.716796875,3.8203125,7.2236328125,5.7578125,6.3857421875,5.4208984375,5.265625,6.716796875
71,,3.744140625,3.7265625,3.7392578125,3.796875,,3.732421875,3.724609375,3.7822265625,3.8076171875,3.7763671875,4.2978515625,6.1259765625,6.3486328125,7.3671875,5.7255859375,6.2060546875,7.3935546875
72,,3.744140625,3.73046875,3.744140625,3.98046875,,3.736328125,3.734375,3.806640625,3.8427734375,4.0009765625,4.123046875,5.8857421875,6.900390625,5.6552734375,5.1162109375,5.3935546875,5.6689453125
73,,3.744140625,3.7265625,3.7265625,3.7900390625,,3.732421875,3.75390625,3.76953125,3.822265625,3.9130859375,4.0478515625,7.181640625,7.8291015625,6.6796875,6.2451171875,5.736328125,6.20703125
74,,3.744140625,3.7265625,3.75,3.8154296875,,3.736328125,3.7255859375,3.755859375,3.86328125,3.935546875,4.0634765625,5.5419921875,7.5078125,7.2177734375,5.5146484375,6.84375,7.37890625
75,,3.744140625,3.7265625,3.7265625,3.845703125,,3.732421875,3.734375,3.8095703125,3.8017578125,3.7548828125,4.0859375,5.9501953125,6.5673828125,6.33203125,6.873046875,5.4365234375,5.052734375
76,,3.744140625,3.7265625,3.728515625,4.205078125,,3.7333984375,3.7255859375,3.7529296875,3.8486328125,3.77734375,4.0361328125,6.353515625,7.2763671875,7.052734375,6.7529296875,6.041015625,7.2822265625
77,,3.7451171875,3.7265625,3.7265625,3.7705078125,,3.736328125,3.7265625,3.796875,3.8076171875,3.7861328125,4.1484375,5.7392578125,7.01171875,7.703125,7.4306640625,7.6025390625,7.22265625
78,,3.744140625,3.7265625,3.720703125,3.7666015625,,3.7333984375,3.7294921875,3.8671875,3.8427734375,4.0712890625,4.111328125,7.7490234375,6.853515625,6.4697265625,7.0400390625,6.1435546875,6.154296875
79,,3.744140625,3.7265625,3.7177734375,3.876953125,,3.7333984375,3.7255859375,3.7958984375,3.822265625,3.8330078125,4.017578125,4.5810546875,6.9794921875,5.01171875,6.2890625,7.16796875,7.623046875
80,,3.744140625,3.7265625,3.7353515625,3.7880859375,,3.7333984375,3.7431640625,3.810546875,3.857421875,3.8046875,4.1650390625,6.87890625,7.498046875,6.5,6.4541015625,5.9052734375,4.373046875
81,,3.744140625,3.7265625,3.7197265625,3.8564453125,,3.736328125,3.7236328125,3.7578125,3.798828125,3.7939453125,4.0400390625,6.9716796875,7.5400390625,7.3330078125,6.4365234375,5.919921875,5.5341796875
82,,3.744140625,3.7265625,3.732421875,3.7998046875,,3.7353515625,3.724609375,3.7568359375,3.845703125,4.2373046875,4.0361328125,6.30078125,6.8349609375,3.822265625,6.439453125,6.486328125,4.3076171875
83,,3.744140625,3.7265625,3.728515625,3.7998046875,,3.7412109375,3.7255859375,3.765625,3.8076171875,3.771484375,3.984375,6.3623046875,6.4677734375,4.1220703125,6.2626953125,5.6728515625,5.76953125
84,,3.744140625,3.7265625,3.73046875,3.7724609375,,3.7353515625,3.7255859375,3.783203125,3.845703125,4.4619140625,3.9853515625,6.1240234375,7.8447265625,4.259765625,6.5986328125,6.966796875,5.6240234375
85,,3.744140625,3.7265625,3.71484375,3.84375,,3.732421875,3.7236328125,3.740234375,3.8046875,4.193359375,4.181640625,6.3994140625,5.50390625,4.318359375,5.8056640625,5.408203125,4.3505859375
86,,3.744140625,3.7265625,3.748046875,3.7880859375,,3.732421875,3.7177734375,3.814453125,3.8427734375,3.8720703125,4.064453125,7.439453125,7.4794921875,3.7900390625,5.4189453125,4.87890625,5.1318359375
87,,3.744140625,3.7265625,3.7373046875,3.8037109375,,3.736328125,3.728515625,3.7421875,3.8193359375,3.8203125,4.0498046875,5.314453125,5.736328125,4.6435546875,5.4970703125,6.0478515625,4.916015625
88,,,3.7265625,3.7255859375,3.783203125,,3.732421875,3.72265625,3.7685546875,3.8486328125,3.75,4.119140625,7.44140625,5.4423828125,6.7314453125,6.1875,5.9453125,5.3759765625
89,,,3.7265625,3.720703125,3.80859375,,3.732421875,3.7255859375,3.7421875,3.798828125,3.8310546875,3.978515625,7.033203125,6.2216796875,5.0048828125,6.396484375,4.3193359375,6.4619140625
90,,,3.7265625,3.75,3.8330078125,,3.732421875,3.72265625,3.787109375,3.8427734375,4.328125,4.0400390625,7.58203125,4.8203125,7.2333984375,5.6982421875,4.9892578125,6.91796875
91,,,3.7265625,3.7236328125,3.76953125,,3.732421875,3.72265625,3.7451171875,3.810546875,4.1318359375,3.9599609375,6.9501953125,5.884765625,7.6806640625,6.525390625,5.2431640625,4.8486328125
92,,,3.7265625,3.72265625,3.7763671875,,3.732421875,3.724609375,3.73046875,3.845703125,3.8349609375,4.0078125,7.671875,6.3369140625,5.4462890625,5.0947265625,5.4462890625,7.8759765625
93,,,,3.724609375,3.83203125,,3.732421875,3.7294921875,3.7529296875,3.798828125,4.0322265625,4.08984375,7.3583984375,5.6787109375,6.8251953125,6.38671875,4.4638671875,5.9794921875
94,,,,3.71484375,3.7822265625,,3.7333984375,3.72265625,3.728515625,3.8427734375,4.07421875,3.978515625,6.369140625,4.9404296875,6.228515625,5.9072265625,5.376953125,6.8369140625
95,,,,3.7236328125,3.7763671875,,3.732421875,3.720703125,3.7314453125,3.8076171875,3.845703125,3.9833984375,6.5791015625,6.5400390625,6.1240234375,4.90234375,4.666015625,6.6181640625
96,,,,3.71484375,3.8447265625,,3.732421875,3.7255859375,3.724609375,3.845703125,3.951171875,4.0869140625,6.693359375,6.5009765625,5.3583984375,5.697265625,5.2490234375,6.51171875
97,,,,3.7255859375,3.7529296875,,3.732421875,3.7216796875,3.7236328125,3.798828125,3.79296875,3.9990234375,7.4033203125,4.3125,6.7900390625,5.216796875,4.693359375,6.171875
98,,,,3.7177734375,3.7431640625,,3.732421875,3.7216796875,3.7255859375,3.8427734375,3.84765625,4.0751953125,7.078125,6.2880859375,6.9169921875,5.30859375,5.0556640625,5.822265625
99,,,,3.720703125,3.7763671875,,3.732421875,3.7216796875,3.736328125,3.8076171875,3.8193359375,4.0009765625,6.357421875,6.3974609375,5.404296875,5.94921875,5.0458984375,7.048828125
100,,,,3.716796875,3.7578125,,3.732421875,3.7216796875,3.724609375,3.845703125,4.337890625,4.017578125,6.3515625,6.59765625,6.5732421875,5.970703125,5.755859375,6.2451171875
101,,,,3.7197265625,3.8212890625,,3.732421875,3.7197265625,3.728515625,3.798828125,4.0048828125,4.0634765625,6.6123046875,7.1513671875,6.2958984375,5.4521484375,4.21484375,6.91796875
102,,,,3.724609375,3.7919921875,,3.732421875,3.7265625,3.71875,3.8427734375,3.759765625,4.0185546875,6.580078125,6.8505859375,6.369140625,5.826171875,4.287109375,5.955078125
103,,,,3.72265625,3.7587890625,,3.732421875,3.7236328125,3.73828125,3.8046875,3.7998046875,3.94921875,6.55859375,6.8359375,6.5673828125,5.810546875,5.884765625,6.029296875
104,,,,3.71875,3.7548828125,,3.732421875,3.7216796875,3.7333984375,3.8427734375,4.0,3.951171875,5.1728515625,6.8896484375,5.634765625,6.0244140625,4.263671875,6.453125
105,,,,3.7236328125,3.7412109375,,3.732421875,3.7197265625,3.72265625,3.798828125,3.77734375,3.953125,7.296875,7.404296875,6.9404296875,4.8310546875,6.1201171875,5.7900390625
106,,,,3.7197265625,3.724609375,,3.732421875,3.7216796875,3.7255859375,3.8369140625,4.5576171875,3.9814453125,5.875,7.6435546875,4.2958984375,4.3505859375,5.1484375,6.1806640625
107,,,,3.716796875,3.7197265625,,3.732421875,3.71875,3.7548828125,3.8076171875,4.0771484375,3.9287109375,7.5107421875,5.96875,5.5693359375,6.197265625,5.18359375,5.1845703125
108,,,,3.7158203125,3.7265625,,3.732421875,3.7216796875,3.7236328125,3.8251953125,3.9580078125,3.95703125,6.7041015625,5.953125,6.22265625,5.19921875,5.44140625,5.6337890625
109,,,,3.71484375,3.7177734375,,3.732421875,3.7216796875,3.7666015625,3.81640625,3.8583984375,3.9453125,5.26171875,6.2275390625,6.2158203125,5.7333984375,4.2236328125,5.2255859375
110,,,,3.7158203125,3.728515625,,,3.716796875,3.71875,3.822265625,3.8369140625,4.0849609375,6.4580078125,5.765625,6.2080078125,6.1298828125,5.3125,7.1259765625
111,,,,3.71484375,3.7216796875,,,3.716796875,3.7392578125,3.8193359375,3.8974609375,4.01953125,5.501953125,6.091796875,6.21484375,4.197265625,4.568359375,5.5166015625
112,,,,3.7177734375,3.7412109375,,,3.71875,3.7392578125,3.822265625,3.9091796875,3.9912109375,6.126953125,7.07421875,6.22265625,4.978515625,4.1103515625,5.5244140625
113,,,,3.71484375,3.7177734375,,,3.720703125,3.7255859375,3.8193359375,3.8271484375,3.9189453125,6.05078125,5.23828125,6.212890625,5.3447265625,6.1591796875,7.384765625
114,,,,3.72265625,3.71875,,,3.7177734375,3.7255859375,3.8193359375,3.8779296875,4.0205078125,5.970703125,6.755859375,6.3134765625,5.6962890625,5.0517578125,6.236328125
115,,,,3.71484375,3.7294921875,,,3.7177734375,3.728515625,3.8193359375,4.42578125,3.9375,6.572265625,5.6005859375,6.0732421875,4.796875,5.0771484375,6.54296875
116,,,,3.7236328125,3.7392578125,,,3.7216796875,3.7236328125,3.8193359375,3.958984375,3.9951171875,6.05859375,5.517578125,6.4931640625,4.2333984375,4.158203125,6.04296875
117,,,,3.71484375,3.716796875,,,3.7177734375,3.7197265625,3.8193359375,4.00390625,3.955078125,6.39453125,5.7666015625,5.986328125,5.5869140625,6.74609375,5.603515625
118,,,,3.7158203125,3.7275390625,,,3.7197265625,3.734375,3.845703125,4.3662109375,4.056640625,6.5341796875,5.7900390625,6.63671875,4.220703125,5.9345703125,5.8896484375
119,,,,3.71484375,3.732421875,,,3.7177734375,3.71484375,3.798828125,3.869140625,3.9873046875,5.544921875,5.974609375,5.90625,4.1689453125,5.8916015625,6.0439453125
120,,,,3.7158203125,3.7412109375,,,3.720703125,3.7197265625,3.83984375,3.8955078125,4.0048828125,6.251953125,5.7119140625,6.4462890625,4.5078125,5.76953125,5.3623046875
121,,,,3.71484375,3.71875,,,3.7216796875,3.7138671875,3.8017578125,3.9111328125,3.9443359375,5.365234375,5.70703125,5.8359375,4.33203125,6.9833984375,6.201171875
122,,,,3.7158203125,3.7314453125,,,3.7158203125,3.7109375,3.828125,3.8955078125,4.0341796875,5.861328125,7.4833984375,5.900390625,3.861328125,5.9365234375,5.806640625
123,,,,3.7158203125,3.7177734375,,,3.7197265625,3.7109375,3.8076171875,3.91015625,3.9228515625,6.16796875,4.505859375,6.32421875,4.3046875,4.951171875,4.8994140625
124,,,,3.71484375,3.7490234375,,,3.7177734375,3.7080078125,3.8427734375,3.8984375,4.0068359375,5.3408203125,5.5439453125,5.1806640625,4.669921875,5.3701171875,4.626953125
125,,,,3.71484375,3.7294921875,,,3.7177734375,3.70703125,3.798828125,3.91015625,3.9384765625,6.197265625,6.3193359375,6.5341796875,4.3427734375,4.7158203125,6.6533203125
