,seed_18,seed_28,seed_38,seed_48,seed_58,seed_68,seed_78,seed_88,seed_188
15,6.388671875,5.771484375,5.80322265625,5.02099609375,5.10498046875,4.8408203125,6.11376953125,4.92333984375,4.55908203125
16,6.87109375,5.7099609375,5.64111328125,5.25341796875,4.42578125,5.0771484375,6.5595703125,4.53173828125,4.78173828125
17,6.02099609375,5.3115234375,5.091796875,4.60205078125,3.9921875,4.76953125,5.62255859375,4.982421875,4.3974609375
18,5.58544921875,5.10205078125,5.51220703125,5.04150390625,4.34033203125,4.1806640625,5.751953125,4.73681640625,4.73095703125
19,4.3916015625,4.73583984375,4.275390625,4.47119140625,3.49462890625,3.6298828125,4.63720703125,4.08203125,4.05078125
20,3.8564453125,5.17626953125,4.158203125,4.392578125,3.57421875,3.724609375,4.64208984375,4.083984375,3.76904296875
21,3.90283203125,4.65576171875,4.505859375,4.130859375,3.64990234375,3.794921875,4.84228515625,4.12158203125,4.11474609375
22,3.80126953125,4.11962890625,4.02392578125,4.28759765625,3.7314453125,3.82666015625,4.40869140625,4.32763671875,3.68408203125
23,3.77197265625,4.03564453125,3.9990234375,4.31591796875,3.44970703125,3.56787109375,4.42724609375,4.072265625,3.51025390625
24,3.76953125,4.2412109375,3.93505859375,4.13623046875,3.677734375,3.52392578125,4.63671875,3.97509765625,3.443359375
25,3.912109375,3.76611328125,3.5546875,4.130859375,3.44970703125,3.62939453125,4.2314453125,4.15869140625,3.83349609375
26,3.82080078125,4.19873046875,3.7275390625,3.99755859375,3.6103515625,3.44677734375,4.13525390625,4.048828125,3.443359375
27,4.43896484375,3.76611328125,3.5546875,3.99755859375,3.44970703125,3.533203125,4.20849609375,3.890625,3.44482421875
28,3.76953125,3.951171875,3.63671875,3.859375,3.55712890625,3.80908203125,3.90673828125,3.890625,3.443359375
29,3.8232421875,3.76611328125,3.5546875,3.859375,3.44970703125,3.421875,3.822265625,3.91015625,3.4423828125
30,3.76953125,3.84765625,3.5966796875,4.3115234375,3.51416015625,3.5576171875,3.82177734375,3.890625,3.4423828125
31,3.80322265625,3.76611328125,3.5546875,3.859375,3.44970703125,3.421875,3.626953125,3.80517578125,3.466796875
32,3.76953125,3.830078125,3.66015625,3.89306640625,3.71142578125,3.44677734375,3.626953125,3.80517578125,3.49658203125
33,3.8466796875,3.76611328125,3.5830078125,3.859375,3.47509765625,3.421875,3.55615234375,3.7294921875,3.50439453125
34,3.7578125,4.07080078125,3.73095703125,3.96923828125,3.6435546875,3.42041015625,3.55615234375,3.7294921875,3.45166015625
35,3.9912109375,3.76806640625,3.548828125,3.8955078125,3.48486328125,3.42041015625,3.51171875,3.6171875,3.62060546875
36,3.79638671875,4.1240234375,3.93115234375,3.6298828125,3.6474609375,3.51806640625,3.51171875,3.701171875,3.50341796875
37,4.42529296875,3.58056640625,3.5048828125,3.84716796875,3.48583984375,3.46435546875,3.8935546875,3.6484375,3.6123046875
38,3.7119140625,3.8994140625,3.673828125,3.583984375,3.509765625,3.9033203125,3.76220703125,3.68701171875,3.4482421875
39,3.587890625,3.63037109375,3.5927734375,3.51123046875,3.45751953125,3.55419921875,3.56201171875,3.43115234375,3.55517578125
40,3.712890625,3.5458984375,3.8251953125,3.64892578125,3.45458984375,3.62255859375,3.556640625,3.4560546875,3.49462890625
41,3.7255859375,3.55908203125,3.419921875,3.60400390625,3.47705078125,3.451171875,3.4794921875,3.4755859375,3.455078125
42,3.77197265625,3.58935546875,3.4736328125,3.56640625,3.4404296875,3.5654296875,3.619140625,3.4267578125,3.50927734375
