,seed_245,seed_198,seed_148,seed_138,seed_158,seed_128
0,6.82958984375,5.7197265625,5.9765625,5.44873046875,5.45361328125,5.5859375
1,7.40380859375,5.50244140625,5.197265625,5.4287109375,5.29443359375,5.98974609375
2,6.888671875,5.5947265625,5.537109375,5.8603515625,5.2138671875,5.80615234375
3,6.98388671875,6.14404296875,5.78857421875,5.126953125,5.15087890625,5.1064453125
4,7.392578125,5.85009765625,6.25390625,4.947265625,5.5390625,6.8388671875
5,6.89599609375,4.6015625,5.14453125,5.41064453125,5.71728515625,5.107421875
6,7.259765625,6.39111328125,5.54638671875,6.06298828125,5.6943359375,6.0107421875
7,7.87744140625,5.22021484375,5.74951171875,4.7724609375,5.224609375,5.31396484375
8,7.2021484375,5.736328125,5.697265625,6.33251953125,5.83642578125,5.27490234375
9,7.712890625,6.02587890625,5.55712890625,5.064453125,5.662109375,4.8994140625
10,7.263671875,5.22802734375,6.0029296875,4.86865234375,4.97265625,5.2099609375
11,7.48681640625,5.71533203125,5.23486328125,5.791015625,5.47216796875,5.37451171875
12,7.099609375,5.95458984375,5.61865234375,5.77392578125,5.310546875,5.111328125
13,7.50830078125,5.85302734375,5.3916015625,5.21044921875,6.11328125,5.98779296875
14,6.7744140625,6.03466796875,6.55078125,5.59521484375,5.18310546875,5.04296875
15,7.31884765625,5.2734375,4.94921875,5.462890625,5.65673828125,6.14501953125
16,7.27685546875,5.3544921875,5.37646484375,5.53125,5.9912109375,5.08154296875
17,6.96435546875,5.1982421875,5.46337890625,4.9267578125,5.3330078125,5.529296875
18,7.37060546875,5.6162109375,6.0380859375,4.80712890625,5.4169921875,5.9599609375
19,7.46826171875,5.51904296875,5.64111328125,5.8349609375,5.6826171875,5.2421875
20,7.5419921875,4.42822265625,5.693359375,5.09765625,5.44873046875,5.302734375
21,7.275390625,6.41162109375,5.59423828125,5.98974609375,5.41064453125,5.72509765625
22,7.32080078125,5.83935546875,5.52197265625,5.2763671875,5.7568359375,5.2568359375
23,6.720703125,5.0458984375,6.15478515625,4.54638671875,5.42236328125,6.4599609375
24,7.45166015625,5.13134765625,5.5908203125,5.7353515625,5.82177734375,6.1611328125
25,7.18701171875,5.8759765625,5.97900390625,4.84375,5.15185546875,5.48828125
26,7.21728515625,6.0078125,5.51904296875,5.0673828125,5.33984375,5.5283203125
27,6.8095703125,5.7724609375,6.1513671875,5.54541015625,5.7431640625,5.57177734375
28,7.3994140625,5.8916015625,4.572265625,4.98779296875,4.955078125,5.142578125
29,7.45166015625,5.0966796875,5.97412109375,5.44287109375,5.65234375,5.431640625
30,7.41845703125,6.31396484375,5.76953125,5.341796875,5.412109375,6.02685546875
31,7.8115234375,5.68408203125,5.24365234375,5.447265625,5.611328125,5.677734375
32,7.0673828125,5.642578125,6.017578125,4.6044921875,5.7763671875,5.40869140625
33,7.10400390625,5.9130859375,5.17236328125,5.58544921875,4.923828125,5.71142578125
34,6.88037109375,5.044921875,5.53955078125,6.23193359375,5.31396484375,4.7998046875
35,7.10595703125,6.16845703125,5.935546875,5.11376953125,5.27783203125,5.880859375
36,7.10693359375,6.12841796875,5.14990234375,5.58642578125,5.31787109375,5.6455078125
37,6.8662109375,6.05224609375,5.67578125,4.94580078125,5.1923828125,5.37841796875
38,7.2109375,5.16845703125,6.63232421875,4.8037109375,5.83935546875,5.61328125
39,6.794921875,6.18310546875,5.36669921875,5.3740234375,4.744140625,5.56201171875
40,7.52294921875,5.26513671875,5.509765625,5.54736328125,5.10986328125,5.4775390625
41,7.1455078125,5.53076171875,5.91845703125,5.015625,5.7451171875,6.2275390625
42,7.43212890625,5.45703125,6.0751953125,4.05126953125,5.486328125,6.1064453125
43,6.93017578125,5.55078125,5.1337890625,6.7607421875,5.70361328125,5.16259765625
44,7.10498046875,5.421875,6.57666015625,4.7607421875,5.45458984375,5.9150390625
45,6.97119140625,4.78271484375,5.51513671875,5.56591796875,5.5625,5.54736328125
46,7.013671875,5.65625,6.3564453125,5.66357421875,5.09228515625,5.6640625
47,6.81103515625,5.244140625,5.5556640625,5.26220703125,5.95751953125,5.3203125
48,7.4384765625,5.53564453125,6.044921875,5.4072265625,5.76708984375,5.43212890625
49,7.09912109375,5.50537109375,5.41796875,5.318359375,5.1708984375,5.7568359375
50,8.1162109375,5.71142578125,4.802734375,6.4306640625,4.611328125,5.73974609375
51,7.23583984375,5.763671875,7.18310546875,4.9736328125,5.9609375,5.70458984375
52,5.5390625,5.31005859375,6.16455078125,4.53173828125,5.81201171875,4.72314453125
53,7.060546875,6.1240234375,5.71630859375,5.71533203125,6.76953125,5.56396484375
54,5.703125,5.32763671875,4.89306640625,5.798828125,5.46240234375,5.111328125
55,6.63134765625,5.96435546875,5.5224609375,5.3671875,4.341796875,4.603515625
56,4.1552734375,5.41748046875,4.71240234375,4.306640625,6.0439453125,4.65283203125
57,3.96923828125,5.6982421875,4.9228515625,5.77197265625,5.06201171875,5.25146484375
58,4.939453125,5.1123046875,5.04638671875,5.54638671875,5.7177734375,4.77197265625
59,3.78564453125,5.50927734375,4.60302734375,4.43115234375,4.5654296875,4.61865234375
60,5.85888671875,5.34765625,5.04833984375,4.32861328125,5.48779296875,4.83251953125
61,5.6845703125,5.34033203125,4.27734375,4.28173828125,5.541015625,4.451171875
62,5.5595703125,4.7841796875,5.013671875,3.42822265625,5.021484375,4.53173828125
63,5.634765625,5.8740234375,3.986328125,4.423828125,5.40576171875,4.41259765625
64,5.61669921875,4.21435546875,4.77490234375,4.1162109375,4.82568359375,4.173828125
65,5.77734375,4.8310546875,4.3203125,3.87109375,6.10498046875,4.3154296875
66,6.02294921875,3.5068359375,4.14697265625,3.58154296875,6.21435546875,3.73193359375
67,5.8447265625,4.52294921875,5.025390625,4.30810546875,5.625,4.50244140625
68,5.66748046875,5.26123046875,4.1337890625,1.783203125,5.72265625,3.826171875
69,5.66748046875,3.4619140625,4.1484375,5.0302734375,6.0322265625,3.66845703125
70,6.20849609375,2.7861328125,3.93408203125,4.6728515625,5.65869140625,4.345703125
71,5.47900390625,4.5439453125,4.2021484375,5.52685546875,5.27001953125,2.8701171875
72,5.16064453125,4.94091796875,3.90771484375,4.45068359375,5.36572265625,4.50390625
73,5.28955078125,4.56689453125,4.06640625,4.673828125,5.1923828125,5.1376953125
74,5.16259765625,5.17919921875,3.76220703125,4.2529296875,4.4140625,5.7548828125
75,5.9775390625,4.89990234375,4.13134765625,4.91796875,5.6865234375,3.94873046875
76,6.52392578125,4.16552734375,3.59521484375,4.44140625,5.49951171875,5.86962890625
77,4.52197265625,5.4677734375,3.345703125,4.1298828125,6.37548828125,4.896484375
78,6.27734375,4.37451171875,3.64013671875,4.14794921875,5.1005859375,4.1962890625
