,seed_245,seed_198,seed_148,seed_138,seed_158,seed_128
0,7.121033190854858,6.111126893788419,6.255165776520736,5.908639442261206,5.867694664046637,5.960962759681694
1,7.927380564193832,6.040341084579822,5.584059730924097,5.844868854454297,5.646970613241159,6.266892946414634
2,7.2674224808921535,6.02234696974066,5.887342347935804,6.261163109598816,5.61681029725853,6.137590187755543
3,7.363041830074159,6.558721668296325,6.183587796235928,5.564726822884867,5.537135656186115,5.400301318538918
4,7.905684495079512,6.219255121037796,6.682272219708715,5.260378760033066,5.860925064193401,7.232615707822104
5,7.18786776134315,5.00036487209234,5.43125091634695,5.938038975875839,6.153720907176773,5.413441791315006
6,7.578467501661456,6.7658272527160035,5.83184626019278,6.552832101354981,6.1263652496486305,6.288242004728831
7,8.41764717414402,5.563195466225653,6.165309272750622,5.097700815599315,5.501897498114511,5.646788687947198
8,7.627491502492402,6.026081582086988,5.956854680086677,6.694890133275779,6.1485192328091545,5.666280304607535
9,8.202527260129326,6.466110850172663,6.004511563522602,5.42950659621046,6.066536634426152,5.104151976705919
10,7.612064246069739,5.630666563682315,6.297831658198943,5.271600385768181,5.352845418456039,5.390445365573415
11,8.006845977281754,6.182451678872851,5.580444441717746,6.150521009426153,5.84076775012777,5.737003263803612
12,7.563921299655106,6.317830438905915,5.9433285846752195,6.088674799303302,5.6552065014698,5.359090839212393
13,7.958845147558966,6.385737853623783,5.734833512429638,5.655547135384867,6.456897377939602,6.443309877141034
14,7.24066720462696,6.432692543424097,6.980876743066251,6.019985851674408,5.480917821031321,5.39401319992964
15,7.777629355413011,5.630601072277521,5.286270595315629,5.853045205042218,5.962600087327337,6.411028110876528
16,7.641736879185804,5.694453392893588,5.659644576814696,5.876218448555667,6.313530569497635,5.412885129409403
17,7.487204670277644,5.700389743705541,5.73363479291258,5.315972997252055,5.672457943091719,5.7459032295496915
18,7.933821437660145,6.0666189656187415,6.3412311948170625,5.118688489455418,5.74759576095984,6.2040028146406
19,7.859029010704296,5.953693146312764,5.951762216481196,6.1696611061476965,6.064248406154172,5.566216327933127
20,8.167111861164878,4.768053477217435,6.083375150722166,5.43586658310959,5.716969782016627,5.564726647622418
21,7.569899997795082,6.741565346689603,5.87677408895685,6.534139631039351,5.778476978112266,5.98228000616669
22,7.804661817197322,6.217536483703986,5.864219623785741,5.668862558186424,6.158406399220422,5.529506949226465
23,7.029098533039228,5.54768214311762,6.53984276354807,4.919487600747635,5.803838855796326,6.873015661554235
24,7.900341127141031,5.457208666155294,5.799903683217935,6.078356000031943,6.225503183186425,6.549518658966003
25,7.640098106914756,6.274010578572415,6.398479176348506,5.282442765752988,5.503330705297758,5.776555489679017
26,7.570355620973911,6.432170582598505,5.881018506742091,5.49925894667061,5.7412694536363,5.872363739423476
27,7.232549793296327,6.289797774827769,6.384408574418121,6.021799749233373,6.1335328027863625,5.885043656761084
28,7.908080314225776,6.325220149060709,4.746431144139356,5.286731573875095,5.126269814161025,5.398211855348694
29,7.83409936426376,5.561000032049002,6.375442694146263,5.815378146632192,6.163945642989848,5.762231269427273
30,7.900072959899252,6.819313742331567,6.205946673504732,5.771631176092963,5.838995105796325,6.3725397109533635
31,8.311452167593586,6.092208355700497,5.479788503674286,5.828296039270236,5.773081894043526,5.982818383659092
32,7.375757893117186,6.062226900498567,6.385031326111957,5.01432872939041,6.20386316407858,5.78899063171015
33,7.526651771408592,6.352367600108777,5.436100472392342,5.97701361404016,5.222315616084932,5.967891316014572
34,7.273261528470113,5.463218329882503,5.788341598830202,6.640048010672355,5.799862780515316,5.147003869695766
35,7.543224586592653,6.593754509138667,6.284270861707472,5.544152074354669,5.528472892094585,6.175232409604858
36,7.534608007988294,6.550508150498566,5.426885132412891,5.983008305725964,5.644651171523413,5.931866094388856
37,7.253924111292216,6.558198262845329,6.019383004281631,5.44464042570965,5.4990992165450825,5.669204461464448
38,7.660490930150995,5.506271278821482,7.01312609911812,5.238328880112578,6.187510886023723,5.891067095762827
39,7.130583210985307,6.52311574888157,5.687691789813265,5.764296494440225,5.112451911713948,5.941995146855792
40,8.076613722904295,5.683823305406536,5.920443412704607,5.971717876214258,5.446709386215379,5.830894534253488
41,7.595161858256787,5.830844438011084,6.223653563043027,5.362029544989725,6.111027722808033,6.568716250319428
42,7.8561290920246565,5.808575888707784,6.379817321095206,4.44198179470224,5.809978728687237,6.460999926891533
43,7.371994533454918,6.100550390178017,5.456885470411458,7.203695612442591,6.037302186317684,5.512398821063265
44,7.566550584963139,5.781671345219801,6.9896311044862385,5.2399275959229765,5.74052924654888,6.417045348255665
45,7.423213968462515,5.238113275243024,5.889795661713948,5.98949332167061,5.972986421012329,5.857312241116876
46,7.445368550006475,6.125245972073348,6.7649344660339965,6.023445919893898,5.411472848031632,6.082543346306289
47,7.2569480375129505,5.556350087327335,6.012159999520857,5.601232328987671,6.340552145258218,5.609339700536551
48,7.911285567357036,5.965555632892466,6.3602573237792654,5.829613658806289,6.249220334835366,5.785539406505543
49,7.505253638356414,6.030604206895764,5.7821596264698005,5.853121159349747,5.477585072724722,6.0127497426186185
50,8.66385098114813,6.169658216896885,5.090910465203052,6.828524573172353,4.97240738867584,6.062604526361021
51,7.618048051731819,6.219352847392776,7.590653782368431,5.33335831093437,6.369979404684371,6.044426618481508
52,5.985583160915379,5.74468249012665,6.433372614487361,4.772890104230264,6.413065610077957,4.902232073108034
53,7.462484674942589,6.5813665740991265,6.0246208243546695,6.062653177978021,7.445124620941968,5.843152084866875
54,7.688066701687358,5.766203010832068,5.468868053777023,6.276512368705107,6.241107009522411,5.611126893788418
55,7.523013688650374,6.446784319018494,6.005994268564819,5.70423194692615,5.235385840459026,4.991916866628394
56,6.941847922641842,5.847146619823537,5.027654615094706,4.669374479230263,6.855821714564196,5.066666595731318
57,7.578167697852925,6.136312799942589,5.745836045660958,6.008145137142154,4.757669784924719,5.64204876578493
58,5.3281432844132,5.389427725108347,5.52611441542061,5.818017296459528,7.086601752779888,5.260017550837421
59,5.993654809879827,5.89701475571949,4.037742414334122,5.370310174080133,7.229802031090285,4.979280070264693
60,4.8874121732168145,5.635229069689292,6.229083172929328,5.826724203029389,6.849600955106103,5.2082219727441466
61,5.590459949546325,5.800623562883313,4.888265326559154,5.445447991948254,7.30135084093817,4.912377119120796
62,6.653846782464258,5.283600655163511,5.354282959515504,5.192586685103859,6.927848342759341,4.83598164247833
63,5.453067928489103,6.003465423600126,4.6535026609149455,5.5578165509651924,6.559739308761397,4.713653027255853
64,6.367198386023725,4.284383384841408,4.513288120111023,5.290056500671232,6.543763387206039,4.7765531988116425
65,6.047429618896763,5.759210407719801,4.86587379121918,5.093116114423909,6.936812953668244,4.552369502907658
66,6.557114955713016,5.03397394714975,4.051712648517249,5.149039924271792,6.117132471497946,4.698544632700808
67,5.451872273485306,5.171290612282876,5.372872348095517,5.250583541475155,6.557062991724222,4.176511417305668
68,6.452310458492903,4.875255238209216,5.08000727821457,4.481563964660458,5.985575587263449,4.913846895130447
69,6.59305206764452,5.079256360365876,4.569796916059465,5.305646799591219,5.84402658713568,3.970208889985928
70,6.530174266519615,5.1073777325216705,5.7845396273326894,5.002402794414755,5.595084459323849,5.190247339085055
71,6.477017524795392,4.400638464819738,4.11107824217142,3.543423950057844,6.566409737634245,4.265794419382381
72,6.631819097712204,4.789706600620296,4.275901101418432,4.834892556844395,6.342857213317994,6.029579415899751
73,6.887213408135057,5.654560109982129,5.494557037960149,4.7213094600270225,6.123226334164133,4.095508270673475
74,5.954997836816251,4.688283926444767,4.961606086656104,4.860460174878705,6.296264331096761,3.7029851741755304
75,6.89464028549969,4.865745625064317,3.980602446797948,4.834413716992714,5.905350238049502,4.861203869600372
76,5.562845989295703,4.459783696607157,4.1286329752361155,4.447997835314507,5.973718032943402,4.405925184368308
77,6.135953881614321,4.951582509458528,4.477356538822604,5.085935033870174,6.558757814001743,4.788850805885678
78,5.431858695999379,4.460328450984616,4.975100545500811,4.724239570648008,6.070467122603426,3.988651900593962
79,5.907815459355791,4.617737361899563,3.4806262618542356,4.882976739264195,6.4161558739454545,4.898605474756975
80,5.253261303137733,4.691254268788851,4.302481004537174,4.254881367874596,6.026503525690224,4.72625903329477
81,5.664605809752055,4.540635109886734,5.409858489200308,4.834388880432005,6.091652540036864,4.526603119791594
82,5.17780522178543,4.708099760353359,4.38163555253039,4.322216127141033,6.233609533230885,5.228219133563262
83,5.615918532080944,4.57350950849981,4.960036293424097,4.582537392542217,6.166406778278454,3.6926593996356796
84,4.659388317101058,5.029614292242215,4.415357150721733,4.5803840578350545,5.863714502747946,4.122876857234184
85,5.744958055757907,4.511094305822225,4.667085827837299,4.689787805150996,6.937746395194332,4.180322582342963
86,5.522657834835366,4.896724816430262,4.763399621740537,4.702046377268803,5.475432336400995,4.4633060164557286
87,5.7493997939995,3.488747336081567,4.056930987410215,4.860892406122229,5.943020784093774,3.6600794494504973
88,5.245880611260273,4.641851868449565,4.4682368821892915,4.449649113497134,5.9207220428491265,4.152079070392467
89,5.677082628131691,4.699312565599748,4.604803898836677,4.4428359695490025,5.076740021312763,3.8911087721113335
90,5.560911747092341,5.58218442797802,5.1332204930662515,5.0087746888420295,4.513102284061832,3.060349977664634
91,5.105269984918245,2.8587271638869236,4.058019051539729,3.8861329176574704,5.607004017414447,5.031948530738916
92,4.562010274124595,5.461808937755543,3.952274137525034,4.6983195864329375,5.579333584036364,5.143115480987984
93,6.173157495335055,5.502731345539228,5.164872532368429,3.6153355889892262,4.724033830297759,4.138284632476776
94,4.970054267382503,5.242184012365753,4.43353505860125,3.0160890430727263,4.796746060199254,4.382831207534185
95,6.095151395354048,5.04959588263649,4.102083862442157,4.903965857745702,4.939348598638977,4.347155039717435
96,5.5150461429259625,5.629705819465691,4.290626339467935,4.047261221018804,4.704491694274035,4.254406861899129
97,4.453182669894331,4.968802985493214,4.605094859630325,2.5551907532914058,5.136727169893897,3.7038174017123926
98,4.566222704818183,5.329865409381259,4.650962506805544,3.820274486548192,5.228981112698131,4.43751624140436
99,4.5876062163538585,4.449232525274534,3.515410664493403,3.2182241284191764,4.580296794382812,3.81258419893898
100,4.268033149795392,3.884073048025157,3.5927798143850564,2.9794238068443955,4.60608639417173,4.476936215107224
101,4.553107666986238,4.085822335473789,4.37098164998705,4.3770157271539825,4.900706422354358,4.034849894043959
102,4.186273554671421,5.131747652543339,3.192011388260151,4.6192044965169385,4.788184086975964,2.890594209675218
103,4.707401477472978,3.6935501433088436,4.346241502492402,2.8585249111709206,4.7939943872379835,4.913075051476275
104,4.741665962295394,5.014749228368241,3.422903949609778,3.4559610471627016,4.861997908422976,5.443382766935303
105,4.780707711752366,4.143419793935181,3.8654064357746565,3.667246579467246,5.0151510924079705,5.368616198044582
106,4.908006402927084,4.741484635384869,4.428766389123041,2.5517350189481314,4.4526282988561015,4.840332031250001
107,4.559502778086365,4.426566868928707,3.0217067798755943,4.5036421687759,4.7746475286617684,5.754343588765627
108,5.2545799441782055,4.961940766807099,4.447475699226465,3.9634392901326914,4.503649990286363,4.536586392669989
109,4.144478089244336,4.222997730157037,3.7350708893466393,4.0386093429509975,4.696453126501743,5.464536970922976
110,4.634218827613698,4.230115785435802,4.215202069944834,3.8774845272239102,4.918618629121918,4.5205078125
111,5.260575482105979,4.458840040036863,3.720791234694211,4.5331014878897875,4.281233160212204,4.674864648261706
112,4.339488742426961,4.579192313586488,4.234625305949564,3.8454776556111447,4.598680865733563,4.334319055150996
113,5.721337185838544,4.071641428680761,3.875227935518681,3.8616472347261537,4.362558057962826,5.078020896759963
114,4.9932355076688655,4.50398100754066,4.438302035595517,3.0117846645257775,4.206558363912391,5.497624085154794
115,5.635689202006786,4.190606680534308,3.6936815492394155,4.584611883691034,4.6240234375,3.7186717548250923
116,5.66250503741712,3.9477711691587816,3.606703439960027,4.19897830856974,4.451822352505353,4.87156867909645
117,3.2950120277030526,4.978332255080635,3.918222543583812,2.70604133534645,4.2660596973733504,5.087423692676464
118,5.039608699002866,4.589726717727396,4.028786223319116,2.9340111844645698,5.043532387174097,3.8740542278247805
119,4.95404900012777,4.74768302441208,3.705548968078768,3.74538144398655,3.600228040676152,5.7071567021664995
120,4.879021239263761,4.554839656473599,3.4180796532460795,3.303709492874595,3.8935828364325045,4.889936932163824
121,5.018197213797137,4.754978918967123,4.228469016391843,4.1306096674338715,4.463037849213948,3.8649378835632646
122,4.737590117650561,4.872102970571171,4.386294340266938,3.304884820456351,2.4985766573360544,5.4227365732362385
123,5.40773865880629,4.460238546140099,2.843839131198632,3.847361801572105,4.459803673504297,2.7218544622630167
124,4.985754024923163,4.4230835840363625,3.596224239583622,3.53910459946949,2.6176891334035495,5.797607210314507
125,5.099728275018992,4.58272918235548,3.965466326431383,3.410792776968369,3.5948717437051068,4.891816145865131
126,4.807453546619243,4.483868857457783,2.1079185761438985,4.169645287864321,3.2599356427658153,5.266984295884558
127,5.013124479230264,4.885428433154482,4.773925358129016,2.959263428265505,4.823689813905915,4.714017300964758
128,5.321691524923164,4.912445922897385,4.417736305342652,3.2748417846048583,4.677203395897075,4.880978275018992
129,4.529303251885057,3.853566144363388,4.622396995878082,3.3909169822980694,4.464104564417,4.627307957310586
130,4.414333133371606,4.732868479901495,4.893232090139601,3.4202787503194276,4.691511797865443,4.589749934400252
131,5.049024847072915,3.7465319350075967,4.097159548856102,4.025421240062331,4.820222770417933,5.466515778725655
132,3.8667581580072863,3.478516048120985,4.538174222456662,1.4798371552912835,3.976912400050936,5.688402651201309
133,4.942989570648007,4.627351253546947,4.402463671523413,4.5278587355571,5.611599779876027,3.937214394586988
134,4.225870944529577,4.454529882988295,4.652875152223911,3.533465338477709,5.436525480508842,5.128609335442279
135,4.2146597816972,3.358694753674286,3.8264926046140095,3.9751021653886665,3.1045193149280843,4.745555372507597
