,seed_10,seed_20,seed_30,seed_40,seed_50,seed_155,seed_125
54,5.67333984375,5.2978515625,7.033203125,4.388671875,4.6416015625,5.03857421875,4.94482421875
55,5.92236328125,6.9833984375,6.3291015625,5.60009765625,5.064453125,5.86474609375,6.009765625
56,5.62744140625,6.234375,4.78662109375,2.12255859375,5.18359375,5.6640625,5.17041015625
57,5.73876953125,4.548828125,5.53125,4.36865234375,4.3857421875,5.0029296875,5.28564453125
58,5.89599609375,5.603515625,5.93701171875,4.88818359375,5.24853515625,4.076171875,5.22119140625
59,5.8564453125,4.6982421875,6.18408203125,5.501953125,5.69775390625,5.978515625,4.6708984375
60,5.83837890625,4.74365234375,6.01611328125,4.4775390625,5.18115234375,5.13916015625,4.5546875
61,6.20263671875,5.611328125,5.84228515625,5.1279296875,5.37548828125,5.29931640625,4.34375
62,5.341796875,4.52685546875,5.72705078125,4.33935546875,5.1279296875,4.80029296875,4.8603515625
63,5.92529296875,5.0419921875,5.6298828125,4.8115234375,4.88427734375,5.52294921875,4.38818359375
64,5.14453125,3.96484375,5.22412109375,4.853515625,4.1875,4.75,4.806640625
65,5.552734375,4.8515625,5.82763671875,4.11962890625,5.70947265625,4.8857421875,4.92431640625
66,4.8095703125,4.59619140625,4.89990234375,3.4033203125,4.2001953125,4.46337890625,4.51708984375
67,5.72265625,4.26416015625,4.7998046875,4.9013671875,4.8857421875,4.96875,4.265625
68,5.03955078125,3.76416015625,4.89990234375,4.46240234375,4.359375,5.38330078125,4.2744140625
69,4.63818359375,4.458984375,5.359375,3.3671875,4.41357421875,4.517578125,5.052734375
70,5.35595703125,4.9375,4.63427734375,4.47607421875,4.6376953125,4.37841796875,4.46044921875
71,4.10986328125,3.43359375,4.8232421875,3.9638671875,4.37060546875,4.9541015625,4.71240234375
72,5.21435546875,5.1103515625,4.82373046875,4.09912109375,3.50634765625,4.75146484375,4.3212890625
73,5.68994140625,4.76318359375,5.18994140625,5.09814453125,4.93017578125,4.30517578125,3.5380859375
74,5.81884765625,5.0625,5.25537109375,4.19091796875,3.72119140625,4.35498046875,2.43798828125
75,4.4560546875,4.615234375,4.8564453125,4.40869140625,3.3740234375,3.65673828125,4.63427734375
76,2.5244140625,4.8408203125,4.88037109375,4.68115234375,4.16357421875,3.9560546875,4.7783203125
77,4.6953125,4.85009765625,5.10107421875,4.59423828125,3.2333984375,3.5908203125,4.35546875
78,6.22802734375,4.900390625,4.94677734375,5.35400390625,3.80224609375,4.08203125,4.33837890625
79,5.43603515625,4.33203125,4.123046875,4.22509765625,3.79150390625,3.83447265625,4.5576171875
80,5.6240234375,4.78466796875,3.17919921875,3.65625,2.71435546875,4.21337890625,4.60498046875
81,5.91650390625,4.29150390625,5.111328125,5.12890625,4.4609375,4.037109375,4.19189453125
82,5.7734375,4.33837890625,4.96240234375,4.158203125,3.91015625,3.99072265625,4.68310546875
83,5.2998046875,5.39990234375,4.99169921875,4.09912109375,3.7041015625,4.26123046875,4.076171875
84,5.26513671875,4.6171875,5.4111328125,4.31298828125,4.22216796875,3.99609375,5.177734375
85,5.6689453125,4.7998046875,5.29541015625,3.9111328125,3.25732421875,4.38525390625,3.2666015625
86,5.1337890625,4.27294921875,5.83642578125,4.20654296875,3.94921875,4.11767578125,3.5517578125
87,5.58349609375,5.15771484375,4.6748046875,3.96435546875,2.701171875,3.9501953125,4.279296875
88,4.2646484375,4.5146484375,3.8876953125,3.701171875,2.06103515625,4.15087890625,3.5595703125
89,5.66552734375,4.61669921875,4.79833984375,4.4267578125,3.98876953125,3.8984375,3.88134765625
90,5.90185546875,4.8291015625,4.38671875,3.6416015625,4.29248046875,3.92333984375,4.279296875
91,5.42431640625,3.97802734375,3.38525390625,4.32177734375,4.3427734375,4.18505859375,3.3994140625
92,4.93505859375,4.3173828125,3.974609375,3.85400390625,4.57958984375,3.9609375,2.35546875
93,5.72119140625,4.09619140625,2.54345703125,4.61279296875,4.26123046875,3.72998046875,4.8427734375
94,5.5029296875,3.50341796875,1.2412109375,4.39453125,3.53369140625,4.021484375,3.75439453125
95,4.728515625,4.50390625,4.21240234375,3.49658203125,4.7568359375,3.74951171875,2.58740234375
96,4.75439453125,3.734375,5.0283203125,4.18408203125,3.43994140625,4.0654296875,2.49951171875
97,4.94189453125,3.68798828125,5.96826171875,3.89306640625,3.3896484375,3.9501953125,3.26708984375
98,4.6064453125,4.2783203125,5.1298828125,2.63427734375,3.75732421875,4.00048828125,4.04150390625
99,4.41650390625,3.345703125,4.8330078125,4.4375,2.69189453125,3.65673828125,1.080078125
100,4.84765625,3.2333984375,4.8359375,4.07177734375,3.5419921875,4.119140625,4.44384765625
101,4.93408203125,4.5595703125,5.29443359375,2.22705078125,3.7734375,3.9111328125,4.17236328125
102,4.74560546875,3.18798828125,4.0390625,2.81201171875,4.07568359375,3.95361328125,4.51708984375
103,4.859375,4.064453125,5.5615234375,3.3671875,2.3046875,3.83740234375,4.47998046875
104,4.86572265625,3.00048828125,3.859375,3.8662109375,3.6767578125,4.2900390625,3.91455078125
105,4.548828125,4.0732421875,3.4462890625,2.255859375,3.591796875,3.95263671875,4.52197265625
106,4.357421875,4.58251953125,3.23583984375,3.1357421875,4.2373046875,3.6376953125,3.88623046875
107,4.74755859375,3.0966796875,3.94970703125,2.52685546875,3.45458984375,4.0390625,4.5771484375
108,4.81298828125,3.966796875,3.1337890625,2.5107421875,3.99951171875,4.67333984375,3.98876953125
109,4.46337890625,3.64990234375,3.79541015625,2.927734375,3.41064453125,3.7626953125,4.14111328125
