,seed_245,seed_198,seed_148,seed_138,seed_158,seed_128
0,7.75830078125,6.8740234375,6.87255859375,6.77099609375,6.66552734375,6.7255859375
1,8.88720703125,7.029296875,6.35302734375,6.6630859375,6.39208984375,6.88623046875
2,8.017578125,6.84619140625,6.59716796875,7.02392578125,6.3974609375,6.822265625
3,8.11376953125,7.37255859375,6.97705078125,6.39892578125,6.30419921875,6.03955078125
4,8.85986328125,6.96728515625,7.5048828125,5.93115234375,6.533203125,8.01513671875
5,7.81201171875,5.78173828125,6.0546875,6.9052734375,6.98974609375,6.07275390625
6,8.24169921875,7.51513671875,6.4609375,7.48583984375,6.96044921875,6.89892578125
7,9.40185546875,6.265625,6.96728515625,5.78076171875,6.12744140625,6.3505859375
8,8.458984375,6.65380859375,6.5390625,7.43017578125,6.81298828125,6.47119140625
9,9.11865234375,7.31494140625,6.87060546875,6.1376953125,6.8681640625,5.61279296875
10,8.3212890625,6.4208984375,6.93798828125,6.06884765625,6.111328125,5.87451171875
11,8.96337890625,7.076171875,6.28369140625,6.8623046875,6.5888671875,6.48046875
12,8.43994140625,7.04833984375,6.6298828125,6.75146484375,6.35400390625,5.93115234375
13,8.81396484375,7.3662109375,6.4384765625,6.50439453125,7.1630859375,7.30517578125
14,8.12744140625,7.22412109375,7.8291015625,6.85009765625,6.10888671875,6.11328125
15,8.64697265625,6.36767578125,5.97802734375,6.623046875,6.60595703125,7.01318359375
16,8.380859375,6.39404296875,6.2880859375,6.58203125,6.9755859375,6.10400390625
17,8.45458984375,6.63134765625,6.341796875,6.091796875,6.36474609375,6.2890625
18,8.9580078125,6.93212890625,6.9921875,5.76953125,6.41650390625,6.7587890625
19,8.62646484375,6.78662109375,6.611328125,6.853515625,6.8193359375,6.255859375
20,9.2802734375,5.474609375,6.85546875,6.1318359375,6.31884765625,6.1640625
21,8.20263671875,7.42041015625,6.49658203125,7.55859375,6.50146484375,6.55908203125
22,8.70947265625,6.974609375,6.56103515625,6.43359375,6.94140625,6.14794921875
23,7.6826171875,6.47412109375,7.306640625,5.68310546875,6.55126953125,7.68798828125
24,8.74853515625,6.142578125,6.31640625,6.76708984375,7.0126953125,7.326171875
25,8.51025390625,7.05029296875,7.21337890625,6.11279296875,6.2177734375,6.39990234375
