,ansatz_0a_2f,ansatz_0b_2f,ansatz_0c_2f,ansatz_0d_2f,ansatz_1a_2f,ansatz_1b_2f,ansatz_1c_2f,ansatz_1d_2f
24,5.5234375,4.498046875,5.6171875,7.392578125,6.8740234375,4.498046875,7.1103515625,6.1884765625
25,5.8759765625,4.498046875,5.6337890625,6.98828125,6.7001953125,4.498046875,7.1103515625,6.322265625
26,5.8271484375,4.498046875,5.3955078125,7.0419921875,6.6826171875,4.498046875,7.1103515625,6.103515625
27,5.5634765625,4.498046875,5.6435546875,7.3720703125,5.95703125,4.498046875,7.1103515625,6.5146484375
28,5.7919921875,4.498046875,5.4072265625,7.5966796875,5.95703125,4.498046875,7.1689453125,6.103515625
29,5.6318359375,4.498046875,5.3759765625,7.59765625,5.95703125,4.498046875,7.298828125,6.103515625
30,5.9150390625,4.498046875,5.353515625,7.41796875,5.95703125,4.498046875,7.3330078125,6.103515625
31,5.5419921875,4.498046875,5.353515625,5.7958984375,5.95703125,4.498046875,7.3837890625,6.103515625
32,5.4462890625,4.498046875,5.353515625,5.833984375,5.95703125,4.498046875,7.0537109375,6.103515625
33,5.486328125,4.498046875,5.353515625,6.14453125,5.95703125,4.498046875,6.8203125,6.103515625
34,5.3818359375,4.498046875,5.353515625,5.67578125,5.95703125,4.498046875,6.7978515625,6.103515625
35,5.5078125,4.498046875,5.353515625,5.6650390625,5.95703125,4.498046875,6.8740234375,6.103515625
36,5.466796875,4.498046875,5.353515625,6.1689453125,5.95703125,4.498046875,6.7841796875,6.103515625
37,5.4580078125,4.498046875,5.4111328125,5.6650390625,5.95703125,4.498046875,7.0107421875,6.103515625
38,5.37890625,4.498046875,5.68359375,5.23828125,5.95703125,4.498046875,6.9208984375,6.103515625
39,5.4619140625,4.498046875,5.49609375,5.23828125,5.95703125,4.498046875,6.83203125,6.103515625
40,5.37890625,4.498046875,5.7724609375,5.177734375,5.95703125,4.498046875,6.7841796875,6.103515625
41,5.47265625,4.498046875,5.5166015625,5.177734375,5.95703125,4.498046875,6.7841796875,6.103515625
42,5.37890625,4.498046875,5.0556640625,5.2265625,5.95703125,4.498046875,6.7841796875,6.103515625
43,5.365234375,4.498046875,5.0498046875,5.177734375,6.37890625,4.498046875,6.7841796875,6.08984375
44,5.365234375,4.498046875,5.0478515625,5.3505859375,6.025390625,4.498046875,6.7841796875,5.671875
45,5.3291015625,4.498046875,5.0439453125,5.466796875,6.3330078125,4.498046875,6.7841796875,5.12890625
46,5.3291015625,4.498046875,4.9541015625,4.953125,6.322265625,4.498046875,6.7841796875,5.65234375
47,5.3935546875,4.498046875,4.9736328125,5.02734375,6.33203125,4.498046875,6.7841796875,5.517578125
48,5.234375,4.498046875,4.9755859375,5.2275390625,6.076171875,4.498046875,6.7841796875,5.5166015625
49,5.4423828125,4.498046875,4.7451171875,4.953125,5.4326171875,4.498046875,6.7841796875,5.275390625
50,5.234375,4.498046875,5.0205078125,4.595703125,5.453125,4.498046875,6.7841796875,5.087890625
51,5.4638671875,4.498046875,4.7646484375,4.595703125,5.3916015625,4.498046875,6.7841796875,5.0751953125
52,5.234375,4.498046875,4.7314453125,4.6728515625,4.88671875,4.498046875,6.7841796875,4.931640625
53,5.1904296875,4.498046875,4.78515625,4.595703125,5.15234375,4.498046875,6.7841796875,4.8974609375
54,5.1904296875,4.498046875,4.953125,4.720703125,5.123046875,4.498046875,6.7841796875,5.1904296875
55,5.171875,4.498046875,4.8779296875,4.595703125,4.857421875,4.498046875,7.0341796875,4.9169921875
56,5.171875,4.498046875,5.078125,4.7568359375,4.82421875,4.498046875,6.99609375,4.8974609375
57,5.22265625,4.498046875,4.83203125,4.595703125,5.015625,4.498046875,7.291015625,4.7158203125
58,5.171875,4.498046875,4.734375,4.7763671875,4.6025390625,4.498046875,7.12890625,4.7158203125
59,5.2265625,4.498046875,4.8115234375,4.6591796875,4.82421875,4.498046875,6.4384765625,4.77734375
60,5.171875,4.498046875,4.7109375,4.8115234375,4.669921875,4.498046875,6.8515625,4.7158203125
61,5.2412109375,4.498046875,4.7587890625,4.794921875,4.7568359375,4.498046875,6.4541015625,4.75
62,5.171875,4.498046875,4.8671875,4.99609375,4.6025390625,4.498046875,6.4384765625,4.7158203125
63,5.2666015625,4.498046875,4.78125,4.7900390625,5.0791015625,4.498046875,6.3115234375,4.736328125
64,5.1328125,4.498046875,5.1484375,4.6650390625,4.6025390625,4.498046875,6.5810546875,4.7158203125
65,5.0087890625,4.498046875,4.6533203125,4.7119140625,4.92578125,4.498046875,6.5283203125,4.724609375
66,5.0615234375,4.498046875,4.7607421875,4.5556640625,4.6025390625,4.498046875,6.2978515625,4.7158203125
67,4.97265625,4.498046875,4.6533203125,4.7236328125,4.7333984375,4.498046875,5.4453125,4.7294921875
68,4.716796875,4.498046875,4.7138671875,4.564453125,4.6025390625,4.498046875,5.3349609375,4.7158203125
69,4.5654296875,4.498046875,4.6533203125,4.5556640625,5.0576171875,4.498046875,5.4794921875,4.7646484375
70,4.5517578125,4.498046875,4.66015625,4.7470703125,4.6025390625,4.498046875,5.6142578125,4.7158203125
71,4.578125,4.498046875,4.6533203125,4.671875,4.611328125,4.498046875,5.4296875,4.806640625
72,4.568359375,4.498046875,4.6533203125,4.7734375,4.6025390625,4.498046875,5.6376953125,4.7724609375
73,4.5517578125,4.498046875,4.6533203125,4.6240234375,4.5810546875,4.498046875,5.2685546875,4.99609375
74,4.603515625,4.498046875,4.6552734375,4.6015625,4.5810546875,4.498046875,5.447265625,4.732421875
75,4.5517578125,4.498046875,4.6162109375,4.7158203125,4.6328125,4.498046875,5.279296875,4.7666015625
76,4.6337890625,4.498046875,4.6689453125,4.5556640625,4.5810546875,4.498046875,5.2509765625,4.9541015625
77,4.60546875,4.498046875,4.623046875,4.6279296875,4.708984375,4.498046875,5.3408203125,4.90625
78,4.5517578125,4.498046875,4.8447265625,4.5556640625,4.5810546875,4.498046875,5.1396484375,4.7158203125
79,4.5517578125,4.498046875,4.73046875,4.6123046875,4.71484375,4.498046875,5.125,4.7021484375
80,4.6865234375,4.498046875,4.873046875,4.5556640625,4.5810546875,4.498046875,5.26171875,4.7021484375
81,4.5517578125,4.498046875,4.6953125,4.5537109375,4.81640625,4.498046875,5.087890625,4.640625
82,4.5712890625,4.498046875,4.7197265625,4.6005859375,4.5810546875,4.498046875,4.98828125,4.640625
83,4.5517578125,4.498046875,4.6708984375,4.474609375,4.935546875,4.498046875,5.033203125,4.673828125
84,4.54296875,4.498046875,4.744140625,4.498046875,4.5810546875,4.498046875,5.048828125,4.640625
85,4.5185546875,4.498046875,4.6162109375,4.55078125,4.5654296875,4.498046875,4.98828125,4.6728515625
86,4.5068359375,4.498046875,4.6640625,4.515625,4.5654296875,4.498046875,4.8798828125,4.640625
87,4.5087890625,4.498046875,4.6162109375,4.61328125,4.548828125,4.498046875,4.8798828125,4.685546875
88,4.552734375,4.498046875,4.6474609375,4.515625,4.548828125,4.498046875,4.876953125,4.640625
89,4.5068359375,4.498046875,4.6162109375,4.671875,4.568359375,4.498046875,4.876953125,4.6845703125
90,4.525390625,4.498046875,4.6650390625,4.4736328125,4.548828125,4.498046875,4.87890625,4.640625
91,4.50390625,4.498046875,4.6103515625,4.677734375,4.578125,4.498046875,4.876953125,4.7236328125
92,4.55859375,4.498046875,4.7001953125,4.564453125,4.548828125,4.498046875,4.8681640625,4.640625
93,4.50390625,4.498046875,4.6064453125,4.6123046875,4.5712890625,4.498046875,4.8681640625,4.73046875
94,4.5625,4.498046875,4.6728515625,4.494140625,4.548828125,4.498046875,4.8984375,4.7841796875
95,4.48828125,4.498046875,4.6240234375,4.6005859375,4.5947265625,4.498046875,4.8681640625,4.896484375
96,4.5888671875,4.498046875,4.6611328125,4.4697265625,4.548828125,4.498046875,4.8798828125,4.763671875
97,4.5498046875,4.498046875,4.603515625,4.673828125,4.72265625,4.498046875,4.8681640625,4.6767578125
98,4.6376953125,4.498046875,4.7001953125,4.484375,4.744140625,4.498046875,4.8603515625,4.71484375
99,4.5517578125,4.498046875,4.6865234375,4.552734375,4.86328125,4.498046875,4.8603515625,4.9599609375
100,4.6005859375,4.498046875,4.935546875,4.5166015625,4.7490234375,4.498046875,4.7919921875,4.724609375
101,4.576171875,4.498046875,4.6083984375,4.65234375,4.5576171875,4.498046875,4.962890625,5.0712890625
102,4.6201171875,4.498046875,4.701171875,4.5458984375,4.6123046875,4.498046875,5.0107421875,4.603515625
103,4.5712890625,4.498046875,4.6416015625,4.572265625,4.5810546875,4.498046875,4.9912109375,4.6640625
104,4.546875,4.498046875,4.8173828125,4.5888671875,4.74609375,4.498046875,4.94140625,4.712890625
105,4.51171875,4.498046875,4.6796875,4.521484375,4.763671875,4.498046875,4.7802734375,4.7216796875
106,4.48046875,4.498046875,4.6591796875,4.4775390625,4.69140625,4.498046875,5.0361328125,4.5947265625
107,4.5634765625,4.498046875,4.7783203125,4.537109375,4.6787109375,4.498046875,4.751953125,4.5234375
108,4.55078125,4.498046875,4.67578125,4.5458984375,4.6240234375,4.498046875,4.8984375,4.6494140625
109,4.537109375,4.498046875,4.67578125,4.515625,4.6728515625,4.498046875,4.7412109375,4.5234375
110,4.5439453125,4.498046875,4.623046875,4.4697265625,4.6083984375,4.498046875,4.806640625,4.63671875
111,4.51953125,4.498046875,4.6806640625,4.556640625,4.6123046875,4.498046875,4.7841796875,4.5234375
112,4.484375,4.498046875,4.6064453125,4.4697265625,4.6240234375,4.498046875,4.7919921875,4.5615234375
113,4.5126953125,4.498046875,4.69921875,4.572265625,4.6123046875,4.498046875,4.7412109375,4.57421875
114,4.486328125,4.498046875,4.6103515625,4.4697265625,4.5595703125,4.498046875,4.72265625,4.55078125
115,4.55859375,4.498046875,4.650390625,4.578125,4.5546875,4.498046875,4.72265625,4.5146484375
116,4.5,4.498046875,4.6416015625,4.4697265625,4.66796875,4.498046875,4.7490234375,4.50390625
117,4.5654296875,4.498046875,4.6484375,4.5830078125,4.544921875,4.498046875,4.72265625,4.5224609375
118,4.48046875,4.498046875,4.654296875,4.4765625,4.6220703125,4.498046875,4.7578125,4.6142578125
119,4.5068359375,4.498046875,4.6875,4.541015625,4.552734375,4.498046875,4.72265625,4.599609375
120,4.486328125,4.498046875,4.69140625,4.494140625,4.634765625,4.498046875,4.7763671875,4.5087890625
121,4.564453125,4.498046875,4.59765625,4.5576171875,4.546875,4.498046875,4.72265625,4.5673828125
122,4.498046875,4.498046875,4.580078125,4.5419921875,4.5625,4.498046875,4.7744140625,4.6513671875
123,4.5244140625,4.498046875,4.68359375,4.4765625,4.54296875,4.498046875,4.72265625,4.5126953125
124,4.5302734375,4.498046875,4.58203125,4.4892578125,4.5458984375,4.498046875,4.76953125,4.6455078125
125,4.533203125,4.498046875,4.59765625,4.4267578125,4.5693359375,4.498046875,4.72265625,4.5126953125
126,4.494140625,4.498046875,4.6025390625,4.552734375,4.5556640625,4.498046875,4.837890625,4.6005859375
127,4.484375,4.498046875,4.595703125,4.41796875,4.59765625,4.498046875,4.72265625,4.5107421875
128,4.5126953125,4.498046875,4.6533203125,4.5107421875,4.576171875,4.498046875,5.0205078125,4.5478515625
129,4.48046875,4.498046875,4.6376953125,4.5126953125,4.5498046875,4.498046875,4.732421875,4.509765625
130,4.48046875,4.498046875,4.6240234375,4.443359375,4.5546875,4.498046875,4.73046875,4.58984375
131,4.4921875,4.498046875,4.5986328125,4.4697265625,4.5537109375,4.498046875,4.751953125,4.5166015625
132,4.564453125,4.498046875,4.607421875,4.4443359375,4.5322265625,4.498046875,4.771484375,4.556640625
133,4.5576171875,4.498046875,4.5556640625,4.4306640625,4.54296875,4.498046875,4.75,4.5126953125
134,4.5390625,4.498046875,4.5791015625,4.4072265625,4.62890625,4.498046875,4.900390625,4.5478515625
135,4.501953125,4.498046875,4.583984375,4.42578125,4.548828125,4.498046875,4.8427734375,4.5087890625
136,4.509765625,4.498046875,4.57421875,4.5576171875,4.51953125,4.498046875,4.7890625,4.5166015625
137,4.490234375,4.498046875,4.666015625,4.4853515625,4.509765625,4.498046875,4.8330078125,4.5712890625
138,4.494140625,4.498046875,4.615234375,4.568359375,4.59765625,4.498046875,4.87890625,4.6376953125
139,4.49609375,4.498046875,4.6484375,4.4677734375,4.5185546875,4.498046875,4.75,4.50390625
140,4.4775390625,4.498046875,4.6083984375,4.5009765625,4.5859375,4.498046875,4.873046875,4.6220703125
141,4.4755859375,4.498046875,4.58203125,4.541015625,4.509765625,4.498046875,4.716796875,4.53515625
142,4.509765625,4.498046875,4.6337890625,4.55078125,4.525390625,4.498046875,4.8154296875,4.6162109375
143,4.4951171875,4.498046875,4.6220703125,4.4326171875,4.52734375,4.498046875,4.908203125,4.494140625
144,4.4794921875,4.498046875,4.5654296875,4.4384765625,4.560546875,4.498046875,4.947265625,4.5419921875
145,4.509765625,4.498046875,4.546875,4.46875,4.5302734375,4.498046875,4.7607421875,4.5048828125
146,4.478515625,4.498046875,4.5517578125,4.564453125,4.640625,4.498046875,4.8046875,4.521484375
147,4.4951171875,4.498046875,4.5546875,4.4375,4.52734375,4.498046875,4.76171875,4.5
148,4.46875,4.498046875,4.5537109375,4.43359375,4.69140625,4.498046875,5.02734375,4.5146484375
149,4.48046875,4.498046875,4.7177734375,4.419921875,4.5087890625,4.498046875,4.7431640625,4.494140625
150,4.466796875,4.498046875,4.5498046875,4.515625,4.6787109375,4.498046875,4.8330078125,4.4736328125
151,4.474609375,4.498046875,4.6572265625,4.52734375,4.552734375,4.498046875,4.716796875,4.4736328125
152,4.50390625,4.498046875,4.5517578125,4.4267578125,4.57421875,4.498046875,4.9033203125,4.5634765625
153,4.53125,4.498046875,4.6494140625,4.4296875,4.5478515625,4.498046875,4.716796875,4.55078125
154,4.474609375,4.498046875,4.6162109375,4.4072265625,4.5322265625,4.498046875,4.77734375,4.54296875
155,4.484375,4.498046875,4.51171875,4.42578125,4.55859375,4.498046875,4.7626953125,4.55078125
156,4.46875,4.498046875,4.5986328125,4.4072265625,4.53125,4.498046875,4.7734375,4.5283203125
157,4.482421875,4.498046875,4.564453125,4.42578125,4.5380859375,4.498046875,4.7236328125,4.580078125
158,4.466796875,4.498046875,4.59765625,4.4169921875,4.58203125,4.498046875,4.7685546875,4.5419921875
159,4.46875,4.498046875,4.5986328125,4.439453125,4.548828125,4.498046875,4.716796875,4.509765625
160,4.466796875,4.498046875,4.609375,4.4189453125,4.548828125,4.498046875,4.8798828125,4.572265625
161,4.4609375,4.498046875,4.5810546875,4.46484375,4.5673828125,4.498046875,4.716796875,4.5693359375
162,4.5029296875,4.498046875,4.56640625,4.4326171875,4.5087890625,4.498046875,4.9423828125,4.55078125
163,4.486328125,4.498046875,4.6162109375,4.41796875,4.52734375,4.498046875,4.7822265625,4.466796875
164,4.4716796875,4.498046875,4.5107421875,4.412109375,4.5087890625,4.498046875,4.9462890625,4.46484375
165,4.4873046875,4.498046875,4.5908203125,4.4892578125,4.529296875,4.498046875,4.7802734375,4.560546875
166,4.490234375,4.498046875,4.517578125,4.4140625,4.5087890625,4.498046875,4.6826171875,4.4599609375
167,4.4794921875,4.498046875,4.541015625,4.4287109375,4.5859375,4.498046875,4.6826171875,4.53515625
168,4.5146484375,4.498046875,4.521484375,4.505859375,4.5390625,4.498046875,4.8671875,4.5205078125
169,4.5888671875,4.498046875,4.5888671875,4.4736328125,4.5478515625,4.498046875,4.6826171875,4.55859375
170,4.466796875,4.498046875,4.552734375,4.412109375,4.5361328125,4.498046875,4.9638671875,4.484375
171,4.46875,4.498046875,4.5546875,4.4150390625,4.5517578125,4.498046875,4.6826171875,4.52734375
172,4.4609375,4.498046875,4.5478515625,4.4267578125,4.5380859375,4.498046875,4.826171875,4.5751953125
173,4.46484375,4.498046875,4.5185546875,4.482421875,4.533203125,4.498046875,4.7373046875,4.5302734375
174,4.474609375,4.498046875,4.546875,4.423828125,4.5458984375,4.498046875,4.7685546875,4.5048828125
175,4.4609375,4.498046875,4.6474609375,4.4130859375,4.62890625,4.498046875,4.740234375,4.5
176,4.4912109375,4.498046875,4.5439453125,4.4365234375,4.59765625,4.498046875,4.6337890625,4.5380859375
177,4.470703125,4.498046875,4.611328125,4.408203125,4.578125,4.498046875,4.703125,4.546875
178,4.4931640625,4.498046875,4.515625,4.4375,4.513671875,4.498046875,4.53515625,4.5458984375
179,4.474609375,4.498046875,4.56640625,4.4111328125,4.509765625,4.498046875,4.6005859375,4.5107421875
180,4.48046875,4.498046875,4.5634765625,4.4306640625,4.529296875,4.498046875,4.58984375,4.5849609375
181,4.474609375,,4.5068359375,4.408203125,4.515625,4.498046875,4.634765625,4.48828125
182,4.4892578125,,4.560546875,4.4248046875,4.513671875,4.498046875,4.5830078125,4.4580078125
183,4.48046875,,4.529296875,4.412109375,4.5654296875,4.498046875,4.6826171875,4.5224609375
184,4.470703125,,4.546875,4.4267578125,4.5078125,4.498046875,4.626953125,4.5361328125
185,4.478515625,,4.5068359375,4.4150390625,4.505859375,4.498046875,4.5556640625,4.54296875
186,4.5107421875,,4.5185546875,4.4375,4.5634765625,4.498046875,4.53515625,4.5361328125
187,4.46484375,,4.5068359375,4.4130859375,4.6279296875,4.498046875,4.67578125,4.501953125
188,4.49609375,,4.587890625,4.4111328125,4.53125,4.498046875,4.5849609375,4.484375
189,4.4765625,,4.5361328125,4.4150390625,4.6171875,4.498046875,4.712890625,4.53125
190,4.50390625,,4.58984375,4.4169921875,4.5146484375,4.498046875,4.6240234375,4.4619140625
191,4.4775390625,,4.54296875,4.4091796875,4.5322265625,4.498046875,4.5927734375,4.5185546875
192,4.5029296875,,4.5537109375,4.44140625,4.5625,4.498046875,4.6279296875,4.455078125
193,4.482421875,,4.5546875,4.4248046875,4.59765625,4.498046875,4.5634765625,4.5146484375
194,4.5009765625,,4.5537109375,4.4072265625,4.5654296875,4.498046875,4.5537109375,4.45703125
195,4.470703125,,4.5263671875,4.4140625,4.5341796875,4.498046875,4.619140625,4.5712890625
196,4.5009765625,,4.57421875,4.4072265625,4.5439453125,4.498046875,4.5380859375,4.462890625
197,4.462890625,,4.5185546875,4.4140625,4.5458984375,4.498046875,4.662109375,4.544921875
198,4.5009765625,,4.51953125,4.4072265625,4.505859375,4.498046875,4.5634765625,4.453125
199,4.458984375,,4.51953125,4.40625,4.529296875,4.498046875,4.57421875,4.578125
200,4.4990234375,,4.58203125,4.41015625,4.59375,4.498046875,4.5400390625,4.4599609375
201,4.478515625,,4.51953125,4.41796875,4.5107421875,4.498046875,4.62109375,4.60546875
202,4.4677734375,,4.533203125,4.40625,4.537109375,4.498046875,4.537109375,4.45703125
203,4.478515625,,4.5078125,4.4248046875,4.5078125,4.498046875,4.609375,4.58984375
204,4.462890625,,4.5732421875,4.4140625,4.541015625,4.498046875,4.6201171875,4.4599609375
205,4.466796875,,4.509765625,4.423828125,4.5,4.498046875,4.541015625,4.57421875
206,4.470703125,,4.5322265625,4.419921875,4.505859375,4.498046875,4.5791015625,4.4541015625
207,4.46875,,4.537109375,4.412109375,4.5078125,4.498046875,4.587890625,4.484375
208,4.462890625,,4.615234375,4.427734375,4.513671875,4.498046875,4.5654296875,4.4599609375
209,4.4677734375,,4.53515625,4.42578125,4.546875,4.498046875,4.658203125,4.55859375
210,4.46484375,,4.5244140625,4.419921875,4.53125,4.498046875,4.623046875,4.4833984375
211,4.486328125,,4.529296875,4.4228515625,4.5419921875,4.498046875,4.646484375,4.576171875
212,4.4736328125,,4.53515625,4.412109375,4.55859375,4.498046875,4.5361328125,4.5078125
213,4.48046875,,4.490234375,4.41015625,4.5224609375,4.498046875,4.65234375,4.5302734375
214,4.47265625,,4.4990234375,4.412109375,4.560546875,4.498046875,4.603515625,4.4677734375
215,4.4716796875,,4.541015625,4.421875,4.5791015625,4.498046875,4.5439453125,4.5302734375
216,4.46875,,4.5341796875,4.41796875,4.5087890625,4.498046875,4.537109375,4.505859375
217,4.486328125,,4.5048828125,4.408203125,4.509765625,4.498046875,4.548828125,4.4931640625
218,4.4697265625,,4.51171875,4.412109375,4.517578125,4.498046875,4.5341796875,4.5107421875
219,4.474609375,,4.4912109375,4.41015625,4.51171875,4.498046875,4.701171875,4.453125
220,4.46875,,4.5458984375,4.41796875,4.5087890625,4.498046875,4.548828125,4.5302734375
221,4.466796875,,4.56640625,4.41015625,4.515625,4.498046875,4.556640625,4.4462890625
222,4.466796875,,4.5234375,4.412109375,4.62890625,4.498046875,4.552734375,4.505859375
223,4.4609375,,4.525390625,4.408203125,4.533203125,4.498046875,4.5751953125,4.45703125
224,4.46484375,,4.5634765625,4.412109375,4.5439453125,4.498046875,4.537109375,4.55859375
225,4.458984375,,4.501953125,4.412109375,4.533203125,4.498046875,4.603515625,4.5322265625
226,4.46875,,4.51171875,4.412109375,4.5283203125,4.498046875,4.5419921875,4.525390625
227,4.4658203125,,4.5625,4.404296875,4.51171875,4.498046875,4.60546875,4.4658203125
228,4.4677734375,,4.4912109375,4.41015625,4.5380859375,4.498046875,4.5390625,4.513671875
229,4.462890625,,4.4970703125,4.408203125,4.51171875,4.498046875,4.5693359375,4.5380859375
230,4.46484375,,4.5029296875,4.41015625,4.544921875,4.498046875,4.53515625,4.58203125
231,4.458984375,,4.51953125,4.41015625,4.53125,4.498046875,4.5478515625,4.4560546875
232,4.478515625,,4.5029296875,4.412109375,4.5361328125,4.498046875,4.5341796875,4.490234375
233,4.46875,,4.552734375,4.412109375,4.501953125,4.498046875,4.564453125,4.48828125
234,4.4619140625,,4.51171875,4.41015625,4.5546875,4.498046875,4.58203125,4.5546875
235,4.47265625,,4.5458984375,4.4140625,4.501953125,4.498046875,4.6240234375,4.5
236,4.466796875,,4.5400390625,4.412109375,4.5419921875,4.498046875,4.62890625,4.4443359375
237,4.462890625,,4.5009765625,4.40625,4.5166015625,4.498046875,4.58984375,4.513671875
238,4.47265625,,4.5224609375,4.412109375,4.517578125,4.498046875,4.625,4.4814453125
239,4.47265625,,4.5078125,4.423828125,4.525390625,4.498046875,4.611328125,4.484375
240,4.46484375,,4.5048828125,4.408203125,4.515625,4.498046875,4.5341796875,4.4423828125
241,4.462890625,,4.5703125,4.41015625,4.5361328125,4.498046875,4.755859375,4.4658203125
242,4.46484375,,4.509765625,4.408203125,4.505859375,4.498046875,4.5341796875,4.4501953125
243,4.47265625,,4.517578125,4.4140625,4.505859375,4.498046875,4.6083984375,4.4775390625
244,4.458984375,,4.5146484375,4.41015625,4.515625,4.498046875,4.5341796875,4.4501953125
245,4.462890625,,4.505859375,4.412109375,4.52734375,4.498046875,4.6171875,4.478515625
246,4.46484375,,4.50390625,4.408203125,4.51953125,4.498046875,4.6669921875,4.4794921875
247,4.45703125,,4.51171875,4.412109375,4.544921875,4.498046875,4.564453125,4.45703125
248,4.4609375,,4.517578125,4.408203125,4.5234375,4.498046875,4.6142578125,4.4892578125
249,4.4609375,,4.51171875,4.408203125,4.5234375,4.498046875,4.578125,4.5068359375
