,ansatz_0a_su2,ansatz_0b_su2,ansatz_0c_su2,ansatz_0d_su2,ansatz_1a_su2,ansatz_1b_su2,ansatz_1c_su2,ansatz_1d_su2
0,6.201171875,3.1498046875000005,6.034375000000001,5.9613281250000005,5.9935546875000005,3.1498046875000005,6.1908203125000005,6.0472656250000005
1,6.1162109375,3.1503906250000004,6.2445312500000005,6.109570312500001,6.3404296875,3.1503906250000004,5.8291015625,6.2537109375
2,6.1669921875,3.1507812500000005,6.1087890625000005,5.8619140625,6.00859375,3.1507812500000005,6.0625,6.623046875
3,6.041015625,3.1486328125000003,5.8177734375000005,5.929296875,6.3208984375,3.1486328125000003,6.040234375000001,5.597265625
4,6.005859375,3.1476562500000003,5.9515625000000005,6.1072265625,5.8828125,3.1476562500000003,6.2330078125,6.0042968750000005
5,6.196484375000001,3.1525390625000003,6.168164062500001,5.953125,6.350781250000001,3.1525390625000003,5.8792968750000005,6.194140625
6,6.147656250000001,3.1490234375000004,6.10234375,6.1689453125,5.9867187500000005,3.1490234375000004,5.9392578125,6.3064453125
7,6.08203125,3.1500000000000004,6.0369140625,5.6708984375,6.1806640625,3.1500000000000004,6.04453125,5.725390625
8,6.0462890625000005,3.1539062500000004,6.1609375,6.2099609375,5.9896484375000005,3.1539062500000004,6.148046875,6.27109375
9,6.197460937500001,3.1535156250000003,6.05625,5.607617187500001,6.178515625,3.1535156250000003,5.88671875,5.804296875
10,5.963671875,3.1529296875000004,5.9275390625,5.9677734375,5.929882812500001,3.1529296875000004,6.279492187500001,6.476171875
11,6.1775390625,3.1515625000000003,6.348828125000001,5.88046875,6.2681640625,3.1515625000000003,5.8306640625,5.5845703125
12,6.0884765625,3.1527343750000005,6.1705078125,5.8427734375,6.0599609375000005,3.1527343750000005,6.237500000000001,5.791015625
13,6.097265625,3.153125,6.038281250000001,6.1058593750000005,6.1765625,3.153125,5.991796875,6.2916015625
14,6.070507812500001,3.1474609375000004,6.0376953125,5.7289062500000005,6.158398437500001,3.1474609375000004,6.1861328125,5.882421875
15,6.1580078125,3.1480468750000004,6.2986328125,6.1958984375,5.9427734375000005,3.1480468750000004,5.796484375,6.3404296875
16,6.1556640625000005,3.1484375000000004,6.038281250000001,5.8060546875000005,6.162109375,3.1484375000000004,6.2679687500000005,6.2595703125
17,6.126953125,3.1478515625000005,6.0123046875,5.9808593750000005,5.8513671875,3.1478515625000005,5.7623046875,6.08984375
18,5.954296875000001,3.1544921875000003,6.125195312500001,6.37265625,6.357617187500001,3.1544921875000003,6.0615234375,5.9158203125
19,6.0337890625,3.151171875,5.970898437500001,5.6552734375,5.847265625,3.151171875,5.913671875,6.1361328125000005
20,6.0318359375,3.1533203125000004,5.9890625,5.603710937500001,6.1146484375000005,3.1533203125000004,5.865234375,5.940625000000001
21,6.146484375,3.1513671875000004,5.988476562500001,6.104296875,6.1136718750000005,3.1513671875000004,6.1541015625,6.167578125
22,6.0162109375,3.1539062500000004,5.988476562500001,6.087890625,5.76328125,3.1539062500000004,5.869921875,6.5869140625
23,6.1541015625,3.1544921875000003,5.8998046875000005,5.7093750000000005,6.327734375,3.1544921875000003,6.1880859375,5.476757812500001
24,6.1087890625000005,3.1523437500000004,6.154492187500001,5.927734375,6.0966796875,3.1523437500000004,6.107617187500001,5.769140625
25,6.1228515625,3.1519531250000004,6.0259765625,5.9330078125000005,5.96484375,3.1519531250000004,5.9955078125000005,6.425976562500001
26,6.1302734375000005,3.1507812500000005,5.9802734375,6.119140625,6.2943359375000005,3.1507812500000005,6.2197265625,5.949414062500001
27,6.1646484375,3.1515625000000003,6.1462890625,5.77109375,5.91796875,3.1515625000000003,5.7787109375000005,6.24765625
28,6.1234375000000005,3.1462890625,6.090625,5.9693359375,6.1326171875,3.1462890625,5.8150390625,6.2064453125000005
29,6.099609375,3.1503906250000004,6.073046875,6.015625,5.935742187500001,3.1503906250000004,6.248828125,5.9802734375
30,6.2146484375,3.1529296875000004,5.999218750000001,5.9119140625,6.3541015625,3.1529296875000004,5.9906250000000005,6.2162109375000005
31,6.0931640625000005,3.1542968750000004,6.221484375,5.9525390625000005,6.0130859375000005,3.1542968750000004,6.062109375,5.926953125000001
32,5.9857421875000005,3.1478515625000005,6.052734375,6.014843750000001,6.086132812500001,3.1478515625000005,6.229296875,6.387890625000001
33,6.1501953125,3.1527343750000005,6.12109375,5.9896484375000005,6.0396484375,3.1527343750000005,5.74296875,5.9529296875
34,6.194531250000001,3.1515625000000003,6.0912109375000005,5.894726562500001,6.1126953125000005,3.1515625000000003,6.1931640625,6.4541015625
35,5.8978515625000005,3.1529296875000004,6.105664062500001,5.947265625,6.1494140625,3.1529296875000004,5.913281250000001,5.721484375
36,6.1527343750000005,3.1507812500000005,6.0042968750000005,6.0037109375,6.2107421875,3.1507812500000005,5.804882812500001,6.1734375
37,6.1169921875,3.1494140625000004,5.9359375000000005,5.859570312500001,5.990234375,3.1494140625000004,6.316015625,5.8064453125
38,5.995703125,3.1513671875000004,6.1169921875,6.357421875,6.319140625,3.1513671875000004,6.3076171875,6.007421875
39,6.123046875,3.1523437500000004,6.1986328125000005,5.6517578125000005,5.9375,3.1523437500000004,5.7572265625000005,6.109375
40,6.1429687500000005,3.151171875,6.123828125,5.8587890625000005,6.3187500000000005,3.151171875,5.8572265625,5.5953125
41,6.0384765625000005,3.1490234375000004,6.015820312500001,5.9431640625,5.7490234375,3.1490234375000004,6.18359375,6.557812500000001
42,6.08359375,3.1517578125000005,6.03671875,5.6966796875000005,6.3318359375,3.1517578125000005,6.253515625,5.7328125000000005
43,6.1248046875,3.151171875,6.2322265625,6.1605468750000005,5.9470703125,3.151171875,5.6921875,6.296875
44,5.994335937500001,3.1509765625000004,6.1673828125000005,6.308789062500001,5.955078125,3.1509765625000004,6.0414062500000005,6.32421875
45,6.1142578125,3.1445312500000004,5.86015625,5.574414062500001,6.220898437500001,3.1445312500000004,6.1341796875000005,5.8025390625
46,6.099609375,3.1503906250000004,6.1664062500000005,6.015625,5.935742187500001,3.1503906250000004,6.0980468750000005,5.9802734375
47,6.1234375000000005,3.1462890625,5.72421875,5.9693359375,6.1326171875,3.1462890625,6.023632812500001,6.2064453125000005
48,6.0447265625,3.1500000000000004,6.0796875,5.7640625000000005,5.7263671875,3.1500000000000004,5.7777343750000005,6.4080078125
49,6.1458984375000005,3.1507812500000005,5.9066406250000005,6.1361328125000005,6.444921875,3.1507812500000005,6.267773437500001,5.8033203125
50,6.137890625000001,3.1498046875000005,6.164257812500001,6.2029296875,6.1396484375,3.1498046875000005,5.9974609375000005,6.2251953125
51,5.9375,3.1503906250000004,6.0062500000000005,5.733203125,5.9330078125000005,3.1503906250000004,6.0298828125,5.9529296875
52,5.9808593750000005,3.1498046875000005,6.0732421875,6.0796875,6.3021484375000005,3.1498046875000005,6.0453125000000005,5.6839843750000005
53,6.013671875,3.1503906250000004,5.928515625,6.220898437500001,5.449414062500001,3.1503906250000004,5.9378906250000005,6.1732421875000005
54,6.191601562500001,3.1498046875000005,5.9333984375,6.0994140625,6.359570312500001,3.1498046875000005,5.850781250000001,5.540234375000001
55,5.7626953125,3.1503906250000004,6.1724609375,6.11796875,6.3994140625,3.1503906250000004,6.052929687500001,5.0904296875
56,6.3890625000000005,3.1498046875000005,6.2,5.8857421875,6.4701171875000005,3.1498046875000005,5.738476562500001,4.8759765625
57,6.1677734375,3.1503906250000004,5.8353515625000005,6.1677734375,6.3056640625,3.1503906250000004,5.8443359375,5.1513671875
58,6.9087890625,3.1498046875000005,5.991015625,5.645703125000001,6.3714843750000005,3.1498046875000005,5.775,4.6591796875
59,6.528515625000001,3.1503906250000004,6.160351562500001,5.873046875,6.377734375,3.1503906250000004,5.7291015625,5.1292968750000005
60,6.6451171875,3.1498046875000005,6.0091796875000005,5.406445312500001,6.117382812500001,3.1498046875000005,5.915234375000001,4.812695312500001
61,6.6138671875,3.1503906250000004,5.954296875000001,5.8900390625000005,6.5787109375,3.1503906250000004,5.6529296875,4.470703125
62,6.77421875,3.1498046875000005,5.998046875,5.4873046875,5.7943359375000005,3.1498046875000005,5.752734375,4.5648437500000005
63,6.4146484375,3.1503906250000004,6.021679687500001,5.1861328125,5.995312500000001,3.1503906250000004,5.5433593750000005,4.6091796875
64,5.7646484375,3.1498046875000005,6.0830078125,5.3167968750000005,5.537109375,3.1498046875000005,5.5400390625,4.50390625
65,6.1136718750000005,3.1503906250000004,5.9646484375,5.2302734375,6.0162109375,3.1503906250000004,5.640625,4.643359375
66,5.512890625000001,3.1498046875000005,6.1884765625,5.403125,5.5310546875,3.1498046875000005,5.5134765625,4.7939453125
67,5.57421875,3.1503906250000004,5.8912109375,5.239453125000001,5.3330078125,3.1503906250000004,5.55078125,4.2666015625
68,5.2310546875,3.1498046875000005,5.9517578125,4.972265625,5.4439453125,3.1498046875000005,5.69921875,4.2126953125
69,5.7425781250000005,3.1503906250000004,5.940625000000001,5.585546875,5.3251953125,3.1503906250000004,5.4164062500000005,4.5037109375
70,5.179296875,3.1498046875000005,5.9501953125,4.63828125,5.3103515625,3.1498046875000005,5.5404296875000005,4.2203125
71,5.6806640625,3.1503906250000004,5.957226562500001,4.881054687500001,5.4861328125,3.1503906250000004,5.4490234375,4.321875
72,5.9013671875,3.1498046875000005,5.98046875,4.6927734375000005,5.341992187500001,3.1498046875000005,5.4066406250000005,4.1376953125
73,5.501953125,3.1503906250000004,5.915234375000001,4.562695312500001,5.325390625000001,3.1503906250000004,5.6029296875000005,4.3552734375
74,5.1865234375,3.1498046875000005,5.98515625,4.655859375,5.482617187500001,3.1498046875000005,5.28515625,4.3734375000000005
75,5.284765625,3.1503906250000004,5.8949218750000005,4.7099609375,5.2466796875,3.1503906250000004,5.56328125,4.0005859375
76,5.0908203125,3.1498046875000005,6.0669921875,4.6060546875,5.2855468750000005,3.1498046875000005,5.390234375,4.116796875
77,5.3111328125,3.1503906250000004,5.853125,4.6673828125000005,5.4373046875,3.1503906250000004,5.186328125,4.1423828125
78,5.1435546875,3.1498046875000005,5.933203125,4.669921875,5.447265625,3.1498046875000005,5.1810546875000005,4.3994140625
79,5.1064453125,3.1503906250000004,5.885546875,4.6345703125,5.099609375,3.1503906250000004,5.336132812500001,3.7638671875000003
80,5.140820312500001,3.1498046875000005,5.791210937500001,4.573828125,5.10625,3.1498046875000005,5.1611328125,3.7251953125000004
81,5.1039062500000005,3.1503906250000004,5.9986328125,4.684375,5.1732421875000005,3.1503906250000004,5.2787109375000005,3.9699218750000003
82,5.0414062500000005,3.1498046875000005,5.8248046875,4.7185546875,5.041796875,3.1498046875000005,5.193554687500001,3.7699218750000005
83,5.2369140625,3.1503906250000004,5.68828125,4.5580078125000005,5.30859375,3.1503906250000004,5.2076171875,3.7464843750000005
84,5.1078125000000005,3.1498046875000005,5.8140625,4.7490234375,5.1376953125,3.1498046875000005,4.9978515625,3.9351562500000004
85,5.049023437500001,3.1503906250000004,5.6521484375,4.5185546875,4.9400390625,3.1503906250000004,5.30234375,3.6951171875
86,5.167187500000001,3.1498046875000005,5.841796875,4.7685546875,5.164257812500001,3.1498046875000005,4.86796875,3.8671875000000004
87,5.0193359375,3.1503906250000004,5.4306640625,4.5208984375000005,4.878125000000001,3.1503906250000004,5.1375,3.6939453125000004
88,5.25,3.1498046875000005,5.4701171875000005,4.4423828125,4.89921875,3.1498046875000005,5.0162109375,3.7923828125000005
89,4.934375,3.1503906250000004,5.1259765625,4.7669921875000005,5.0123046875,3.1503906250000004,4.811718750000001,3.7142578125000005
90,5.42265625,3.1498046875000005,5.468359375,4.589062500000001,4.875195312500001,3.1498046875000005,4.8650390625,3.7775390625000003
91,5.0853515625000005,3.1503906250000004,5.3994140625,4.313671875000001,4.9462890625,3.1503906250000004,4.8802734375000005,3.7085937500000004
92,5.2478515625,3.1498046875000005,5.577734375,4.3675781250000005,5.03515625,3.1498046875000005,4.751953125,3.881640625
93,5.140234375,3.1503906250000004,5.2732421875,4.5796875,4.8076171875,3.1503906250000004,4.9626953125,3.6699218750000004
94,5.3763671875000005,3.1498046875000005,5.3984375,4.50546875,4.8248046875,3.1498046875000005,4.847851562500001,3.7255859375000004
95,5.103515625,3.1503906250000004,5.4265625,4.2230468750000005,4.9078125,3.1503906250000004,4.8095703125,3.7191406250000005
96,5.04765625,3.1498046875000005,5.385546875,4.440625000000001,4.993359375000001,3.1498046875000005,4.8150390625,3.8281250000000004
97,5.4234375,3.1503906250000004,5.476171875,4.321484375000001,4.75,3.1503906250000004,4.7611328125000005,3.6685546875000004
