,ansatz_0a_su2,ansatz_0b_su2,ansatz_0c_su2,ansatz_0d_su2,ansatz_1a_su2,ansatz_1b_su2,ansatz_1c_su2,ansatz_1d_su2
0,6.0853515625000005,3.1498046875000005,6.0439453125,5.9248046875,6.0857421875,3.1498046875000005,6.0390625,6.073437500000001
1,6.067578125000001,3.1498046875000005,6.103125,5.4087890625,6.0642578125,3.1498046875000005,5.51640625,5.4283203125
2,6.3441406250000005,3.1498046875000005,6.1302734375000005,5.3460937500000005,5.9919921875,3.1498046875000005,5.634375,5.500195312500001
3,6.0263671875,3.1498046875000005,5.901953125,5.5828125,5.846875000000001,3.1498046875000005,5.5140625000000005,5.5667968750000005
4,6.416210937500001,3.1498046875000005,5.952734375,5.291210937500001,5.931835937500001,3.1498046875000005,5.4314453125,5.416210937500001
5,6.105664062500001,3.1498046875000005,6.0896484375,5.5302734375,5.2093750000000005,3.1498046875000005,5.4144531250000005,5.9736328125
6,5.9945312500000005,3.1498046875000005,6.2621093750000005,5.6765625,5.3357421875,3.1498046875000005,5.1171875,4.806640625
7,5.78125,3.1498046875000005,5.967578125,5.491015625,5.48515625,3.1498046875000005,5.116796875,5.0843750000000005
8,6.012890625000001,3.1498046875000005,5.9447265625000005,5.3599609375,4.94921875,3.1498046875000005,5.1158203125,5.1800781250000005
9,6.0791015625,3.1498046875000005,5.9109375,5.080859375,5.3064453125,3.1498046875000005,5.114453125000001,4.539257812500001
10,5.5091796875000005,3.1498046875000005,5.8943359375,4.9478515625,5.4498046875,3.1498046875000005,5.092578125,4.310546875
11,5.4638671875,3.1498046875000005,5.904492187500001,4.924023437500001,4.908398437500001,3.1498046875000005,5.036328125000001,4.5355468750000005
12,5.578320312500001,3.1498046875000005,5.8939453125000005,4.952343750000001,4.740429687500001,3.1498046875000005,4.98203125,4.628515625
13,5.2283203125,3.1498046875000005,5.7464843750000005,5.3500000000000005,4.104687500000001,3.1498046875000005,5.36796875,4.0439453125
14,5.2125,3.1498046875000005,5.8017578125,5.2236328125,4.022656250000001,3.1498046875000005,4.790625,4.3619140625
15,5.2857421875,3.1498046875000005,5.767578125,5.567578125000001,3.9992187500000003,3.1498046875000005,4.8787109375,4.2914062500000005
16,5.169140625000001,3.1498046875000005,5.834179687500001,4.4732421875,4.1619140625,3.1498046875000005,4.4998046875,3.7712890625
17,5.224804687500001,3.1498046875000005,5.7982421875000005,4.481640625000001,3.9380859375000004,3.1498046875000005,4.7615234375,3.9681640625000005
18,5.23515625,3.1498046875000005,5.755078125000001,4.608984375,3.7335937500000003,3.1498046875000005,4.6052734375,3.9185546875000004
19,5.2935546875,3.1498046875000005,5.7435546875000005,4.7212890625,3.7089843750000004,3.1498046875000005,4.494335937500001,3.6568359375000004
20,5.1820312500000005,3.1498046875000005,5.7419921875,4.4583984375000005,3.6755859375,3.1498046875000005,4.4998046875,3.7285156250000004
21,5.611523437500001,3.1498046875000005,5.7458984375,4.636328125,3.7302734375,3.1498046875000005,4.50078125,3.68828125
22,5.290625,3.1498046875000005,5.7406250000000005,4.565625000000001,3.8544921875000004,3.1498046875000005,4.4919921875,3.8396484375
23,5.2074218750000005,3.1498046875000005,5.7494140625000005,4.629101562500001,3.764453125,3.1498046875000005,4.4853515625,4.1462890625
24,4.761328125,3.1498046875000005,5.7470703125,4.611328125,4.1708984375,3.1498046875000005,4.48984375,3.8214843750000003
25,4.6130859375,3.1498046875000005,5.487500000000001,4.7298828125000005,3.77421875,3.1498046875000005,4.190234375,4.00546875
26,4.8226562500000005,3.1498046875000005,5.48125,4.4537109375,3.8728515625,3.1498046875000005,4.220898437500001,3.4925781250000005
27,4.886328125,3.1498046875000005,5.28203125,4.515234375,3.60625,3.1498046875000005,4.253515625,3.3726562500000004
28,4.81328125,3.1498046875000005,5.057812500000001,4.6025390625,3.5294921875000003,3.1498046875000005,4.2587890625,3.4265625
29,4.663671875,3.1498046875000005,5.320507812500001,4.511328125,3.5634765625000004,3.1498046875000005,4.4353515625,3.5052734375000005
30,4.2720703125,3.1498046875000005,5.0505859375,4.587109375000001,3.7871093750000004,3.1498046875000005,4.3025390625,3.4294921875
31,4.3558593750000005,3.1498046875000005,5.4013671875,4.346484375,3.5078125000000004,3.1498046875000005,4.1875,3.6724609375000004
32,4.348828125000001,3.1498046875000005,5.010937500000001,4.4341796875,3.840625,3.1498046875000005,4.5166015625,3.45390625
33,4.3841796875000005,3.1498046875000005,5.171093750000001,4.4638671875,3.7867187500000004,3.1498046875000005,4.1892578125,3.3908203125000003
34,4.4091796875,3.1498046875000005,4.8359375,4.2718750000000005,3.4781250000000004,3.1498046875000005,4.3177734375000005,3.389453125
35,4.3310546875,3.1498046875000005,5.2283203125,4.1869140625000005,3.3957031250000003,3.1498046875000005,4.187695312500001,3.2984375000000004
36,4.2470703125,3.1498046875000005,4.970703125,4.026562500000001,3.3683593750000003,3.1498046875000005,4.6013671875,3.3740234375000004
37,4.304882812500001,3.1498046875000005,4.6875,4.092578125,3.3986328125000003,3.1498046875000005,4.1171875,3.2759765625000004
38,4.153125,3.1498046875000005,4.5023437500000005,4.099804687500001,3.3710937500000004,3.1498046875000005,4.5953125,3.4126953125000004
39,4.1396484375,3.1498046875000005,4.2630859375000005,4.0306640625000005,3.4595703125000004,3.1498046875000005,4.191601562500001,3.3476562500000004
40,4.20703125,3.1498046875000005,4.506054687500001,3.9623046875000005,3.3818359375000004,3.1498046875000005,3.9789062500000005,3.3060546875000005
41,4.143750000000001,3.1498046875000005,4.2078125,3.924609375,3.2759765625000004,3.1498046875000005,3.8957031250000003,3.3296875000000004
42,4.1078125000000005,3.1498046875000005,4.5462890625000005,4.038281250000001,3.2851562500000004,3.1498046875000005,4.0845703125,3.2494140625000005
43,4.288671875,3.1498046875000005,4.508007812500001,3.9800781250000004,3.2478515625,3.1498046875000005,3.8898437500000003,3.2853515625000003
44,3.9945312500000005,3.1498046875000005,4.4392578125,3.9824218750000004,3.3748046875,3.1498046875000005,3.6826171875000004,3.2693359375
45,4.0951171875000005,3.1498046875000005,4.212109375000001,3.8960937500000004,3.3472656250000004,3.1498046875000005,3.6900390625000004,3.2326171875000003
46,3.9261718750000005,3.1498046875000005,4.201953125,4.0220703125,3.323046875,3.1498046875000005,3.6886718750000003,3.2353515625000004
47,3.9632812500000005,3.1498046875000005,4.2001953125,3.8031250000000005,3.2876953125000004,3.1498046875000005,3.6855468750000004,3.23125
48,3.9203125000000005,3.1498046875000005,4.1845703125,3.71953125,3.2531250000000003,3.1498046875000005,3.65703125,3.2353515625000004
49,4.1240234375,3.1498046875000005,4.185546875,3.8650390625,3.2660156250000005,3.1498046875000005,3.6640625000000004,3.2314453125000004
50,3.9498046875000004,3.1498046875000005,3.8369140625000004,3.6757812500000004,3.2835937500000005,3.1498046875000005,3.8480468750000005,3.2048828125
51,3.9775390625000004,3.1498046875000005,3.7982421875000005,3.7548828125000004,3.2734375000000004,3.1498046875000005,3.7142578125000005,3.2162109375000005
52,3.9992187500000003,3.1498046875000005,3.9119140625,3.85234375,3.2890625000000004,3.1498046875000005,3.9400390625000004,3.2099609375000004
53,3.8628906250000004,3.1498046875000005,3.6837890625000003,3.924609375,3.2712890625,3.1498046875000005,4.004101562500001,3.2113281250000005
54,3.9728515625000003,3.1498046875000005,3.7001953125000004,3.6945312500000003,3.2888671875,3.1498046875000005,3.8378906250000004,3.2158203125000004
