,ansatz_0a,ansatz_0b,ansatz_0c,ansatz_0d,ansatz_1a,ansatz_1b,ansatz_1c,ansatz_1d
217,4.7119140625,4.50390625,4.5390625,4.7119140625,4.59765625,4.50390625,4.6220703125,4.59765625
218,4.7900390625,4.498046875,4.61328125,4.7900390625,4.568359375,4.498046875,4.578125,4.568359375
219,4.623046875,4.50390625,4.5908203125,4.623046875,4.5888671875,4.50390625,4.6279296875,4.5888671875
220,4.826171875,4.498046875,4.5205078125,4.826171875,4.595703125,4.498046875,4.615234375,4.595703125
221,4.6328125,4.50390625,4.5625,4.6328125,4.525390625,4.50390625,4.6015625,4.525390625
222,4.7353515625,4.498046875,4.5830078125,4.7353515625,4.58203125,4.498046875,4.5361328125,4.58203125
223,4.64453125,4.50390625,4.587890625,4.64453125,4.501953125,4.50390625,4.578125,4.501953125
224,4.6884765625,4.498046875,4.6025390625,4.6884765625,4.62109375,4.498046875,4.5966796875,4.62109375
225,4.69140625,4.50390625,4.5625,4.69140625,4.5595703125,4.50390625,4.5732421875,4.5595703125
226,4.591796875,4.498046875,4.603515625,4.591796875,4.552734375,4.498046875,4.6005859375,4.552734375
227,4.724609375,4.50390625,4.53515625,4.724609375,4.5322265625,4.50390625,4.572265625,4.5322265625
228,4.7314453125,4.498046875,4.580078125,4.7314453125,4.505859375,4.498046875,4.619140625,4.505859375
229,4.611328125,4.50390625,4.5390625,4.611328125,4.4521484375,4.50390625,4.587890625,4.4521484375
230,4.66015625,4.498046875,4.572265625,4.66015625,4.564453125,4.498046875,4.54296875,4.564453125
231,4.728515625,4.50390625,4.603515625,4.728515625,4.611328125,4.50390625,4.5478515625,4.611328125
232,4.6123046875,4.498046875,4.595703125,4.6123046875,4.5751953125,4.498046875,4.58984375,4.5751953125
233,4.6357421875,4.50390625,4.595703125,4.6357421875,4.552734375,4.50390625,4.6005859375,4.552734375
234,4.6611328125,4.498046875,4.59765625,4.6611328125,4.5517578125,4.498046875,4.619140625,4.5517578125
235,4.6220703125,4.50390625,4.5478515625,4.6220703125,4.486328125,4.50390625,4.5517578125,4.486328125
236,4.6591796875,4.498046875,4.533203125,4.6591796875,4.5380859375,4.498046875,4.5439453125,4.5380859375
237,4.697265625,4.50390625,4.5361328125,4.697265625,4.54296875,4.50390625,4.6806640625,4.54296875
238,4.6806640625,4.498046875,4.591796875,4.6806640625,4.6328125,4.498046875,4.6337890625,4.6328125
239,4.69140625,4.50390625,4.5166015625,4.69140625,4.52734375,4.50390625,4.5498046875,4.52734375
240,4.767578125,4.498046875,4.6826171875,4.767578125,4.5625,4.498046875,4.564453125,4.5625
241,4.5380859375,4.50390625,4.568359375,4.5380859375,4.5908203125,4.50390625,4.568359375,4.5908203125
242,4.728515625,4.498046875,4.583984375,4.728515625,4.580078125,4.498046875,4.662109375,4.580078125
243,4.6083984375,4.50390625,4.5830078125,4.6083984375,4.505859375,4.50390625,4.5380859375,4.505859375
244,4.7001953125,4.498046875,4.5439453125,4.7001953125,4.5810546875,4.498046875,4.556640625,4.5810546875
245,4.625,4.50390625,4.5087890625,4.625,4.595703125,4.50390625,4.576171875,4.595703125
246,4.5400390625,4.498046875,4.55859375,4.5400390625,4.509765625,4.498046875,4.505859375,4.509765625
247,4.6826171875,4.50390625,4.5634765625,4.6826171875,4.5595703125,4.50390625,4.6005859375,4.5595703125
248,4.533203125,4.498046875,4.5478515625,4.533203125,4.56640625,4.498046875,4.552734375,4.56640625
249,4.6826171875,4.50390625,4.51171875,4.6826171875,4.51171875,4.50390625,4.58984375,4.51171875
250,4.6181640625,4.498046875,4.6328125,4.6181640625,4.5908203125,4.498046875,4.609375,4.5908203125
251,4.595703125,4.50390625,4.6005859375,4.595703125,4.5732421875,4.50390625,4.537109375,4.5732421875
252,4.6259765625,4.498046875,4.5498046875,4.6259765625,4.60546875,4.498046875,4.515625,4.60546875
253,4.6103515625,4.50390625,4.6279296875,4.6103515625,4.51171875,4.50390625,4.5263671875,4.51171875
254,4.7470703125,4.498046875,4.611328125,4.7470703125,4.595703125,4.498046875,4.5888671875,4.595703125
255,4.5859375,4.50390625,4.51171875,4.5859375,4.53515625,4.50390625,4.560546875,4.53515625
256,4.5576171875,4.498046875,4.6220703125,4.5576171875,4.5439453125,4.498046875,4.5634765625,4.5439453125
257,4.5693359375,4.50390625,4.578125,4.5693359375,4.5244140625,4.50390625,4.5703125,4.5244140625
258,4.6943359375,4.498046875,4.5556640625,4.6943359375,4.5703125,4.498046875,4.5703125,4.5703125
