,ansatz_0a_su2_3f,ansatz_0b_su2_3f,ansatz_0c_su2_3f,ansatz_0d_su2_3f,ansatz_1a_su2_3f,ansatz_1b_su2_3f,ansatz_1c_su2_3f,ansatz_1d_su2_3f
257,5.6474609375,4.50390625,6.609375,6.0244140625,5.185546875,4.50390625,5.34765625,4.908203125
258,5.6845703125,4.498046875,6.6708984375,6.212890625,5.4033203125,4.498046875,5.5537109375,5.037109375
259,5.5986328125,4.50390625,6.4248046875,6.0947265625,5.0751953125,4.50390625,5.611328125,5.2080078125
260,5.5751953125,4.498046875,6.69921875,6.2216796875,5.2470703125,4.498046875,5.6767578125,5.18359375
261,5.857421875,4.50390625,6.4365234375,6.1201171875,5.30078125,4.50390625,5.435546875,5.068359375
262,5.6298828125,4.498046875,6.6943359375,6.0634765625,5.1982421875,4.498046875,5.443359375,4.9873046875
263,5.6953125,4.50390625,6.529296875,6.1689453125,5.171875,4.50390625,5.708984375,5.22265625
264,5.6142578125,4.498046875,6.8310546875,6.1728515625,5.1826171875,4.498046875,5.330078125,5.181640625
265,5.67578125,4.50390625,6.4345703125,6.130859375,5.3017578125,4.50390625,5.771484375,5.017578125
266,5.8076171875,4.498046875,6.9130859375,6.16796875,5.4150390625,4.498046875,5.69921875,5.3798828125
267,5.5869140625,4.50390625,6.3974609375,6.0205078125,5.220703125,4.50390625,5.42578125,4.955078125
268,5.671875,4.498046875,6.888671875,6.248046875,5.171875,4.498046875,5.7001953125,5.1064453125
269,5.5166015625,4.50390625,7.06640625,6.1328125,5.2763671875,4.50390625,5.2197265625,4.921875
270,5.7021484375,4.498046875,6.7041015625,6.2333984375,5.3525390625,4.498046875,5.3984375,4.9794921875
271,5.6181640625,4.50390625,7.083984375,6.1005859375,5.037109375,4.50390625,5.513671875,5.1416015625
272,5.55859375,4.498046875,6.7529296875,6.1357421875,5.3173828125,4.498046875,5.3291015625,4.9931640625
273,5.69921875,4.50390625,6.87890625,6.166015625,5.0625,4.50390625,5.431640625,5.0009765625
274,5.5126953125,4.498046875,6.9873046875,6.205078125,5.0322265625,4.498046875,5.732421875,5.2119140625
275,5.654296875,4.50390625,6.5751953125,6.240234375,5.3232421875,4.50390625,5.224609375,5.08203125
276,5.7236328125,4.498046875,6.8984375,5.998046875,5.0458984375,4.498046875,5.546875,5.0087890625
277,5.5576171875,4.50390625,6.6787109375,6.2373046875,5.1435546875,4.50390625,5.513671875,4.9306640625
278,5.7294921875,4.498046875,6.8330078125,6.154296875,5.3251953125,4.498046875,5.408203125,5.2138671875
279,5.583984375,4.50390625,6.7646484375,6.05078125,4.845703125,4.50390625,5.5732421875,4.9521484375
280,5.5966796875,4.498046875,6.8515625,6.248046875,5.2685546875,4.498046875,5.5205078125,5.220703125
281,5.6357421875,4.50390625,6.859375,5.970703125,4.958984375,4.50390625,5.306640625,4.927734375
282,5.662109375,4.498046875,6.8623046875,6.0205078125,5.1796875,4.498046875,5.271484375,4.99609375
283,5.474609375,4.50390625,6.7197265625,6.0869140625,4.8818359375,4.50390625,5.59375,4.9990234375
284,5.7978515625,4.498046875,6.8544921875,5.974609375,4.9765625,4.498046875,5.537109375,5.0908203125
285,5.6376953125,4.50390625,7.0146484375,6.0634765625,5.0390625,4.50390625,5.33203125,5.1318359375
286,5.5791015625,4.498046875,6.8759765625,6.2236328125,5.208984375,4.498046875,5.2001953125,4.9912109375
287,5.5361328125,4.50390625,6.734375,6.01953125,4.7958984375,4.50390625,5.5205078125,5.00390625
288,5.775390625,4.498046875,7.07421875,6.0458984375,4.9130859375,4.498046875,5.3486328125,5.1728515625
289,5.4833984375,4.50390625,6.68359375,6.1171875,5.0908203125,4.50390625,5.2236328125,4.8984375
290,5.638671875,4.498046875,6.794921875,6.22265625,5.0185546875,4.498046875,5.33203125,4.9541015625
291,5.5146484375,4.50390625,7.009765625,5.8408203125,5.05078125,4.50390625,5.2431640625,5.0283203125
292,5.6728515625,4.498046875,7.0009765625,6.0009765625,4.97265625,4.498046875,5.625,5.04296875
293,5.5244140625,4.50390625,6.62890625,5.9892578125,5.048828125,4.50390625,5.1513671875,4.8779296875
294,5.6630859375,4.498046875,6.6455078125,6.0673828125,5.0859375,4.498046875,5.2861328125,5.0078125
295,5.5341796875,4.50390625,6.6005859375,6.0,4.91015625,4.50390625,5.607421875,5.0146484375
296,5.68359375,4.498046875,6.7646484375,6.1396484375,4.978515625,4.498046875,5.5087890625,5.01171875
297,5.5634765625,4.50390625,6.734375,5.9501953125,4.853515625,4.50390625,5.142578125,4.982421875
298,5.6103515625,4.498046875,6.7041015625,6.1298828125,5.0185546875,4.498046875,5.546875,5.06640625
299,5.5751953125,4.50390625,6.775390625,5.951171875,4.8486328125,4.50390625,5.1943359375,4.9326171875
300,5.630859375,4.498046875,6.8544921875,6.125,5.1357421875,4.498046875,5.576171875,5.00390625
301,5.5693359375,4.50390625,6.474609375,6.1181640625,4.705078125,4.50390625,5.0029296875,5.1318359375
302,5.6728515625,4.498046875,6.6474609375,6.083984375,4.8994140625,4.498046875,5.4013671875,4.9970703125
303,5.5966796875,4.50390625,6.71875,5.9228515625,4.7880859375,4.50390625,5.1201171875,5.005859375
304,5.7666015625,4.498046875,6.7265625,6.1845703125,4.88671875,4.498046875,5.359375,5.046875
305,5.482421875,4.50390625,6.4384765625,5.908203125,4.90234375,4.50390625,5.2265625,4.8427734375
306,5.7001953125,4.498046875,6.537109375,6.0244140625,5.00390625,4.498046875,5.296875,4.91015625
307,5.5712890625,4.50390625,6.6494140625,5.9990234375,4.73046875,4.50390625,5.298828125,4.994140625
308,5.6474609375,4.498046875,6.57421875,6.076171875,4.900390625,4.498046875,5.2734375,5.0908203125
309,5.501953125,4.50390625,6.4794921875,5.9130859375,4.7099609375,4.50390625,5.248046875,4.9765625
310,5.591796875,4.498046875,6.529296875,6.2431640625,4.9970703125,4.498046875,5.392578125,5.1728515625
311,5.6201171875,4.50390625,6.4814453125,6.060546875,4.62890625,4.50390625,5.2109375,4.8232421875
312,5.5341796875,4.498046875,6.53125,6.1337890625,5.0185546875,4.498046875,5.587890625,4.9521484375
313,5.5439453125,4.50390625,6.5654296875,6.02734375,4.7021484375,4.50390625,5.0478515625,4.95703125
314,5.5771484375,4.498046875,6.443359375,6.31640625,4.8017578125,4.498046875,5.4033203125,4.9580078125
315,5.5576171875,4.50390625,6.6337890625,5.88671875,4.724609375,4.50390625,5.3369140625,4.984375
316,5.5439453125,4.498046875,6.416015625,6.0966796875,4.7353515625,4.498046875,5.2705078125,4.9833984375
317,5.607421875,4.50390625,6.4853515625,6.146484375,4.861328125,4.50390625,5.2412109375,5.04296875
318,5.69921875,4.498046875,6.5419921875,5.955078125,5.0244140625,4.498046875,5.1796875,4.951171875
319,5.671875,4.50390625,6.314453125,6.0908203125,4.7041015625,4.50390625,5.453125,4.8828125
320,5.46875,4.498046875,6.51953125,6.1025390625,4.7392578125,4.498046875,5.234375,4.845703125
321,5.470703125,4.50390625,6.2822265625,5.8916015625,4.634765625,4.50390625,5.06640625,4.9453125
322,5.580078125,4.498046875,6.4609375,5.94140625,4.7724609375,4.498046875,5.447265625,4.943359375
323,5.6650390625,4.50390625,6.3623046875,5.9755859375,4.740234375,4.50390625,5.0927734375,4.9228515625
324,5.697265625,4.498046875,6.587890625,5.982421875,4.7705078125,4.498046875,5.306640625,4.998046875
325,5.5234375,4.50390625,6.4208984375,5.8984375,4.6005859375,4.50390625,5.150390625,4.830078125
326,5.5654296875,4.498046875,6.5634765625,6.0,4.6416015625,4.498046875,5.31640625,5.001953125
327,5.5302734375,4.50390625,6.466796875,5.90234375,4.697265625,4.50390625,5.3193359375,4.9365234375
328,5.53515625,4.498046875,6.486328125,5.931640625,4.8740234375,4.498046875,5.18359375,4.9375
329,5.484375,4.50390625,6.4970703125,5.89453125,4.6357421875,4.50390625,5.384765625,4.9462890625
330,5.6181640625,4.498046875,6.5927734375,6.0166015625,4.7451171875,4.498046875,5.3896484375,5.0224609375
331,5.4443359375,4.50390625,6.33203125,5.806640625,4.6904296875,4.50390625,5.2421875,4.8408203125
332,5.517578125,4.498046875,6.5224609375,6.12890625,4.740234375,4.498046875,5.267578125,4.919921875
333,5.541015625,4.50390625,6.5205078125,5.87890625,4.623046875,4.50390625,5.189453125,4.9091796875
334,5.6005859375,4.498046875,6.49609375,5.9287109375,4.83203125,4.498046875,5.1904296875,4.8798828125
335,5.5380859375,4.50390625,6.453125,5.94140625,4.587890625,4.50390625,5.4375,4.9091796875
336,5.54296875,4.498046875,6.4921875,5.908203125,4.75390625,4.498046875,5.14453125,5.005859375
337,5.4921875,4.50390625,6.4716796875,5.88671875,4.634765625,4.50390625,5.1513671875,4.84375
338,5.560546875,4.498046875,6.4169921875,5.9951171875,4.7392578125,4.498046875,5.12109375,4.9775390625
339,5.560546875,4.50390625,6.5537109375,5.986328125,4.6591796875,4.50390625,5.2607421875,5.0859375
340,5.6611328125,4.498046875,6.4970703125,6.0966796875,4.7958984375,4.498046875,5.443359375,5.0498046875
341,5.5283203125,4.50390625,6.4404296875,5.7451171875,4.6611328125,4.50390625,5.017578125,4.673828125
342,5.6044921875,4.498046875,6.4375,6.04296875,4.7197265625,4.498046875,5.2978515625,4.810546875
343,5.5927734375,4.50390625,6.3779296875,5.875,4.7021484375,4.50390625,5.021484375,4.7919921875
344,5.6875,4.498046875,6.521484375,6.0205078125,4.763671875,4.498046875,5.1123046875,4.87109375
345,5.5009765625,4.50390625,6.3681640625,5.9609375,4.681640625,4.50390625,5.1474609375,4.859375
346,5.6279296875,4.498046875,6.4345703125,5.845703125,4.701171875,4.498046875,5.1123046875,4.8876953125
347,5.5068359375,4.50390625,6.478515625,5.984375,4.6328125,4.50390625,5.1396484375,4.8115234375
348,5.609375,4.498046875,6.515625,5.9326171875,4.7314453125,4.498046875,5.1376953125,4.900390625
349,5.609375,4.50390625,6.40234375,5.859375,4.7060546875,4.50390625,5.1162109375,4.9892578125
350,5.5830078125,4.498046875,6.435546875,5.84765625,4.7216796875,4.498046875,5.0693359375,5.0048828125
351,5.4443359375,4.50390625,6.505859375,5.9287109375,4.7158203125,4.50390625,5.2333984375,4.8017578125
352,5.5,4.498046875,6.7060546875,5.8623046875,4.73046875,4.498046875,5.1904296875,4.9130859375
353,5.515625,4.50390625,6.4052734375,5.91796875,4.72265625,4.50390625,5.134765625,4.89453125
354,5.560546875,4.498046875,6.72265625,5.884765625,4.73828125,4.498046875,5.2333984375,4.93359375
355,5.5615234375,4.50390625,6.4873046875,5.876953125,4.669921875,4.50390625,5.0068359375,4.748046875
356,5.484375,4.498046875,6.552734375,5.8505859375,4.71875,4.498046875,5.1171875,4.908203125
357,5.576171875,4.50390625,6.5107421875,5.7734375,4.701171875,4.50390625,5.1337890625,4.9599609375
358,5.6640625,4.498046875,6.416015625,5.875,4.7685546875,4.498046875,5.0986328125,4.9228515625
359,5.525390625,4.50390625,6.7841796875,5.8466796875,4.6787109375,4.50390625,5.15234375,4.8330078125
360,5.5234375,4.498046875,6.548828125,6.1142578125,4.724609375,4.498046875,5.283203125,4.8544921875
361,5.5107421875,4.50390625,6.4228515625,5.828125,4.740234375,4.50390625,5.0205078125,4.9794921875
362,5.515625,4.498046875,6.3779296875,5.8623046875,4.75390625,4.498046875,5.10546875,4.9775390625
363,5.5419921875,4.50390625,6.662109375,5.861328125,4.728515625,4.50390625,4.9990234375,4.7744140625
364,5.6357421875,4.498046875,6.5400390625,5.80859375,4.6591796875,4.498046875,4.943359375,5.005859375
365,5.607421875,4.50390625,6.39453125,5.8720703125,4.716796875,4.50390625,5.166015625,4.7666015625
366,5.513671875,4.498046875,6.708984375,5.880859375,4.833984375,4.498046875,5.3037109375,5.1083984375
367,5.548828125,4.50390625,6.283203125,5.837890625,4.7314453125,4.50390625,4.935546875,4.7294921875
368,5.4580078125,4.498046875,6.2841796875,5.947265625,4.7958984375,4.498046875,5.203125,5.0302734375
369,5.5419921875,4.50390625,6.548828125,5.9140625,4.7744140625,4.50390625,4.947265625,4.796875
370,5.58203125,4.498046875,6.693359375,5.9296875,4.6474609375,4.498046875,5.32421875,5.07421875
371,5.4228515625,4.50390625,6.11328125,5.82421875,4.7177734375,4.50390625,4.947265625,4.6142578125
372,5.537109375,4.498046875,6.591796875,5.8232421875,4.767578125,4.498046875,5.078125,4.638671875
373,5.5009765625,4.50390625,6.28515625,6.0439453125,4.609375,4.50390625,5.2333984375,4.89453125
374,5.6611328125,4.498046875,6.8310546875,5.95703125,4.755859375,4.498046875,5.0185546875,4.72265625
375,5.48828125,4.50390625,6.2236328125,5.72265625,4.642578125,4.50390625,5.0146484375,4.6650390625
376,5.4794921875,4.498046875,6.8564453125,5.8369140625,4.60546875,4.498046875,5.1181640625,4.8330078125
377,5.509765625,4.50390625,6.5771484375,5.8720703125,4.6826171875,4.50390625,5.0,4.751953125
378,5.482421875,4.498046875,6.5986328125,5.919921875,4.7666015625,4.498046875,5.2275390625,4.671875
379,5.466796875,4.50390625,6.7919921875,5.8525390625,4.6806640625,4.50390625,4.9443359375,4.6689453125
380,5.4912109375,4.498046875,6.734375,5.7861328125,4.76953125,4.498046875,5.2099609375,4.81640625
381,5.5625,4.50390625,6.4990234375,5.771484375,4.5927734375,4.50390625,4.9365234375,4.7109375
382,5.501953125,4.498046875,6.4013671875,5.8623046875,4.7041015625,4.498046875,5.091796875,4.7646484375
383,5.560546875,4.50390625,6.9619140625,5.896484375,4.654296875,4.50390625,4.9716796875,4.7529296875
384,5.4912109375,4.498046875,6.33984375,5.8486328125,4.662109375,4.498046875,4.9189453125,4.8701171875
385,5.65625,4.50390625,7.0146484375,5.8349609375,4.654296875,4.50390625,5.1630859375,4.7109375
386,5.5078125,4.498046875,6.81640625,5.806640625,4.560546875,4.498046875,5.2041015625,4.744140625
387,5.541015625,4.50390625,6.4619140625,5.755859375,4.6982421875,4.50390625,4.8740234375,4.6982421875
388,5.560546875,4.498046875,6.65625,5.931640625,4.6806640625,4.498046875,4.9609375,4.7705078125
389,5.474609375,4.50390625,6.443359375,5.8798828125,4.5498046875,4.50390625,5.060546875,4.8671875
390,5.607421875,4.498046875,6.43359375,5.8037109375,4.736328125,4.498046875,4.876953125,4.7763671875
391,5.5302734375,4.50390625,6.6611328125,5.8583984375,4.6953125,4.50390625,4.9619140625,4.6845703125
392,5.5087890625,4.498046875,6.6279296875,5.708984375,4.6943359375,4.498046875,4.990234375,4.93359375
393,5.400390625,4.50390625,6.271484375,5.810546875,4.642578125,4.50390625,5.0205078125,4.7080078125
394,5.552734375,4.498046875,6.361328125,5.8916015625,4.744140625,4.498046875,5.2265625,4.7587890625
395,5.56640625,4.50390625,6.4267578125,5.759765625,4.6826171875,4.50390625,4.8046875,4.6982421875
396,5.478515625,4.498046875,6.271484375,5.685546875,4.654296875,4.498046875,5.1171875,4.7939453125
397,5.45703125,4.50390625,6.3994140625,5.8544921875,4.6689453125,4.50390625,4.798828125,4.8046875
398,5.5615234375,4.498046875,6.2158203125,5.880859375,4.767578125,4.498046875,4.931640625,4.8486328125
399,5.474609375,4.50390625,6.365234375,5.7080078125,4.8125,4.50390625,4.822265625,4.7783203125
400,5.5654296875,4.498046875,6.4189453125,5.8193359375,4.607421875,4.498046875,4.8251953125,4.7548828125
401,5.53515625,4.50390625,6.2314453125,5.7109375,4.66796875,4.50390625,5.021484375,4.7822265625
402,5.5146484375,4.498046875,6.4443359375,5.6982421875,4.7001953125,4.498046875,4.970703125,4.873046875
403,5.49609375,4.50390625,6.224609375,5.7138671875,4.63671875,4.50390625,4.8466796875,4.669921875
404,5.4951171875,4.498046875,6.4306640625,5.89453125,4.734375,4.498046875,4.9072265625,4.8681640625
405,5.43359375,4.50390625,6.2578125,5.74609375,4.68359375,4.50390625,5.0244140625,4.7666015625
406,5.44140625,4.498046875,6.318359375,5.82421875,4.66015625,4.498046875,4.943359375,4.822265625
407,5.44140625,4.50390625,6.3759765625,5.6669921875,4.6826171875,4.50390625,4.7978515625,4.794921875
408,5.482421875,4.498046875,6.2802734375,5.7958984375,4.6708984375,4.498046875,4.9423828125,4.7822265625
409,5.404296875,4.50390625,6.3701171875,5.82421875,4.6103515625,4.50390625,4.9208984375,4.6630859375
410,5.4619140625,4.498046875,6.26171875,5.6953125,4.779296875,4.498046875,4.962890625,4.71875
411,5.447265625,4.50390625,6.3916015625,5.748046875,4.67578125,4.50390625,4.8828125,4.71875
412,5.490234375,4.498046875,6.359375,5.751953125,4.6455078125,4.498046875,5.0498046875,4.794921875
413,5.4443359375,4.50390625,6.146484375,5.697265625,4.6025390625,4.50390625,4.93359375,4.744140625
414,5.529296875,4.498046875,6.4267578125,5.791015625,4.6630859375,4.498046875,4.880859375,4.7509765625
415,5.5390625,4.50390625,6.119140625,5.6220703125,4.5791015625,4.50390625,5.10546875,4.58203125
416,5.4912109375,4.498046875,6.3515625,5.7138671875,4.763671875,4.498046875,5.021484375,4.69921875
417,5.390625,4.50390625,6.30859375,5.7529296875,4.6552734375,4.50390625,4.8291015625,4.7626953125
418,5.4482421875,4.498046875,6.5859375,5.7236328125,4.7578125,4.498046875,5.0400390625,4.7705078125
419,5.4228515625,4.50390625,6.181640625,5.7021484375,4.677734375,4.50390625,4.8642578125,4.66015625
420,5.51171875,4.498046875,6.4140625,5.7294921875,4.69921875,4.498046875,5.138671875,4.765625
421,5.4794921875,4.50390625,6.55078125,5.7216796875,4.701171875,4.50390625,4.75390625,4.7490234375
422,5.517578125,4.498046875,6.37109375,5.8671875,4.6328125,4.498046875,4.931640625,4.6171875
423,5.4736328125,4.50390625,6.3037109375,5.6533203125,4.6201171875,4.50390625,4.8544921875,4.744140625
424,5.6005859375,4.498046875,6.4248046875,5.5859375,4.6630859375,4.498046875,4.9677734375,4.8212890625
425,5.5419921875,4.50390625,6.1689453125,5.6953125,4.6708984375,4.50390625,4.84375,4.76953125
426,5.513671875,4.498046875,6.421875,5.7158203125,4.615234375,4.498046875,4.880859375,4.794921875
427,5.474609375,4.50390625,6.16796875,5.6416015625,4.6318359375,4.50390625,4.8447265625,4.7587890625
428,5.4990234375,4.498046875,6.3173828125,5.751953125,4.7734375,4.498046875,4.880859375,4.7216796875
429,5.546875,4.50390625,6.3515625,5.7294921875,4.6640625,4.50390625,4.8359375,4.71875
430,5.537109375,4.498046875,6.5400390625,5.693359375,4.63671875,4.498046875,4.9755859375,4.8115234375
431,5.47265625,4.50390625,6.1845703125,5.7353515625,4.6123046875,4.50390625,4.8515625,4.669921875
432,5.5205078125,4.498046875,6.271484375,5.5859375,4.7412109375,4.498046875,4.9169921875,4.8134765625
433,5.41796875,4.50390625,6.375,5.78515625,4.6044921875,4.50390625,4.9521484375,4.87109375
434,5.41796875,4.498046875,6.337890625,5.75,4.7470703125,4.498046875,4.8974609375,4.759765625
435,5.4716796875,4.50390625,6.1416015625,5.7353515625,4.732421875,4.50390625,5.00390625,4.85546875
436,5.5947265625,4.498046875,6.255859375,5.646484375,4.6923828125,4.498046875,4.8291015625,4.7802734375
437,5.5439453125,4.50390625,6.326171875,5.8359375,4.6103515625,4.50390625,4.982421875,4.685546875
438,5.552734375,4.498046875,6.380859375,5.6767578125,4.6611328125,4.498046875,5.0283203125,4.8095703125
439,5.5224609375,4.50390625,6.123046875,5.6640625,4.595703125,4.50390625,4.904296875,4.71875
440,5.521484375,4.498046875,6.267578125,5.609375,4.6884765625,4.498046875,4.859375,4.869140625
441,5.5009765625,4.50390625,6.2138671875,5.5439453125,4.6455078125,4.50390625,4.978515625,4.70703125
442,5.462890625,4.498046875,6.2216796875,5.66015625,4.7109375,4.498046875,4.9326171875,4.66796875
443,5.45703125,4.50390625,6.251953125,5.69140625,4.630859375,4.50390625,4.7470703125,4.80859375
444,5.48046875,4.498046875,6.47265625,5.7509765625,4.7177734375,4.498046875,4.9091796875,4.646484375
445,5.51953125,4.50390625,6.181640625,5.6455078125,4.6298828125,4.50390625,4.83984375,4.66796875
446,5.5244140625,4.498046875,6.3154296875,5.6201171875,4.654296875,4.498046875,4.91796875,4.759765625
447,5.591796875,4.50390625,6.3076171875,5.703125,4.6123046875,4.50390625,4.73828125,4.76171875
448,5.5068359375,4.498046875,6.3447265625,5.61328125,4.5908203125,4.498046875,4.8427734375,4.8115234375
449,5.53125,4.50390625,6.4599609375,5.798828125,4.7294921875,4.50390625,4.9560546875,4.7939453125
450,5.5029296875,4.498046875,6.5068359375,5.6240234375,4.66015625,4.498046875,5.046875,4.7978515625
451,5.4267578125,4.50390625,6.0107421875,5.671875,4.7861328125,4.50390625,4.8076171875,4.8662109375
452,5.4873046875,4.498046875,6.3642578125,5.6064453125,4.7275390625,4.498046875,4.875,4.767578125
453,5.5302734375,4.50390625,6.1201171875,5.7490234375,4.6435546875,4.50390625,4.712890625,4.6064453125
454,5.45703125,4.498046875,6.4404296875,5.7119140625,4.6337890625,4.498046875,4.9248046875,4.6591796875
455,5.5576171875,4.50390625,5.994140625,5.623046875,4.6875,4.50390625,4.8837890625,4.6923828125
456,5.5087890625,4.498046875,6.123046875,5.65234375,4.658203125,4.498046875,4.8681640625,4.8193359375
457,5.3759765625,4.50390625,6.1767578125,5.6455078125,4.5947265625,4.50390625,4.7802734375,4.6103515625
458,5.5068359375,4.498046875,6.046875,5.6103515625,4.646484375,4.498046875,4.8740234375,4.7529296875
459,5.478515625,4.50390625,6.427734375,5.708984375,4.6240234375,4.50390625,4.84765625,4.7158203125
460,5.4697265625,4.498046875,6.2685546875,5.5224609375,4.779296875,4.498046875,4.8544921875,4.716796875
461,5.53515625,4.50390625,6.0478515625,5.697265625,4.6669921875,4.50390625,4.73046875,4.630859375
462,5.529296875,4.498046875,6.1474609375,5.7138671875,4.6748046875,4.498046875,4.8837890625,4.6640625
463,5.466796875,4.50390625,6.3876953125,5.6328125,4.7138671875,4.50390625,4.6884765625,4.669921875
464,5.525390625,4.498046875,6.3291015625,5.5390625,4.634765625,4.498046875,4.8349609375,4.7119140625
465,5.541015625,4.50390625,6.0263671875,5.6005859375,4.591796875,4.50390625,4.8046875,4.6259765625
466,5.470703125,4.498046875,6.2890625,5.6513671875,4.708984375,4.498046875,4.8603515625,4.724609375
467,5.4453125,4.50390625,6.21875,5.646484375,4.69140625,4.50390625,4.8271484375,4.6396484375
468,5.416015625,4.498046875,6.3701171875,5.6181640625,4.7060546875,4.498046875,4.796875,4.65625
469,5.5107421875,4.50390625,6.0849609375,5.6474609375,4.7255859375,4.50390625,4.78515625,4.640625
470,5.470703125,4.498046875,6.5478515625,5.689453125,4.7763671875,4.498046875,4.970703125,4.828125
471,5.380859375,4.50390625,6.0087890625,5.6875,4.619140625,4.50390625,4.6650390625,4.7041015625
472,5.49609375,4.498046875,6.400390625,5.5595703125,4.6640625,4.498046875,4.9873046875,4.6572265625
473,5.421875,4.50390625,6.4931640625,5.642578125,4.7041015625,4.50390625,4.72265625,4.640625
474,5.50390625,4.498046875,6.4111328125,5.6220703125,4.6875,4.498046875,4.734375,4.689453125
475,5.4453125,4.50390625,6.4013671875,5.6640625,4.638671875,4.50390625,4.8623046875,4.671875
476,5.5556640625,4.498046875,6.3310546875,5.6865234375,4.7138671875,4.498046875,4.7841796875,4.765625
477,5.4638671875,4.50390625,6.337890625,5.57421875,4.673828125,4.50390625,4.7724609375,4.669921875
478,5.494140625,4.498046875,6.271484375,5.546875,4.671875,4.498046875,4.7734375,4.724609375
479,5.4677734375,4.50390625,6.48828125,5.669921875,4.6865234375,4.50390625,4.7119140625,4.79296875
480,5.5615234375,4.498046875,6.486328125,5.625,4.7216796875,4.498046875,4.9169921875,4.5751953125
481,5.521484375,4.50390625,6.0888671875,5.65625,4.5869140625,4.50390625,4.720703125,4.5966796875
482,5.5537109375,4.498046875,6.1689453125,5.6103515625,4.724609375,4.498046875,4.884765625,4.7822265625
483,5.494140625,4.50390625,6.3955078125,5.7373046875,4.6142578125,4.50390625,4.787109375,4.69140625
484,5.466796875,4.498046875,6.19921875,5.6435546875,4.6943359375,4.498046875,4.931640625,4.8037109375
485,5.5,4.50390625,6.2880859375,5.7021484375,4.625,4.50390625,4.81640625,4.7216796875
486,5.51171875,4.498046875,6.234375,5.6181640625,4.61328125,4.498046875,4.787109375,4.6552734375
487,5.54296875,4.50390625,6.0703125,5.662109375,4.6943359375,4.50390625,4.830078125,4.697265625
488,5.5400390625,4.498046875,6.2646484375,5.548828125,4.8125,4.498046875,4.9951171875,4.5849609375
489,5.5107421875,4.50390625,6.087890625,5.7265625,4.6455078125,4.50390625,4.7763671875,4.6298828125
490,5.5908203125,4.498046875,6.40234375,5.55078125,4.7490234375,4.498046875,5.0205078125,4.904296875
491,5.50390625,4.50390625,6.181640625,5.5537109375,4.677734375,4.50390625,4.751953125,4.669921875
492,5.4150390625,4.498046875,6.4404296875,5.5400390625,4.65234375,4.498046875,4.76171875,4.6884765625
493,5.408203125,4.50390625,6.048828125,5.6669921875,4.6474609375,4.50390625,4.880859375,4.7119140625
494,5.4775390625,4.498046875,6.1796875,5.5654296875,4.7548828125,4.498046875,4.8388671875,4.734375
495,5.44921875,4.50390625,6.35546875,5.7255859375,4.61328125,4.50390625,4.7392578125,4.6689453125
496,5.5234375,4.498046875,6.2841796875,5.6376953125,4.63671875,4.498046875,4.7890625,4.6982421875
497,5.55078125,4.50390625,6.078125,5.650390625,4.7197265625,4.50390625,4.78515625,4.7041015625
498,5.5283203125,4.498046875,6.2314453125,5.4541015625,4.658203125,4.498046875,4.8291015625,4.703125
499,5.5048828125,4.50390625,6.236328125,5.6982421875,4.634765625,4.50390625,4.94921875,4.658203125
500,5.482421875,4.498046875,6.419921875,5.6953125,4.626953125,4.498046875,5.0283203125,4.6767578125
501,5.5380859375,4.50390625,5.8984375,5.576171875,4.666015625,4.50390625,4.73046875,4.724609375
502,5.462890625,4.498046875,6.05859375,5.638671875,4.6552734375,4.498046875,4.9453125,4.78125
503,5.4375,4.50390625,6.3515625,5.57421875,4.638671875,4.50390625,4.9306640625,4.5869140625
504,5.5078125,4.498046875,6.25,5.626953125,4.8486328125,4.498046875,4.880859375,4.791015625
505,5.4814453125,4.50390625,6.1826171875,5.6328125,4.6640625,4.50390625,4.80078125,4.666015625
506,5.4697265625,4.498046875,6.1357421875,5.50390625,4.6689453125,4.498046875,4.91015625,4.69140625
507,5.52734375,4.50390625,6.12109375,5.5869140625,4.625,4.50390625,4.814453125,4.646484375
508,5.580078125,4.498046875,6.1484375,5.642578125,4.7763671875,4.498046875,4.990234375,4.80859375
509,5.4970703125,4.50390625,6.0537109375,5.6435546875,4.6591796875,4.50390625,4.7705078125,4.6845703125
510,5.44921875,4.498046875,6.1767578125,5.60546875,4.5830078125,4.498046875,4.83203125,4.884765625
511,5.4873046875,4.50390625,6.1904296875,5.484375,4.689453125,4.50390625,4.861328125,4.744140625
512,5.482421875,4.498046875,6.2763671875,5.5947265625,4.6103515625,4.498046875,4.958984375,4.658203125
513,5.4140625,4.50390625,5.98828125,5.6279296875,4.6259765625,4.50390625,4.7080078125,4.671875
514,5.546875,4.498046875,5.9150390625,5.595703125,4.58203125,4.498046875,4.7587890625,4.603515625
515,5.4228515625,4.50390625,6.431640625,5.6171875,4.6591796875,4.50390625,4.8427734375,4.607421875
516,5.45703125,4.498046875,6.314453125,5.7021484375,4.6572265625,4.498046875,4.876953125,4.783203125
517,5.3798828125,4.50390625,5.94921875,5.5947265625,4.5400390625,4.50390625,4.8876953125,4.7158203125
518,5.5087890625,4.498046875,6.3271484375,5.650390625,4.658203125,4.498046875,5.033203125,4.693359375
519,5.41796875,4.50390625,5.8349609375,5.603515625,4.5859375,4.50390625,4.759765625,4.62109375
520,5.46875,4.498046875,6.232421875,5.5830078125,4.7119140625,4.498046875,4.953125,4.8447265625
