,ansatz_0a_su2_3f,ansatz_0b_su2_3f,ansatz_0c_su2_3f,ansatz_0d_su2_3f,ansatz_1a_su2_3f,ansatz_1b_su2_3f,ansatz_1c_su2_3f,ansatz_1d_su2_3f
31,6.6357421875,4.498046875,7.2177734375,6.5927734375,5.7197265625,4.498046875,6.361328125,5.625
32,6.6865234375,4.498046875,7.220703125,6.609375,5.6552734375,4.498046875,6.3046875,5.6650390625
33,6.73046875,4.498046875,7.208984375,6.5322265625,5.791015625,4.498046875,6.3564453125,5.6396484375
34,6.62890625,4.498046875,7.236328125,6.763671875,6.05078125,4.498046875,6.291015625,5.873046875
35,6.630859375,4.498046875,7.177734375,6.8056640625,5.564453125,4.498046875,6.2666015625,5.552734375
36,6.595703125,4.498046875,7.234375,6.9111328125,6.0849609375,4.498046875,6.3125,5.4755859375
37,6.5947265625,4.498046875,7.3115234375,6.576171875,5.4658203125,4.498046875,6.3701171875,5.47265625
38,6.6220703125,4.498046875,7.1298828125,6.7919921875,5.6591796875,4.498046875,6.404296875,5.689453125
39,6.57421875,4.498046875,7.19140625,6.5341796875,5.7021484375,4.498046875,6.341796875,5.5166015625
40,6.6162109375,4.498046875,7.072265625,6.958984375,5.7255859375,4.498046875,6.125,5.5234375
41,6.4921875,4.498046875,7.1171875,6.5576171875,5.4619140625,4.498046875,6.24609375,5.44921875
42,6.568359375,4.498046875,7.130859375,6.724609375,5.7060546875,4.498046875,6.3310546875,5.193359375
43,6.8994140625,4.498046875,7.2421875,6.4814453125,5.4560546875,4.498046875,6.1796875,5.578125
44,6.544921875,4.498046875,7.185546875,6.359375,5.8154296875,4.498046875,6.216796875,5.4599609375
45,6.84375,4.498046875,7.24609375,6.38671875,5.5537109375,4.498046875,6.169921875,5.357421875
46,6.4912109375,4.498046875,6.939453125,6.4814453125,5.7236328125,4.498046875,6.330078125,5.40234375
47,6.5224609375,4.498046875,6.7890625,6.3779296875,5.62109375,4.498046875,6.12109375,5.2177734375
48,6.5693359375,4.498046875,7.041015625,6.419921875,5.8427734375,4.498046875,6.087890625,5.330078125
49,6.5498046875,4.498046875,6.826171875,6.3271484375,5.36328125,4.498046875,6.232421875,6.0986328125
50,6.4306640625,4.498046875,6.8544921875,6.31640625,5.4619140625,4.498046875,6.1767578125,5.2509765625
51,6.419921875,4.498046875,6.8525390625,6.3662109375,5.4150390625,4.498046875,6.4775390625,5.4716796875
52,6.4375,4.498046875,6.8515625,6.2861328125,5.6865234375,4.498046875,6.26171875,5.3466796875
53,6.404296875,4.498046875,6.9794921875,6.4892578125,5.3720703125,4.498046875,6.2685546875,5.623046875
54,6.419921875,4.498046875,6.76171875,6.37109375,5.7119140625,4.498046875,6.1123046875,5.3232421875
55,6.4189453125,4.498046875,6.89453125,6.185546875,5.5947265625,4.498046875,6.0654296875,5.67578125
56,6.353515625,4.498046875,6.736328125,6.1689453125,5.484375,4.498046875,6.0732421875,5.1044921875
57,6.4130859375,4.498046875,6.8828125,6.13671875,5.3359375,4.498046875,6.44921875,5.6650390625
58,6.54296875,4.498046875,6.8115234375,6.033203125,5.2109375,4.498046875,6.0966796875,5.4638671875
59,6.396484375,4.498046875,6.7724609375,6.107421875,5.1796875,4.498046875,6.0673828125,5.33984375
60,6.435546875,4.498046875,6.75390625,6.0908203125,5.2421875,4.498046875,6.1318359375,5.23046875
61,6.41015625,4.498046875,6.7705078125,6.0546875,5.1748046875,4.498046875,5.8984375,5.2568359375
62,6.2373046875,4.498046875,6.8271484375,5.994140625,5.3427734375,4.498046875,5.8623046875,5.1708984375
63,6.2421875,4.498046875,6.91015625,5.9609375,5.2373046875,4.498046875,6.1708984375,5.2119140625
64,6.298828125,4.498046875,6.8056640625,6.0419921875,5.4091796875,4.498046875,5.9072265625,5.09765625
65,6.25390625,4.498046875,6.9423828125,6.2900390625,5.169921875,4.498046875,6.033203125,4.9951171875
66,6.38671875,4.498046875,6.6669921875,5.9697265625,5.1767578125,4.498046875,5.943359375,5.2041015625
67,6.240234375,4.498046875,7.03125,6.009765625,5.2099609375,4.498046875,6.361328125,5.078125
68,6.099609375,4.498046875,6.7080078125,6.087890625,5.091796875,4.498046875,6.1162109375,4.9365234375
69,6.2001953125,4.498046875,6.9443359375,5.7041015625,5.1005859375,4.498046875,5.9775390625,5.0146484375
70,6.1171875,4.498046875,6.6396484375,5.67578125,5.224609375,4.498046875,5.8046875,5.068359375
71,6.1826171875,4.498046875,6.8662109375,5.6767578125,5.2265625,4.498046875,6.1474609375,4.93359375
72,6.1416015625,4.498046875,6.6181640625,5.611328125,5.138671875,4.498046875,5.818359375,4.978515625
73,6.0634765625,4.498046875,6.6181640625,5.568359375,5.1064453125,4.498046875,5.9384765625,4.9892578125
74,6.00390625,4.498046875,6.537109375,5.7431640625,5.125,4.498046875,5.814453125,5.1279296875
75,6.2255859375,4.498046875,6.658203125,5.6455078125,5.0078125,4.498046875,5.70703125,5.052734375
76,6.0390625,4.498046875,6.630859375,5.5517578125,5.0615234375,4.498046875,5.86328125,4.994140625
77,6.041015625,4.498046875,6.994140625,5.5712890625,5.0224609375,4.498046875,6.1279296875,5.041015625
78,6.052734375,4.498046875,6.576171875,5.591796875,5.1650390625,4.498046875,5.9541015625,4.845703125
79,6.017578125,4.498046875,6.7548828125,5.615234375,5.1611328125,4.498046875,6.1220703125,5.0419921875
80,6.0048828125,4.498046875,6.5966796875,5.5400390625,4.87109375,4.498046875,5.724609375,4.98828125
81,5.95703125,4.498046875,6.7490234375,5.71484375,4.98046875,4.498046875,5.8583984375,5.017578125
82,5.951171875,4.498046875,6.7802734375,5.68359375,5.1923828125,4.498046875,5.7451171875,5.017578125
83,5.982421875,4.498046875,6.5458984375,5.6328125,4.9501953125,4.498046875,5.814453125,4.95703125
84,5.96484375,4.498046875,6.671875,5.4755859375,4.8642578125,4.498046875,5.8056640625,4.9921875
85,5.9130859375,4.498046875,6.65625,5.5478515625,4.9169921875,4.498046875,5.7744140625,4.951171875
86,5.861328125,4.498046875,6.5615234375,5.5654296875,5.009765625,4.498046875,5.66796875,4.9404296875
87,6.0712890625,4.498046875,6.587890625,5.427734375,4.88671875,4.498046875,5.8388671875,4.8974609375
88,5.90625,4.498046875,6.5068359375,5.505859375,5.0048828125,4.498046875,5.7314453125,5.00390625
89,5.9775390625,4.498046875,6.4619140625,5.498046875,4.8056640625,4.498046875,5.974609375,4.91015625
90,5.8330078125,4.498046875,6.5419921875,5.3271484375,4.978515625,4.498046875,5.64453125,4.869140625
91,5.88671875,4.498046875,6.7431640625,5.3232421875,4.83984375,4.498046875,5.6787109375,4.966796875
92,5.935546875,4.498046875,6.525390625,5.396484375,4.8193359375,4.498046875,5.7158203125,4.849609375
93,6.0302734375,4.498046875,6.66015625,5.4462890625,4.8212890625,4.498046875,5.65234375,4.884765625
94,5.9580078125,4.498046875,6.4482421875,5.41796875,4.9111328125,4.498046875,5.66015625,4.8974609375
95,5.8759765625,4.498046875,6.7685546875,5.3251953125,4.8671875,4.498046875,5.78125,4.8330078125
96,5.869140625,4.498046875,6.521484375,5.5224609375,4.94140625,4.498046875,5.6611328125,4.826171875
97,5.89453125,4.498046875,6.6123046875,5.494140625,4.8525390625,4.498046875,5.9580078125,4.8544921875
98,5.93359375,4.498046875,6.5771484375,5.341796875,5.03515625,4.498046875,5.9423828125,4.7587890625
99,5.720703125,4.498046875,6.4228515625,5.38671875,4.828125,4.498046875,5.69921875,4.7958984375
100,5.8046875,4.498046875,6.4228515625,5.2529296875,4.8583984375,4.498046875,5.7109375,4.7666015625
101,5.796875,4.498046875,6.7158203125,5.287109375,4.8818359375,4.498046875,6.328125,4.8203125
102,5.86328125,4.498046875,6.51953125,5.306640625,4.8232421875,4.498046875,5.7578125,4.7734375
103,5.8291015625,4.498046875,6.6787109375,5.23046875,4.8017578125,4.498046875,5.9287109375,4.7333984375
104,6.0693359375,4.498046875,6.607421875,5.4130859375,4.7626953125,4.498046875,5.7099609375,4.759765625
105,5.7470703125,4.498046875,6.5185546875,5.36328125,4.7314453125,4.498046875,5.822265625,4.7607421875
106,5.90234375,4.498046875,6.4580078125,5.533203125,4.830078125,4.498046875,5.7373046875,4.802734375
107,5.7275390625,4.498046875,6.3720703125,5.2998046875,4.7666015625,4.498046875,5.875,4.798828125
108,5.736328125,4.498046875,6.5849609375,5.2158203125,4.75,4.498046875,5.7587890625,4.7939453125
109,5.7802734375,4.498046875,6.5693359375,5.2236328125,4.7666015625,4.498046875,5.767578125,4.75
110,5.7421875,4.498046875,6.4375,5.2158203125,4.7919921875,4.498046875,5.7294921875,4.76953125
111,5.7548828125,4.498046875,6.7431640625,5.1953125,4.7958984375,4.498046875,5.7421875,4.7099609375
112,5.759765625,4.498046875,6.4765625,5.2041015625,4.736328125,4.498046875,5.6767578125,4.7958984375
113,5.767578125,4.498046875,6.4697265625,5.2431640625,4.728515625,4.498046875,5.671875,4.73828125
114,5.775390625,4.498046875,6.4609375,5.1767578125,4.77734375,4.498046875,5.90625,4.6953125
115,5.7783203125,4.498046875,6.642578125,5.1708984375,4.7626953125,4.498046875,5.7861328125,4.7431640625
116,5.751953125,4.498046875,6.49609375,5.1826171875,4.7763671875,4.498046875,5.81640625,4.7119140625
117,5.7822265625,4.498046875,6.4765625,5.1357421875,4.759765625,4.498046875,5.7138671875,4.7578125
118,5.7919921875,4.498046875,6.4658203125,5.1962890625,4.7587890625,4.498046875,5.6201171875,4.72265625
119,5.6982421875,4.498046875,6.666015625,5.0927734375,4.74609375,4.498046875,5.6611328125,4.833984375
120,5.7470703125,4.498046875,6.4189453125,5.046875,4.791015625,4.498046875,5.7236328125,4.7666015625
121,5.6708984375,4.498046875,6.462890625,5.146484375,4.8388671875,4.498046875,5.6171875,4.7275390625
122,5.7373046875,4.498046875,6.4296875,5.0390625,4.796875,4.498046875,5.708984375,4.708984375
123,5.7021484375,4.498046875,6.541015625,5.142578125,4.7626953125,4.498046875,5.59765625,4.71484375
124,5.6484375,4.498046875,6.552734375,5.083984375,4.7431640625,4.498046875,5.736328125,4.70703125
125,5.6826171875,4.498046875,6.458984375,5.087890625,4.7490234375,4.498046875,5.58984375,4.873046875
126,5.6552734375,4.498046875,6.3359375,5.103515625,4.720703125,4.498046875,5.6435546875,4.7294921875
127,5.6298828125,4.498046875,6.431640625,5.0849609375,4.75,4.498046875,5.5771484375,4.6591796875
128,5.6328125,4.498046875,6.4033203125,5.05859375,4.7578125,4.498046875,5.5048828125,4.6611328125
129,5.62109375,4.498046875,6.6982421875,5.1884765625,4.751953125,4.498046875,5.5185546875,4.681640625
130,5.57421875,4.498046875,6.380859375,5.1328125,4.8056640625,4.498046875,5.6435546875,4.6865234375
131,5.5576171875,4.498046875,6.5107421875,5.0869140625,4.7216796875,4.498046875,5.4951171875,4.70703125
132,5.5498046875,4.498046875,6.419921875,5.0615234375,4.7509765625,4.498046875,5.55078125,4.7470703125
133,5.53125,4.498046875,6.6103515625,5.076171875,4.76953125,4.498046875,5.505859375,4.6748046875
134,5.5625,4.498046875,6.4189453125,5.123046875,4.7509765625,4.498046875,5.6396484375,4.685546875
135,5.55078125,4.498046875,6.5322265625,5.1005859375,4.7451171875,4.498046875,5.54296875,4.6884765625
136,5.5341796875,4.498046875,6.357421875,5.046875,4.755859375,4.498046875,5.591796875,4.69921875
137,5.6142578125,4.498046875,6.3408203125,5.1455078125,4.7587890625,4.498046875,5.5244140625,4.6962890625
138,5.54296875,4.498046875,6.296875,5.068359375,4.755859375,4.498046875,5.5830078125,4.6845703125
139,5.576171875,4.498046875,6.2939453125,5.1748046875,4.736328125,4.498046875,5.583984375,4.728515625
140,5.5654296875,4.498046875,6.33203125,5.099609375,4.7431640625,4.498046875,5.431640625,4.7265625
141,5.5634765625,4.498046875,6.29296875,5.078125,4.7333984375,4.498046875,5.4287109375,4.7060546875
142,5.525390625,4.498046875,6.408203125,5.087890625,4.7958984375,4.498046875,5.3603515625,4.697265625
143,5.5859375,4.498046875,6.357421875,5.0537109375,4.734375,4.498046875,5.4287109375,4.6865234375
144,5.548828125,4.498046875,6.31640625,5.1015625,4.7373046875,4.498046875,5.3544921875,4.7509765625
145,5.6083984375,,6.3271484375,5.0869140625,4.71875,,5.3779296875,4.712890625
146,5.51171875,,6.2890625,5.1064453125,4.7275390625,,5.5791015625,4.7587890625
147,5.54296875,,6.341796875,5.0693359375,4.740234375,,5.37109375,4.75390625
148,5.525390625,,6.3740234375,5.0595703125,4.7265625,,5.4873046875,4.7119140625
149,5.5751953125,,6.3330078125,5.0576171875,4.767578125,,5.4619140625,4.6806640625
150,5.513671875,,6.431640625,5.078125,4.7724609375,,5.6689453125,4.7099609375
151,5.6220703125,,6.3095703125,5.06640625,4.7861328125,,5.3984375,4.6552734375
152,5.5078125,,6.2998046875,5.05859375,4.7197265625,,5.4873046875,4.7490234375
153,5.5849609375,,6.3330078125,5.0458984375,4.7080078125,,5.44921875,4.697265625
154,5.5166015625,,6.4443359375,5.060546875,4.7314453125,,5.2509765625,4.685546875
155,5.5625,,6.2666015625,5.09375,4.826171875,,5.3583984375,4.705078125
156,5.5078125,,6.4111328125,5.0419921875,4.7197265625,,5.2509765625,4.650390625
157,5.54296875,,6.3212890625,5.0595703125,4.775390625,,5.236328125,4.6708984375
158,5.5224609375,,6.2861328125,5.037109375,4.7294921875,,5.1806640625,4.6591796875
159,5.583984375,,6.23828125,5.0615234375,4.7255859375,,5.234375,4.67578125
160,5.5478515625,,6.373046875,5.060546875,4.705078125,,5.1435546875,4.65625
161,5.541015625,,6.3046875,5.0673828125,4.712890625,,5.158203125,4.6728515625
162,5.5556640625,,6.31640625,5.03515625,4.7138671875,,5.068359375,4.6865234375
163,5.5419921875,,6.36328125,5.060546875,4.7568359375,,5.05859375,4.6708984375
164,5.537109375,,6.236328125,5.029296875,4.7158203125,,5.171875,4.6875
165,5.5029296875,,6.2998046875,5.0537109375,4.7607421875,,5.0693359375,4.6669921875
166,5.525390625,,6.33203125,5.033203125,4.7197265625,,5.201171875,4.6669921875
167,5.4921875,,6.33984375,5.0478515625,4.724609375,,5.07421875,4.673828125
168,5.509765625,,6.2412109375,5.048828125,4.7392578125,,5.1103515625,4.666015625
169,5.5146484375,,6.3671875,5.0537109375,4.7109375,,5.083984375,4.658203125
170,5.5146484375,,6.271484375,5.041015625,4.728515625,,5.130859375,4.6904296875
171,5.529296875,,6.296875,5.0673828125,4.7138671875,,5.1435546875,4.65625
172,5.529296875,,6.251953125,5.0400390625,4.708984375,,5.1396484375,4.6640625
173,5.4990234375,,6.2724609375,5.0830078125,4.7099609375,,5.109375,4.6630859375
174,5.525390625,,6.40234375,5.04296875,4.7216796875,,5.0517578125,4.6904296875
175,5.5166015625,,6.3037109375,5.0703125,4.7021484375,,5.0634765625,4.6787109375
176,5.537109375,,6.2314453125,5.0380859375,4.734375,,5.17578125,4.6708984375
177,5.5078125,,6.2822265625,5.0615234375,4.7138671875,,5.072265625,4.6630859375
178,5.51953125,,6.3974609375,5.0458984375,4.7216796875,,5.228515625,4.6533203125
179,5.517578125,,6.2734375,5.08203125,4.7060546875,,5.162109375,4.654296875
180,5.5302734375,,6.2548828125,5.033203125,4.7685546875,,5.1953125,4.6572265625
181,5.5615234375,,6.3037109375,5.0517578125,4.703125,,5.0087890625,4.6650390625
182,5.494140625,,6.2734375,5.033203125,4.7216796875,,5.0986328125,4.67578125
183,5.515625,,6.2451171875,5.0263671875,4.7138671875,,5.0283203125,4.6630859375
184,5.498046875,,6.3818359375,5.0419921875,4.7490234375,,5.05859375,4.6708984375
185,5.525390625,,6.3349609375,5.0166015625,4.6865234375,,5.060546875,4.6552734375
186,5.5078125,,6.3388671875,5.0322265625,4.68359375,,5.12109375,4.666015625
187,5.5185546875,,6.306640625,5.017578125,4.7109375,,5.0732421875,4.6787109375
188,5.4951171875,,6.3046875,5.03515625,4.693359375,,5.1337890625,4.66796875
189,5.50390625,,6.2705078125,5.0341796875,4.7216796875,,5.017578125,4.66015625
190,5.5,,6.2392578125,5.021484375,4.689453125,,5.013671875,4.66015625
191,5.490234375,,6.2626953125,5.0283203125,4.72265625,,5.046875,4.654296875
192,5.4833984375,,6.228515625,5.0283203125,4.7255859375,,5.125,4.654296875
193,5.482421875,,6.234375,5.025390625,4.6962890625,,5.0048828125,4.6494140625
194,5.4814453125,,6.365234375,5.0361328125,4.6982421875,,5.119140625,4.6513671875
195,5.4755859375,,6.23828125,5.0263671875,4.705078125,,5.0673828125,4.6748046875
196,5.4853515625,,6.2841796875,5.033203125,4.6884765625,,5.09765625,4.65625
197,5.4873046875,,6.2314453125,5.0341796875,4.7177734375,,4.9931640625,4.6513671875
198,5.4931640625,,6.2646484375,5.0380859375,4.6982421875,,5.0478515625,4.65234375
199,5.4833984375,,6.330078125,5.041015625,4.7177734375,,5.0556640625,4.6455078125
200,5.4931640625,,6.2421875,5.0302734375,4.6982421875,,4.9716796875,4.646484375
201,5.4765625,,6.294921875,5.0361328125,4.7275390625,,4.9580078125,4.6455078125
202,5.498046875,,6.2109375,5.021484375,4.716796875,,5.0751953125,4.64453125
203,5.498046875,,6.306640625,5.025390625,4.71484375,,4.953125,4.658203125
204,5.4951171875,,6.181640625,5.0224609375,4.6923828125,,5.07421875,4.6474609375
205,5.478515625,,6.1787109375,5.03125,4.724609375,,4.9326171875,4.65234375
206,5.4951171875,,6.203125,5.015625,4.7158203125,,5.09375,4.6474609375
207,5.490234375,,6.15234375,5.02734375,4.6875,,4.947265625,4.65625
208,5.4794921875,,6.2294921875,5.02734375,4.7001953125,,5.033203125,4.6494140625
209,5.494140625,,6.19921875,5.033203125,4.6875,,4.888671875,4.6533203125
210,5.49609375,,6.126953125,5.03125,4.7041015625,,5.0185546875,4.6435546875
211,5.46484375,,6.1455078125,5.01953125,4.69140625,,4.9375,4.646484375
212,5.4814453125,,6.2197265625,5.03125,4.69140625,,4.986328125,4.6513671875
213,5.466796875,,6.21875,5.01953125,4.6953125,,4.927734375,4.6513671875
214,5.486328125,,6.1328125,5.0263671875,4.7119140625,,5.0498046875,4.6513671875
215,5.4755859375,,6.18359375,5.0185546875,4.6884765625,,5.0087890625,4.650390625
216,5.4794921875,,6.255859375,5.025390625,4.6787109375,,4.98828125,4.6591796875
217,5.47265625,,6.0986328125,5.0166015625,4.6962890625,,4.90234375,4.64453125
218,5.4755859375,,6.3017578125,5.0224609375,4.6875,,4.96875,4.6591796875
219,5.4716796875,,6.1474609375,5.0205078125,4.6904296875,,4.939453125,4.658203125
220,5.4638671875,,6.2470703125,5.02734375,4.6884765625,,4.9404296875,4.65234375
221,5.4697265625,,6.2412109375,5.0244140625,4.6943359375,,4.9296875,4.6474609375
222,5.4794921875,,6.1376953125,5.0244140625,4.6865234375,,5.0625,4.6552734375
223,5.4619140625,,6.23046875,5.0224609375,4.69921875,,5.0048828125,4.650390625
224,5.46484375,,6.1484375,5.0302734375,4.69140625,,4.986328125,4.654296875
225,5.4814453125,,6.2421875,5.0283203125,4.681640625,,4.96484375,4.654296875
226,5.4853515625,,6.20703125,5.0205078125,4.6923828125,,4.9287109375,4.6494140625
227,5.46875,,6.1884765625,5.0234375,4.6806640625,,4.94140625,4.6474609375
228,5.478515625,,6.1455078125,5.025390625,4.6806640625,,4.8994140625,4.650390625
229,5.466796875,,6.15234375,5.0185546875,4.6845703125,,4.9580078125,4.6533203125
230,5.46484375,,6.099609375,5.0185546875,4.6875,,4.96875,4.6513671875
231,5.46875,,6.171875,5.025390625,4.6767578125,,4.916015625,4.6455078125
232,5.462890625,,6.1689453125,5.0166015625,4.68359375,,4.9208984375,4.64453125
233,5.462890625,,6.15234375,5.017578125,4.677734375,,4.9560546875,4.6474609375
234,5.4619140625,,6.212890625,5.017578125,4.6806640625,,4.90625,4.6455078125
235,5.470703125,,6.146484375,5.025390625,4.6845703125,,4.9501953125,4.64453125
236,5.47265625,,6.2119140625,5.01953125,4.685546875,,4.9677734375,4.6474609375
237,5.47265625,,6.1455078125,5.017578125,4.6796875,,5.029296875,4.6533203125
238,5.4638671875,,6.2138671875,5.01953125,4.6904296875,,4.9150390625,4.6474609375
239,5.4775390625,,6.1923828125,5.017578125,4.6767578125,,5.029296875,4.6494140625
240,5.4677734375,,6.1142578125,5.021484375,4.681640625,,4.9248046875,4.6455078125
241,5.4736328125,,6.1728515625,5.0166015625,4.685546875,,4.966796875,4.646484375
242,5.458984375,,6.142578125,5.0205078125,4.6904296875,,4.9443359375,4.6435546875
243,5.4638671875,,6.1181640625,5.0185546875,4.6865234375,,4.9375,4.6484375
244,5.4609375,,6.0986328125,5.0166015625,4.6767578125,,4.90625,4.6435546875
245,5.466796875,,6.16796875,5.013671875,4.681640625,,4.9365234375,4.6455078125
246,5.462890625,,6.2109375,5.017578125,4.6796875,,4.92578125,4.642578125
247,5.4716796875,,6.1357421875,5.013671875,4.6884765625,,4.98046875,4.6552734375
248,5.462890625,,6.1806640625,5.0166015625,4.6767578125,,4.8984375,4.64453125
249,5.462890625,,6.11328125,5.0205078125,4.685546875,,4.9384765625,4.6455078125
250,5.458984375,,6.1494140625,5.015625,4.677734375,,4.935546875,4.642578125
251,5.462890625,,6.16015625,5.013671875,4.6875,,4.931640625,4.646484375
252,5.462890625,,6.1181640625,5.015625,4.6806640625,,4.9404296875,4.642578125
253,5.4599609375,,6.1103515625,5.01953125,4.6826171875,,4.998046875,4.642578125
254,5.4638671875,,6.16796875,5.017578125,4.677734375,,4.8720703125,4.6435546875
255,5.45703125,,6.1767578125,5.01953125,4.6767578125,,4.8671875,4.642578125
256,5.4580078125,,6.1318359375,5.013671875,4.677734375,,4.9345703125,4.642578125
257,5.458984375,,6.1513671875,5.01953125,4.677734375,,4.9052734375,4.642578125
258,5.4580078125,,6.1494140625,5.013671875,4.6796875,,4.9189453125,4.642578125
259,5.455078125,,6.1142578125,5.015625,4.6796875,,4.8935546875,4.642578125
260,5.466796875,,6.13671875,5.015625,4.6796875,,4.8974609375,4.642578125
261,5.45703125,,6.1669921875,5.015625,4.6767578125,,4.896484375,4.642578125
262,5.45703125,,6.064453125,5.013671875,4.6787109375,,4.89453125,4.646484375
263,5.458984375,,6.1318359375,5.021484375,4.677734375,,4.8974609375,4.6435546875
264,5.458984375,,6.0830078125,5.017578125,4.6767578125,,4.9609375,4.646484375
265,5.4599609375,,6.0361328125,5.017578125,4.6767578125,,4.9052734375,4.642578125
266,5.4541015625,,6.03125,5.013671875,4.6767578125,,4.9384765625,4.64453125
267,5.4580078125,,6.0419921875,5.01953125,4.6767578125,,4.8828125,4.642578125
268,5.4619140625,,6.02734375,5.013671875,4.6767578125,,4.9453125,4.64453125
269,5.4580078125,,6.001953125,5.013671875,4.6767578125,,4.8759765625,4.642578125
270,5.4560546875,,5.9921875,5.013671875,4.6767578125,,4.923828125,4.642578125
271,5.4609375,,6.0126953125,5.015625,4.677734375,,4.861328125,4.642578125
272,5.4658203125,,6.0087890625,5.015625,4.6767578125,,4.9404296875,4.642578125
273,5.455078125,,6.0302734375,5.013671875,4.6787109375,,4.9326171875,4.642578125
274,5.466796875,,6.015625,5.013671875,4.6767578125,,4.9423828125,4.642578125
275,5.4599609375,,5.9736328125,5.013671875,4.6767578125,,4.8759765625,4.642578125
276,5.4560546875,,5.99609375,5.013671875,4.6767578125,,4.912109375,4.642578125
277,5.4560546875,,6.0166015625,5.013671875,4.6767578125,,4.8798828125,4.642578125
278,5.45703125,,5.96484375,5.013671875,4.6767578125,,4.9072265625,4.642578125
279,5.4580078125,,5.9521484375,5.013671875,4.6767578125,,4.8642578125,4.642578125
280,5.4541015625,,5.974609375,5.013671875,4.677734375,,4.9453125,4.642578125
281,5.458984375,,5.958984375,5.013671875,4.6767578125,,4.9375,4.642578125
282,5.4580078125,,5.9677734375,5.013671875,4.6767578125,,4.91796875,4.642578125
283,5.458984375,,5.9521484375,5.013671875,4.6767578125,,4.873046875,4.642578125
284,5.45703125,,5.9462890625,5.013671875,4.6767578125,,4.943359375,4.642578125
285,5.4560546875,,5.935546875,5.013671875,4.6767578125,,4.8896484375,4.642578125
286,5.4609375,,5.9814453125,5.013671875,4.6767578125,,4.8798828125,4.642578125
287,5.4599609375,,5.96875,5.013671875,4.6767578125,,4.8916015625,4.642578125
