,ansatz_0a,ansatz_0b,ansatz_0c,ansatz_0d,ansatz_1a,ansatz_1b,ansatz_1c,ansatz_1d
0,6.0810546875,3.37451171875,7.13720703125,6.0810546875,5.822265625,3.37451171875,7.42431640625,5.822265625
1,6.7294921875,3.3759765625,6.6650390625,6.7294921875,6.962890625,3.3759765625,7.58056640625,6.962890625
2,6.75146484375,3.376953125,6.83544921875,6.75146484375,6.3818359375,3.376953125,7.60595703125,6.3818359375
3,6.06298828125,3.37158203125,6.78955078125,6.06298828125,6.4482421875,3.37158203125,7.20947265625,6.4482421875
4,6.298828125,3.369140625,6.7109375,6.298828125,6.1884765625,3.369140625,7.37060546875,6.1884765625
5,6.3857421875,3.38134765625,7.177734375,6.3857421875,6.7568359375,3.38134765625,7.56005859375,6.7568359375
6,6.58349609375,3.37255859375,7.001953125,6.58349609375,6.7890625,3.37255859375,7.4501953125,6.7890625
7,6.16845703125,3.375,6.81787109375,6.16845703125,5.98681640625,3.375,7.37939453125,5.98681640625
8,6.13037109375,3.384765625,6.9736328125,6.13037109375,5.9814453125,3.384765625,7.41015625,5.9814453125
9,6.6455078125,3.3837890625,6.84716796875,6.6455078125,6.78857421875,3.3837890625,7.54443359375,6.78857421875
10,6.49365234375,3.38232421875,7.294921875,6.49365234375,6.603515625,3.38232421875,7.66650390625,6.603515625
11,6.24853515625,3.37890625,6.58251953125,6.24853515625,6.2880859375,3.37890625,7.20849609375,6.2880859375
12,6.744140625,3.3818359375,6.60498046875,6.744140625,6.45703125,3.3818359375,7.439453125,6.45703125
13,6.03857421875,3.3828125,7.2177734375,6.03857421875,6.39794921875,3.3828125,7.52001953125,6.39794921875
14,6.6865234375,3.36865234375,7.0703125,6.6865234375,6.78173828125,3.36865234375,7.46435546875,6.78173828125
15,6.11865234375,3.3701171875,6.81005859375,6.11865234375,6.0048828125,3.3701171875,7.4658203125,6.0048828125
16,6.35986328125,3.37109375,6.89892578125,6.35986328125,6.5771484375,3.37109375,7.46533203125,6.5771484375
17,6.41552734375,3.36962890625,6.90283203125,6.41552734375,6.39453125,3.36962890625,7.48681640625,6.39453125
18,6.216796875,3.38623046875,6.7197265625,6.216796875,6.13330078125,3.38623046875,7.60205078125,6.13330078125
19,6.56640625,3.3779296875,7.0888671875,6.56640625,6.74169921875,3.3779296875,7.509765625,6.74169921875
20,6.314453125,3.38330078125,6.9365234375,6.314453125,6.62353515625,3.38330078125,7.14306640625,6.62353515625
21,6.4345703125,3.37841796875,6.83642578125,6.4345703125,6.20458984375,3.37841796875,7.77001953125,6.20458984375
22,6.38134765625,3.384765625,6.89404296875,6.38134765625,7.1171875,3.384765625,7.3369140625,7.1171875
23,6.306640625,3.38623046875,6.8154296875,6.306640625,5.8095703125,3.38623046875,7.62646484375,5.8095703125
24,6.5869140625,3.380859375,6.95751953125,6.5869140625,6.56005859375,3.380859375,7.68359375,6.56005859375
25,6.29296875,3.3798828125,7.06884765625,6.29296875,6.4462890625,3.3798828125,7.36767578125,6.4462890625
26,6.01513671875,3.376953125,6.87451171875,6.01513671875,6.27099609375,3.376953125,7.84130859375,6.27099609375
27,6.8017578125,3.37890625,6.8984375,6.8017578125,6.6181640625,3.37890625,7.154296875,6.6181640625
28,6.560546875,3.36572265625,7.10009765625,6.560546875,6.00732421875,3.36572265625,7.62646484375,6.00732421875
29,6.234375,3.3759765625,6.9248046875,6.234375,6.982421875,3.3759765625,7.30810546875,6.982421875
30,6.3349609375,3.38232421875,7.0458984375,6.3349609375,6.37939453125,3.38232421875,7.75927734375,6.37939453125
31,6.4638671875,3.3857421875,6.8291015625,6.4638671875,6.47802734375,3.3857421875,7.26806640625,6.47802734375
32,6.4072265625,3.36962890625,7.02001953125,6.4072265625,7.11572265625,3.36962890625,7.490234375,7.11572265625
33,6.32373046875,3.3818359375,6.767578125,6.32373046875,5.74169921875,3.3818359375,7.32080078125,5.74169921875
34,6.54736328125,3.37890625,6.80517578125,6.54736328125,6.0380859375,3.37890625,7.61279296875,6.0380859375
35,6.22607421875,3.38232421875,6.849609375,6.22607421875,6.7080078125,3.38232421875,7.3720703125,6.7080078125
36,6.953125,3.376953125,7.08154296875,6.953125,6.46923828125,3.376953125,7.40673828125,6.46923828125
37,5.859375,3.37353515625,6.72900390625,5.859375,6.46044921875,3.37353515625,7.5185546875,6.46044921875
38,6.7607421875,3.37841796875,6.484375,6.7607421875,6.408203125,3.37841796875,7.65380859375,6.408203125
39,6.16259765625,3.380859375,7.3544921875,6.16259765625,6.56591796875,3.380859375,7.458984375,6.56591796875
40,6.552734375,3.3779296875,7.154296875,6.552734375,6.2109375,3.3779296875,7.26611328125,6.2109375
41,6.134765625,3.37255859375,6.572265625,6.134765625,6.5400390625,3.37255859375,7.5927734375,6.5400390625
42,6.15673828125,3.37939453125,6.919921875,6.15673828125,5.947265625,3.37939453125,7.37158203125,5.947265625
43,6.6572265625,3.3779296875,6.86865234375,6.6572265625,6.9501953125,3.3779296875,7.4892578125,6.9501953125
44,6.51513671875,3.37744140625,6.70068359375,6.51513671875,6.42236328125,3.37744140625,7.52392578125,6.42236328125
45,6.1943359375,3.361328125,7.0146484375,6.1943359375,6.42236328125,3.361328125,7.2958984375,6.42236328125
46,6.2265625,3.375,6.4970703125,6.2265625,6.53173828125,3.375,7.0625,6.53173828125
47,6.51953125,3.376953125,7.1552734375,6.51953125,6.32080078125,3.376953125,7.791015625,6.32080078125
48,6.18701171875,3.36669921875,6.94482421875,6.18701171875,5.7802734375,3.36669921875,7.50341796875,5.7802734375
49,6.54736328125,3.384765625,6.8525390625,6.54736328125,6.9287109375,3.384765625,7.55419921875,6.9287109375
50,6.61572265625,3.37451171875,7.02783203125,6.61572265625,7.0009765625,3.37451171875,7.35595703125,7.0009765625
51,6.14404296875,3.3759765625,6.76904296875,6.14404296875,5.97802734375,3.3759765625,7.642578125,5.97802734375
52,5.4716796875,3.37451171875,6.564453125,5.4716796875,6.4423828125,3.37451171875,7.05126953125,6.4423828125
53,5.42431640625,3.3759765625,6.44921875,5.42431640625,6.13916015625,3.3759765625,6.82958984375,6.13916015625
54,5.3681640625,3.37451171875,6.373046875,5.3681640625,6.10107421875,3.37451171875,6.68212890625,6.10107421875
55,5.54736328125,3.3759765625,6.54541015625,5.54736328125,6.0673828125,3.3759765625,6.8642578125,6.0673828125
56,5.39892578125,3.37451171875,6.4169921875,5.39892578125,5.69921875,3.37451171875,6.4970703125,5.69921875
57,5.40087890625,3.3759765625,6.2255859375,5.40087890625,6.4931640625,3.3759765625,6.71337890625,6.4931640625
58,5.43701171875,3.37451171875,6.71044921875,5.43701171875,5.22802734375,3.37451171875,6.6298828125,5.22802734375
59,5.38232421875,3.3759765625,5.8251953125,5.38232421875,5.1376953125,3.3759765625,6.41796875,5.1376953125
60,5.25634765625,3.37451171875,5.5078125,5.25634765625,4.998046875,3.37451171875,6.37841796875,4.998046875
61,5.47412109375,3.3759765625,5.40185546875,5.47412109375,5.177734375,3.3759765625,6.52294921875,5.177734375
62,5.189453125,3.37451171875,5.7099609375,5.189453125,5.02783203125,3.37451171875,6.439453125,5.02783203125
63,5.51806640625,3.3759765625,5.3115234375,5.51806640625,5.1201171875,3.3759765625,6.26904296875,5.1201171875
64,5.36474609375,3.37451171875,5.6318359375,5.36474609375,5.36328125,3.37451171875,6.45166015625,5.36328125
65,5.125,3.3759765625,5.09912109375,5.125,4.71435546875,3.3759765625,6.2275390625,4.71435546875
66,5.22900390625,3.37451171875,4.962890625,5.22900390625,5.0498046875,3.37451171875,6.25341796875,5.0498046875
67,5.09765625,3.3759765625,4.8193359375,5.09765625,4.162109375,3.3759765625,6.14794921875,4.162109375
68,5.146484375,3.37451171875,4.8291015625,5.146484375,3.90234375,3.37451171875,6.27197265625,3.90234375
69,5.1484375,3.3759765625,4.92431640625,5.1484375,3.8203125,3.3759765625,6.28173828125,3.8203125
70,5.2470703125,3.37451171875,5.1064453125,5.2470703125,3.875,3.37451171875,6.32275390625,3.875
71,5.1318359375,3.3759765625,4.61669921875,5.1318359375,3.9423828125,3.3759765625,6.13671875,3.9423828125
72,5.27001953125,3.37451171875,4.74755859375,5.27001953125,4.01318359375,3.37451171875,5.96240234375,4.01318359375
73,4.9736328125,3.3759765625,4.50634765625,4.9736328125,3.72607421875,3.3759765625,6.4453125,3.72607421875
74,4.8623046875,3.37451171875,4.755859375,4.8623046875,3.72119140625,3.37451171875,5.7744140625,3.72119140625
75,5.21337890625,3.3759765625,4.46826171875,5.21337890625,3.8779296875,3.3759765625,5.72509765625,3.8779296875
76,4.91552734375,3.37451171875,4.62548828125,4.91552734375,3.6689453125,3.37451171875,6.13671875,3.6689453125
77,4.912109375,3.3759765625,4.43798828125,4.912109375,3.92919921875,3.3759765625,5.490234375,3.92919921875
78,5.13134765625,3.37451171875,4.61376953125,5.13134765625,3.6943359375,3.37451171875,5.3193359375,3.6943359375
79,4.66650390625,3.3759765625,4.45263671875,4.66650390625,3.744140625,3.3759765625,5.27783203125,3.744140625
80,4.84375,3.37451171875,4.25634765625,4.84375,3.9716796875,3.37451171875,5.30615234375,3.9716796875
81,4.5146484375,3.3759765625,4.8388671875,4.5146484375,3.53173828125,3.3759765625,5.3046875,3.53173828125
82,4.5087890625,3.37451171875,4.33056640625,4.5087890625,3.8427734375,3.37451171875,5.14208984375,3.8427734375
83,4.67138671875,3.3759765625,4.05908203125,4.67138671875,3.4814453125,3.3759765625,5.51513671875,3.4814453125
84,4.5302734375,3.37451171875,4.29931640625,4.5302734375,3.5927734375,3.37451171875,4.93017578125,3.5927734375
85,4.50390625,3.3759765625,3.9931640625,4.50390625,3.5107421875,3.3759765625,5.22900390625,3.5107421875
86,4.49560546875,3.37451171875,4.083984375,4.49560546875,3.5498046875,3.37451171875,4.8466796875,3.5498046875
87,4.525390625,3.3759765625,4.14697265625,4.525390625,3.60107421875,3.3759765625,5.00634765625,3.60107421875
88,4.427734375,3.37451171875,4.2763671875,4.427734375,3.56689453125,3.37451171875,5.0341796875,3.56689453125
89,4.63916015625,3.3759765625,3.8935546875,4.63916015625,3.5673828125,3.3759765625,4.61328125,3.5673828125
