,ansatz_0a,ansatz_0b,ansatz_0c,ansatz_0d,ansatz_1a,ansatz_1b,ansatz_1c,ansatz_1d
0,5.894726562500001,3.1498046875000005,6.927734375,5.894726562500001,5.5673828125,3.1498046875000005,7.1978515625,5.5673828125
1,6.5220703125,3.1503906250000004,6.4453125,6.5220703125,6.7771484375,3.1503906250000004,7.3675781250000005,6.7771484375
2,6.5595703125,3.1507812500000005,6.6119140625,6.5595703125,6.1626953125,3.1507812500000005,7.38359375,6.1626953125
3,5.863476562500001,3.1486328125000003,6.5748046875,5.863476562500001,6.2337890625000005,3.1486328125000003,6.9900390625,6.2337890625000005
4,6.069140625,3.1476562500000003,6.501171875000001,6.069140625,5.9833984375,3.1476562500000003,7.1435546875,5.9833984375
5,6.2650390625000005,3.1525390625000003,6.9486328125000005,6.2650390625000005,6.517773437500001,3.1525390625000003,7.3306640625,6.517773437500001
6,6.3939453125000005,3.1490234375000004,6.807421875,6.3939453125000005,6.529492187500001,3.1490234375000004,7.228125,6.529492187500001
7,5.975390625,3.1500000000000004,6.6083984375,5.975390625,5.80546875,3.1500000000000004,7.1728515625,5.80546875
8,5.947265625,3.1539062500000004,6.746875,5.947265625,5.8021484375000005,3.1539062500000004,7.1880859375,5.8021484375000005
9,6.429296875,3.1535156250000003,6.644726562500001,6.429296875,6.529296875,3.1535156250000003,7.324414062500001,6.529296875
10,6.285351562500001,3.1529296875000004,7.1033203125,6.285351562500001,6.384375,3.1529296875000004,7.4470703125,6.384375
11,6.071875,3.1515625000000003,6.350781250000001,6.071875,6.0707031250000005,3.1515625000000003,6.9890625,6.0707031250000005
12,6.542578125,3.1527343750000005,6.390234375,6.542578125,6.2718750000000005,3.1527343750000005,7.2162109375000005,6.2718750000000005
13,5.85546875,3.153125,7.0121093750000005,5.85546875,6.1451171875,3.153125,7.3017578125,6.1451171875
14,6.506054687500001,3.1474609375000004,6.8500000000000005,6.506054687500001,6.5259765625,3.1474609375000004,7.2408203125,6.5259765625
15,5.904492187500001,3.1480468750000004,6.5912109375000005,5.904492187500001,5.8197265625000005,3.1480468750000004,7.251953125,5.8197265625000005
16,6.2230468750000005,3.1484375000000004,6.6800781250000005,6.2230468750000005,6.36328125,3.1484375000000004,7.25,6.36328125
17,6.1826171875,3.1478515625000005,6.7068359375,6.1826171875,6.1548828125,3.1478515625000005,7.259765625,6.1548828125
18,6.0146484375,3.1544921875000003,6.5087890625,6.0146484375,5.881054687500001,3.1544921875000003,7.375,5.881054687500001
19,6.389453125,3.151171875,6.878515625,6.389453125,6.5416015625,3.151171875,7.2830078125,6.5416015625
20,6.1474609375,3.1533203125000004,6.715625,6.1474609375,6.3994140625,3.1533203125000004,6.9242187500000005,6.3994140625
21,6.1943359375,3.1513671875000004,6.607617187500001,6.1943359375,5.9886718750000005,3.1513671875000004,7.541210937500001,5.9886718750000005
22,6.1800781250000005,3.1539062500000004,6.6734375,6.1800781250000005,6.9115234375000005,3.1539062500000004,7.1119140625,6.9115234375000005
23,6.1091796875,3.1544921875000003,6.602734375000001,6.1091796875,5.5810546875,3.1544921875000003,7.4111328125,5.5810546875
24,6.358984375,3.1523437500000004,6.75859375,6.358984375,6.3623046875,3.1523437500000004,7.464453125,6.3623046875
25,6.1371093750000005,3.1519531250000004,6.8388671875,6.1371093750000005,6.2107421875,3.1519531250000004,7.1470703125,6.2107421875
26,5.8402343750000005,3.1507812500000005,6.659765625,5.8402343750000005,6.056835937500001,3.1507812500000005,7.6119140625,6.056835937500001
27,6.56796875,3.1515625000000003,6.686328125,6.56796875,6.3984375,3.1515625000000003,6.93046875,6.3984375
28,6.4041015625,3.1462890625,6.87890625,6.4041015625,5.77734375,3.1462890625,7.403515625000001,5.77734375
29,6.0023437500000005,3.1503906250000004,6.709179687500001,6.0023437500000005,6.7779296875,3.1503906250000004,7.0857421875,6.7779296875
30,6.16796875,3.1529296875000004,6.8408203125,6.16796875,6.1986328125000005,3.1529296875000004,7.5328125,6.1986328125000005
