,ansatz_0a,ansatz_0b,ansatz_0c,ansatz_0d,ansatz_1a,ansatz_1b,ansatz_1c,ansatz_1d
22,6.716796875,3.76953125,7.26171875,6.716796875,7.4599609375,3.76953125,7.7119140625,7.4599609375
23,6.6357421875,3.7724609375,7.169921875,6.6357421875,6.1904296875,3.7724609375,7.9853515625,6.1904296875
24,6.966796875,3.76171875,7.2890625,6.966796875,6.8896484375,3.76171875,8.048828125,6.8896484375
25,6.552734375,3.759765625,7.4521484375,6.552734375,6.8388671875,3.759765625,7.7353515625,6.8388671875
26,6.306640625,3.75390625,7.232421875,6.306640625,6.6279296875,3.75390625,8.2236328125,6.6279296875
27,7.19140625,3.7578125,7.251953125,7.19140625,6.984375,3.7578125,7.52734375,6.984375
28,6.8212890625,3.7314453125,7.46875,6.8212890625,6.390625,3.7314453125,7.998046875,6.390625
29,6.62109375,3.751953125,7.2841796875,6.62109375,7.3232421875,3.751953125,7.6787109375,7.3232421875
30,6.61328125,3.7646484375,7.3876953125,6.61328125,6.6806640625,3.7646484375,8.13671875,6.6806640625
31,6.8447265625,3.771484375,7.189453125,6.8447265625,6.9140625,3.771484375,7.634765625,6.9140625
32,6.8046875,3.7392578125,7.3720703125,6.8046875,7.3994140625,3.7392578125,7.8701171875,7.3994140625
33,6.53125,3.763671875,7.142578125,6.53125,6.181640625,3.763671875,7.6875,6.181640625
34,6.87109375,3.7578125,7.169921875,6.87109375,6.462890625,3.7578125,7.9833984375,6.462890625
35,6.5771484375,3.7646484375,7.2294921875,6.5771484375,7.0068359375,3.7646484375,7.7314453125,7.0068359375
36,7.29296875,3.75390625,7.41796875,7.29296875,6.837890625,3.75390625,7.775390625,6.837890625
37,6.173828125,3.7470703125,7.095703125,6.173828125,6.833984375,3.7470703125,7.8828125,6.833984375
38,7.0009765625,3.7568359375,6.8330078125,7.0009765625,6.798828125,3.7568359375,8.041015625,6.798828125
39,6.548828125,3.76171875,7.6953125,6.548828125,6.90625,3.76171875,7.822265625,6.90625
40,6.7763671875,3.755859375,7.5107421875,6.7763671875,6.6318359375,3.755859375,7.6259765625,6.6318359375
41,6.5244140625,3.7451171875,6.9326171875,6.5244140625,6.83984375,3.7451171875,7.970703125,6.83984375
42,6.5087890625,3.7587890625,7.26171875,6.5087890625,6.2880859375,3.7587890625,7.744140625,6.2880859375
43,6.9833984375,3.755859375,7.2431640625,6.9833984375,7.337890625,3.755859375,7.845703125,7.337890625
44,6.849609375,3.7548828125,7.060546875,6.849609375,6.7802734375,3.7548828125,7.8955078125,6.7802734375
45,6.4833984375,3.72265625,7.3466796875,6.4833984375,6.79296875,3.72265625,7.640625,6.79296875
46,6.62109375,3.75,6.8193359375,6.62109375,6.9365234375,3.75,7.4365234375,6.9365234375
47,6.78125,3.75390625,7.5361328125,6.78125,6.666015625,3.75390625,8.158203125,6.666015625
48,6.4951171875,3.7333984375,7.3115234375,6.4951171875,6.19921875,3.7333984375,7.875,6.19921875
49,6.8701171875,3.76953125,7.2138671875,6.8701171875,7.2431640625,3.76953125,7.919921875,7.2431640625
50,6.9677734375,3.7490234375,7.37109375,6.9677734375,7.3623046875,3.7490234375,7.7392578125,7.3623046875
51,6.4755859375,3.751953125,7.134765625,6.4755859375,6.365234375,3.751953125,7.9990234375,6.365234375
52,5.8154296875,3.7490234375,6.9755859375,5.8154296875,6.6875,3.7490234375,7.482421875,6.6875
53,5.7841796875,3.751953125,6.9619140625,5.7841796875,6.5322265625,3.751953125,7.2353515625,6.5322265625
54,5.740234375,3.7490234375,6.8037109375,5.740234375,6.5078125,3.7490234375,6.9775390625,6.5078125
55,5.8955078125,3.751953125,6.9736328125,5.8955078125,6.6962890625,3.751953125,7.1826171875,6.6962890625
56,5.767578125,3.7490234375,6.765625,5.767578125,6.130859375,3.7490234375,6.8076171875,6.130859375
57,5.7900390625,3.751953125,6.638671875,5.7900390625,6.8896484375,3.751953125,6.9775390625,6.8896484375
58,5.8330078125,3.7490234375,7.234375,5.8330078125,5.74609375,3.7490234375,6.98046875,5.74609375
59,5.7470703125,3.751953125,6.2890625,5.7470703125,5.7353515625,3.751953125,6.640625,5.7353515625
60,5.6396484375,3.7490234375,5.7998046875,5.6396484375,5.607421875,3.7490234375,6.693359375,5.607421875
61,5.875,3.751953125,5.6904296875,5.875,5.69140625,3.751953125,6.9208984375,5.69140625
62,5.546875,3.7490234375,5.9033203125,5.546875,5.6298828125,3.7490234375,6.740234375,5.6298828125
63,5.912109375,3.751953125,5.6123046875,5.912109375,5.6904296875,3.751953125,6.5283203125,5.6904296875
64,5.7265625,3.7490234375,5.9443359375,5.7265625,5.9482421875,3.7490234375,6.7568359375,5.9482421875
65,5.4990234375,3.751953125,5.3896484375,5.4990234375,5.4091796875,3.751953125,6.4833984375,5.4091796875
66,5.634765625,3.7490234375,5.2421875,5.634765625,5.6962890625,3.7490234375,6.4814453125,5.6962890625
67,5.4775390625,3.751953125,5.0615234375,5.4775390625,4.9599609375,3.751953125,6.443359375,4.9599609375
68,5.513671875,3.7490234375,5.1689453125,5.513671875,4.78125,3.7490234375,6.54296875,4.78125
69,5.5068359375,3.751953125,5.091796875,5.5068359375,4.6689453125,3.751953125,6.4287109375,4.6689453125
70,5.607421875,3.7490234375,5.35546875,5.607421875,4.75,3.7490234375,6.599609375,4.75
71,5.4931640625,3.751953125,4.94921875,5.4931640625,4.7392578125,3.751953125,6.3486328125,4.7392578125
72,5.6552734375,3.7490234375,5.1787109375,5.6552734375,4.8544921875,3.7490234375,6.259765625,4.8544921875
73,5.330078125,3.751953125,4.8369140625,5.330078125,4.6201171875,3.751953125,6.5986328125,4.6201171875
74,5.1708984375,3.7490234375,5.091796875,5.1708984375,4.5634765625,3.7490234375,6.2666015625,4.5634765625
75,5.5595703125,3.751953125,4.8271484375,5.5595703125,4.7802734375,3.751953125,6.17578125,4.7802734375
76,5.263671875,3.7490234375,5.001953125,5.263671875,4.4658203125,3.7490234375,6.5048828125,4.4658203125
77,5.244140625,3.751953125,4.8154296875,5.244140625,4.8427734375,3.751953125,5.955078125,4.8427734375
78,5.439453125,3.7490234375,4.8935546875,5.439453125,4.453125,3.7490234375,5.78515625,4.453125
79,5.0234375,3.751953125,4.8671875,5.0234375,4.591796875,3.751953125,5.7099609375,4.591796875
80,5.1806640625,3.7490234375,4.5673828125,5.1806640625,4.7490234375,3.7490234375,5.8037109375,4.7490234375
81,4.884765625,3.751953125,5.2255859375,4.884765625,4.28125,3.751953125,5.712890625,4.28125
82,4.90234375,3.7490234375,4.623046875,4.90234375,4.650390625,3.7490234375,5.6357421875,4.650390625
83,5.033203125,3.751953125,4.3017578125,5.033203125,4.146484375,3.751953125,5.884765625,4.146484375
84,4.8896484375,3.7490234375,4.55078125,4.8896484375,4.23828125,3.7490234375,5.623046875,4.23828125
85,4.87109375,3.751953125,4.3310546875,4.87109375,4.2138671875,3.751953125,5.6650390625,4.2138671875
86,4.896484375,3.7490234375,4.39453125,4.896484375,4.1337890625,3.7490234375,5.6494140625,4.1337890625
87,4.8857421875,3.751953125,4.4296875,4.8857421875,4.375,3.751953125,5.6572265625,4.375
88,4.810546875,3.7490234375,4.6064453125,4.810546875,4.171875,3.7490234375,5.8544921875,4.171875
89,5.0224609375,3.751953125,4.2255859375,5.0224609375,4.2216796875,3.751953125,5.3701171875,4.2216796875
90,4.8310546875,3.7490234375,4.412109375,4.8310546875,4.2001953125,3.7490234375,5.4599609375,4.2001953125
91,4.8642578125,3.751953125,4.1455078125,4.8642578125,4.1630859375,3.751953125,5.197265625,4.1630859375
92,4.896484375,3.7490234375,4.212890625,4.896484375,4.251953125,3.7490234375,5.392578125,4.251953125
93,4.8251953125,3.751953125,4.298828125,4.8251953125,4.146484375,3.751953125,5.1572265625,4.146484375
94,4.98828125,3.7490234375,4.0703125,4.98828125,4.150390625,3.7490234375,5.2060546875,4.150390625
95,4.8671875,3.751953125,4.4404296875,4.8671875,4.1611328125,3.751953125,5.21875,4.1611328125
96,4.958984375,3.7490234375,4.044921875,4.958984375,4.1953125,3.7490234375,5.1826171875,4.1953125
97,4.7958984375,3.751953125,4.1982421875,4.7958984375,4.083984375,3.751953125,5.1826171875,4.083984375
98,5.041015625,3.7490234375,4.072265625,5.041015625,4.091796875,3.7490234375,5.17578125,4.091796875
99,4.8349609375,3.751953125,4.037109375,4.8349609375,4.28515625,3.751953125,5.189453125,4.28515625
100,4.8427734375,3.7490234375,3.962890625,4.8427734375,4.138671875,3.7490234375,5.0380859375,4.138671875
101,4.9091796875,3.751953125,4.2080078125,4.9091796875,4.0810546875,3.751953125,5.359375,4.0810546875
102,4.91015625,3.7490234375,4.0380859375,4.91015625,4.13671875,3.7490234375,4.888671875,4.13671875
103,4.76953125,3.751953125,4.001953125,4.76953125,4.109375,3.751953125,5.150390625,4.109375
104,4.849609375,3.7490234375,4.015625,4.849609375,4.236328125,3.7490234375,5.0048828125,4.236328125
105,4.8662109375,3.751953125,3.994140625,4.8662109375,3.96484375,3.751953125,4.8330078125,3.96484375
106,4.9462890625,3.7490234375,4.0498046875,4.9462890625,3.9345703125,3.7490234375,4.9931640625,3.9345703125
107,4.7392578125,3.751953125,3.9423828125,4.7392578125,4.3095703125,3.751953125,4.845703125,4.3095703125
108,4.7626953125,3.7490234375,4.0498046875,4.7626953125,3.9521484375,3.7490234375,4.7685546875,3.9521484375
109,4.9208984375,3.751953125,3.939453125,4.9208984375,3.998046875,3.751953125,5.021484375,3.998046875
110,4.857421875,3.7490234375,4.052734375,4.857421875,3.9326171875,3.7490234375,4.708984375,3.9326171875
111,4.7275390625,3.751953125,3.9267578125,4.7275390625,4.046875,3.751953125,4.9248046875,4.046875
112,4.8076171875,3.7490234375,4.0263671875,4.8076171875,4.0361328125,3.7490234375,5.015625,4.0361328125
113,4.734375,3.751953125,3.96875,4.734375,3.8818359375,3.751953125,4.595703125,3.8818359375
114,4.71484375,3.7490234375,3.91796875,4.71484375,3.9404296875,3.7490234375,4.6513671875,3.9404296875
115,4.828125,3.751953125,4.02734375,4.828125,4.04296875,3.751953125,4.638671875,4.04296875
116,4.783203125,3.7490234375,3.9697265625,4.783203125,4.1962890625,3.7490234375,4.724609375,4.1962890625
117,4.7763671875,3.751953125,3.9638671875,4.7763671875,3.81640625,3.751953125,4.6201171875,3.81640625
118,4.7626953125,3.7490234375,3.9345703125,4.7626953125,3.8974609375,3.7490234375,4.5859375,3.8974609375
119,4.7412109375,3.751953125,4.0185546875,4.7412109375,3.927734375,3.751953125,4.708984375,3.927734375
120,4.8076171875,3.7490234375,3.9560546875,4.8076171875,3.9453125,3.7490234375,4.5654296875,3.9453125
121,4.716796875,3.751953125,3.9365234375,4.716796875,3.8515625,3.751953125,4.6572265625,3.8515625
122,4.7978515625,3.7490234375,4.021484375,4.7978515625,3.953125,3.7490234375,4.5517578125,3.953125
123,4.7265625,3.751953125,3.9716796875,4.7265625,3.8427734375,3.751953125,4.64453125,3.8427734375
124,4.65625,3.7490234375,3.9287109375,4.65625,3.8251953125,3.7490234375,4.615234375,3.8251953125
125,4.810546875,3.751953125,3.9580078125,4.810546875,3.875,3.751953125,4.47265625,3.875
126,4.7578125,3.7490234375,4.0185546875,4.7578125,3.8271484375,3.7490234375,4.69921875,3.8271484375
127,4.763671875,3.751953125,3.9736328125,4.763671875,3.9541015625,3.751953125,4.4521484375,3.9541015625
128,4.69140625,3.7490234375,3.9462890625,4.69140625,3.9130859375,3.7490234375,4.599609375,3.9130859375
129,4.7919921875,3.751953125,3.9443359375,4.7919921875,3.8623046875,3.751953125,4.5537109375,3.8623046875
130,4.7001953125,3.7490234375,3.8857421875,4.7001953125,3.8740234375,3.7490234375,4.6201171875,3.8740234375
131,4.6865234375,3.751953125,3.9853515625,4.6865234375,3.8271484375,3.751953125,4.490234375,3.8271484375
132,4.7783203125,3.7490234375,4.0419921875,4.7783203125,3.9697265625,3.7490234375,4.607421875,3.9697265625
133,4.767578125,3.751953125,3.890625,4.767578125,3.8271484375,3.751953125,4.5185546875,3.8271484375
134,4.6845703125,3.7490234375,3.9208984375,4.6845703125,3.9541015625,3.7490234375,4.6240234375,3.9541015625
135,4.779296875,3.751953125,3.9208984375,4.779296875,3.7998046875,3.751953125,4.349609375,3.7998046875
136,4.802734375,3.7490234375,4.033203125,4.802734375,3.89453125,3.7490234375,4.4248046875,3.89453125
137,4.69140625,3.751953125,3.88671875,4.69140625,3.8310546875,3.751953125,4.443359375,3.8310546875
138,4.673828125,3.7490234375,3.9130859375,4.673828125,3.9921875,3.7490234375,4.4306640625,3.9921875
139,4.68359375,3.751953125,3.9189453125,4.68359375,3.787109375,3.751953125,4.462890625,3.787109375
140,4.7158203125,3.7490234375,4.0390625,4.7158203125,3.83203125,3.7490234375,4.412109375,3.83203125
141,4.646484375,3.751953125,3.8291015625,4.646484375,3.8251953125,3.751953125,4.4638671875,3.8251953125
142,4.68359375,3.7490234375,3.9140625,4.68359375,3.81640625,3.7490234375,4.5048828125,3.81640625
143,4.748046875,3.751953125,3.861328125,4.748046875,3.8193359375,3.751953125,4.419921875,3.8193359375
144,4.681640625,3.7490234375,3.947265625,4.681640625,3.8505859375,3.7490234375,4.5947265625,3.8505859375
145,4.728515625,3.751953125,3.9189453125,4.728515625,3.85546875,3.751953125,4.2529296875,3.85546875
146,4.783203125,3.7490234375,3.908203125,4.783203125,3.85546875,3.7490234375,4.29296875,3.85546875
147,4.591796875,3.751953125,3.8720703125,4.591796875,3.8330078125,3.751953125,4.44140625,3.8330078125
148,4.5908203125,3.7490234375,3.91796875,4.5908203125,3.8525390625,3.7490234375,4.26171875,3.8525390625
149,4.7314453125,3.751953125,3.876953125,4.7314453125,3.875,3.751953125,4.44921875,3.875
150,4.75,3.7490234375,3.8125,4.75,3.7685546875,3.7490234375,4.4404296875,3.7685546875
151,4.5703125,3.751953125,3.9716796875,4.5703125,3.7568359375,3.751953125,4.1513671875,3.7568359375
152,4.6279296875,3.7490234375,3.921875,4.6279296875,3.8818359375,3.7490234375,4.2607421875,3.8818359375
153,4.6005859375,3.751953125,3.83203125,4.6005859375,3.77734375,3.751953125,4.16015625,3.77734375
154,4.6982421875,3.7490234375,3.83984375,4.6982421875,3.8173828125,3.7490234375,4.19140625,3.8173828125
155,4.494140625,3.751953125,3.9052734375,4.494140625,3.7646484375,3.751953125,4.322265625,3.7646484375
156,4.69140625,3.7490234375,3.9013671875,4.69140625,3.8466796875,3.7490234375,4.37109375,3.8466796875
157,4.4580078125,3.751953125,3.8583984375,4.4580078125,3.798828125,3.751953125,4.08984375,3.798828125
158,4.5537109375,3.7490234375,3.7783203125,4.5537109375,3.853515625,3.7490234375,4.134765625,3.853515625
159,4.5263671875,3.751953125,3.8486328125,4.5263671875,3.826171875,3.751953125,4.224609375,3.826171875
160,4.53515625,3.7490234375,3.8798828125,4.53515625,3.8076171875,3.7490234375,4.291015625,3.8076171875
161,4.5712890625,3.751953125,3.84765625,4.5712890625,3.796875,3.751953125,4.095703125,3.796875
162,4.5244140625,3.7490234375,3.8916015625,4.5244140625,3.8154296875,3.7490234375,4.2353515625,3.8154296875
163,4.5888671875,3.751953125,3.8359375,4.5888671875,3.828125,3.751953125,4.0595703125,3.828125
164,4.6787109375,3.7490234375,3.8134765625,4.6787109375,3.88671875,3.7490234375,4.154296875,3.88671875
165,4.5517578125,3.751953125,3.8505859375,4.5517578125,3.7919921875,3.751953125,4.15625,3.7919921875
166,4.5791015625,3.7490234375,3.9375,4.5791015625,3.7939453125,3.7490234375,4.091796875,3.7939453125
167,4.5791015625,3.751953125,3.791015625,4.5791015625,3.80859375,3.751953125,4.220703125,3.80859375
168,4.5478515625,3.7490234375,3.822265625,4.5478515625,3.7822265625,3.7490234375,4.0419921875,3.7822265625
169,4.5498046875,3.751953125,3.884765625,4.5498046875,3.8134765625,3.751953125,4.1923828125,3.8134765625
170,4.6494140625,3.7490234375,3.9248046875,4.6494140625,3.837890625,3.7490234375,4.2470703125,3.837890625
171,4.5234375,3.751953125,3.830078125,4.5234375,3.8046875,3.751953125,3.9443359375,3.8046875
172,4.583984375,3.7490234375,3.9150390625,4.583984375,3.806640625,3.7490234375,4.232421875,3.806640625
173,4.5341796875,3.751953125,3.8154296875,4.5341796875,3.7998046875,3.751953125,3.875,3.7998046875
174,4.6494140625,3.7490234375,3.87890625,4.6494140625,3.77734375,3.7490234375,4.0244140625,3.77734375
175,4.392578125,3.751953125,3.84765625,4.392578125,3.7841796875,3.751953125,3.90625,3.7841796875
176,4.67578125,3.7490234375,3.8486328125,4.67578125,3.833984375,3.7490234375,3.9501953125,3.833984375
177,4.404296875,3.751953125,3.9111328125,4.404296875,3.8369140625,3.751953125,3.85546875,3.8369140625
178,4.4638671875,3.7490234375,3.8310546875,4.4638671875,3.8251953125,3.7490234375,3.82421875,3.8251953125
179,4.4833984375,3.751953125,3.8212890625,4.4833984375,3.826171875,3.751953125,4.029296875,3.826171875
180,4.3701171875,3.7490234375,3.888671875,4.3701171875,3.86328125,3.7490234375,3.92578125,3.86328125
181,4.587890625,3.751953125,3.892578125,4.587890625,3.8193359375,3.751953125,3.9296875,3.8193359375
182,4.4560546875,3.7490234375,3.837890625,4.4560546875,3.896484375,3.7490234375,3.96484375,3.896484375
183,4.4072265625,3.751953125,3.8349609375,4.4072265625,3.818359375,3.751953125,3.892578125,3.818359375
184,4.43359375,3.7490234375,3.8349609375,4.43359375,3.8330078125,3.7490234375,3.9306640625,3.8330078125
185,4.4521484375,3.751953125,3.86328125,4.4521484375,3.7890625,3.751953125,3.8642578125,3.7890625
186,4.41015625,3.7490234375,3.8505859375,4.41015625,3.7724609375,3.7490234375,3.951171875,3.7724609375
187,4.4267578125,3.751953125,3.80859375,4.4267578125,3.7998046875,3.751953125,3.8681640625,3.7998046875
188,4.5400390625,3.7490234375,3.802734375,4.5400390625,3.8369140625,3.7490234375,3.9287109375,3.8369140625
189,4.2470703125,3.751953125,3.8056640625,4.2470703125,3.83984375,3.751953125,3.9423828125,3.83984375
190,4.3740234375,3.7490234375,3.90234375,4.3740234375,3.8095703125,3.7490234375,3.9208984375,3.8095703125
191,4.3525390625,3.751953125,3.81640625,4.3525390625,3.830078125,3.751953125,3.9072265625,3.830078125
192,4.3701171875,3.7490234375,3.830078125,4.3701171875,3.8310546875,3.7490234375,3.865234375,3.8310546875
193,4.4130859375,3.751953125,3.7998046875,4.4130859375,3.82421875,3.751953125,3.8935546875,3.82421875
194,4.3818359375,3.7490234375,3.84375,4.3818359375,3.7998046875,3.7490234375,3.841796875,3.7998046875
195,4.3447265625,3.751953125,3.8525390625,4.3447265625,3.7841796875,3.751953125,3.8798828125,3.7841796875
196,4.4853515625,3.7490234375,3.857421875,4.4853515625,3.8115234375,3.7490234375,3.9013671875,3.8115234375
197,4.1796875,3.751953125,3.83203125,4.1796875,3.8193359375,3.751953125,3.8681640625,3.8193359375
198,4.197265625,3.7490234375,3.806640625,4.197265625,3.7880859375,3.7490234375,3.9794921875,3.7880859375
199,4.4228515625,3.751953125,3.845703125,4.4228515625,3.7431640625,3.751953125,3.8251953125,3.7431640625
200,4.3564453125,3.7490234375,3.8154296875,4.3564453125,3.8095703125,3.7490234375,3.8427734375,3.8095703125
201,4.2353515625,3.751953125,3.8427734375,4.2353515625,3.8359375,3.751953125,3.8828125,3.8359375
202,4.2197265625,3.7490234375,3.859375,4.2197265625,3.8134765625,3.7490234375,3.9013671875,3.8134765625
203,4.3935546875,3.751953125,3.8125,4.3935546875,3.77734375,3.751953125,3.884765625,3.77734375
204,4.4111328125,3.7490234375,3.8642578125,4.4111328125,3.8154296875,3.7490234375,3.8251953125,3.8154296875
205,4.076171875,3.751953125,3.8935546875,4.076171875,3.7744140625,3.751953125,3.8388671875,3.7744140625
206,4.234375,3.7490234375,3.8642578125,4.234375,3.7646484375,3.7490234375,3.859375,3.7646484375
207,4.1650390625,3.751953125,3.8095703125,4.1650390625,3.759765625,3.751953125,3.88671875,3.759765625
208,4.0966796875,3.7490234375,3.84375,4.0966796875,3.81640625,3.7490234375,3.87109375,3.81640625
209,4.3779296875,3.751953125,3.810546875,4.3779296875,3.8173828125,3.751953125,3.89453125,3.8173828125
210,4.1767578125,3.7490234375,3.84765625,4.1767578125,3.7822265625,3.7490234375,3.8359375,3.7822265625
211,4.1611328125,3.751953125,3.8681640625,4.1611328125,3.8037109375,3.751953125,3.8779296875,3.8037109375
212,4.1904296875,3.7490234375,3.7919921875,4.1904296875,3.8193359375,3.7490234375,3.8076171875,3.8193359375
213,4.1474609375,3.751953125,3.83203125,4.1474609375,3.845703125,3.751953125,3.8720703125,3.845703125
214,4.0927734375,3.7490234375,3.87890625,4.0927734375,3.83984375,3.7490234375,3.859375,3.83984375
215,4.2568359375,3.751953125,3.8330078125,4.2568359375,3.79296875,3.751953125,3.818359375,3.79296875
216,4.1591796875,3.7490234375,3.822265625,4.1591796875,3.7939453125,3.7490234375,3.9208984375,3.7939453125
217,4.1416015625,3.751953125,3.7861328125,4.1416015625,3.779296875,3.751953125,3.857421875,3.779296875
218,4.17578125,3.7490234375,3.822265625,4.17578125,3.806640625,3.7490234375,3.8681640625,3.806640625
219,4.0634765625,3.751953125,3.783203125,4.0634765625,3.8115234375,3.751953125,3.8486328125,3.8115234375
220,4.3427734375,3.7490234375,3.8232421875,4.3427734375,3.8154296875,3.7490234375,3.896484375,3.8154296875
221,4.0224609375,3.751953125,3.8203125,4.0224609375,3.7900390625,3.751953125,3.8349609375,3.7900390625
222,4.1455078125,3.7490234375,3.828125,4.1455078125,3.7880859375,3.7490234375,3.87109375,3.7880859375
223,4.056640625,3.751953125,3.80859375,4.056640625,3.814453125,3.751953125,3.880859375,3.814453125
224,4.064453125,3.7490234375,3.8427734375,4.064453125,3.802734375,3.7490234375,3.8955078125,3.802734375
225,4.15625,3.751953125,3.7802734375,4.15625,3.818359375,3.751953125,3.88671875,3.818359375
226,3.994140625,3.7490234375,3.8623046875,3.994140625,3.7890625,3.7490234375,3.822265625,3.7890625
227,4.169921875,3.751953125,3.849609375,4.169921875,3.775390625,3.751953125,3.869140625,3.775390625
228,4.0703125,3.7490234375,3.8662109375,4.0703125,3.78125,3.7490234375,3.8564453125,3.78125
229,4.0771484375,3.751953125,3.7802734375,4.0771484375,3.7626953125,3.751953125,3.869140625,3.7626953125
230,4.0517578125,3.7490234375,3.8154296875,4.0517578125,3.8310546875,3.7490234375,3.859375,3.8310546875
231,4.1279296875,3.751953125,3.845703125,4.1279296875,3.78125,3.751953125,3.794921875,3.78125
232,3.962890625,3.7490234375,3.8427734375,3.962890625,3.7939453125,3.7490234375,3.8212890625,3.7939453125
233,4.1240234375,3.751953125,3.8193359375,4.1240234375,3.8017578125,3.751953125,3.8759765625,3.8017578125
234,4.04296875,3.7490234375,3.8828125,4.04296875,3.7958984375,3.7490234375,3.849609375,3.7958984375
235,4.009765625,3.751953125,3.8017578125,4.009765625,3.7802734375,3.751953125,3.81640625,3.7802734375
236,4.0009765625,3.7490234375,3.8251953125,4.0009765625,3.763671875,3.7490234375,3.80859375,3.763671875
237,4.109375,3.751953125,3.8447265625,4.109375,3.7578125,3.751953125,3.888671875,3.7578125
238,4.0087890625,3.7490234375,3.8369140625,4.0087890625,3.8037109375,3.7490234375,3.8837890625,3.8037109375
239,4.0810546875,3.751953125,3.8134765625,4.0810546875,3.80078125,3.751953125,3.806640625,3.80078125
240,4.1904296875,3.7490234375,3.9267578125,4.1904296875,3.8388671875,3.7490234375,3.873046875,3.8388671875
241,3.873046875,3.751953125,3.8720703125,3.873046875,3.8046875,3.751953125,3.771484375,3.8046875
242,4.029296875,3.7490234375,3.8388671875,4.029296875,3.8203125,3.7490234375,3.873046875,3.8203125
243,3.982421875,3.751953125,3.841796875,3.982421875,3.7919921875,3.751953125,3.8310546875,3.7919921875
244,4.0126953125,3.7490234375,3.828125,4.0126953125,3.8173828125,3.7490234375,3.853515625,3.8173828125
245,3.951171875,3.751953125,3.7998046875,3.951171875,3.798828125,3.751953125,3.79296875,3.798828125
246,3.8916015625,3.7490234375,3.8173828125,3.8916015625,3.8125,3.7490234375,3.8232421875,3.8125
247,4.06640625,3.751953125,3.77734375,4.06640625,3.8056640625,3.751953125,3.8310546875,3.8056640625
248,3.859375,3.7490234375,3.8291015625,3.859375,3.8125,3.7490234375,3.81640625,3.8125
249,4.083984375,3.751953125,3.791015625,4.083984375,3.779296875,3.751953125,3.8115234375,3.779296875
250,3.970703125,3.7490234375,3.9150390625,3.970703125,3.83203125,3.7490234375,3.853515625,3.83203125
251,3.8681640625,3.751953125,3.8388671875,3.8681640625,3.8271484375,3.751953125,3.7958984375,3.8271484375
252,4.009765625,3.7490234375,3.826171875,4.009765625,3.818359375,3.7490234375,3.822265625,3.818359375
253,3.896484375,3.751953125,3.81640625,3.896484375,3.83203125,3.751953125,3.8603515625,3.83203125
254,4.07421875,3.7490234375,3.8486328125,4.07421875,3.791015625,3.7490234375,3.8203125,3.791015625
255,3.8857421875,3.751953125,3.802734375,3.8857421875,3.8095703125,3.751953125,3.82421875,3.8095703125
256,3.91796875,3.7490234375,3.8681640625,3.91796875,3.7822265625,3.7490234375,3.8359375,3.7822265625
257,3.857421875,3.751953125,3.845703125,3.857421875,3.80078125,3.751953125,3.8544921875,3.80078125
