,ansatz_0a_2f,ansatz_0b_2f,ansatz_0c_2f,ansatz_0d_2f,ansatz_1a_2f,ansatz_1b_2f,ansatz_1c_2f,ansatz_1d_2f
274,4.6484375,4.498046875,4.66796875,4.5732421875,4.6650390625,4.498046875,4.7109375,4.6611328125
275,4.603515625,4.50390625,4.5224609375,4.5986328125,4.64453125,4.50390625,4.65625,4.646484375
276,4.640625,4.498046875,4.6337890625,4.64453125,4.59375,4.498046875,4.6865234375,4.5654296875
277,4.5986328125,4.50390625,4.6318359375,4.5546875,4.5615234375,4.50390625,4.6689453125,4.58984375
278,4.5751953125,4.498046875,4.599609375,4.6064453125,4.6298828125,4.498046875,4.6171875,4.6142578125
279,4.595703125,4.50390625,4.560546875,4.5712890625,4.62109375,4.50390625,4.685546875,4.6201171875
280,4.537109375,4.498046875,4.6103515625,4.5615234375,4.521484375,4.498046875,4.681640625,4.5166015625
281,4.5673828125,4.50390625,4.599609375,4.51171875,4.5029296875,4.50390625,4.51953125,4.5068359375
282,4.59375,4.498046875,4.5986328125,4.587890625,4.623046875,4.498046875,4.6044921875,4.61328125
283,4.55078125,4.50390625,4.564453125,4.5576171875,4.5947265625,4.50390625,4.6337890625,4.6083984375
284,4.572265625,4.498046875,4.62890625,4.5947265625,4.560546875,4.498046875,4.6875,4.55859375
285,4.5732421875,4.50390625,4.5908203125,4.5791015625,4.5888671875,4.50390625,4.5888671875,4.5810546875
286,4.5595703125,4.498046875,4.58984375,4.57421875,4.580078125,4.498046875,4.5615234375,4.5830078125
287,4.5,4.50390625,4.5595703125,4.521484375,4.5498046875,4.50390625,4.521484375,4.560546875
288,4.615234375,4.498046875,4.5283203125,4.5693359375,4.5888671875,4.498046875,4.623046875,4.5830078125
289,4.5498046875,4.50390625,4.537109375,4.5537109375,4.55859375,4.50390625,4.6201171875,4.560546875
290,4.55078125,4.498046875,4.6123046875,4.57421875,4.6611328125,4.498046875,4.609375,4.640625
291,4.5595703125,4.50390625,4.533203125,4.5625,4.6083984375,4.50390625,4.646484375,4.615234375
292,4.6572265625,4.498046875,4.5791015625,4.67578125,4.5908203125,4.498046875,4.5546875,4.5908203125
293,4.673828125,4.50390625,4.5927734375,4.666015625,4.5341796875,4.50390625,4.580078125,4.5439453125
294,4.611328125,4.498046875,4.568359375,4.5634765625,4.650390625,4.498046875,4.6669921875,4.64453125
295,4.5615234375,4.50390625,4.5205078125,4.5537109375,4.5615234375,4.50390625,4.673828125,4.5712890625
296,4.5556640625,4.498046875,4.65625,4.51953125,4.603515625,4.498046875,4.5810546875,4.603515625
297,4.5654296875,4.50390625,4.603515625,4.5703125,4.578125,4.50390625,4.5224609375,4.5791015625
298,4.662109375,4.498046875,4.603515625,4.669921875,4.5341796875,4.498046875,4.67578125,4.5400390625
299,4.65625,4.50390625,4.603515625,4.5947265625,4.529296875,4.50390625,4.6455078125,4.521484375
300,4.591796875,4.498046875,4.5498046875,4.541015625,4.529296875,4.498046875,4.59375,4.53125
301,4.5419921875,4.50390625,4.513671875,4.5380859375,4.544921875,4.50390625,4.5185546875,4.54296875
302,4.51953125,4.498046875,4.55859375,4.515625,4.560546875,4.498046875,4.595703125,4.5498046875
303,4.5419921875,4.50390625,4.56640625,4.5302734375,4.5341796875,4.50390625,4.5693359375,4.5361328125
304,4.5849609375,4.498046875,4.583984375,4.583984375,4.724609375,4.498046875,4.595703125,4.724609375
305,4.51171875,4.50390625,4.533203125,4.5244140625,4.5673828125,4.50390625,4.5771484375,4.556640625
306,4.58203125,4.498046875,4.6376953125,4.54296875,4.59765625,4.498046875,4.591796875,4.578125
307,4.50390625,4.50390625,4.5966796875,4.5341796875,4.5478515625,4.50390625,4.5888671875,4.5390625
308,4.5791015625,4.498046875,4.6083984375,4.5830078125,4.576171875,4.498046875,4.5927734375,4.587890625
309,4.525390625,4.50390625,4.55859375,4.5712890625,4.5751953125,4.50390625,4.6171875,4.611328125
310,4.58203125,4.498046875,4.68359375,4.556640625,4.5810546875,4.498046875,4.595703125,4.6083984375
311,4.5576171875,4.50390625,4.6123046875,4.5458984375,4.5888671875,4.50390625,4.5693359375,4.5927734375
312,4.591796875,4.498046875,4.662109375,4.6318359375,4.63671875,4.498046875,4.5615234375,4.626953125
313,4.552734375,4.50390625,4.595703125,4.5390625,4.5927734375,4.50390625,4.5791015625,4.58984375
314,4.6357421875,4.498046875,4.6796875,4.6376953125,4.6884765625,4.498046875,4.583984375,4.67578125
315,4.5595703125,4.50390625,4.6474609375,4.5888671875,4.580078125,4.50390625,4.576171875,4.578125
316,4.54296875,4.498046875,4.6826171875,4.5908203125,4.5390625,4.498046875,4.6357421875,4.5048828125
317,4.55078125,4.50390625,4.58984375,4.5029296875,4.5634765625,4.50390625,4.5302734375,4.5537109375
318,4.5947265625,4.498046875,4.615234375,4.6123046875,4.5751953125,4.498046875,4.6171875,4.5634765625
319,4.580078125,4.50390625,4.5361328125,4.59375,4.5595703125,4.50390625,4.5654296875,4.5703125
320,4.607421875,4.498046875,4.5986328125,4.6005859375,4.5791015625,4.498046875,4.5693359375,4.607421875
321,4.57421875,4.50390625,4.5849609375,4.6015625,4.5556640625,4.50390625,4.5498046875,4.5615234375
322,4.5830078125,4.498046875,4.5927734375,4.5908203125,4.576171875,4.498046875,4.5771484375,4.5595703125
323,4.5908203125,4.50390625,4.5869140625,4.544921875,4.5439453125,4.50390625,4.568359375,4.5419921875
324,4.515625,4.498046875,4.568359375,4.560546875,4.568359375,4.498046875,4.52734375,4.5654296875
325,4.5419921875,4.50390625,4.5634765625,4.5576171875,4.5986328125,4.50390625,4.5361328125,4.599609375
326,4.5615234375,4.498046875,4.6005859375,4.5830078125,4.548828125,4.498046875,4.62890625,4.5283203125
327,4.5263671875,4.50390625,4.5693359375,4.513671875,4.5341796875,4.50390625,4.625,4.5283203125
328,4.54296875,4.498046875,4.5263671875,4.599609375,4.5810546875,4.498046875,4.720703125,4.58984375
329,4.6025390625,4.50390625,4.564453125,4.4921875,4.5771484375,4.50390625,4.59765625,4.5546875
330,4.6806640625,4.498046875,4.6357421875,4.650390625,4.646484375,4.498046875,4.6201171875,4.6259765625
331,4.6103515625,4.50390625,4.5771484375,4.6298828125,4.630859375,4.50390625,4.59375,4.6357421875
332,4.5654296875,4.498046875,4.5546875,4.525390625,4.685546875,4.498046875,4.6123046875,4.6845703125
333,4.5341796875,4.50390625,4.4990234375,4.5625,4.6533203125,4.50390625,4.5439453125,4.638671875
334,4.591796875,4.498046875,4.5810546875,4.59375,4.5615234375,4.498046875,4.5966796875,4.55859375
335,4.5556640625,4.50390625,4.685546875,4.5234375,4.6142578125,4.50390625,4.599609375,4.626953125
336,4.5966796875,4.498046875,4.671875,4.5595703125,4.5126953125,4.498046875,4.6279296875,4.5009765625
337,4.595703125,4.50390625,4.521484375,4.5908203125,4.54296875,4.50390625,4.6201171875,4.5302734375
338,4.54296875,4.498046875,4.6484375,4.556640625,4.55078125,4.498046875,4.6240234375,4.544921875
339,4.5859375,4.50390625,4.6025390625,4.541015625,4.5732421875,4.50390625,4.6015625,4.5986328125
340,4.5693359375,4.498046875,4.5595703125,4.548828125,4.5185546875,4.498046875,4.673828125,4.5361328125
341,4.5224609375,4.50390625,4.556640625,4.5458984375,4.5537109375,4.50390625,4.61328125,4.51953125
342,4.5419921875,4.498046875,4.51953125,4.552734375,4.576171875,4.498046875,4.6064453125,4.556640625
343,4.513671875,4.50390625,4.5595703125,4.5390625,4.556640625,4.50390625,4.5390625,4.53515625
344,4.546875,4.498046875,4.6181640625,4.572265625,4.583984375,4.498046875,4.5712890625,4.568359375
345,4.57421875,4.50390625,4.5810546875,4.5478515625,4.564453125,4.50390625,4.5986328125,4.58984375
346,4.6318359375,4.498046875,4.5732421875,4.6591796875,4.5703125,4.498046875,4.61328125,4.525390625
347,4.58984375,4.50390625,4.5625,4.5625,4.470703125,4.50390625,4.5146484375,4.5029296875
348,4.5888671875,4.498046875,4.5146484375,4.603515625,4.61328125,4.498046875,4.60546875,4.6005859375
349,4.5576171875,4.50390625,4.5791015625,4.51953125,4.541015625,4.50390625,4.578125,4.5263671875
350,4.6474609375,4.498046875,4.646484375,4.6787109375,4.5810546875,4.498046875,4.619140625,4.5654296875
351,4.5546875,4.50390625,4.4951171875,4.5380859375,4.5244140625,4.50390625,4.5576171875,4.5419921875
352,4.5263671875,4.498046875,4.6259765625,4.55859375,4.5380859375,4.498046875,4.6376953125,4.51953125
353,4.5888671875,4.50390625,4.59375,4.572265625,4.546875,4.50390625,4.6669921875,4.51171875
354,4.603515625,4.498046875,4.630859375,4.615234375,4.6064453125,4.498046875,4.54296875,4.619140625
355,4.5771484375,4.50390625,4.58203125,4.5791015625,4.5908203125,4.50390625,4.5625,4.5810546875
356,4.5517578125,4.498046875,4.5556640625,4.5302734375,4.5146484375,4.498046875,4.7060546875,4.5
357,4.5537109375,4.50390625,4.5908203125,4.564453125,4.5419921875,4.50390625,4.6455078125,4.5263671875
358,4.6875,4.498046875,4.6083984375,4.7080078125,4.5654296875,4.498046875,4.58203125,4.58984375
359,4.578125,4.50390625,4.6162109375,4.5869140625,4.5107421875,4.50390625,4.5498046875,4.5166015625
360,4.6083984375,4.498046875,4.619140625,4.626953125,4.5615234375,4.498046875,4.6806640625,4.5732421875
361,4.611328125,4.50390625,4.6240234375,4.6064453125,4.5146484375,4.50390625,4.6328125,4.5283203125
362,4.5732421875,4.498046875,4.6337890625,4.587890625,4.5458984375,4.498046875,4.56640625,4.5205078125
363,4.587890625,4.50390625,4.572265625,4.6220703125,4.537109375,4.50390625,4.4931640625,4.54296875
364,4.58984375,4.498046875,4.6396484375,4.599609375,4.52734375,4.498046875,4.681640625,4.529296875
365,4.576171875,4.50390625,4.62109375,4.5693359375,4.5,4.50390625,4.58203125,4.51953125
366,4.6318359375,4.498046875,4.525390625,4.6513671875,4.5732421875,4.498046875,4.640625,4.5166015625
367,4.59375,4.50390625,4.564453125,4.595703125,4.5546875,4.50390625,4.556640625,4.5751953125
368,4.5751953125,4.498046875,4.6201171875,4.57421875,4.609375,4.498046875,4.6611328125,4.587890625
369,4.541015625,4.50390625,4.642578125,4.5419921875,4.5419921875,4.50390625,4.6552734375,4.5361328125
370,4.6298828125,4.498046875,4.55078125,4.662109375,4.58203125,4.498046875,4.625,4.5634765625
371,4.5966796875,4.50390625,4.58203125,4.5849609375,4.505859375,4.50390625,4.5283203125,4.54296875
372,4.5185546875,4.498046875,4.5771484375,4.5107421875,4.580078125,4.498046875,4.6845703125,4.5771484375
373,4.5380859375,4.50390625,4.609375,4.52734375,4.5712890625,4.50390625,4.6455078125,4.546875
374,4.537109375,4.498046875,4.56640625,4.5322265625,4.5439453125,4.498046875,4.5498046875,4.560546875
375,4.5390625,4.50390625,4.5146484375,4.5546875,4.560546875,4.50390625,4.556640625,4.552734375
376,4.615234375,4.498046875,4.6025390625,4.611328125,4.521484375,4.498046875,4.646484375,4.5048828125
377,4.576171875,4.50390625,4.5673828125,4.564453125,4.5146484375,4.50390625,4.609375,4.5244140625
378,4.6259765625,4.498046875,4.5546875,4.6396484375,4.6259765625,4.498046875,4.5693359375,4.626953125
379,4.529296875,4.50390625,4.5634765625,4.5126953125,4.5693359375,4.50390625,4.58203125,4.56640625
380,4.5478515625,4.498046875,4.5849609375,4.541015625,4.4541015625,4.498046875,4.5927734375,4.4501953125
381,4.55078125,4.50390625,4.5595703125,4.5576171875,4.4990234375,4.50390625,4.58203125,4.5166015625
382,4.5537109375,4.498046875,4.6357421875,4.5498046875,4.60546875,4.498046875,4.568359375,4.5927734375
383,4.53125,4.50390625,4.6240234375,4.5400390625,4.5498046875,4.50390625,4.61328125,4.5654296875
384,4.6318359375,4.498046875,4.5634765625,4.6259765625,4.61328125,4.498046875,4.5927734375,4.619140625
385,4.591796875,4.50390625,4.5986328125,4.5986328125,4.5302734375,4.50390625,4.5625,4.4873046875
386,4.5556640625,4.498046875,4.564453125,4.576171875,4.6162109375,4.498046875,4.615234375,4.607421875
387,4.572265625,4.50390625,4.63671875,4.578125,4.576171875,4.50390625,4.53125,4.5595703125
388,4.5283203125,4.498046875,4.556640625,4.5234375,4.572265625,4.498046875,4.6748046875,4.6181640625
389,4.5859375,4.50390625,4.5576171875,4.59765625,4.5732421875,4.50390625,4.6455078125,4.533203125
390,4.576171875,4.498046875,4.541015625,4.5673828125,4.578125,4.498046875,4.6708984375,4.576171875
391,4.6005859375,4.50390625,4.5576171875,4.5888671875,4.580078125,4.50390625,4.6201171875,4.568359375
392,4.55078125,4.498046875,4.6611328125,4.5390625,4.53515625,4.498046875,4.5380859375,4.537109375
393,4.5283203125,4.50390625,4.572265625,4.541015625,4.5576171875,4.50390625,4.6201171875,4.5615234375
394,4.6015625,4.498046875,4.5810546875,4.6083984375,4.576171875,4.498046875,4.5830078125,4.5625
395,4.65625,4.50390625,4.5869140625,4.658203125,4.5263671875,4.50390625,4.548828125,4.5390625
396,4.5634765625,4.498046875,4.6298828125,4.572265625,4.5,4.498046875,4.619140625,4.5
397,4.5458984375,4.50390625,4.6171875,4.5498046875,4.5166015625,4.50390625,4.52734375,4.5087890625
398,4.630859375,4.498046875,4.5244140625,4.623046875,4.5244140625,4.498046875,4.57421875,4.517578125
399,4.61328125,4.50390625,4.587890625,4.6220703125,4.53515625,4.50390625,4.5712890625,4.5234375
400,4.55078125,4.498046875,4.5546875,4.5654296875,4.513671875,4.498046875,4.63671875,4.5078125
401,4.576171875,4.50390625,4.5615234375,4.5751953125,4.509765625,4.50390625,4.6435546875,4.5185546875
402,4.5634765625,4.498046875,4.564453125,4.56640625,4.5419921875,4.498046875,4.658203125,4.5283203125
403,4.6083984375,4.50390625,4.5166015625,4.6103515625,4.5205078125,4.50390625,4.5888671875,4.509765625
404,4.5791015625,4.498046875,4.5927734375,4.5625,4.5732421875,4.498046875,4.626953125,4.5478515625
405,4.55859375,4.50390625,4.6171875,4.572265625,4.546875,4.50390625,4.61328125,4.55859375
406,4.5673828125,4.498046875,4.544921875,4.5634765625,4.5458984375,4.498046875,4.5693359375,4.556640625
407,4.56640625,4.50390625,4.5732421875,4.5712890625,4.5400390625,4.50390625,4.578125,4.53515625
408,4.5478515625,4.498046875,4.583984375,4.5458984375,4.6455078125,4.498046875,4.5712890625,4.626953125
409,4.568359375,4.50390625,4.529296875,4.556640625,4.6591796875,4.50390625,4.5810546875,4.6640625
410,4.568359375,4.498046875,4.5537109375,4.580078125,4.6103515625,4.498046875,4.6552734375,4.623046875
411,4.5732421875,4.50390625,4.623046875,4.578125,4.583984375,4.50390625,4.6337890625,4.5859375
412,4.59375,4.498046875,4.6142578125,4.607421875,4.5673828125,4.498046875,4.61328125,4.583984375
413,4.529296875,4.50390625,4.5830078125,4.53515625,4.5302734375,4.50390625,4.5576171875,4.5361328125
414,4.5146484375,4.498046875,4.6162109375,4.5341796875,4.51953125,4.498046875,4.5390625,4.53515625
415,4.529296875,4.50390625,4.5595703125,4.5263671875,4.53125,4.50390625,4.560546875,4.5390625
416,4.5615234375,4.498046875,4.7255859375,4.5810546875,4.6552734375,4.498046875,4.5419921875,4.6494140625
417,4.5654296875,4.50390625,4.6123046875,4.556640625,4.634765625,4.50390625,4.5654296875,4.6455078125
418,4.5634765625,4.498046875,4.5751953125,4.5625,4.5537109375,4.498046875,4.5556640625,4.5517578125
419,4.5537109375,4.50390625,4.568359375,4.5556640625,4.5400390625,4.50390625,4.5400390625,4.5341796875
420,4.5966796875,4.498046875,4.5546875,4.607421875,4.5625,4.498046875,4.6123046875,4.5595703125
421,4.5615234375,4.50390625,4.5380859375,4.576171875,4.517578125,4.50390625,4.623046875,4.513671875
422,4.5751953125,4.498046875,4.6083984375,4.541015625,4.5810546875,4.498046875,4.5966796875,4.5966796875
423,4.5166015625,4.50390625,4.5654296875,4.51953125,4.564453125,4.50390625,4.580078125,4.5625
424,4.546875,4.498046875,4.5751953125,4.5849609375,4.5537109375,4.498046875,4.5751953125,4.5654296875
425,4.5546875,4.50390625,4.59765625,4.533203125,4.59375,4.50390625,4.5595703125,4.6025390625
426,4.53515625,4.498046875,4.5546875,4.5263671875,4.5703125,4.498046875,4.564453125,4.576171875
427,4.556640625,4.50390625,4.5703125,4.5341796875,4.5625,4.50390625,4.4951171875,4.5537109375
428,4.6591796875,4.498046875,4.6708984375,4.6865234375,4.572265625,4.498046875,4.6171875,4.58203125
429,4.609375,4.50390625,4.6083984375,4.6103515625,4.5400390625,4.50390625,4.5322265625,4.5185546875
430,4.5625,4.498046875,4.5791015625,4.5537109375,4.53515625,4.498046875,4.5341796875,4.541015625
431,4.5615234375,4.50390625,4.6259765625,4.55859375,4.5166015625,4.50390625,4.55859375,4.515625
432,4.5478515625,4.498046875,4.6015625,4.5732421875,4.458984375,4.498046875,4.5634765625,4.486328125
433,4.5625,4.50390625,4.615234375,4.548828125,4.548828125,4.50390625,4.56640625,4.5185546875
434,4.5263671875,4.498046875,4.5439453125,4.560546875,4.6044921875,4.498046875,4.64453125,4.5751953125
435,4.53515625,4.50390625,4.5625,4.513671875,4.5791015625,4.50390625,4.6025390625,4.591796875
436,4.56640625,4.498046875,4.5947265625,4.568359375,4.5947265625,4.498046875,4.59375,4.6015625
437,4.5390625,4.50390625,4.5869140625,4.5703125,4.564453125,4.50390625,4.56640625,4.55859375
438,4.5166015625,4.498046875,4.5654296875,4.537109375,4.658203125,4.498046875,4.603515625,4.677734375
439,4.580078125,4.50390625,4.544921875,4.53125,4.564453125,4.50390625,4.6015625,4.576171875
440,4.576171875,4.498046875,4.5185546875,4.568359375,4.52734375,4.498046875,4.5712890625,4.5087890625
441,4.5322265625,4.50390625,4.5263671875,4.5498046875,4.52734375,4.50390625,4.642578125,4.51953125
442,4.533203125,4.498046875,4.6357421875,4.5322265625,4.556640625,4.498046875,4.5673828125,4.55859375
443,4.533203125,4.50390625,4.5625,4.5234375,4.564453125,4.50390625,4.5625,4.5458984375
444,4.57421875,4.498046875,4.53515625,4.59375,4.5419921875,4.498046875,4.615234375,4.4990234375
445,4.564453125,4.50390625,4.5576171875,4.5966796875,4.525390625,4.50390625,4.5546875,4.5302734375
446,4.5693359375,4.498046875,4.5615234375,4.5517578125,4.533203125,4.498046875,4.5458984375,4.55859375
447,4.58203125,4.50390625,4.5537109375,4.5927734375,4.5400390625,4.50390625,4.5634765625,4.4990234375
448,4.5654296875,4.498046875,4.51171875,4.5439453125,4.525390625,4.498046875,4.5205078125,4.5703125
449,4.5380859375,4.50390625,4.5244140625,4.5419921875,4.53515625,4.50390625,4.525390625,4.4521484375
450,4.5341796875,4.498046875,4.609375,4.5400390625,4.546875,4.498046875,4.5634765625,4.54296875
451,4.587890625,4.50390625,4.5986328125,4.595703125,4.568359375,4.50390625,4.5244140625,4.5673828125
452,4.59765625,4.498046875,4.5537109375,4.58203125,4.5849609375,4.498046875,4.59765625,4.5927734375
453,4.58203125,4.50390625,4.564453125,4.5625,4.6416015625,4.50390625,4.5654296875,4.65234375
454,4.595703125,4.498046875,4.578125,4.60546875,4.595703125,4.498046875,4.6416015625,4.607421875
455,4.5400390625,4.50390625,4.5302734375,4.5419921875,4.5791015625,4.50390625,4.5947265625,4.5810546875
456,4.6435546875,4.498046875,4.638671875,4.609375,4.5087890625,4.498046875,4.56640625,4.5205078125
457,4.62109375,4.50390625,4.65625,4.6240234375,4.55859375,4.50390625,4.5458984375,4.5576171875
458,4.55859375,4.498046875,4.58984375,4.5302734375,4.505859375,4.498046875,4.55078125,4.494140625
459,4.5869140625,4.50390625,4.5439453125,4.5576171875,4.5244140625,4.50390625,4.5810546875,4.52734375
460,4.55859375,4.498046875,4.568359375,4.5537109375,4.603515625,4.498046875,4.6396484375,4.6083984375
461,4.5595703125,4.50390625,4.5458984375,4.5693359375,4.5595703125,4.50390625,4.591796875,4.5595703125
462,4.7236328125,4.498046875,4.607421875,4.71875,4.599609375,4.498046875,4.5498046875,4.607421875
463,4.6259765625,4.50390625,4.525390625,4.62109375,4.5380859375,4.50390625,4.5107421875,4.5302734375
464,4.5849609375,4.498046875,4.556640625,4.5810546875,4.5498046875,4.498046875,4.6015625,4.5537109375
465,4.57421875,4.50390625,4.576171875,4.5595703125,4.53125,4.50390625,4.6015625,4.533203125
466,4.630859375,4.498046875,4.5830078125,4.6708984375,4.544921875,4.498046875,4.6083984375,4.546875
467,4.5654296875,4.50390625,4.5634765625,4.603515625,4.5654296875,4.50390625,4.548828125,4.5439453125
468,4.609375,4.498046875,4.5849609375,4.5537109375,4.572265625,4.498046875,4.533203125,4.5830078125
469,4.6259765625,4.50390625,4.583984375,4.6064453125,4.580078125,4.50390625,4.525390625,4.58984375
470,4.578125,4.498046875,4.5234375,4.5625,4.521484375,4.498046875,4.626953125,4.5205078125
471,4.5673828125,4.50390625,4.544921875,4.5556640625,4.4892578125,4.50390625,4.599609375,4.4833984375
472,4.5205078125,4.498046875,4.59375,4.5205078125,4.5283203125,4.498046875,4.65625,4.548828125
473,4.537109375,4.50390625,4.5361328125,4.505859375,4.521484375,4.50390625,4.662109375,4.517578125
474,4.6005859375,4.498046875,4.62890625,4.6162109375,4.548828125,4.498046875,4.546875,4.5576171875
475,4.5546875,4.50390625,4.529296875,4.568359375,4.5380859375,4.50390625,4.548828125,4.537109375
476,4.55859375,4.498046875,4.556640625,4.587890625,4.6201171875,4.498046875,4.5712890625,4.611328125
477,4.5908203125,4.50390625,4.5458984375,4.556640625,4.5966796875,4.50390625,4.5283203125,4.5830078125
478,4.5927734375,4.498046875,4.5771484375,4.6123046875,4.5986328125,4.498046875,4.611328125,4.59375
479,4.54296875,4.50390625,4.603515625,4.5537109375,4.578125,4.50390625,4.5498046875,4.576171875
480,4.5712890625,4.498046875,4.548828125,4.537109375,4.6064453125,4.498046875,4.5634765625,4.615234375
481,4.5927734375,4.50390625,4.5146484375,4.580078125,4.6123046875,4.50390625,4.61328125,4.58984375
482,4.630859375,4.498046875,4.5185546875,4.6474609375,4.595703125,4.498046875,4.5419921875,4.6064453125
483,4.5869140625,4.50390625,4.5693359375,4.5966796875,4.6142578125,4.50390625,4.564453125,4.6044921875
484,4.5302734375,4.498046875,4.591796875,4.5771484375,4.5712890625,4.498046875,4.5498046875,4.5537109375
485,4.5625,4.50390625,4.5439453125,4.5244140625,4.5693359375,4.50390625,4.5693359375,4.5791015625
486,4.51171875,4.498046875,4.5439453125,4.4873046875,4.6044921875,4.498046875,4.662109375,4.6103515625
487,4.52734375,4.50390625,4.5341796875,4.537109375,4.5546875,4.50390625,4.6025390625,4.5498046875
488,4.521484375,4.498046875,4.6015625,4.55859375,4.580078125,4.498046875,4.6337890625,4.5830078125
489,4.48828125,4.50390625,4.5361328125,4.533203125,4.5400390625,4.50390625,4.564453125,4.525390625
490,4.599609375,4.498046875,4.58203125,4.5869140625,4.5009765625,4.498046875,4.52734375,4.509765625
491,4.5400390625,4.50390625,4.5654296875,4.515625,4.5224609375,4.50390625,4.5341796875,4.533203125
492,4.552734375,4.498046875,4.619140625,4.5546875,4.5693359375,4.498046875,4.60546875,4.5478515625
493,4.5498046875,4.50390625,4.5654296875,4.5595703125,4.5732421875,4.50390625,4.591796875,4.5537109375
494,4.537109375,4.498046875,4.576171875,4.5185546875,4.5791015625,4.498046875,4.6142578125,4.607421875
495,4.509765625,4.50390625,4.54296875,4.4931640625,4.5283203125,4.50390625,4.609375,4.5224609375
496,4.59375,4.498046875,4.61328125,4.59375,4.5888671875,4.498046875,4.6669921875,4.5859375
497,4.564453125,4.50390625,4.5615234375,4.525390625,4.5751953125,4.50390625,4.6123046875,4.5419921875
498,4.6044921875,4.498046875,4.6494140625,4.5986328125,4.595703125,4.498046875,4.58203125,4.6083984375
499,4.55078125,4.50390625,4.5888671875,4.5703125,4.5400390625,4.50390625,4.5556640625,4.595703125
500,4.56640625,4.498046875,4.52734375,4.5908203125,4.6298828125,4.498046875,4.587890625,4.6162109375
501,4.5634765625,4.50390625,4.505859375,4.5205078125,4.5673828125,4.50390625,4.5576171875,4.564453125
502,4.5615234375,4.498046875,4.666015625,4.572265625,4.607421875,4.498046875,4.560546875,4.5849609375
503,4.54296875,4.50390625,4.5625,4.4931640625,4.5390625,4.50390625,4.5751953125,4.5732421875
504,4.6533203125,4.498046875,4.6181640625,4.6708984375,4.56640625,4.498046875,4.5341796875,4.59765625
505,4.6298828125,4.50390625,4.6171875,4.5966796875,4.525390625,4.50390625,4.5712890625,4.556640625
506,4.53125,4.498046875,4.5234375,4.5126953125,4.5546875,4.498046875,4.5234375,4.537109375
507,4.5576171875,4.50390625,4.5625,4.556640625,4.5244140625,4.50390625,4.53125,4.521484375
508,4.6455078125,4.498046875,4.6142578125,4.6015625,4.52734375,4.498046875,4.6884765625,4.533203125
509,4.5888671875,4.50390625,4.65234375,4.5947265625,4.498046875,4.50390625,4.603515625,4.494140625
510,4.599609375,4.498046875,4.578125,4.587890625,4.634765625,4.498046875,4.5712890625,4.611328125
511,4.5234375,4.50390625,4.5458984375,4.521484375,4.5849609375,4.50390625,4.595703125,4.607421875
512,4.6494140625,4.498046875,4.5966796875,4.6572265625,4.603515625,4.498046875,4.578125,4.568359375
513,4.6142578125,4.50390625,4.5576171875,4.6015625,4.5537109375,4.50390625,4.572265625,4.5634765625
514,4.515625,4.498046875,4.65234375,4.5166015625,4.533203125,4.498046875,4.611328125,4.5400390625
515,4.5234375,4.50390625,4.5947265625,4.5341796875,4.5771484375,4.50390625,4.5908203125,4.5771484375
516,4.580078125,4.498046875,4.5263671875,4.578125,4.5712890625,4.498046875,4.5498046875,4.583984375
517,4.5361328125,4.50390625,4.5859375,4.529296875,4.6015625,4.50390625,4.5361328125,4.5986328125
518,4.54296875,4.498046875,4.5498046875,4.5703125,4.5458984375,4.498046875,4.6279296875,4.5234375
519,4.556640625,4.50390625,4.58984375,4.54296875,4.5654296875,4.50390625,4.583984375,4.576171875
520,4.54296875,4.498046875,4.6220703125,4.548828125,4.6572265625,4.498046875,4.548828125,4.65625
521,4.548828125,4.50390625,4.5576171875,4.546875,4.6064453125,4.50390625,4.5244140625,4.6005859375
522,4.5712890625,4.498046875,4.634765625,4.556640625,4.6123046875,4.498046875,4.7041015625,4.6171875
523,4.5810546875,4.50390625,4.6220703125,4.578125,4.552734375,4.50390625,4.580078125,4.56640625
524,4.59765625,4.498046875,4.5732421875,4.59375,4.5732421875,4.498046875,4.552734375,4.595703125
525,4.5869140625,4.50390625,4.607421875,4.5908203125,4.6298828125,4.50390625,4.5322265625,4.62890625
526,4.5517578125,4.498046875,4.5791015625,4.5654296875,4.548828125,4.498046875,4.59765625,4.53125
527,4.49609375,4.50390625,4.634765625,4.4921875,4.5302734375,4.50390625,4.5986328125,4.5263671875
528,4.5244140625,4.498046875,4.5771484375,4.533203125,4.623046875,4.498046875,4.6513671875,4.6376953125
529,4.548828125,4.50390625,4.5830078125,4.52734375,4.5771484375,4.50390625,4.5849609375,4.5869140625
530,4.5498046875,4.498046875,4.5693359375,4.544921875,4.56640625,4.498046875,4.5791015625,4.546875
531,4.490234375,4.50390625,4.595703125,4.4912109375,4.5947265625,4.50390625,4.587890625,4.615234375
532,4.5400390625,4.498046875,4.5419921875,4.5322265625,4.5751953125,4.498046875,4.58203125,4.5478515625
533,4.4990234375,4.50390625,4.5302734375,4.498046875,4.4892578125,4.50390625,4.53515625,4.4990234375
534,4.6650390625,4.498046875,4.5986328125,4.6669921875,4.56640625,4.498046875,4.5546875,4.5478515625
535,4.6298828125,4.50390625,4.5791015625,4.65234375,4.5537109375,4.50390625,4.5986328125,4.541015625
536,4.603515625,4.498046875,4.5478515625,4.6416015625,4.515625,4.498046875,4.701171875,4.5166015625
537,4.564453125,4.50390625,4.552734375,4.5322265625,4.5009765625,4.50390625,4.634765625,4.515625
