,seed_28,seed_170,seed_225,seed_188,seed_18,seed_38,seed_48,seed_58
0,16.859607529518904,20.894629457401226,23.32542299067218,22.68745059172694,25.584048618444513,25.25918912301201,13.6023851393846,14.326586829014088
1,16.35351577431192,23.290310791099596,20.342913731093418,25.870057229645848,25.71074397736142,20.23407821122294,15.779347841416744,12.38989342874803
2,17.435868744663452,21.824616486339156,22.14746052166697,24.620029738935454,23.929365120077655,20.748314107585564,13.460313770347677,13.604906855426268
3,15.36249873307515,23.191825316434723,21.395505677988744,24.793853258828054,26.616129057498366,24.217845128485298,16.061728963861427,12.632377955153306
4,16.483918656738823,21.255647289927527,20.728280682906977,23.593941149858118,26.304178366465127,18.86534103741608,14.980501548602593,11.790861054340208
5,15.923688410521704,23.393793657299128,22.220275280807506,26.07192327177427,23.293595753086812,26.814282467034577,14.973119387812696,14.808969038598367
6,14.445221633038333,23.239182544025592,21.3533414422859,26.83879204100826,26.08823505644609,23.011346123228364,13.64907082468392,13.959427588644312
7,18.34752615538135,21.09193725326524,20.917455704242656,21.8386733412934,24.6180061847534,21.593556743009945,15.583243286744686,12.79789716669508
8,15.605693531157915,24.500306027841884,21.457151717576338,25.943905479623012,25.475042783778335,22.96738232191389,15.29108649925855,12.548588864983152
9,17.61121051514296,20.72337235281306,21.322410899414773,23.678182737715264,25.386085293638374,21.223693895733124,14.506020542080725,13.932378118977486
10,16.928308899827428,23.36397935163844,21.496813876507094,23.661753818955123,25.697034039872698,21.812405993895474,15.244462702753342,12.9919735134699
11,16.90959681739329,21.606152565918443,21.87568543046658,25.42806649822761,25.157887724943734,22.907527761541616,14.279037197927561,13.250458022481837
12,17.096263619303592,22.814677288436652,21.80224261151019,25.439831897686734,23.963450811027368,24.786102465632194,16.938943812102984,13.446243089738203
13,16.236302307051822,21.68940975985693,21.26228338599771,23.44167019106926,25.991232352212958,20.412478933991583,12.954597057041656,12.526730820288687
14,18.112676261835553,20.038534094937198,21.431511406556506,24.420466966132963,24.273315748633628,23.477925425225067,15.080380602071337,12.947788569376025
15,15.71969517099747,25.30779963016949,21.551542859265012,24.788687459295627,26.7408523897588,21.127372373257863,14.389682113384298,13.604799791752798
16,17.039160264161733,21.469399372448134,21.770887518997178,22.507124575264697,25.162276955060868,23.979416240266456,15.89716942318169,14.735534974729383
17,14.99982419154906,22.342099838539575,22.723403365892477,25.63522339067045,25.459758987772357,21.136675055411303,13.901727767210167,11.75020178267424
18,15.013697630302355,23.25613246287859,20.513930771720094,25.706121691859693,25.116959296603632,25.566666069747807,14.67748687700306,13.995638271801406
19,16.97665672687853,21.47831504795007,22.176328574737266,23.903953726164694,26.145977739463984,19.731010276638234,13.533922407658277,12.88765550351773
20,16.691666563195895,25.603299912364637,23.218049031788496,24.87989956410026,27.481493625631053,19.796700638779118,14.131685822538708,12.489209587057227
21,15.046483206713162,20.412898213287566,20.768322511135686,24.724061734857322,23.77876527061173,25.079954952399,15.65650587739149,15.272559953404116
22,19.089022629154044,18.884473941648547,21.141846286634195,25.848873037571853,23.332416664481908,23.565408242055362,14.044039372285168,13.72927733886863
23,14.44868498815933,25.7397056404344,21.467624450168287,24.28842918217772,27.04490761749459,21.570336108697035,15.821840107702657,13.004592885587966
24,17.54883805196612,22.033761853898284,20.862728250897742,21.956109295121358,24.917925013450173,20.73980262225012,13.559632875315907,13.669608665566956
25,15.221908718470418,22.449792009725723,21.578229946785857,27.6408648263825,24.605417899930288,23.560399301972836,15.945158600906037,12.917286691000305
26,15.65039552539246,19.960601391100905,21.668223847704926,24.534292437270864,23.137013115866274,22.95519949701808,14.99211821146977,12.699488637540071
27,17.570214486881987,24.335747395912303,20.933617082105567,25.07104060133086,27.58873904377094,22.072687997476212,14.851093514494817,13.544894008210473
28,16.071895016474393,22.88092379651572,21.00557025405386,22.083052863997285,25.073085160052003,19.555857759814913,15.572636339925907,15.046376416707236
29,16.724670014427193,21.743760979721184,22.010309248173137,27.481974572551746,26.01349922018427,25.423078301528463,14.286928949752568,11.564638054987697
30,17.58348667100506,22.03218098015516,21.830910511706445,24.638119279597365,23.287929640706402,21.438619412250542,16.04997775003844,13.274152613949969
31,15.68631483685006,22.58842138943497,21.707014668056246,23.954417556293482,26.924224393373215,24.245216700082878,13.807913832997219,13.018588886377684
32,16.4519558522518,21.190468064016166,23.340904493315097,22.92760110839129,27.588673727571443,21.94493090023355,15.444121674539982,12.85875546338131
33,16.742315538942727,23.2253666998954,19.457555523020478,25.089687949084897,23.04576951752564,23.007852398688097,14.138039128595354,13.19142943333675
34,15.87419739658624,23.711659606787567,23.529048076995608,22.568471061643443,24.799603877398432,23.9476037729469,15.970582644613188,12.377385820009149
35,16.682377836797592,21.30979333769478,18.808322396398456,27.529686662423888,26.15727522092656,21.29175889758055,13.51107281277175,14.33391828645778
36,16.16040728990453,22.15821233285403,23.65178685584531,23.040746722539517,26.229455442173197,25.129477882123712,14.940707038889636,12.823019253920341
37,16.51401235077345,22.693645238446347,19.492546874638144,26.511229930464317,23.546207991303415,20.72812825341328,14.921960828643213,14.106821360000058
38,13.86862462942864,21.117606632798488,22.22768174846886,26.426126885686788,24.09224383520758,24.242281655879967,15.703744222092931,13.26182587693935
39,18.01948112798662,23.287660267457017,20.954772698629096,22.158971009630786,27.36292397106854,20.385776196367175,13.990741189340776,13.436821449991294
40,15.726994317374672,23.847696142785114,21.82697824664281,25.760563452323478,24.057059029453637,21.61270914668635,16.304036758361338,12.483077980405623
41,16.90605381753002,21.014888264843204,21.878229210832124,23.704941518842848,25.729144981990913,22.93833820393219,12.965650073238285,14.049961307706585
42,16.380728107619916,21.76519497821257,21.13021452947804,24.519520313765817,24.776450551315307,23.903293327188937,14.805466766948127,14.424114182244097
43,16.753246688633944,23.493586818570403,21.344962921323006,25.11266701187879,26.122767772152837,21.47804134866063,15.345437544413295,12.578905157072889
44,17.336022823328513,22.956807548289675,21.34332686168175,25.6271352908642,25.574080457664206,23.6159455638268,13.605755082778103,12.825228224207223
45,15.867488722878615,21.184118845287916,21.575693557940188,23.77459860812964,24.581499105653442,21.884111164569912,15.935550413917605,13.819289053866573
46,15.942306009227257,22.628184790569197,20.5929153642338,26.667074274150867,23.998941082811598,22.707110393193066,14.928236268075048,13.57480792436326
47,17.34928387752015,21.298347029983397,21.932528196813536,22.96542251963461,27.371387090879484,21.354245415749524,14.134754397100084,12.766397838788755
48,16.11876546973369,23.40653259471371,22.09434060968692,26.089844071823176,26.416774013427162,20.951519240041613,15.590973548053983,11.965430884115593
49,16.9960877820148,20.959933079132433,21.368316564561493,22.487451745481707,24.344626363455934,23.46552845359121,14.534777342244007,13.88288620462954
50,18.31425155792031,25.846438283784483,21.34296340399548,26.921002479152694,24.924004348082818,20.27735069445517,13.406531348211773,13.19075111911428
51,15.47744818423837,18.406398504565516,21.85489924102767,23.297081406492325,25.824093969555715,25.090387017008325,16.843379784121037,13.392218916140676
52,22.37388975539025,16.144830884421925,21.214052280532975,18.262270817212364,25.52322786789809,17.3340152912306,27.596365238569863,12.977342471042771
53,25.177188790531133,18.05511716650394,20.705033376963804,16.47383315100565,23.959586395978828,18.191982790712824,25.43264274579413,14.037320137696295
54,15.806339411589175,17.494016283882658,21.62150932795467,16.29806743892111,21.961469598885834,17.66614618155366,18.777031013382015,13.17532465406805
55,11.806942036035402,15.443750504339924,20.252214803165007,16.340719324998776,25.72812485569252,17.500282978246364,18.20819817635777,13.327705953925243
56,14.777262109742086,13.033011775334652,20.249248099475565,16.28394640209074,21.576069099315884,18.338519564467443,18.495094455574925,12.186835249053443
