,seed_28,seed_170,seed_225,seed_188,seed_18,seed_38,seed_48,seed_58
0,17.001537862585604,15.615293191856576,15.11866761855399,12.01612321979623,12.26807847255634,18.832168510817866,14.463415098116638,18.019420117573954
1,16.874255855244865,15.177764234259982,14.844022599012682,11.928025936110847,11.9348323516694,18.83724024507333,14.40296226968549,17.42665520299425
2,18.27700673485824,15.870326325596269,15.889838177208706,12.130084541074288,10.792744304990759,17.203348085780487,13.204685707654715,16.789187492868997
3,16.643175595783863,14.942447994877295,15.137433116402457,11.168656955296314,10.889345898181872,17.33987491632202,12.940219684486548,16.68628658422939
4,15.533885989780728,14.777311119717051,13.433769374488437,12.581213139437333,11.531000857427788,16.11043845715908,11.609244976951844,16.907692106976466
5,15.501682767585232,14.813651029560567,13.242216778710757,11.985910847748944,11.489810045383022,16.066029017282883,11.335368698209507,16.040381568572215
6,14.098422084145037,13.154119606262304,11.917483094703778,12.89968445274337,11.859751966608005,14.533217682495513,10.713020293887826,17.474621305443772
7,13.692524934271923,12.893742481145173,12.196419338851243,11.852739678529547,11.525100656538164,14.8512590023297,11.405841186430862,16.339761993326288
8,13.224820674312687,14.03147329393736,12.923301693063893,12.51098573235325,11.528566994256817,13.676592392184029,12.106031423380516,14.772915520671864
9,13.801895676099182,13.643252351108153,11.96468049504486,11.350109416487353,10.00027281552025,14.203341171522004,10.475384135950318,14.519260507425154
10,14.140664170740147,14.383667038074151,11.110108844429549,10.068543446288992,11.075489076029239,12.809605756422654,11.45303645950745,13.397647861816491
11,13.495311840477717,12.909087313675576,11.463609499619068,10.311548348514432,9.959736318493217,12.512949441914465,10.462613814745405,13.594105595808111
12,11.841128384956637,11.491019999389609,10.727333041372011,10.251314979198265,9.349705603073277,13.365842921730618,11.027680950643765,15.059661339237374
13,11.841128384956637,11.491019999389609,10.727333041372011,10.068543446288992,9.349705603073277,12.512949441914465,10.462613814745405,13.397647861816491
14,11.841128384956637,11.491019999389609,10.727333041372011,10.068543446288992,9.349705603073277,12.512949441914465,10.462613814745405,13.397647861816491
15,11.841128384956637,11.491019999389609,10.727333041372011,10.068543446288992,9.349705603073277,12.512949441914465,10.462613814745405,13.397647861816491
16,11.841128384956637,11.491019999389609,10.727333041372011,10.068543446288992,9.349705603073277,12.512949441914465,10.462613814745405,13.397647861816491
17,11.841128384956637,11.491019999389609,10.727333041372011,10.068543446288992,9.349705603073277,12.512949441914465,10.462613814745405,13.397647861816491
18,11.841128384956637,11.491019999389609,10.727333041372011,10.068543446288992,9.349705603073277,12.512949441914465,10.462613814745405,13.397647861816491
19,11.841128384956637,11.491019999389609,10.727333041372011,10.068543446288992,9.349705603073277,12.512949441914465,10.462613814745405,13.397647861816491
20,11.841128384956637,11.491019999389609,10.727333041372011,10.068543446288992,9.349705603073277,12.512949441914465,10.462613814745405,13.397647861816491
21,11.841128384956637,11.491019999389609,10.727333041372011,10.068543446288992,9.349705603073277,12.512949441914465,10.462613814745405,13.397647861816491
22,11.841128384956637,11.491019999389609,10.727333041372011,10.068543446288992,9.349705603073277,12.512949441914465,10.462613814745405,13.397647861816491
23,11.841128384956637,11.491019999389609,10.727333041372011,10.068543446288992,9.349705603073277,12.512949441914465,10.462613814745405,13.397647861816491
24,11.841128384956637,11.491019999389609,10.727333041372011,10.068543446288992,9.349705603073277,12.512949441914465,10.462613814745405,13.397647861816491
25,12.131023758103591,11.228482166138605,10.004954934364275,9.657127420308601,8.998307008750855,12.935321816121737,10.12959788812101,13.476135977654968
26,13.267068836972562,12.028845530831571,10.978500841891185,9.48857796574473,8.730823248978723,12.300147264974829,9.218345418777927,11.776270012420671
27,11.382177371052359,10.535802999129398,10.6382721271917,9.001553600430722,8.993157376338694,11.996645379003576,9.258359895220966,11.956349556840786
28,10.860792943610578,11.165311329830596,10.302169330401574,10.413474106420733,9.41510225735693,12.115221453612111,8.932875455371235,12.212817166674375
29,11.254747778114242,10.460806300925695,9.699914273905234,9.657789233170584,9.316376274109775,11.638683839515883,9.027272375557057,11.925437464958069
30,10.124036981216086,9.92288904663665,8.82064097209944,10.42816078782323,9.672257277154959,10.949498890611753,7.312766947117411,12.918277271938871
31,9.567904087470426,9.344624066100323,9.112263540318002,9.428006745568819,9.146410846048642,11.350457738258102,7.852851684840774,11.980093440483087
32,10.219666256901508,10.289302758334316,9.741269262133237,10.314833118499736,9.533888478722648,9.938615966575089,8.420109367383386,11.041017460267835
33,10.237772193212182,10.111025700928765,8.805064427649734,9.327933936407799,8.619662521360846,10.428942347584524,6.67954303515003,10.66149227565693
34,10.481942703552862,10.62973564327305,7.903656306336358,8.167194099881717,9.643037937964062,9.105414478810378,7.335019012844395,10.518061555385035
35,9.833750899382252,9.13413367995736,8.656938611922335,8.384660830942058,8.546503522356385,8.51194566393077,7.092581460718983,10.62642685454534
36,8.373993285878198,7.852039165916002,8.61447978835289,8.556236137388595,9.077317410615942,9.457984772381137,7.185446977301019,11.902737073068753
