,ev_op_Hp15,ev_op_Hp20,ev_op_H,ev_op_Hp15_2f,ev_op_Hp20_2f,ev_op_H_2f,ev_op_Hp15_3f,ev_op_Hp20_3f,ev_op_H_3f,ev_op_Hp15_4f,ev_op_Hp20_4f,ev_op_H_4f
0,5.5009765625,5.71630859375,6.23681640625,3.61328125,5.45263671875,6.05615234375,4.16357421875,5.46044921875,5.83251953125,4.0625,5.59619140625,5.4580078125
1,3.84814453125,7.583984375,6.0859375,4.34765625,5.71875,5.63232421875,4.5595703125,5.34521484375,5.4658203125,4.59375,6.4130859375,5.4658203125
2,4.73388671875,5.9755859375,6.1923828125,4.453125,5.07763671875,5.6826171875,4.671875,5.16552734375,5.50634765625,4.67626953125,5.90478515625,5.92333984375
3,4.40869140625,6.453125,6.283203125,3.90625,5.08642578125,5.6640625,4.3505859375,5.8154296875,5.9755859375,2.60986328125,5.5302734375,5.43017578125
4,4.814453125,6.18603515625,6.07763671875,4.09521484375,5.2109375,6.08935546875,3.78955078125,5.26708984375,5.72216796875,3.7861328125,5.7265625,5.80419921875
5,4.62890625,7.11669921875,6.6923828125,5.07861328125,4.84423828125,5.751953125,4.693359375,5.6953125,6.11962890625,4.2880859375,5.7939453125,5.451171875
6,4.69140625,6.5693359375,6.6796875,3.875,5.31494140625,5.61279296875,3.86962890625,5.57470703125,5.66943359375,4.14306640625,5.49072265625,5.43115234375
7,4.80712890625,6.74658203125,6.4033203125,4.1103515625,5.162109375,5.91748046875,3.38818359375,5.7431640625,5.70166015625,3.625,5.400390625,5.9736328125
8,4.7001953125,6.71435546875,6.6953125,3.6689453125,5.71533203125,5.49658203125,3.65283203125,5.81982421875,5.736328125,4.498046875,5.90185546875,5.34765625
9,4.5595703125,6.12353515625,6.02978515625,5.126953125,5.15478515625,5.54443359375,4.46240234375,4.88330078125,5.8232421875,3.466796875,5.6455078125,5.7705078125
10,4.8828125,6.326171875,6.73388671875,2.7939453125,5.8173828125,5.63671875,4.181640625,5.55224609375,5.873046875,4.0859375,5.466796875,5.3369140625
11,3.38134765625,7.24169921875,6.45703125,4.6171875,4.6298828125,5.466796875,3.03662109375,5.673828125,5.12109375,4.1435546875,5.79443359375,5.751953125
12,4.845703125,7.0283203125,6.40380859375,3.44189453125,5.92041015625,5.6845703125,3.3798828125,5.30615234375,5.52099609375,3.67529296875,5.99951171875,5.90869140625
13,4.73291015625,6.1513671875,6.84326171875,3.80517578125,5.07177734375,5.38720703125,4.1962890625,4.73095703125,5.61474609375,3.39697265625,5.6240234375,5.90380859375
14,4.77587890625,5.8486328125,6.55419921875,3.93896484375,4.91259765625,6.3515625,4.20361328125,5.25,5.634765625,4.6142578125,5.8037109375,6.130859375
15,4.7509765625,7.1318359375,6.638671875,4.341796875,5.66650390625,5.56103515625,3.98681640625,5.6923828125,5.572265625,4.90869140625,5.8095703125,5.5439453125
16,4.43408203125,6.72021484375,6.2021484375,3.59716796875,5.927734375,5.14404296875,4.11181640625,5.89013671875,6.263671875,4.1357421875,6.58642578125,5.083984375
