,ev_op_Hp20
1273,0.20287740803879584
1274,0.8879018990922193
1275,0.9295980182764672
1276,0.728872748177962
1277,0.6911186015781465
1278,0.519070519299069
1279,0.3797263947462688
1280,0.5551507694268405
1281,0.6838369054186217
1282,0.9617387619496314
1283,0.7953580169987557
1284,0.6707391304954571
1285,0.6578945507726686
1286,0.8407893469127684
1287,0.8007835408673754
1288,0.7907417518526814
1289,0.7976109458072882
1290,0.5432100376722311
1291,0.4613868188898552
1292,0.8423408557315739
1293,0.8201096489005624
1294,1.1452579296714203
1295,0.9704574007851864
1296,0.4172552472196788
1297,0.4643536735996936
1298,0.5748471049330043
1299,0.6208332290062311
1300,0.6499561754851838
1301,0.6326332886943999
1302,0.62635358997902
1303,0.7024669488427188
1304,0.8571796384194323
1305,0.870845311796826
1306,0.5791582834859945
1307,0.46813218056581796
1308,0.4926766274919695
1309,0.4059586886814498
1310,1.1823905213442734
1311,0.8572272685320096
1312,0.6781705169987559
1313,0.6919467430973283
1314,0.9716532310514352
1315,0.7294086595405398
1316,1.0338388783224821
1317,0.819743755303801
1318,0.9598418622185572
1319,0.9205436777854972
1320,0.8863629687810767
1321,0.7823097399345593
1322,1.027782781249567
1323,1.0328107749546738
1324,1.0651769880166935
1325,1.0943756409446446
1326,0.5789987286229177
1327,0.6373629232163802
1328,0.6992136424778979
1329,0.6102863189537409
1330,1.191641583908159
1331,1.2199865577064173
1332,0.7243636507851862
1333,0.6409857860746592
1334,0.9615771640777137
1335,0.911951089499878
1336,0.777471317771425
1337,0.7259621187370494
1338,0.9102595795941514
1339,0.7867488367838754
1340,0.3678599974113357
1341,0.3420340766545493
1342,0.8189941068180617
1343,0.5205111248717958
1344,0.8086083715165049
1345,0.8230888342595295
1346,0.6601630500060421
1347,0.6573873867260323
1348,0.4985111659312611
1349,0.48189072063462374
1350,0.7448626202703034
1351,0.5937101913978855
1352,0.5699712677014973
1353,0.4786031363107757
1354,0.6618256373333778
1355,0.7285431755490693
1356,0.8874672017188685
1357,0.6903837498713623
1358,0.6779801718108982
1359,0.5967199918191834
1360,0.8992317866811393
1361,0.8339546061796391
1362,0.8900751381004377
1363,0.8291498635920964
1364,0.49325710445386317
1365,0.38710708662372856
1366,0.8647771319333157
1367,0.7246096228585349
1368,0.991533957981385
1369,0.9081746255425944
1370,0.5860071500185596
1371,0.7721053315435276
1372,0.48114822267982843
1373,0.3804471206536164
1374,0.902663705968124
1375,0.7455250053038007
1376,1.068727384201686
1377,0.9422900184046716
1378,0.7928821575272781
1379,0.9436780616051691
1380,0.995627488655982
1381,0.8830909548820695
1382,1.043913325408348
1383,0.9120898938199277
1384,0.7654061553547361
1385,0.5246726130810123
1386,0.3502857831665669
1387,0.3175060463952085
1388,0.8110746143272136
1389,0.6946856622884844
1390,0.9130360891161311
1391,0.8004098257601516
1392,0.4693079312685592
1393,0.4834498031053578
1394,0.767869932035619
1395,0.7020659310449595
1396,0.6452809710818234
1397,0.6093208177399154
1398,0.5198234801566045
1399,0.4268666727372382
1400,0.9062052591382339
1401,0.6310226653558579
1402,0.8166132597132036
1403,0.837105677050813
1404,1.0628813613552364
1405,1.0304865762397262
1406,0.8549262864899151
1407,0.6583664153558577
1408,0.6287022021336909
1409,0.7401896341382336
1410,0.5015761701170645
1411,0.41795113656631816
1412,1.088366823459405
1413,0.7799638417682481
1414,1.0351784451684325
1415,0.8245506134962687
1416,0.9856199776003159
1417,0.790869247028022
1418,0.6876435613172511
1419,0.5556057942222334
1420,0.9819329953665645
1421,0.8454633545492583
1422,0.5996899110422834
1423,0.6521343467530546
1424,0.6188061927075389
1425,0.695885403309965
1426,0.952576582725843
1427,0.9287210498778382
1428,0.44410271919676564
1429,0.37395572782391523
1430,0.6940546659632039
1431,0.749139696126716
1432,0.8716789839590946
1433,0.7100008186981985
1434,0.8023048577448354
1435,0.5082698156627683
1436,0.9435421465359304
1437,0.7119732496158206
1438,0.6209744994561068
1439,0.5616049950467038
1440,1.0437065635536786
1441,0.8821074171135768
1442,1.2577135768781487
1443,0.9777902146915347
1444,0.9271590781562931
1445,0.9224111592211119
1446,0.5975618360168158
1447,0.5088373635920964
1448,0.8198720967211119
1449,0.7972857070546114
1450,0.8226892610871764
1451,0.6939569396082231
1452,0.47459813845137544
1453,0.4568551032076612
1454,0.5037354585882984
1455,0.4654170764309499
1456,0.47042678572285523
1457,0.5180116256064795
1458,0.740086975523602
1459,0.7974834506319477
1460,0.9980719594192441
1461,0.8922948104543631
1462,1.21035251389944
1463,1.3077026558019351
1464,0.67936761662796
1465,0.6827433106460198
1466,0.7603711863811365
1467,0.7958986853585345
1468,0.9946299277544204
1469,0.9531320478645767
1470,1.1748291735358078
1471,0.8491408227886068
1472,0.46542056406519666
1473,0.5529606906308253
1474,0.7506104936407882
1475,0.6183051576874254
1476,0.6157824417492559
1477,0.6512117912506888
1478,1.095127828156293
1479,1.1532899452962042
1480,0.9169078132985695
1481,0.8807044018716739
1482,0.7921569224812631
1483,0.7769768348988187
1484,0.49496034662528315
1485,0.41236937020641773
1486,1.0184806009388578
1487,0.9017273751912238
1488,0.5509005731399774
1489,0.3706790295237908
1490,1.1415432942222339
1491,0.9793765998528035
1492,1.004021064001311
1493,0.865281231466691
1494,0.7310352764249077
1495,0.5956953760856221
1496,0.4408518789617709
1497,0.40017220347572124
1498,0.5009669458392311
1499,0.49252285113051497
1500,0.8506695380555443
1501,0.8737267708008132
1502,1.0370293346747856
1503,0.9785501508175622
1504,0.6922384775368627
1505,0.571159349053368
1506,0.6638428091127662
1507,0.7764204208517484
1508,0.6906982778627662
1509,0.5849640746093455
1510,0.7089872642508105
1511,0.5073754090929073
1512,0.8692737234145119
1513,0.7594868195930299
1514,0.42978096507484814
1515,0.5108633783863679
1516,1.013210122794649
1517,0.8875672189412236
1518,1.0928942052653832
1519,0.7899436270123954
1520,0.856703264697577
1521,0.6840155183407861
1522,0.707801896887301
1523,0.5397150931102788
1524,0.8550343004851835
1525,0.7578330752805766
1526,0.6746979428676866
1527,0.4719396827064178
1528,0.6365996747185572
1529,0.7434220146975764
1530,0.5482766432125817
1531,0.38474656694091275
1532,0.5150110913210498
1533,0.353688356754176
1534,0.8727631373333777
1535,0.801935053392843
1536,1.0239962049144458
1537,0.9553771551626464
1538,0.668332848446455
1539,0.5933036429570393
1540,0.738040034923853
1541,0.6227701126018708
1542,0.6999750232293305
1543,0.623653881006542
1544,0.9389735115024327
1545,0.6847927173755948
1546,0.4155191717146364
1547,0.2808036429570392
1548,0.7931574753000024
1549,0.8706166026322588
1550,1.00047560007597
1551,0.8941885730760921
1552,0.7988903766290812
1553,0.70465949376856
1554,0.8176206125379848
1555,0.7721657154262186
1556,0.8047224489385474
1557,0.8323661780095295
1558,1.0998652115926517
1559,0.8683530356585368
1560,1.169193400178273
1561,1.1152986696379226
1562,0.45919385084302944
1563,0.3996155415701168
1564,0.9481908944907264
1565,0.7177578670751591
1566,0.697738335825159
1567,0.5715371501782734
1568,0.8078092251717985
1569,0.778008849021858
1570,0.7325565933023679
1571,0.768051682067129
1572,0.8118723160465149
1573,0.7991113368792708
1574,0.7012123545816344
1575,0.8636646543640772
1576,1.078889094739793
1577,0.9656496963507486
1578,0.8289658952892954
1579,0.7905936813967638
1580,0.5309746822272765
1581,0.4264517044024948
1582,0.9993673837868633
1583,0.9792940933977632
1584,0.5287408840739153
1585,0.3893131589655694
1586,0.586272004888545
1587,0.650816128833567
1588,0.925243718749567
1589,0.9245521632791445
1590,0.4958615532011864
1591,0.4850514081665669
1592,0.856621707150873
1593,0.7502951194074149
1594,0.7805810628189946
1595,0.624097596657226
1596,0.7148068306486964
1597,0.620344524635246
1598,1.1006904638610226
1599,0.8274495106714871
1600,0.9868612197078503
1601,0.8601119673117087
1602,0.8560880866556715
1603,1.003759872028022
1604,0.6681825597192459
1605,0.6307402997185574
1606,0.5107227063199271
1607,0.5501043160460819
1608,0.6986832617584081
1609,0.8029947933274029
1610,0.5976655161358678
1611,0.6938696761559823
1612,0.7550606517762782
1613,0.655350485908037
1614,0.6272274938643883
1615,0.6396675681551715
1616,1.164969485077525
1617,1.1066141334989446
1618,0.5925744971557929
1619,0.7074577753379876
1620,0.9217333790252236
1621,0.8943805381518058
1622,0.7540720064856836
1623,0.6627968444527415
1624,0.4730511387712362
1625,0.4629602750185594
1626,0.9661800770702388
1627,1.0099215169663804
1628,0.7402276475900422
1629,0.5002977607996915
1630,0.71061744136551
1631,0.6606127194207986
1632,0.6486420435833778
1633,0.4864027072782114
1634,0.8044066515841888
1635,0.8172830431361788
1636,0.5855724526452086
1637,0.6066046921006266
1638,0.6554818918386092
1639,0.6138471780414726
1640,0.8138794480441491
1641,0.7497622725580991
1642,0.5137390588887336
1643,0.46158966998929346
1644,0.7913281825786465
1645,0.7737401930593429
1646,0.6951977585947734
1647,0.6294925054635149
1648,0.7099498762138255
1649,0.7898970184042383
1650,0.8384727944458332
1651,0.9292288123079102
1652,0.7172012051695545
1653,0.6848085356589703
1654,0.8484685732358057
1655,0.8765969206600916
1656,0.5084810866561046
1657,0.47169328751208456
1658,0.7818183941712984
1659,0.7156039339845618
1660,0.8103325394934027
1661,0.7960290697846863
1662,0.6866555144100918
1663,0.6304125948360547
1664,0.3033210535844992
1665,0.254881615733129
1666,0.8896240240602761
1667,0.6359892536738526
1668,0.6016569865792685
1669,0.6289555725965169
1670,0.6425442701619573
1671,0.6534667630680617
1672,0.7697526333711739
1673,0.7176289272744129
1674,0.8712202962670045
1675,0.8175756238176839
1676,0.8741475176371791
1677,0.8854382976737863
1678,1.0426437591058582
1679,0.9325650482487562
1680,0.8261324895188705
1681,0.8903016289937138
1682,0.9664903437815099
1683,0.9521640805209254
1684,0.8427849945032436
1685,0.9123978696638232
1686,0.33073420574452433
1687,0.3200718833072884
1688,0.49233310432609206
1689,0.4710949492579748
1690,0.8744312553038006
1691,0.9434949395443378
1692,0.7530449246222957
1693,0.6751381708841238
1694,0.8353944381064798
1695,0.5922369277539877
1696,1.082544017285808
1697,1.1645774855570994
1698,0.6071525109913478
1699,0.772676367107102
1700,0.47776928888605713
1701,0.47805447117808436
1702,0.6810466206221066
1703,0.49956248597192277
1704,0.707099455393154
1705,0.7890171607547982
1706,0.4034211759643253
1707,0.4632364390332534
1708,0.8520664242709252
1709,0.822900955201497
1710,0.7136737777988804
1711,0.5487737674774644
1712,0.8513526736320696
1713,0.7549167399341262
1714,0.7080115479927808
1715,0.647910854773291
1716,0.7644737353330668
1717,0.7085597900044872
1718,1.048032043168555
1719,0.9326792638666315
1720,0.6048755918640771
1721,0.48510950118188295
1722,1.2075902027729801
1723,0.9734843915191818
1724,0.5530072992389818
1725,0.7128680793066667
1726,0.8811932815051093
1727,0.7426686307190566
1728,0.5980661108126416
1729,0.5822450597192458
1730,1.0684657691074129
1731,0.7954678987404146
1732,0.5952543018272137
1733,0.6370421936023706
1734,0.6209190478330675
1735,0.6567648102946487
1736,1.2836521960313207
1737,0.9787269685894199
1738,0.717372244439791
1739,0.5039356682954595
1740,0.8924251948805145
1741,0.8994366807894181
1742,0.586820246900251
1743,0.6658799577892959
1744,0.7418308725391065
1745,0.5735943784183106
1746,0.7605034385536784
1747,0.8004578789937138
1748,0.8806084706669998
1749,0.9098951306227956
1750,0.75699080796196
1751,0.5855878478075995
1752,0.8401207602566643
1753,0.8737727810255349
1754,1.0054341916210516
1755,0.9409362531632011
1756,0.9362857100580996
1757,1.050259113911957
1758,0.8436814440819449
1759,0.8153079708262809
1760,0.7954411944333156
1761,0.7201996964461441
1762,1.0568911788080992
1763,0.8732618814861164
1764,0.8407597533548581
1765,0.8238377090993828
1766,0.6323646983316341
1767,0.6075217169599052
1768,0.8647021991302035
1769,0.7023792622694922
1770,0.8926933621222954
1771,0.8919210953471391
1772,0.7732588870778357
1773,0.7099244412696812
1774,0.9774366517439025
1775,0.8311210251467634
1776,0.7632735711906016
1777,0.8111236890651965
1778,0.4591070105117731
1779,0.42655291839172127
1780,0.8094387313069771
1781,0.6617913593743502
1782,0.7743800323995073
1783,0.646926470762828
1784,0.4961173897938382
1785,0.29977065739950687
1786,0.6186554808593456
1787,0.7114286705008109
1788,0.8854434777919723
1789,0.613246373657537
1790,1.1610324447527436
1791,0.835626036521858
1792,0.5988229824254077
1793,0.3046758403303904
1794,0.6726581527988807
1795,0.6167549182315744
1796,0.9600776192477011
1797,1.0662163279331265
1798,0.6472227869371139
1799,0.699869898484873
1800,1.02734544248394
1801,1.128081245590164
1802,0.668032446254487
1803,0.4941850153368654
1804,1.0216979368607113
1805,0.8195329074314501
1806,1.1542486465039874
1807,1.050994636598261
1808,0.6908108009967014
1809,0.5819446575272784
1810,0.7348982301885465
1811,0.5553793033289578
1812,0.5693148364320715
1813,0.4415715833646981
1814,0.6691155781243505
1815,0.5639026647170022
1816,0.8402450156562932
1817,0.6552886573999399
1818,0.5276390446698656
1819,0.4897274588118974
1820,0.9107127366431539
1821,0.8720502329364921
1822,0.8074281116750969
1823,0.6668501434042389
1824,1.1067196813643878
1825,0.8606324835118955
1826,0.6666166772424701
1827,0.6092731876273377
1828,1.1158631530539898
1829,0.9510503335887308
1830,0.3972817261944003
1831,0.4901206550991938
1832,0.6868811590613977
1833,0.6637861607228551
1834,0.6461495195865542
1835,0.5788406183852459
1836,0.7705345168070994
1837,0.6675421219956464
1838,0.7752407593937759
1839,0.6813647088438407
1840,1.0577541966697437
1841,0.9811621732168136
1842,0.6847898281247837
1843,0.526205239103181
1844,0.6853245427204897
1845,0.5142739487468908
1846,0.7697298398193054
1847,0.8286720452448358
1848,0.508807594771736
1849,0.3937076902155693
1850,0.8309489643721069
1851,0.7323313717720469
1852,0.5626435613172512
1853,0.4429838647424698
1854,0.7137811934107136
1855,0.6199831401771516
1856,0.6748075767508105
1857,0.7195106071055468
1858,0.8606772243736616
1859,0.6782678928288357
1860,0.9063102086202409
1861,0.7267358301376116
1862,1.0933249918835024
1863,0.9115410534247859
1864,0.9684590392063508
1865,0.9475934024785866
1866,0.7743290899151343
1867,0.8503323917747238
1868,0.7011523938199281
1869,0.6220397700337534
1870,0.4654353608441516
1871,0.3808715303866789
1872,0.5668452812495672
1873,0.6448620919918476
1874,0.8107623046071016
1875,0.8466224407266538
1876,0.733611400977276
1877,0.6095140521785842
1878,0.8061406840803904
1879,0.7910897841572259
1880,0.553170341736306
1881,0.6308378508110869
1882,0.6783354272424699
1883,0.6564307285270894
1884,0.6113481018971413
1885,0.6434296584544851
1886,0.9737722877995694
1887,0.7401727943504377
1888,0.8433839311407881
1889,0.7998644729992562
1890,0.81759246360548
1891,0.6876984145568554
1892,1.01909909135256
1893,0.9575026914622038
1894,0.8496633819976344
1895,0.7514585394610268
1896,0.7632423577448356
1897,0.6763991420302657
1898,0.714340321446144
1899,0.7709686157970149
1900,0.9939535921839379
1901,0.9326020401961439
1902,0.45418065391687773
1903,0.3201753881638908
1904,0.8414427136689324
1905,0.617305203252122
1906,0.7660268640397285
1907,0.7621968162057955
1908,0.9523232122630172
1909,0.8599700984783972
1910,0.8718707737723578
1911,0.6832188381259056
1912,0.4990618740727933
1913,0.691134842982507
1914,0.6532353399151344
1915,0.5809879993283354
1916,0.8618324723919103
1917,0.7179180203216712
1918,0.5959879567671268
1919,0.5707018581281491
1920,0.8514175666534276
1921,0.808117624136679
1922,0.7518422943500043
1923,0.6098809672797657
1924,0.807360752523913
1925,0.7191849452318853
1926,1.0094942179825075
1927,1.0320781415191813
1928,0.5506209214910374
1929,0.45788362969645513
1930,0.5963524057384824
1931,0.6449304726474523
1932,0.8806951357358055
1933,0.954337742650129
1934,0.9307714781118328
1935,0.9172977698101543
1936,0.7934498807190566
1937,0.7349413511624572
1938,0.3441140984464552
1939,0.24480614714284304
1940,0.7233940635536792
1941,0.7739290936217957
1942,0.4513565142823206
1943,0.43703331553499714
1944,0.8282716258305125
1945,0.7153267484654473
1946,0.7283454319717337
1947,0.7756089438579126
1948,0.9211688956091567
1949,0.8771640454684345
1950,0.8023880351793954
1951,0.7595484002425921
1952,0.9157214244306386
1953,0.6853374717530547
1954,0.7537662489130793
1955,0.7431320754083478
1956,0.5640137432255322
1957,0.5607904535396067
1958,0.6680757424908483
1959,0.6287621628953977
1960,0.776000097136368
1961,0.7374650886050471
1962,0.6122191165316987
1963,0.6186150012777115
1964,0.7692111913655096
1965,0.5350252671904128
1966,0.9856706722261539
1967,0.7761056450018106
1968,0.5484893588313229
1969,0.37359536487024075
1970,0.9231431942731685
1971,0.7524835057194899
1972,0.8650711572402263
1973,0.8206909721044252
1974,0.5838160497181238
1975,0.3822174741176865
1976,0.3942984548177507
1977,0.45184292778593027
1978,0.5695513671071015
1979,0.503958038726343
1980,0.5366541749421566
1981,0.5523385373204277
1982,0.9588260894998784
1983,0.8626708289552957
1984,0.6548901057320075
1985,0.6303152916020596
1986,0.8189509858441516
1987,0.8155752918260919
1988,0.4657511581985093
1989,0.451728361643154
1990,0.8087759231524945
1991,0.6843580200022439
1992,0.5607247142762786
1993,0.40918979987783805
1994,0.6347802465165047
1995,0.5584106279391687
1996,0.796477294574037
1997,0.7912086841762187
1998,0.5671296898957086
1999,0.5899020908738505
2000,0.5471206215484473
2001,0.5754513969511863
2002,0.9230530415701169
2003,0.9761539085503133
2004,0.606533845315196
2005,0.693187138962893
2006,0.5288357211780842
2007,0.3641519141096564
2008,0.8778371412632058
2009,0.8142151496995644
2010,0.5809146864130792
2011,0.525107310454363
2012,0.6615954835434054
2013,0.6182100727247212
2014,0.6314074417492561
2015,0.619863641774724
2016,0.5229455558533034
2017,0.4707440277026191
2018,0.7181292913150072
2019,0.5562536303353105
2020,0.8383575573235373
2021,0.7504269484589722
2022,0.6799594027345619
2023,0.6193069798691193
2024,0.6224670690176267
2025,0.6268439142378602
2026,0.5413431546200522
2027,0.4956215348919098
2028,0.5006887388156963
2029,0.37543903124956707
2030,0.9168600079235423
2031,0.7177321842724802
2032,1.1379434001782733
2033,1.0375553815180596
2034,0.8886700798496939
2035,0.8612016513290798
2036,0.8164680785080968
2037,0.6372602646017487
2038,0.39555364746227073
2039,0.4685321768591569
2040,0.8935085020128284
2041,0.6934056330832559
2042,0.5362227899406019
2043,0.47027709537908186
2044,1.0478672055209248
2045,0.9279304986894799
2046,0.6064198775558551
2047,0.621664011917689
2048,1.207577624265316
2049,0.953694663534253
2050,0.504272391455296
2051,0.6240588095595324
2052,0.891586838317129
2053,0.6521517849242858
2054,0.6483734532206121
2055,0.6360660542233555
2056,0.5636825507087834
2057,0.47595743433593235
2058,0.6607061844956461
2059,0.6121404482358056
2060,0.7105704096363679
2061,0.48781703166482326
2062,0.9606463639439003
2063,0.8442136925478256
2064,0.654892571861833
2065,0.6039327089396683
2066,0.6813488905604651
2067,0.6320920219511861
2068,0.8305875799140126
2069,0.7536159601858702
2070,0.7120075275748482
2071,0.7210002874162561
2072,0.7670736749417237
2073,0.7634119523896663
2074,0.7484436315176268
2075,0.6383450163594675
2076,0.646102064736428
2077,0.5237722527470787
2078,0.3111528595021216
2079,0.23611770024863404
2080,0.8353825305783357
2081,0.8022077297732906
2082,0.7437334781757187
2083,0.7354394969317606
2084,0.7986213631453309
2085,0.8026958357608401
2086,0.834463039589231
2087,0.8228642111126442
2088,0.6665162368991292
2089,0.7479101862848747
2090,0.9253917892054851
2091,0.7701255022364277
2092,0.46042114241357907
2093,0.3534807486575371
2094,0.6451164839590943
2095,0.560590243832445
2096,0.6754404408224826
2097,0.4105669570546116
2098,0.8176834625505025
2099,0.6639799935449595
2100,1.0026886476863033
2101,0.9035074179121462
2102,0.7501643118602784
2103,0.8445732092595294
2104,0.42112764238163647
2105,0.3844794212035521
2106,0.6796932785016219
2107,0.720392507763828
2108,0.9789591653882338
2109,0.9145990823420966
2110,0.7561639358057334
2111,0.7140811724816968
2112,0.29665368922491053
2113,0.287161163726343
2114,0.6579506007791442
2115,0.5755713184745992
2116,0.8707186628634551
2117,0.6876119247505
2118,0.564018252364199
2119,0.492669053840042
2120,0.4903030035141389
2121,0.525545072340975
2122,0.5221999933852458
2123,0.48744373967858456
2124,0.7071811882023084
2125,0.7546768968873008
2126,1.0479004619755319
2127,0.7868667152984475
2128,0.8137505082434027
2129,0.6286169816902906
2130,0.302198288374972
2131,0.2809607316902907
2132,0.8672497516290818
2133,0.5948992942541761
2134,0.34963590404464906
2135,0.4307996270443376
2136,0.8371212474756541
2137,0.7856119457749127
2138,0.6127149714336265
2139,0.5717755485996933
2140,0.4287514170816339
2141,0.43530217228960655
2142,0.8117448208711743
2143,0.7583441500824446
2144,0.8373276588054225
2145,0.7306704043325674
2146,0.8643346130495022
2147,0.7768060434871165
2148,0.6528517602886064
2149,0.8205655199379251
2150,0.8932490025234798
2151,0.9546299002106493
2152,1.0268017096109003
2153,0.8007478182829423
2154,0.905295880526967
2155,0.79592616331152
2156,1.0068396729927809
2157,0.8799485517633279
2158,0.7614879978265917
2159,0.7336892230311989
2160,0.9665724997116485
2161,0.8629742956605246
2162,0.9627393147683704
2163,0.6748242412761565
2164,0.6300808039358703
2165,0.622902963157848
2166,0.9302934845021218
2167,0.8063663287316964
2168,0.6055076096937779
2169,0.629172797353925
2170,0.6905235756958332
2171,0.6029072469641364
2172,0.6899767783095319
2173,0.5739321230825671
2174,0.766261351705918
2175,0.7774302398063553
2176,0.44267606416102473
2177,0.33709274801824823
2178,0.7496146252231664
2179,0.6812626486126434
2180,0.9766079118412856
2181,0.7887276445865544
2182,0.4410941881384225
2183,0.3795980533289574
2184,0.2819046361191191
2185,0.2801923756703655
2186,0.8760012237982585
2187,0.6351802428098428
2188,0.6046016461206737
2189,0.5558228437171912
2190,0.7031465967849969
2191,0.7071871419663804
2192,0.800426067164512
2193,0.7415567515332535
2194,0.4804348951619572
2195,0.49526610419788786
2196,0.8627837752102158
2197,0.6719705080836887
2198,0.8606712706095893
2199,0.8449929345914748
2200,0.8858799703156293
2201,0.6558069553288353
2202,0.9085325223664426
2203,0.8711847489450223
2204,0.5417649229608381
2205,0.5937095930144498
2206,0.5829298151836271
2207,0.5995357115598432
2208,0.43062467701887003
2209,0.3974780251463307
2210,0.7348758597576639
2211,0.7048444835757811
2212,0.7755851288016238
2213,0.5863904817865522
2214,0.779248646503987
2215,0.6477164235677508
2216,0.8870996882342508
2217,0.7459151370778354
2218,0.9572516118667536
2219,0.9160729443694303
2220,0.7611212579878603
2221,0.7237817291978876
2222,0.5960210379592839
2223,0.6729813485427166
2224,0.5114929300862434
2225,0.5129275818948975
2226,0.4100548607483231
2227,0.4935098765332535
2228,0.6249977817287087
2229,0.4964588699508756
2230,0.8999526878509372
2231,0.6266624120648849
2232,0.3374744598983852
2233,0.3206032855311988
2234,0.7889972564537407
2235,0.5974162316907238
2236,0.6844009657137036
2237,0.6834434612727909
2238,0.9517992084285839
2239,0.7294300084670021
2240,1.024828680309843
2241,0.8899661026007485
2242,0.863276142477898
2243,0.8935658213822586
2244,1.0744536607871744
2245,0.8467879493538029
2246,0.5126419764818853
2247,0.3743355719576615
2248,0.8031366621607139
2249,0.7552896087993802
2250,0.8960380179570396
2251,0.7468440694652586
2252,0.7587739151961438
2253,0.7544791533099648
2254,0.4809706312620844
2255,0.49537531496002724
2256,0.7360353690560447
2257,0.7943134969641366
2258,0.9910961960947731
2259,0.7547428114130793
2260,0.9612278624102133
2261,0.8724775319203654
2262,1.0612443842344952
2263,0.881942156344963
2264,0.6432635514439005
2265,0.5138257239575392
2266,0.6321275692731688
2267,0.5785085796265274
2268,0.8439512312115817
2269,0.7652201440430939
2270,0.4522786466637015
2271,0.5253923174839398
2272,0.8335975555977615
2273,0.8474784833198055
2274,0.4463498695036764
2275,0.3656192239894823
2276,0.9410843236191196
2277,0.8736598347706138
2278,0.5578048912955818
2279,0.6571935539039275
2280,0.8378058276775846
2281,0.90725598079546
2282,0.8574761298561688
2283,0.691750619407848
2284,0.6553837423626442
2285,0.6230491658673747
2286,0.63937252134384
2287,0.5443040555658184
2288,0.49115224610124875
2289,0.3645059001782731
2290,0.6556439128315125
2291,0.6203594966766516
2292,0.31615372577914375
2293,0.2420573634323827
2294,0.8404737248208601
2295,0.7996963229798307
2296,0.8016461356080351
2297,0.6772765335498799
2298,0.8625240278623326
2299,0.7735855704559177
2300,0.612265725139855
2301,0.564904063777711
2302,0.4815685463952089
2303,0.48000946392447513
2304,0.7037632194523084
2305,0.7396754948231042
2306,0.5102555987339399
2307,0.37104449999956723
2308,0.666736598765883
2309,0.5437810732358056
2310,0.640809814544771
2311,0.4997339483631439
2312,0.6340535668450844
2313,0.5343534407585968
2314,0.796896173664012
2315,0.6202541966697434
2316,0.8819390192356167
2317,0.6012056972766562
2318,0.9101550532331288
2319,0.8567340550223582
2320,0.7924965348919102
2321,0.6746657079174997
2322,0.9824666884578503
2323,0.8089262118797038
2324,0.464693884393776
2325,0.5142049697078503
2326,0.8762811233057337
2327,0.7272236882666266
2328,0.6152370889883605
2329,0.5206706797348726
2330,0.6374883753828806
2331,0.8130554651387336
2332,0.5486618427269647
2333,0.6100167070865544
2334,0.4871811030798904
2335,0.4073923189856836
2336,0.6384088878764052
2337,0.5993281034632038
2338,0.6229054292876738
2339,0.6470065836841266
2340,0.6199667235103407
2341,0.5092498657970146
2342,1.1861088922862415
2343,0.9218826462480118
2344,0.9028838199763428
2345,0.822021097552057
2346,0.9020060053357434
2347,0.9114527684681237
2348,0.905537941845085
2349,0.90252550003151
2350,0.4354807852117711
2351,0.45498413413780103
2352,0.7475331588058552
2353,0.7235076081920347
2354,0.8321549070161938
2355,0.8393072402539876
2356,0.6068367136369898
2357,0.46237528891799995
2358,0.5031133052779002
2359,0.4073939388735395
2360,0.8485850071249721
2361,0.8062591609783974
2362,1.198522087007475
2363,0.9925665704878605
2364,0.3688653072272758
2365,0.3816889611445864
2366,0.9847598489894821
2367,1.0609245008624557
2368,0.6657532362598407
2369,0.6914401774341267
2370,0.38428312225162176
2371,0.48788090318176086
2372,0.627012910499256
2373,0.6352482003444623
2374,0.6228583975585317
2375,0.5728061180973281
2376,0.9203995180848105
2377,0.6743439567990694
2378,0.6079594788465172
2379,0.641187440407226
2380,0.6101610420496913
2381,0.5414793175478255
2382,0.47558082997789797
2383,0.536385832437925
2384,0.7919092579239748
2385,0.7567191530859324
2386,0.8640151527984479
2387,0.8781510708711737
2388,0.7663157818245372
2389,0.8136954797413484
2390,0.5752772931676892
2391,0.6652505813518707
2392,0.8797730033544253
2393,0.8975063493412859
2394,0.5982702312750345
2395,0.5192479354543631
2396,0.9374680129083475
2397,0.8349250396531168
2398,0.5753353861830047
2399,0.6635229257407258
2400,0.7054085438708629
2401,0.48817246235884526
2402,0.5910094609209872
2403,0.5499952805463926
2404,0.8181238658293901
2405,0.7305665489510644
2406,0.6050209483316341
2407,0.5904115457878628
2408,0.5701115166469526
2409,0.5258493852881737
2410,0.7937648318314454
2411,0.7107457827828206
2412,0.7147690650554228
2413,0.5748189560005
2414,0.8544914138541141
2415,0.7400210609978235
2416,0.6605917936153207
2417,0.6449419570546115
2418,0.5283994039168782
2419,0.5916870658544251
2420,0.7939539802524325
2421,0.7464945925353081
2422,0.7238521528623326
2423,0.7839474907011861
2424,0.9307164496097784
2425,0.7497612510536785
2426,0.44115023814489757
2427,0.39607662979228325
2428,0.8323097048820699
2429,0.7603512820800791
2430,0.60510676715847
2431,0.694036206287552
2432,0.8177746367579746
2433,0.6012847160974497
2434,0.7853573059491313
2435,0.5882393282840643
2436,0.8095514297033629
2437,0.7403752949249749
2438,0.5965748106140768
2439,0.5422012402220449
2440,0.954247166826092
2441,0.8691219900618979
2442,0.6032154706665673
2443,0.5022285153688084
2444,0.6212155392698033
2445,0.6054991897998803
2446,0.5876752679889823
2447,0.5677062561023707
2448,0.5843961035590324
2449,0.6125765902345619
