,ev_op_Hp15,ev_op_Hp20,ev_op_H,ev_op_Hp15_2f,ev_op_Hp20_2f,ev_op_H_2f,ev_op_Hp15_3f,ev_op_Hp20_3f,ev_op_H_3f,ev_op_Hp15_4f,ev_op_Hp20_4f,ev_op_H_4f
0,4.24609375,6.41162109375,7.357421875,6.3583984375,6.84228515625,6.5224609375,4.4267578125,7.08447265625,6.875,6.16943359375,6.63232421875,6.66943359375
1,4.3193359375,7.45849609375,7.357421875,5.70849609375,7.0361328125,6.5224609375,5.22265625,6.966796875,6.875,4.86376953125,6.95751953125,6.66943359375
2,5.62255859375,6.93359375,7.357421875,6.3583984375,7.16259765625,6.5224609375,5.7216796875,6.95849609375,6.875,6.16943359375,6.89599609375,6.66943359375
3,4.68701171875,6.32177734375,7.357421875,6.18408203125,7.08984375,6.5224609375,4.3671875,7.1220703125,6.875,4.86083984375,6.5029296875,6.66943359375
4,6.0673828125,6.19091796875,7.357421875,5.18115234375,6.75732421875,6.5224609375,6.15576171875,6.46337890625,6.875,5.69287109375,7.15283203125,6.66943359375
5,5.06298828125,6.416015625,7.357421875,5.90234375,6.92431640625,6.5224609375,4.9892578125,6.68701171875,6.875,4.60693359375,7.00830078125,6.66943359375
6,4.60595703125,6.67822265625,7.357421875,3.60986328125,6.91162109375,6.5224609375,4.80029296875,6.58935546875,6.875,4.81982421875,6.79638671875,6.66943359375
7,4.587890625,6.54638671875,7.357421875,3.78125,6.44384765625,6.5224609375,4.52392578125,7.2939453125,6.875,4.73095703125,6.841796875,6.66943359375
8,4.24609375,6.84033203125,7.357421875,3.60986328125,6.84521484375,6.5224609375,4.3671875,6.8330078125,6.875,4.60693359375,7.0517578125,6.66943359375
9,4.8583984375,6.22705078125,7.357421875,3.81591796875,7.29638671875,6.5224609375,5.73486328125,6.6630859375,6.875,5.130859375,5.80859375,6.66943359375
10,3.958984375,5.6962890625,7.10888671875,4.3681640625,6.98486328125,6.57177734375,4.775390625,6.12646484375,6.74951171875,5.68408203125,6.61474609375,6.2763671875
11,3.958984375,6.38720703125,7.13525390625,3.60986328125,6.9970703125,6.82568359375,4.3671875,6.16845703125,6.8994140625,4.60693359375,6.154296875,6.263671875
12,3.958984375,5.634765625,7.02734375,3.60986328125,6.45068359375,6.91162109375,4.3671875,6.56689453125,7.16943359375,4.60693359375,6.84765625,6.6357421875
